Mitigation_scenario,Forest_use,Management_scenario,Category,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
RCP,SFM,AF75,Selection_EU,159.4046315,157.0469871,158.4251668,141.3589396,113.001187,83.53977636,47.82125312,15.84876948,7.57090506,5.88281057,5.330352376
RCP,SFM,AF75,Retention_EU,0,0,0,6.211707951,14.02959497,20.89445211,27.85693015,34.52828911,40.40300267,45.94710418,51.92023276
RCP,SFM,AF100,Clear_cut_EU,318.945219,379.6918629,466.5243322,533.462784,586.4927227,593.4136431,596.3098292,555.6859767,492.2182451,426.6671522,357.5288249
RCP,SFM,AF100,Selection_EU,159.4046315,157.0469871,158.2833601,138.58363,102.0083873,69.87092798,30.85633449,10.19177139,5.872858281,4.016938694,3.274594037
RCP,SFM,AF100,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,noAF,EP_EU,0,0,13,29,48,66,74,82,88,93,97
REF,MFM,AF0,EP_EU,0,0,13,29,47,64,72,78,82,86,89
REF,MFM,AF25,EP_EU,0,0,13,29,47,64,73,79,83,87,91
REF,MFM,AF50,EP_EU,0,0,13,29,48,66,74,81,86,90,94
REF,MFM,AF75,EP_EU,0,0,13,29,48,67,76,84,91,95,99
REF,MFM,AF100,EP_EU,0,0,13,29,49,68,79,88,95,101,106
RCP,MFM,noAF,EP_EU,0,0,13,35,62,93,125,161,201,249,298
RCP,MFM,AF0,EP_EU,0,0,13,35,60,91,121,156,195,238,279
RCP,MFM,AF25,EP_EU,0,0,13,35,61,92,124,161,205,253,295
RCP,MFM,AF50,EP_EU,0,0,13,35,62,93,126,164,210,257,303
RCP,MFM,AF75,EP_EU,0,0,13,35,63,95,131,171,220,272,318
RCP,MFM,AF100,EP_EU,0,0,13,35,64,96,133,181,226,274,318
REF,SFM,noAF,EP_EU,0,0,13,29,48,66,75,82,88,93,97
REF,SFM,AF0,EP_EU,0,0,13,30,48,64,72,78,82,86,89
REF,SFM,AF25,EP_EU,0,0,13,30,49,66,75,81,87,92,95
REF,SFM,AF50,EP_EU,0,0,13,30,50,69,79,87,96,104,113
REF,SFM,AF75,EP_EU,0,0,13,30,52,73,87,100,110,118,126
REF,SFM,AF100,EP_EU,0,0,13,30,53,78,97,112,123,133,143
RCP,SFM,noAF,EP_EU,0,0,13,35,62,93,125,161,201,249,298
RCP,SFM,AF0,EP_EU,0,0,13,35,60,91,122,157,196,239,283
RCP,SFM,AF25,EP_EU,0,0,13,35,63,93,128,166,214,263,308
RCP,SFM,AF50,EP_EU,0,0,13,36,64,98,134,184,231,280,325
RCP,SFM,AF75,EP_EU,0,0,13,36,69,105,152,200,251,299,343
RCP,SFM,AF100,EP_EU,0,0,13,36,70,109,162,216,268,316,361
