Country,Mitigation_scenario,Forest_use,Management_scenario,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
Croatia,REF,MFM,AF100,0.628890634,0.731376193,0.74883923,0.839437539,0.839437539,0.839437539,0.888718723,0.934120924,1.101563774,1.184027182,1.303995554,Wood_forest_im
Cyprus,REF,MFM,AF100,0.226668388,0.237650033,0.237661851,0.238229151,0.238229151,0.264149338,0.276685259,0.311762819,0.337092307,0.349013044,0.367426463,Wood_forest_im
CzechRep,REF,MFM,AF100,0.068323271,0.580404372,1.243816559,1.243816559,1.975658904,2.918645284,3.625904197,4.610920772,5.22187376,5.841025658,6.538802089,Wood_forest_im
Denmark,REF,MFM,AF100,1.797252731,3.917100169,5.372180381,5.872304173,5.61846437,5.161302913,5.902903689,6.369107598,7.180717458,8.236336553,8.828190034,Wood_forest_im
Estonia,REF,MFM,AF100,0.191581572,3.100535101,4.534262235,4.613026083,3.41252978,3.033806444,3.065694526,2.955675947,3.068655285,3.224737684,3.573372675,Wood_forest_im
Finland,REF,MFM,AF100,7.17809,10.19014748,10.26421612,10.55346034,10.55346034,10.56722591,10.94652481,11.93589293,13.23078821,14.53357133,15.67596141,Wood_forest_im
France,REF,MFM,AF100,9.691371494,12.26042272,15.19337829,17.57038356,20.10165871,21.34356054,22.50823776,23.07419114,24.89969822,27.65131692,31.25522271,Wood_forest_im
Germany,REF,MFM,AF100,11.39146882,12.62271279,12.83715573,12.84388349,13.15628705,13.22555156,14.73561423,19.01644679,23.74081545,26.9367368,31.20728532,Wood_forest_im
Greece,REF,MFM,AF100,2.622045621,2.684321865,3.08311282,3.080875927,2.986002027,2.932870715,2.911831435,2.896769745,2.88964696,2.88374236,2.883978682,Wood_forest_im
Hungary,REF,MFM,AF100,1.355876175,1.394441165,1.661618256,1.682226539,1.852896617,2.461329054,2.880982597,2.923195885,2.890993598,2.835832502,2.954632762,Wood_forest_im
Ireland,REF,MFM,AF100,1.263722299,1.332511349,1.625156058,1.677020348,1.69768902,1.69413228,1.804501094,1.870158337,1.934764559,2.032549012,2.168224353,Wood_forest_im
Italy,REF,MFM,AF100,22.52589839,25.70018861,30.44895024,32.68033097,29.62732718,28.33214522,27.33241342,26.78047577,26.94216276,26.9034133,27.27042547,Wood_forest_im
Latvia,REF,MFM,AF100,0.194476167,1.386714872,6.216788422,8.607827519,5.556400254,4.304565666,3.384227945,2.808449264,2.989811508,2.985428843,3.447355782,Wood_forest_im
Lithuania,REF,MFM,AF100,0.052109214,0.16664068,0.692331389,0.692331389,0.772415948,0.895943529,1.296012306,1.49576016,1.555334884,1.51508214,1.613768012,Wood_forest_im
Luxembourg,REF,MFM,AF100,0.447024042,0.493289489,0.560366306,0.560366306,0.562812722,0.695896519,1.08643923,1.257126021,1.278291647,1.193278696,1.240144311,Wood_forest_im
Malta,REF,MFM,AF100,0.062373507,0.063214267,0.077549404,0.083682206,0.089868757,0.09425502,0.095316145,0.097399078,0.09836632,0.098398951,0.098851901,Wood_forest_im
Netherlands,REF,MFM,AF100,2.998066413,5.271250959,6.644175214,6.534712074,5.493302288,5.040228075,5.182157869,5.614842726,6.263366547,6.884711454,7.479732146,Wood_forest_im
Poland,REF,MFM,AF100,0.992893063,1.714976365,2.567279934,4.97579826,14.59439415,20.88654377,24.4316892,23.80135985,23.30129414,22.40850493,24.17701614,Wood_forest_im
Portugal,REF,MFM,AF100,0.961531151,2.011155518,2.015587697,3.337265448,8.632267286,14.33453396,17.16742897,15.61371265,14.79830478,13.51760267,14.85153169,Wood_forest_im
Romania,REF,MFM,AF100,0.002033333,0.297263781,0.860695802,0.873322842,0.988082645,0.988097319,1.02212817,1.032074898,1.467767349,2.096882532,2.732825193,Wood_forest_im
Slovakia,REF,MFM,AF100,0.318702898,1.029547618,1.312673787,1.484572155,1.497768306,1.624815406,1.808715574,1.999725916,2.222343297,2.394187417,2.580738703,Wood_forest_im
Slovenia,REF,MFM,AF100,0.836287111,0.896287344,1.129131826,1.126227988,1.137354124,1.157429205,1.213623693,1.343482335,1.481350831,1.595449119,1.697088736,Wood_forest_im
Spain,REF,MFM,AF100,6.113318358,7.156303355,7.174892471,7.184294989,7.184294989,7.184294989,7.730689619,8.714448385,9.609462083,10.43815352,11.3275974,Wood_forest_im
Sweden,REF,MFM,AF100,5.142051667,6.457710064,8.472284518,8.681551255,8.785465903,9.756880455,12.4633015,15.19810216,17.56729356,20.07833656,22.66163838,Wood_forest_im
UK,REF,MFM,AF100,12.91325555,14.41390311,19.85212521,19.84267659,19.8719835,21.29109608,23.83991133,27.92692682,32.29600904,36.89206645,41.35233508,Wood_forest_im
EU28,REF,MFM,AF100,102.9879277,120.7279581,134.0397028,137.9055268,144.4780208,152.2109395,164.1684736,182.2648742,201.5645263,220.7373462,240.5743905,Wood_forest_im
Austria,RCP,MFM,noAF,6.152973849,6.152973849,6.195622512,6.855092883,7.272860336,7.973617482,8.52275817,9.261082416,9.675567461,10.31432933,10.72676758,Wood_forest_im
Belgium,RCP,MFM,noAF,6.777334413,9.244337761,9.398455683,9.464313664,8.962878768,8.902005712,9.153728988,9.384113154,9.952614895,10.64810595,11.28710279,Wood_forest_im
Bulgaria,RCP,MFM,noAF,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.572587073,0.617687685,0.735778144,0.959622044,1.08251216,1.210012958,Wood_forest_im
Croatia,RCP,MFM,noAF,0.628890634,0.731376193,0.74883923,0.766738414,0.766738414,0.772173604,0.776439433,0.822705543,0.989604937,1.074336115,1.194304487,Wood_forest_im
Cyprus,RCP,MFM,noAF,0.226668388,0.237650033,0.237661851,0.237661851,0.239004842,0.248119154,0.26869619,0.314715036,0.343250136,0.366894539,0.384427143,Wood_forest_im
CzechRep,RCP,MFM,noAF,0.068323271,0.580404372,1.243816559,1.243816559,2.045056152,3.152561753,3.846504945,4.577233054,5.211699501,5.86095106,6.350698437,Wood_forest_im
Denmark,RCP,MFM,noAF,1.797252731,3.917100169,5.381320296,5.234235674,4.309339462,3.822452942,4.116590827,4.460421745,5.38954048,6.394505986,7.428548079,Wood_forest_im
Estonia,RCP,MFM,noAF,0.191581572,3.100535101,4.534262235,4.399898918,3.409639707,3.165194961,3.235648646,3.10959527,3.213729785,3.395556191,3.723884883,Wood_forest_im
Finland,RCP,MFM,noAF,7.17809,10.19014748,10.26421612,10.5612518,10.60271949,10.74732339,11.15131993,11.79528907,12.85690854,14.28852722,15.81204621,Wood_forest_im
France,RCP,MFM,noAF,9.691371494,12.26042272,17.94735841,18.39520684,18.50194199,19.52821124,21.15227816,23.71480772,29.73764116,33.90308699,37.57290404,Wood_forest_im
Germany,RCP,MFM,noAF,11.39146882,12.62271279,12.83715573,12.84388349,12.86461158,13.48742747,14.26577018,17.78195304,27.38864521,31.30463244,33.7602542,Wood_forest_im
Greece,RCP,MFM,noAF,2.622045621,2.684321865,3.082828688,3.079395968,2.976557055,2.970558852,2.98162185,2.991660963,3.024260114,3.1289715,3.238483562,Wood_forest_im
Hungary,RCP,MFM,noAF,1.355876175,1.394441165,1.661618256,1.68620209,1.934586239,2.589868327,2.948909211,3.053934504,3.078015655,3.064053605,3.206788343,Wood_forest_im
Ireland,RCP,MFM,noAF,1.263722299,1.332511349,1.625156058,1.672486365,1.788033308,1.785436503,1.761513703,1.770372001,1.806136431,1.941237281,2.181725784,Wood_forest_im
Italy,RCP,MFM,noAF,22.52589839,25.70018861,30.449168,33.37140723,31.90900218,29.41973352,28.53715272,27.47480034,27.5142466,28.06624711,29.26749209,Wood_forest_im
Latvia,RCP,MFM,noAF,0.194476167,1.386714872,6.216788422,8.416795528,5.4085645,4.13789648,3.150320769,2.450143515,2.467107373,2.319318248,2.64212572,Wood_forest_im
Lithuania,RCP,MFM,noAF,0.052109214,0.16664068,0.692331389,0.692331389,0.716589662,0.892661788,1.261105972,1.409787161,1.4118909,1.313554278,1.349872096,Wood_forest_im
Luxembourg,RCP,MFM,noAF,0.447024042,0.493289489,0.560366306,0.560366306,0.571818118,0.70248444,1.091554294,1.263465698,1.289060009,1.212529423,1.264709947,Wood_forest_im
Malta,RCP,MFM,noAF,0.062373507,0.063214267,0.077549404,0.08425663,0.091962698,0.095958575,0.097570249,0.099632291,0.101233708,0.101579631,0.101839209,Wood_forest_im
Netherlands,RCP,MFM,noAF,2.998066413,5.271250959,6.63469534,6.409312107,5.395835064,4.976238127,5.254505002,5.740497612,6.385269418,7.221282858,7.905158751,Wood_forest_im
Poland,RCP,MFM,noAF,0.992893063,1.714976365,2.567337443,4.44564657,17.1733679,23.02210949,26.51836928,24.89745446,23.28636026,22.89842026,23.91662021,Wood_forest_im
Portugal,RCP,MFM,noAF,0.961531151,2.011155518,2.015587697,3.262664878,8.632315494,14.41222664,17.2386974,15.72562764,14.90047085,13.61061272,14.87420989,Wood_forest_im
Romania,RCP,MFM,noAF,0.002033333,0.297263781,0.860695802,0.902153815,1.088465708,1.106084282,1.156551031,2.047692539,2.462512539,3.064175939,3.661046151,Wood_forest_im
Slovakia,RCP,MFM,noAF,0.318702898,1.029547618,1.312673787,1.327242649,1.489508846,1.622739306,1.716042926,1.86131065,2.032885002,2.171412471,2.2703796,Wood_forest_im
Slovenia,RCP,MFM,noAF,0.836287111,0.896287344,1.129303078,1.127920234,1.139802521,1.193423585,1.299986268,1.41752349,1.545421177,1.671682584,1.801079866,Wood_forest_im
Spain,RCP,MFM,noAF,6.113318358,7.156303355,7.174892471,7.321243516,7.321243516,7.353133474,7.718526346,8.15412212,9.34379696,10.88289828,11.92943033,Wood_forest_im
Sweden,RCP,MFM,noAF,5.142051667,5.621435064,6.65642166,6.996772907,8.310372388,9.964125098,11.82815707,14.42331762,17.16960174,20.43599878,22.96183386,Wood_forest_im
UK,RCP,MFM,noAF,12.91325555,13.97615311,18.10142209,18.20769333,19.43134408,24.64332037,28.5417591,32.16894719,37.60461203,42.22183679,48.32360495,Wood_forest_im
EU28,RCP,MFM,noAF,102.9879277,120.7279581,136.784203,140.2612947,153.603783,163.6866341,174.5348371,193.3237153,223.4734048,247.2055101,267.9354496,Wood_forest_im
Austria,RCP,MFM,AF0,6.152973849,6.152973849,6.195622512,6.594865497,6.594865497,6.596470627,6.596483675,6.599265145,6.632435986,6.698832487,6.784544892,Wood_forest_im
Belgium,RCP,MFM,AF0,6.777334413,7.099562761,7.157864337,7.215968939,7.232612592,7.281806374,7.40888674,7.617787578,8.081404932,8.652436958,9.26719225,Wood_forest_im
Bulgaria,RCP,MFM,AF0,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.529303712,0.529303712,0.529303712,0.54980905,0.604624879,0.645339862,Wood_forest_im
Croatia,RCP,MFM,AF0,0.628890634,0.731376193,0.74883923,0.74883923,0.74883923,0.74883923,0.74883923,0.790117273,0.952033416,1.03223648,1.152204851,Wood_forest_im
Cyprus,RCP,MFM,AF0,0.226668388,0.237650033,0.237667126,0.237667126,0.239010117,0.241847004,0.24972369,0.285135189,0.314152696,0.327866211,0.339169411,Wood_forest_im
CzechRep,RCP,MFM,AF0,0.068323271,0.580404372,1.243816559,1.243816559,1.243816559,1.375575779,1.453123855,1.588438,1.744306166,1.841200263,2.042168542,Wood_forest_im
Denmark,RCP,MFM,AF0,1.797252731,3.917100169,5.377399349,5.48727364,4.29229715,3.493342208,3.135134035,3.029994996,3.248240818,3.854356466,4.801198422,Wood_forest_im
Estonia,RCP,MFM,AF0,0.191581572,3.100535101,4.534262235,4.399898918,3.090662244,2.66155247,2.544047221,2.183484134,2.157087334,2.096167422,2.261152996,Wood_forest_im
Finland,RCP,MFM,AF0,7.17809,10.19014748,10.26421612,10.52365236,10.52365236,10.52365236,10.52365236,10.52365236,10.54964165,10.69813893,11.19596219,Wood_forest_im
France,RCP,MFM,AF0,9.691371494,12.26042272,13.55372863,14.54513934,14.60743155,14.67176263,14.75709386,15.36314445,19.07947154,21.17963159,22.94119232,Wood_forest_im
Germany,RCP,MFM,AF0,11.39146882,12.62271279,12.83715573,12.84388349,12.84388349,12.84388349,12.84388349,12.84388349,15.8576454,20.49701725,23.01253016,Wood_forest_im
Greece,RCP,MFM,AF0,2.622045621,2.684321865,3.082916614,3.08616497,2.983326057,2.934318878,2.912514944,2.890082025,2.896924562,2.966851121,3.065353477,Wood_forest_im
Hungary,RCP,MFM,AF0,1.355876175,1.394441165,1.661631647,1.686215481,1.894373679,2.544246368,3.024932609,3.069179469,2.969680133,2.906994817,3.017869422,Wood_forest_im
Ireland,RCP,MFM,AF0,1.263722299,1.332511349,1.625156058,1.671364063,1.735994038,1.760048762,1.739477308,1.738157305,1.770723571,1.861548884,2.088671514,Wood_forest_im
Italy,RCP,MFM,AF0,22.52589839,25.70018861,30.449168,33.45767971,31.98872503,29.50575358,28.60493077,27.54257839,27.46289698,27.93709014,28.50507675,Wood_forest_im
Latvia,RCP,MFM,AF0,0.194476167,1.386714872,6.216788422,8.413894516,5.360890727,4.065708774,3.065976972,2.355478896,2.366529118,2.247528278,2.555046999,Wood_forest_im
Lithuania,RCP,MFM,AF0,0.052109214,0.16664068,0.692331389,0.692331389,0.692331389,0.694411109,0.725160556,0.737524845,0.76168856,0.78345196,0.807772172,Wood_forest_im
Luxembourg,RCP,MFM,AF0,0.447024042,0.493289489,0.560366306,0.560366306,0.561133221,0.666992543,1.041142221,1.192427145,1.1979291,1.110663459,1.163119725,Wood_forest_im
Malta,RCP,MFM,AF0,0.062373507,0.063214267,0.077549404,0.08413439,0.089445673,0.09312033,0.0939495,0.095324098,0.097083242,0.0972776,0.097518785,Wood_forest_im
Netherlands,RCP,MFM,AF0,2.998066413,5.271250959,6.644175214,6.41879198,5.394873402,4.764060726,4.750141505,4.794389779,5.071657363,5.746379865,6.267551258,Wood_forest_im
Poland,RCP,MFM,AF0,0.992893063,1.714976365,2.567337443,3.647873208,15.20027412,21.68538553,25.15859251,23.471193,21.81676551,21.42419565,22.34589184,Wood_forest_im
Portugal,RCP,MFM,AF0,0.961531151,2.011155518,2.015587697,3.262664878,8.561365664,14.31775258,17.07009522,15.48722956,14.64079841,13.24617669,14.52517675,Wood_forest_im
Romania,RCP,MFM,AF0,0.002033333,0.297263781,0.860695802,0.860695802,0.860695802,0.860695802,0.887860299,2.032953401,2.497735929,3.099399328,3.696269541,Wood_forest_im
Slovakia,RCP,MFM,AF0,0.318702898,1.029547618,1.312673787,1.312673787,1.312673787,1.312673787,1.312673787,1.32327045,1.91367234,2.626577991,3.231100693,Wood_forest_im
Slovenia,RCP,MFM,AF0,0.836287111,0.896287344,1.129303078,1.127920234,1.089239797,1.063937527,1.051963904,1.037422711,1.032772447,1.077730609,1.12599319,Wood_forest_im
Spain,RCP,MFM,AF0,6.113318358,7.192053355,7.288310064,7.430252178,7.387291533,7.36145381,7.350704004,7.727192937,8.587909798,9.482286752,10.36191681,Wood_forest_im
Sweden,RCP,MFM,AF0,5.142051667,5.621435064,6.656385979,7.015105455,7.015105455,7.015105455,7.092977564,7.75381633,8.486628132,10.17153646,11.75098292,Wood_forest_im
UK,RCP,MFM,AF0,12.91325555,13.97615311,18.10145777,18.46744462,18.42016783,21.16482434,22.94147805,24.27686366,26.58134715,29.3014909,34.54348593,Wood_forest_im
EU28,RCP,MFM,AF0,102.9879277,120.7279581,132.4001597,135.6039365,142.436392,143.9524658,144.9194655,150.6435514,164.2130763,179.6707611,194.2157202,Wood_forest_im
Austria,RCP,MFM,AF25,6.152973849,6.152973849,6.195520275,6.587439662,6.587439662,6.904951028,6.948552094,7.030780661,7.14123458,7.393838286,7.552981242,Wood_forest_im
Belgium,RCP,MFM,AF25,6.777334413,7.099562761,7.157864337,7.215968939,7.222478807,7.303937594,7.496510231,7.784472296,8.31221296,9.008420224,9.640757425,Wood_forest_im
Bulgaria,RCP,MFM,AF25,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.529303712,0.529303712,0.582138823,0.779323536,0.934615062,1.061955684,Wood_forest_im
Croatia,RCP,MFM,AF25,0.628890634,0.731376193,0.74883923,0.74883923,0.74883923,0.74883923,0.74883923,0.7889246,0.951186273,1.034560866,1.154529238,Wood_forest_im
Cyprus,RCP,MFM,AF25,0.226668388,0.238104593,0.238121686,0.238121686,0.239464677,0.242542185,0.251289671,0.292629568,0.315566252,0.336209137,0.35026543,Wood_forest_im
CzechRep,RCP,MFM,AF25,0.068323271,0.580404372,1.243816559,1.243816559,1.243816559,1.396980105,1.479489569,1.626056277,1.89578219,2.066982978,2.336670411,Wood_forest_im
Denmark,RCP,MFM,AF25,1.797252731,3.917100169,5.377399349,5.479323489,4.260022843,3.529128973,3.253500569,3.391293429,3.839002652,4.592752896,5.462202005,Wood_forest_im
Estonia,RCP,MFM,AF25,0.191581572,3.100535101,4.534262235,4.399898918,3.090662244,2.653064738,2.529924351,2.21485667,2.128723983,2.161878619,2.308080852,Wood_forest_im
Finland,RCP,MFM,AF25,7.17809,10.19014748,10.26421612,10.52365236,10.52365236,10.52365236,10.52365236,10.52718143,11.08376749,12.06078506,13.10260994,Wood_forest_im
France,RCP,MFM,AF25,9.691371494,12.26042272,13.55372863,14.3712443,14.43353651,14.50025698,14.57495972,15.51536918,19.28418286,22.19974718,24.74636492,Wood_forest_im
Germany,RCP,MFM,AF25,11.39146882,12.62271279,12.83715573,12.84388349,12.84388349,12.84388349,12.84388349,16.7661372,19.96694839,21.50997242,22.79587901,Wood_forest_im
Greece,RCP,MFM,AF25,2.622045621,2.684321865,3.082916614,3.078012807,2.975173894,2.926166715,2.904362781,2.881667121,2.880502728,2.966743843,3.07479149,Wood_forest_im
Hungary,RCP,MFM,AF25,1.355876175,1.394441165,1.661631647,1.686215481,1.911894133,2.550457421,2.878395566,2.949306357,2.947940593,2.926489281,3.072267704,Wood_forest_im
Ireland,RCP,MFM,AF25,1.263722299,1.332511349,1.625156058,1.672486365,1.737116341,1.760661202,1.740087964,1.706376179,1.742298722,1.883561187,2.123142398,Wood_forest_im
Italy,RCP,MFM,AF25,22.52589839,25.70018861,30.449168,33.39998978,31.93058293,29.43952561,28.53859907,27.4762467,27.41269399,27.90765385,28.54533682,Wood_forest_im
Latvia,RCP,MFM,AF25,0.194476167,1.386714872,6.216788422,8.413894516,5.360890727,4.065708774,3.065976972,2.355478896,2.366529118,2.206612055,2.520234086,Wood_forest_im
Lithuania,RCP,MFM,AF25,0.052109214,0.16618612,0.691876829,0.691876829,0.691876829,0.813133398,0.833931358,0.869178067,0.915909548,0.935351867,0.959528022,Wood_forest_im
Luxembourg,RCP,MFM,AF25,0.447024042,0.493289489,0.560366306,0.560366306,0.561133221,0.666976716,1.041027003,1.192829153,1.204028284,1.127012287,1.178364954,Wood_forest_im
Malta,RCP,MFM,AF25,0.062373507,0.063214267,0.077549404,0.084104409,0.090392061,0.094692483,0.095726536,0.096903621,0.098049891,0.098186646,0.098516347,Wood_forest_im
Netherlands,RCP,MFM,AF25,2.998066413,5.271250959,6.644175214,6.41879198,5.394873402,4.747908378,4.734221516,4.810381999,5.298605776,5.924695131,6.594079589,Wood_forest_im
Poland,RCP,MFM,AF25,0.992893063,1.714976365,2.567337443,4.282764451,16.93139455,23.35624555,26.82945253,25.11474971,23.5019843,23.10941443,24.03111062,Wood_forest_im
Portugal,RCP,MFM,AF25,0.961531151,2.011155518,2.015587697,3.262664878,8.599217903,14.35560482,17.09247135,15.51783291,14.63642726,13.27545448,14.54417783,Wood_forest_im
Romania,RCP,MFM,AF25,0.002033333,0.297263781,0.860695802,0.860695802,0.860695802,0.860695802,0.907435171,2.86942434,3.285261967,3.886925366,4.483795579,Wood_forest_im
Slovakia,RCP,MFM,AF25,0.318702898,1.029547618,1.312673787,1.312673787,1.312673787,1.312673787,1.312673787,1.32327045,1.646500391,1.666687027,1.684779499,Wood_forest_im
Slovenia,RCP,MFM,AF25,0.836287111,0.896287344,1.129303078,1.127920234,1.089239797,1.063937527,1.051963904,1.037422711,1.03334388,1.132931826,1.198726814,Wood_forest_im
Spain,RCP,MFM,AF25,6.113318358,7.192053355,7.288310064,7.430252178,7.387291533,7.36145381,7.350704004,7.560121687,8.642900375,9.585830959,11.53633532,Wood_forest_im
Sweden,RCP,MFM,AF25,5.142051667,5.621435064,6.656201219,7.015521773,7.015521773,7.026800858,7.32984785,8.266496328,9.597259228,11.43126165,13.56868892,Wood_forest_im
UK,RCP,MFM,AF25,12.91325555,13.97615311,18.10145778,18.27032423,18.25786588,21.00252239,22.78660725,24.39783905,27.09270295,30.49869323,36.3872335,Wood_forest_im
EU28,RCP,MFM,AF25,102.9879277,120.7279581,132.3998727,135.7880376,143.766132,145.7728527,147.1451597,158.8164429,174.7169288,189.9883977,206.7109632,Wood_forest_im
Austria,RCP,MFM,AF50,6.152973849,6.152973849,6.195622512,6.587541899,6.886720318,6.943827855,7.047965109,7.303603431,7.760994276,8.179098046,8.481696672,Wood_forest_im
Belgium,RCP,MFM,AF50,6.777334413,9.244337761,9.398455683,9.458277706,8.698940752,8.286956565,8.276949325,8.429366825,8.968199792,9.638890265,10.27315428,Wood_forest_im
Bulgaria,RCP,MFM,AF50,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.529303712,0.529303712,0.620266549,0.9852991,1.175312629,1.308079081,Wood_forest_im
Croatia,RCP,MFM,AF50,0.628890634,0.731376193,0.74883923,0.755821486,0.755821486,0.755821486,0.755821486,0.795906856,0.958168529,1.039748907,1.159717279,Wood_forest_im
Cyprus,RCP,MFM,AF50,0.226668388,0.237650033,0.237661851,0.237661851,0.239004842,0.23913066,0.244268498,0.285614416,0.311291955,0.333622234,0.348834586,Wood_forest_im
CzechRep,RCP,MFM,AF50,0.068323271,0.580404372,1.243816559,1.243816559,1.259781629,2.863270053,2.98609089,3.324997129,3.787286762,4.27962092,4.855023089,Wood_forest_im
Denmark,RCP,MFM,AF50,1.797252731,3.917100169,5.377399349,5.479323489,4.304457517,3.587170986,3.321775007,3.534489692,4.125394796,4.802409404,5.759563851,Wood_forest_im
Estonia,RCP,MFM,AF50,0.191581572,3.100535101,4.534262235,4.448480329,3.139243655,2.785838907,2.65851766,2.351037469,2.339575257,2.421758597,2.67369888,Wood_forest_im
Finland,RCP,MFM,AF50,7.17809,10.19014748,10.26421612,10.52639976,10.52639976,10.53116516,10.65904495,11.01051369,11.69690605,13.05042286,14.69344761,Wood_forest_im
France,RCP,MFM,AF50,9.691371494,12.26042272,17.94735841,18.27902137,18.38575652,18.52735913,18.8501365,19.83430131,25.00442559,28.75597906,32.00935332,Wood_forest_im
Germany,RCP,MFM,AF50,11.39146882,12.62271279,12.83715573,12.84388349,12.84388349,12.84388349,13.23105584,19.89280865,22.67005867,24.35403712,25.49533773,Wood_forest_im
Greece,RCP,MFM,AF50,2.622045621,2.684321865,3.082828688,3.077852405,2.975013492,2.926006314,2.904202379,2.883392618,2.875772343,2.963758456,3.080931101,Wood_forest_im
Hungary,RCP,MFM,AF50,1.355876175,1.394441165,1.661618256,1.684917177,1.905889789,2.531053742,2.863982118,2.935423828,2.930539567,2.914258027,3.060350561,Wood_forest_im
Ireland,RCP,MFM,AF50,1.263722299,1.332511349,1.625156058,1.672486365,1.737116341,1.760661202,1.740044345,1.774024947,1.845837088,1.934945799,2.284816143,Wood_forest_im
Italy,RCP,MFM,AF50,22.52589839,25.70018861,30.449168,33.3536041,31.89514891,29.41722756,28.4630643,27.35373758,27.34375598,27.8171596,28.81098026,Wood_forest_im
Latvia,RCP,MFM,AF50,0.194476167,1.386714872,6.216788422,8.413894516,5.360890727,4.065708774,3.210997349,2.509069512,2.520119735,2.360202671,2.664779708,Wood_forest_im
Lithuania,RCP,MFM,AF50,0.052109214,0.16664068,0.692331389,0.692331389,0.793614383,0.986254198,1.0223008,1.142844211,1.205745346,1.213403117,1.236669652,Wood_forest_im
Luxembourg,RCP,MFM,AF50,0.447024042,0.493289489,0.560366306,0.560366306,0.560366306,0.670958832,1.053414049,1.221021652,1.244440387,1.166140589,1.219564076,Wood_forest_im
Malta,RCP,MFM,AF50,0.062373507,0.063214267,0.077549404,0.084104409,0.091825846,0.09543799,0.096620675,0.0982547,0.099327023,0.099990366,0.10024443,Wood_forest_im
Netherlands,RCP,MFM,AF50,2.998066413,5.271250959,6.63469534,6.409312107,5.385393529,4.710652295,4.739170979,5.093211658,5.496434938,6.226826376,6.937461233,Wood_forest_im
Poland,RCP,MFM,AF50,0.992893063,1.714976365,2.567337443,4.940214227,16.56449019,22.31732452,25.92997463,24.25833644,22.62663917,22.23406931,23.1557655,Wood_forest_im
Portugal,RCP,MFM,AF50,0.961531151,2.011155518,2.015587697,3.262664878,8.614255387,14.3706423,17.14573454,15.61534585,14.72269597,13.39630637,14.58691367,Wood_forest_im
Romania,RCP,MFM,AF50,0.002033333,0.297263781,0.860695802,0.860695802,0.860695802,0.860695802,0.908603558,3.622934109,4.03916912,4.640832519,5.237702732,Wood_forest_im
Slovakia,RCP,MFM,AF50,0.318702898,1.029547618,1.312673787,1.327242649,1.327242649,1.327242649,1.331255147,1.366360639,1.527356966,1.644409791,1.660498745,Wood_forest_im
Slovenia,RCP,MFM,AF50,0.836287111,0.896287344,1.129303078,1.127920234,1.089239797,1.063937527,1.051963904,1.037422711,1.137535316,1.208407365,1.337946006,Wood_forest_im
Spain,RCP,MFM,AF50,6.113318358,7.192053355,7.288310064,7.430252178,7.387291533,7.36145381,7.351065345,7.674814981,8.597493506,9.74125338,11.34796245,Wood_forest_im
Sweden,RCP,MFM,AF50,5.142051667,5.621435064,6.656391727,7.017057671,7.017057671,7.887796116,8.516793789,9.917912822,11.92728222,14.69097481,17.26161781,Wood_forest_im
UK,RCP,MFM,AF50,12.91325555,13.97615311,18.10145203,18.19346545,18.22847564,21.9903435,24.83698045,27.77002244,32.19828211,36.96969761,42.76215525,Wood_forest_im
EU28,RCP,MFM,AF50,102.9879277,120.7279581,136.784203,140.3038461,147.8499814,152.505619,156.4726051,175.0165116,194.9187414,214.3332931,233.07604,Wood_forest_im
Austria,RCP,MFM,AF75,6.152973849,6.152973849,6.195622512,6.587541899,6.919334663,7.646547089,8.087720446,8.746269896,9.538613302,10.29666968,10.81792751,Wood_forest_im
Belgium,RCP,MFM,AF75,6.777334413,9.244337761,9.398455683,9.481382741,8.764594769,8.369322468,8.633334137,8.918839113,9.55465811,10.23007892,10.83098969,Wood_forest_im
Bulgaria,RCP,MFM,AF75,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.529303712,0.529303712,0.637365599,0.849703048,0.938628504,1.065351643,Wood_forest_im
Croatia,RCP,MFM,AF75,0.628890634,0.731376193,0.74883923,0.758825881,0.758825881,0.758825881,0.758825881,0.798911252,0.961172925,1.041375988,1.16134436,Wood_forest_im
Cyprus,RCP,MFM,AF75,0.226668388,0.237650033,0.237661851,0.237661851,0.238758866,0.23886164,0.253881867,0.298913372,0.329380314,0.350154078,0.366477473,Wood_forest_im
CzechRep,RCP,MFM,AF75,0.068323271,0.580404372,1.243816559,1.243816559,2.084044572,2.433161257,2.852930809,3.439913023,4.113764313,4.802371621,5.458377022,Wood_forest_im
Denmark,RCP,MFM,AF75,1.797252731,3.917100169,5.381320296,5.226694802,4.149348747,3.586288436,3.827426871,4.146971562,4.775207726,5.798575605,6.814325473,Wood_forest_im
Estonia,RCP,MFM,AF75,0.191581572,3.100535101,4.534262235,4.533248277,3.239999189,2.800636264,2.738134879,2.456869982,2.479028277,2.624740539,2.977382573,Wood_forest_im
Finland,RCP,MFM,AF75,7.17809,10.19014748,10.26421612,10.52639976,10.52639976,10.56488323,10.74044951,11.04322227,11.5937199,13.28889307,15.18677917,Wood_forest_im
France,RCP,MFM,AF75,9.691371494,12.26042272,17.94735841,18.23106939,18.24109577,18.3349214,19.19343357,21.47100371,26.57348452,30.85052075,34.40964557,Wood_forest_im
