Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,noAF,PA0405,462.1550951,504.4539605,839.890087,828.9343775,413.747401,389.4411798,388.0697244,385.9317456,383.9066646,381.9197544,381.9197544,Selection_EU
REF,MFM,noAF,PA0406,1100.327244,1100.327244,838.6800673,838.6800673,838.6800673,838.6800673,932.3808411,1044.280307,1069.445209,1157.2971,1250.843396,Selection_EU
REF,MFM,noAF,PA0409,818.6762424,818.6762424,815.8568041,717.9467902,633.6629597,596.2953288,454.2749138,407.7398852,368.066204,324.7968655,275.5267068,Selection_EU
REF,MFM,noAF,PA0412,1224.879102,1356.632247,1242.743882,1245.217082,1234.913273,956.783722,913.7276998,891.9505591,848.6972674,785.0140357,761.38174,Selection_EU
REF,MFM,noAF,PA0418,143.3522857,204.6575915,200.5050271,210.3813759,244.0998364,243.8864668,243.8013162,243.6989452,243.6989452,243.0720298,241.9323398,Selection_EU
REF,MFM,noAF,PA0419,0,0,113.2598889,126.8095556,190.4894918,222.8494373,222.8494373,222.8494373,222.8494373,222.8494373,222.8494373,Selection_EU
REF,MFM,noAF,PA0421,11.89474521,11.89474521,11.21506662,6.704647342,5.806799787,2.518641761,2.518641761,2.518641761,2.518641761,2.518641761,2.518641761,Selection_EU
REF,MFM,noAF,PA0422,0.559015682,3.518128262,3.518128262,3.192111933,3.154645446,3.068703608,2.979670036,2.71640261,2.370554576,2.272734466,1.820788865,Selection_EU
REF,MFM,noAF,PA0429,388.0327696,388.0327696,388.0327696,326.6209116,176.1244108,201.6896614,201.6896614,199.5410972,199.5635534,199.5635534,199.5635534,Selection_EU
REF,MFM,noAF,PA0431,1393.358405,2181.220343,2305.221891,2706.327537,2927.366473,2869.632674,2807.693602,2775.984497,2742.390952,2711.413953,2681.058235,Selection_EU
REF,MFM,noAF,PA0432,0.03943345,0.063614249,0.063614249,0.070712011,0.094633416,0.094633416,53.25961211,60.78396634,85.70052528,85.70008473,85.69928384,Selection_EU
REF,MFM,noAF,PA0433,394.8876685,394.8876685,374.729159,369.2919436,369.2919436,369.2919436,369.2919436,378.4826125,385.4979787,394.1904961,394.1904961,Selection_EU
REF,MFM,noAF,PA0435,22.2304134,85.66356406,183.857559,207.5280808,220.2362406,508.2625735,563.9462109,562.5597956,560.7384955,560.2233566,557.8433269,Selection_EU
