Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,noAF,Lake,29.0154782997926,29.0154782997926,29.0154782997926,29.0154782997926,29.0154782997926,29.0154782997926,29.1021098043429,29.3656747308375,29.7095923497337,29.7095923497337,29.7095923497337,Clear_Cut
REF,MFM,noAF,PA0401,143.3668437798270,143.3668437798270,195.6566270858640,197.1036121339760,199.6035050674730,206.4142436068910,238.3750909676530,245.2113064431600,257.3418063204730,317.7153365517310,326.6698698083210,Clear_Cut
REF,MFM,noAF,PA0402,4723.9001938605200,4743.3026693423300,4841.9993597218500,4892.5577996685600,4955.3396335004900,4969.2722799680900,4969.8040572031600,4970.9206331078400,4983.8317288339700,4984.5598574525900,4984.8518582275500,Clear_Cut
REF,MFM,noAF,PA0404,1367.5705820010100,1603.2913657333500,1779.1229178184700,1951.0941743320000,2012.8626014418400,2343.6488987302500,2438.1693761760800,2457.4682335195000,2482.8206746091400,2489.9913921877400,2523.1213308291500,Clear_Cut
REF,MFM,noAF,PA0405,943.1286840312890,1036.9470407306200,1870.6757323520000,1940.4571118684000,2360.4497690632700,2384.7559902138500,2386.1274456138400,2388.2654243830500,2390.2905053819800,2392.2774156055400,2392.2774156055400,Clear_Cut
REF,MFM,noAF,PA0406,3398.9365361722200,3398.9365361722200,3665.4097292029200,3665.4097292029200,3665.4097292029200,3665.4097292029200,3860.4339683044200,3983.5815609791100,4010.6640730254500,4107.3468295590300,4210.2963930590300,Clear_Cut
REF,MFM,noAF,PA0409,1390.4563925394300,1390.4563925394300,1393.2758308646500,1491.1858447386200,1575.4696751783500,1634.2314557706600,1776.2518707196600,1822.9519979471700,1863.8643796355300,1907.1337181872300,1956.4038768514200,Clear_Cut
REF,MFM,noAF,PA0412,5442.2314300955000,6742.1918228374200,7408.7599803661800,8329.5525954432500,8757.1774064205400,9112.8594720643700,9155.9154942529800,9177.6926350067200,9220.9459266816300,9284.6291583888500,9308.2614540554300,Clear_Cut
REF,MFM,noAF,PA0418,221.3895158345810,272.8107207405540,405.7790944052810,414.5495583967340,443.6759710512260,443.8893406920050,443.9744912022180,444.0768623866790,444.0768623866790,444.7037777176870,445.8434677255520,Clear_Cut
REF,MFM,noAF,PA0419,122.5049837524940,122.5049837524940,174.7194215809120,180.9660127724190,210.3233792974490,225.2417796073480,225.2417796073480,225.2417796073480,225.2417796073480,225.2417796073480,225.2417796073480,Clear_Cut
REF,MFM,noAF,PA0421,169.8616010196460,169.8616010196460,170.5412796064280,175.0516988882820,175.9495464432230,179.2377044697480,179.2377044697480,179.2377044697480,179.2377044697480,179.2377044697480,179.2377044697480,Clear_Cut
REF,MFM,noAF,PA0422,0.6461698342371,3.0735668716827,3.0735668716827,3.3995832008411,3.4370496875250,3.5229915265676,3.6120250978930,3.8752925230793,4.2211405579701,4.3189606682523,4.7709062672844,Clear_Cut
REF,MFM,noAF,PA0429,173.6513078984510,173.6513078984510,173.6513078984510,235.0631658366390,385.5596666454030,425.1059136029950,425.1059136029950,427.7569433525430,427.8658563453100,427.8658563453100,427.8658563453100,Clear_Cut
