"Scenario","Ecoregion","fr_Annual_EU","fr_Permanent_EU","fr_Pasture_EU","fr_Urban_EU","fr_Annual_RoW","fr_Permanent_RoW","fr_Pasture_RoW","fr_Urban_RoW","fr_For_ClearCut_EU","fr_For_ClearCut_im","fr_For_ClearCut_ex","fr_For_Retention_EU","fr_For_PlantationFuel_im","fr_For_PlantationTimber_im","fr_For_TimberPlant_EU","fr_For_TimberPlant_ex","fr_For_SelectionSystem_EU","fr_For_SelectionSystem_im","fr_For_SelectionSystem_ex","fr_For_Selective_im","fr_For_ReducedImpactLogging_im","fr_EP_EU","fr_EP_conv_EU","fr_EP_RoW","fr_EP_conv_im","fr_Afforested_EU","fr_Afforested_RoW","fr_Regrowth","fr_ForOther_Extensive_EU","fr_ForOther_Extensive_RoW","fr_ForOther_Intensive_EU","fr_ForOther_Intensive_RoW"
"REF_SFM_AF50","IM1404",0,0,0,0,1,1,1,1,0,0,0,0,0.959238637435561,1,0,0,0,0,0,1,1,0,0,0,0.0407613625644385,0,0.464592850597324,0.535407149402676,0,1,0,1
"REF_SFM_AF50","IM1405",0,0,0,0,1,1,1,1,0,0,0,0,0.867967942973468,1,0,0,0,0,0,1,1,0,0,0,0.132032057026532,0,0.113187854283403,0.886812145716597,0,1,0,1
"REF_SFM_AF50","IM1406",0,0,0,0,1,1,1,1,0,0,0,0,0.00199524233984684,1,0,0,0,0,0,1,1,0,0,0.998004757660153,0,0,0.999967789959234,3.22100407658527e-05,0,1,0,1
"REF_SFM_AF50","NA0201",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA0302",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.00512180346333909,0.994878196536661,0,1,0,1
"REF_SFM_AF50","NA0303",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.133759744026098,0.866240255973901,0,1,0,1
"REF_SFM_AF50","NA0401",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.024284754237849,0.975715245762151,0,1,0,1
"REF_SFM_AF50","NA0402",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0416940077092318,0.958305992290768,0,1,0,1
"REF_SFM_AF50","NA0403",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0358829041746391,0.964117095825361,0,1,0,1
"REF_SFM_AF50","NA0404",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.155454633054784,0.844545366945216,0,1,0,1
"REF_SFM_AF50","NA0405",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.314221547165662,0.685778452834338,0,1,0,1
"REF_SFM_AF50","NA0406",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.11172237362693,0.88827762637307,0,1,0,1
"REF_SFM_AF50","NA0407",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.117351586471305,0.882648413528695,0,1,0,1
