"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2000,0,0,0,NA,3.065545075e-07,2.898e-07,1.50526245e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56592158507555e-07,0,7.15763089286869e-07
"RCP_MFM_AF0","AA0102",2000,0,0,0,0,1.0129245659e-05,9.2994997955e-06,6.6226675151e-06,1.382585065855e-06,0,0,0,0,5.6210065975e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.70645643454245e-07,0,4.71126248723822e-06
"RCP_MFM_AF0","AA0103",2000,0,0,0,0,3.008466175e-07,1.460682513e-06,6.13502995245e-07,1.3306081838e-05,0,0,0,0,8.90682195e-08,0,0,0,0,0,0,0,0,0,0,0,0,3.90133881493043e-07,0,3.92072664038532e-06
"RCP_MFM_AF0","AA0104",2000,0,0,0,0,3.19592625e-07,4.80718293025e-06,2.975770804325e-06,8.18826829805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61381901656973e-07,0,1.07827654763776e-05
"RCP_MFM_AF0","AA0105",2000,0,0,0,0,9.58399108225e-06,3.48203313745e-05,0.00011802746167025,4.2323014307825e-05,0,0,0,0,3.685047706e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.54761379984064e-06,0,4.51299928473946e-05
"RCP_MFM_AF0","AA0106",2000,0,0,0,0,3.2961793725e-07,3.661208724e-06,3.39782475781e-06,3.26214549937433e-05,0,0,0,0,4.37318486e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.20045811540741e-06,0,2.41466538298526e-05
"RCP_MFM_AF0","AA0107",2000,0,0,0,0,1.344234528e-06,2.28532328875e-06,2.0400467337925e-05,0,0,0,0,0,3.7017e-11,0,0,0,0,0,0,0,0,0,0,0,0,5.49398672352111e-07,0,2.81198192006384e-06
"RCP_MFM_AF0","AA0108",2000,0,0,0,0,1.059497915e-07,5.775641025e-07,7.40892747595e-07,1.4550556904135e-06,0,0,0,0,7.95809e-08,0,0,0,0,0,0,0,0,0,0,0,0,4.14184601149596e-08,0,7.37934209791368e-07
"RCP_MFM_AF0","AA0109",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2000,0,0,0,NA,2.807e-08,1.2280443e-07,6.56776088775e-07,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92680933721479e-08,0,1.29202260701096e-07
