"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2030,0,0,0,NA,3.98790095e-07,2.89808505e-07,4.07893422699e-06,NA,0,0,0,0,0,0,0,0,0,0,0,2.011602675e-07,0,0,0,0,0,5.89412114805557e-09,0,2.52031179712728e-08
"RCP_MFM_AF0","AA0102",2030,0,0,0,0,1.59484461e-05,9.2991001325e-06,7.8573361902e-06,1.382585065855e-06,0,0,0,0,5.9160095575e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.02787266144399e-07,0,3.25503736414869e-06
"RCP_MFM_AF0","AA0103",2030,0,0,0,0,3.07639475e-07,1.4606202195e-06,6.10045485945e-07,1.3306081838e-05,0,0,0,0,9.3742659e-08,0,0,0,0,0,0,1.34235e-08,0,0,0,0,0,4.775753425414e-07,0,4.05914682376412e-06
"RCP_MFM_AF0","AA0104",2030,0,0,0,0,3.59356305e-07,4.80697780325e-06,3.0485781744825e-06,8.18826829805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05020572165372e-06,0,1.11185656960004e-05
"RCP_MFM_AF0","AA0105",2030,0,0,0,0,1.1242226004e-05,3.48191404715e-05,0.00014550465888595,4.2323014307825e-05,0,0,0,0,4.061094472e-06,0,0,0,0,0,0,6.70035275e-06,0,0,0,0,0,1.21791691716604e-05,0,6.45086498684537e-05
"RCP_MFM_AF0","AA0106",2030,0,0,0,0,3.909144645e-07,3.6610524965e-06,3.27245707896e-06,3.26214549937433e-05,0,0,0,0,4.60269928e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.68963684421864e-06,0,2.49618899763648e-05
"RCP_MFM_AF0","AA0107",2030,0,0,0,0,1.65028833e-06,2.28538957375e-06,2.417818022085e-05,0,0,0,0,0,2.821975e-09,0,0,0,0,0,0,2.37317620775e-06,0,0,0,0,0,1.13584790461955e-06,0,5.43852370175417e-06
"RCP_MFM_AF0","AA0108",2030,0,0,0,0,1.1163765775e-07,5.7753948e-07,7.29904569625e-07,1.4550556904135e-06,0,0,0,0,8.37574e-08,0,0,0,0,0,0,1.19904e-08,0,0,0,0,0,5.06544296615037e-08,0,7.63275100908286e-07
"RCP_MFM_AF0","AA0109",2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2030,0,0,0,NA,2.506e-08,1.22808e-07,6.60222819225e-07,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25611997734133e-08,0,3.82243916396325e-07
"RCP_MFM_AF0","AA0111",2030,0,0,0,0,1.86937466e-06,4.211242595e-06,4.57690082329375e-05,1.405497324375e-05,0,0,0,0,3.59059777500001e-08,0,0,0,0,0,0,1.25964767e-07,0,0,0,0,0,3.09571319771851e-06,0,1.47796031485326e-05
"RCP_MFM_AF0","AA0112",2030,0,0,0,NA,8.3954583e-07,2.105554695e-06,2.87285295513825e-05,NA,0,0,0,0,2.94525e-09,0,0,0,0,0,0,0,0,0,0,0,0,6.02988622259897e-07,0,2.71347420400782e-06
"RCP_MFM_AF0","AA0113",2030,0,0,0,0,0,5.36168952e-06,0.000275836414411575,7.14862457946e-06,0,0,0,0,0,0,0,0,0,0,0,2.80263685e-06,0,0,0,0,0,8.87114992586741e-06,0,4.12740206261735e-05
"RCP_MFM_AF0","AA0114",2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
