"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2050,0,0,0,NA,5.54557785e-07,2.89808505e-07,4.03892104326e-06,NA,0,0,0,0,0,0,0,0,0,0,0,2.0116e-07,0,0,0,0,0,7.62192006091017e-09,0,2.9707327954433e-08
"RCP_MFM_AF0","AA0102",2050,0,0,0,0,2.4490586686e-05,9.2988201115e-06,5.5779922534e-06,1.382585065855e-06,0,0,0,0,6.04056439e-07,0,0,0,0,0,0,0,0,0,0,0,0,4.15960559776975e-07,0,3.39441864083109e-06
"RCP_MFM_AF0","AA0103",2050,0,0,0,0,3.165737575e-07,1.459578888e-06,6.37707323925e-08,1.3306081838e-05,0,0,0,0,9.57163845e-08,0,0,0,0,0,0,1.38945e-08,4.29552e-09,0,0,0,0,6.56472828663629e-07,0,4.23549816991033e-06
"RCP_MFM_AF0","AA0104",2050,0,0,0,0,3.6192123e-07,4.80683604675e-06,2.0089433812325e-06,8.18826829805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39618926935881e-06,0,1.12205348946884e-05
"RCP_MFM_AF0","AA0105",2050,0,0,0,0,1.0953918088e-05,3.481842578025e-05,0.0001247459248942,4.2323014307825e-05,0,0,0,0,4.29511682e-06,0,0,0,0,0,0,1.2232497838e-05,7.5275052e-08,0,0,0,0,1.58214002294409e-05,0,7.2075401991915e-05
"RCP_MFM_AF0","AA0106",2050,0,0,0,0,3.72566061e-07,3.6609445575e-06,1.19591247372e-06,3.26214549937433e-05,0,0,0,0,4.69960474e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.57863949219388e-06,0,2.52113817161369e-05
"RCP_MFM_AF0","AA0107",2050,0,0,0,0,1.272552606e-06,2.28538957375e-06,2.4870317327175e-05,0,0,0,0,0,5.152675e-09,0,0,0,0,0,0,2.6433668325e-06,0,0,0,0,0,1.46861493068579e-06,0,6.40962719803673e-06
"RCP_MFM_AF0","AA0108",2050,0,0,0,0,1.19653872e-07,5.7647324e-07,1.987183515625e-07,1.4550556904135e-06,0,0,0,0,8.55209e-08,0,0,0,0,0,0,1.20294e-08,3.829e-09,0,0,0,0,7.82097485131885e-08,0,8.94580512471826e-07
"RCP_MFM_AF0","AA0109",2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2050,0,0,0,NA,3.164e-08,1.22808e-07,6.44402160225e-07,NA,0,0,0,0,0,0,0,0,0,0,0,2.98845e-08,0,0,0,0,0,1.19694450504152e-07,0,4.5055686269849e-07
"RCP_MFM_AF0","AA0111",2050,0,0,0,0,1.4043343e-06,4.211242595e-06,4.5506323243325e-05,1.405497324375e-05,0,0,0,0,6.54565555e-08,0,0,0,0,0,0,1.104560391e-06,0,0,0,0,0,4.00072539340603e-06,0,1.74102410410594e-05
"RCP_MFM_AF0","AA0112",2050,0,0,0,NA,5.0093073e-07,2.105554695e-06,2.86096528139625e-05,NA,0,0,0,0,5.3515e-09,0,0,0,0,0,0,5.09701885e-07,0,0,0,0,0,7.79535162193158e-07,0,3.19754213594808e-06
"RCP_MFM_AF0","AA0113",2050,0,0,0,0,0,5.36168952e-06,0.0001889842412478,7.14862457946e-06,0,0,0,0,0,0,0,0,0,0,0,0.0001603741529,0,0,0,0,0,1.14716233001756e-05,0,4.86503223441559e-05
"RCP_MFM_AF0","AA0114",2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2050,0,0,0,0,7.26636898e-06,2.5873198125e-05,9.169964298906e-05,4.3566174034425e-06,0,0,0,0,5.2593992855e-06,0,0,0,0,0,0,1.03227081585e-05,4.64959195000001e-08,0,0,0,0,1.35465595777397e-05,0,6.70683046988639e-05
"RCP_MFM_AF0","AA0116",2050,0,0,0,0,9.1593448625e-07,6.5216606145e-06,1.0610542724615e-05,1.23378267761e-06,0,0,0,0,1.571082744e-06,0,0,0,0,0,0,1.40379908075e-06,9.04257749999999e-09,0,0,0,0,3.73808496051188e-06,0,1.65277661085819e-05
"RCP_MFM_AF0","AA0117",2050,0,0,0,0,1.58155763325e-05,5.23161290025e-06,0.0002472114532591,2.02026715779e-05,0,4.7090976725e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27030866594072e-05,0,3.33980572452957e-05
"RCP_MFM_AF0","AA0118",2050,0,0,0,0,3.0736945475e-06,7.42669423775e-06,3.159922568015e-06,1.16349720397175e-05,0,0,0,0,1.14132288225e-06,0,0,0,0,0,0,9.81407499999999e-09,6.49854e-11,0,0,0,0,4.27675906919891e-06,0,2.30514834678512e-05
"RCP_MFM_AF0","AA0119",2050,0,0,0,0,1.8639051e-07,2.100225876e-05,8.3221803471825e-06,2.10283614776e-06,0,0,0,0,2.504998125e-07,0,0,0,0,0,0,1.32752532775e-05,0,0,0,0,0,6.57376606441671e-05,0,0.000251224578687606
"RCP_MFM_AF0","AA0120",2050,0,0,0,0,6.11727936525e-06,1.09421804395e-05,9.480945552192e-05,1.11208252051e-05,0,0,0,0,9.79710000000001e-09,0,0,0,0,0,0,1.3941143011e-05,0,0,0,0,0,5.21562740007034e-06,0,1.96615910863823e-05
"RCP_MFM_AF0","AA0121",2050,0,0,0,0,4.578033408e-06,3.444422948475e-05,6.6681212420265e-05,2.49637539885e-06,0,0,0,0,2.5082958045e-06,0,0,0,0,0,0,4.454481842e-06,1.31600145e-08,0,0,0,0,8.52559095536123e-06,0,4.60662116365754e-05
"RCP_MFM_AF0","AA0122",2050,0,0,0,0,5.6353009545e-06,3.6374117775e-05,6.479760329662e-05,2.94719529455e-06,0,0,0,0,3.53820747625e-06,0,0,0,0,0,0,3.67040850625e-06,3.864220375e-08,0,0,0,0,8.87458651971595e-06,0,4.7849417835527e-05
"RCP_MFM_AF0","AA0123",2050,0,0,0,0,0.00020433546633225,3.613667834e-05,2.947796284555e-05,0.0001085642198901,0,0,0,0,1.183796394e-06,0,0,0,0,0,0,3.61881564e-07,5.72682e-09,0,0,0,0,8.43792324786004e-06,0,5.65335700695158e-05
"RCP_MFM_AF0","AA0124",2050,0,0,0,0,0.000169299501102,1.9385463776e-05,2.086264992492e-05,6.2078854429602e-05,0,0,0,0,2.27232012e-07,0,0,0,0,0,0,2.95804992e-07,7.56251999999999e-09,0,0,0,0,1.23740925671538e-05,0,6.155117474802e-05
"RCP_MFM_AF0","AA0125",2050,0,0,0,0,1.477135875e-08,1.26247123e-07,1.39315573971e-06,8.306796804992e-06,0,0,0,0,8.168213e-09,0,0,0,0,0,0,2.76230585e-08,0,0,0,0,0,4.77688696384154e-07,0,1.10516397236106e-06
"RCP_MFM_AF0","AA0126",2050,0,0,0,0,1.885875e-08,2.20027687875e-05,2.37662253148125e-05,1.0552792136075e-05,0,0,0,0,0,0,0,0,0,0,0,5.85013245e-08,0,0,0,0,0,3.96275789053099e-06,0,2.17206451560179e-05
"RCP_MFM_AF0","AA0127",2050,0,0,0,0,8.86119675e-07,4.2808534775e-06,1.002733729095e-06,1.4356227008975e-06,0,0,0,0,3.47243032e-07,0,0,0,0,0,0,2.9037246875e-07,3.9598675e-09,0,0,0,0,2.93825092031288e-06,0,1.83445186466738e-05
"RCP_MFM_AF0","AA0128",2050,0,0,0,0,4.249552502e-06,1.890371174e-05,1.03330375721325e-05,1.66377999865455e-05,0,0,0,0,2.00411829675e-06,0,0,0,0,0,0,1.67614392375e-06,1.615715325e-08,0,0,0,0,6.38035435893472e-06,0,4.12849516473427e-05
"RCP_MFM_AF0","AA0201",2050,0,0,0,0,8.2624894616e-05,1.532891846325e-05,3.559801793568e-05,2.5844072653575e-05,0,0,0,0,2.633825e-09,0,0,0,0,0,0,0,1.0970275e-09,0,0,0,0,2.63571517699674e-07,0,1.45791203918202e-06
"RCP_MFM_AF0","AA0202",2050,0,0,0,0,0,1.5488522325e-06,4.3090607315175e-05,6.7209290919e-06,0,0,0,0,0,0,0,0,0,0,0,9.39775532325e-06,0,0,0,0,0,1.22849126596922e-06,0,4.15519466895485e-06
"RCP_MFM_AF0","AA0203",2050,0,0,0,NA,3.55894895e-05,5.43772187675e-06,1.463186022175e-05,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.470725e-10,0,0,0,0,3.00614199941912e-08,0,2.82738973373129e-07
"RCP_MFM_AF0","AA0204",2050,0,0,0,0,4.13139992925e-05,1.9376187019e-05,4.406054269364e-05,2.66906593801875e-05,0,0,0,0,5.9334775e-09,0,0,0,0,0,0,0,5.800875e-11,0,0,0,0,4.37826917133941e-07,0,1.72026282205205e-06
"RCP_MFM_AF0","AA0401",2050,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"RCP_MFM_AF0","AA0402",2050,0,0,0,0,3.4288853005e-05,3.5403462549e-06,0.000100586490100536,4.97535445264e-05,0,1.019474618e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34547897353121e-05,0,1.31250800783475e-05
"RCP_MFM_AF0","AA0403",2050,0,0,0,NA,1.4695235625e-08,3.84838584885e-06,5.402954841725e-06,NA,0,1.15720114e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44476934253154e-08,0,1.47736107838676e-07
"RCP_MFM_AF0","AA0404",2050,0,0,0,0,3.91524969e-08,2.54209468095e-06,6.4118842148955e-06,0,0,1.1763971e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54578565760764e-07,0,5.016842463726e-07
"RCP_MFM_AF0","AA0405",2050,0,0,0,0,1.3867798425e-06,1.88378770905e-05,4.88923473802838e-05,8.02476387882e-06,0,2.92746225e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61203738704062e-07,0,1.24668566319164e-06
"RCP_MFM_AF0","AA0406",2050,0,0,0,0,1.253911692e-06,9.1860222165e-06,2.2761280963791e-05,6.622194230655e-06,0,1.2393648e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74581135198774e-07,0,5.31542599987218e-07
"RCP_MFM_AF0","AA0407",2050,0,0,0,NA,1.50544385e-08,6.5358346e-07,2.1915281381625e-06,NA,0,6.697845e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01479896805703e-07,0,2.81959893173279e-07
"RCP_MFM_AF0","AA0408",2050,0,0,0,0,8.623097e-08,2.65458227535e-06,6.506429697474e-06,7.7392516824e-07,0,1.23918624e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48899124810193e-07,0,5.26599738387913e-07
"RCP_MFM_AF0","AA0409",2050,0,0,0,0,0.000129556985475,1.01704975609e-05,0.000145808393664349,2.515392572965e-05,0,3.6585292825e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66729834685293e-06,0,8.02364610287617e-06
"RCP_MFM_AF0","AA0410",2050,0,0,0,0,2.174436075e-07,2.364233311125e-06,9.1764031555215e-06,4.8650361718875e-07,0,2.7472375e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3445102863024e-08,0,8.92852470604528e-08
"RCP_MFM_AF0","AA0411",2050,0,0,0,0,2.6925991875e-06,1.5195594e-07,3.1284467221425e-06,2.1455420513625e-06,0,3.456327875e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1553649990837e-06,0,7.2985767186855e-07
"RCP_MFM_AF0","AA0412",2050,0,0,0,0,2.19890745815e-06,1.35905979e-07,2.43003594772575e-06,3.8040713240325e-07,0,4.0239747e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94258366837108e-07,0,5.59188982111777e-07
"RCP_MFM_AF0","AA0413",2050,0,0,0,0,1.6567059556e-06,1.73740491925e-07,2.33458042414e-06,7.72906845492e-07,0,2.754731025e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93348670737592e-06,0,1.55711532142984e-06
"RCP_MFM_AF0","AA0414",2050,0,0,0,NA,1.108137095e-08,1.18156750215e-06,3.1285438393125e-06,NA,0,1.51861065e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91673505578733e-08,0,6.32909593630819e-08
"RCP_MFM_AF0","AA0701",2050,NA,NA,0,0,NA,NA,6.9977141943069e-05,3.920860196019e-07,0,5.22584004e-08,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1.13120608684951e-06,0,1.67284539796258e-06
"RCP_MFM_AF0","AA0702",2050,0,0,0,0,8.559118853325e-06,1.1594066397575e-05,0.000182762968185525,1.31022051700375e-06,0,3.662264287e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30300327973372e-06,0,1.66599810493076e-06
"RCP_MFM_AF0","AA0703",2050,0,0,0,NA,9.9306974025e-08,1.04140381e-08,4.13659416584738e-05,NA,0,7.359380485e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99466337252007e-06,0,2.98002976620267e-06
"RCP_MFM_AF0","AA0704",2050,0,0,0,NA,1.447255519875e-06,6.08478441e-08,0.000261123587667232,NA,0,1.01301924675e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98781092781013e-07,0,5.60290846349404e-07
"RCP_MFM_AF0","AA0705",2050,0,0,0,0,1.910308554e-06,6.5635734675e-07,0.000103164135309646,0,0,2.24360163e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04586860900033e-07,0,1.31698802708266e-06
"RCP_MFM_AF0","AA0706",2050,0,0,0,0,3.613159375e-08,5.4839167815e-07,0.000329652919148749,1.915719371685e-07,0,1.3560163725e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44315260640118e-07,0,1.27218566972032e-06
"RCP_MFM_AF0","AA0707",2050,0,0,0,0,1.0926937813025e-05,5.630285276e-07,0.000425430318589042,1.355641947405e-07,0,2.0890936625e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13869702169803e-08,0,8.69935153690919e-08
"RCP_MFM_AF0","AA0708",2050,0,0,0,0,1.2831250992e-06,9.846725856e-06,1.6152597046755e-05,7.82568181098e-06,0,0,0,0,6.758685e-08,0,0,0,0,0,0,1.6414029675e-06,2.181375e-12,0,0,0,0,3.16429676001051e-06,0,3.46302075622608e-06
"RCP_MFM_AF0","AA0709",2050,0,0,0,NA,2.365922125e-08,1.5613497e-08,0.000145434004610902,NA,0,3.78925989e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14458691250901e-07,0,1.93253271768945e-07
"RCP_MFM_AF0","AA0801",2050,0,0,0,0,1.341274854e-06,2.44599914975e-05,3.5051573427255e-05,4.185687714295e-06,0,2.7206005e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7366678230353e-07,0,1.13940387963759e-06
"RCP_MFM_AF0","AA0802",2050,0,0,0,NA,3.444280215425e-06,3.0966006454e-06,5.5560171908045e-05,NA,0,2.05135223e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06591494242722e-08,0,9.90627579011418e-08
"RCP_MFM_AF0","AA0803",2050,0,0,0,0,2.0579542485e-05,3.0868125512e-06,6.5546944090947e-05,5.26184254176e-07,0,1.994243475e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.191335903084e-07,0,1.45747130633646e-06
"RCP_MFM_AF0","AA1001",2050,0,0,0,NA,7.4850671025e-07,4.15197036525e-07,4.280069308888e-06,NA,0,7.74225e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87158275931695e-06,0,2.97377889238583e-06
"RCP_MFM_AF0","AA1002",2050,0,0,0,0,8.294447715e-07,4.586109444e-06,1.2157587322425e-05,1.8043403385e-06,0,0,0,0,3.86084076e-07,0,0,0,0,0,0,9.5279616e-07,1.21916e-08,0,0,0,0,8.03384345504126e-07,0,7.3840085249922e-06
"RCP_MFM_AF0","AA1003",2050,0,0,0,0,4.012666595e-07,2.024048131875e-05,5.59288548074125e-05,0,0,9.064306975e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18934898285364e-07,0,3.62315016903817e-06
"RCP_MFM_AF0","AA1101",2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA1201",2050,0,0,0,0,4.5333131215e-06,3.3033133108e-06,2.66966460214275e-05,7.618325873445e-08,0,2.53075e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35178934822733e-07,0,2.46548253963741e-07
