"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2090,0,0,0,NA,1.2199698325e-06,2.89808505e-07,3.8679917927025e-06,NA,0,0,0,0,0,0,0,0,0,0,0,2.012752925e-07,0,0,0,0,0,1.7154522102978e-08,0,4.26394603110638e-08
"RCP_MFM_AF0","AA0102",2090,0,0,0,0,2.931943255e-05,9.298781393e-06,2.14007188458e-06,1.382585065855e-06,0,0,0,0,1.31516935375e-06,0,0,0,0,0,0,6.5717793575e-06,0,0,0,0,0,1.38185223008971e-06,0,6.15799057324797e-06
"RCP_MFM_AF0","AA0103",2090,0,0,0,0,2.55275735e-07,1.46057043375e-06,4.815725439e-08,1.3306081838e-05,0,0,0,0,2.08396305e-07,0,0,0,0,0,0,4.56062234999999e-08,9.25771695e-08,0,0,0,0,3.16976899745488e-06,0,1.11681058797052e-05
"RCP_MFM_AF0","AA0104",2090,0,0,0,0,6.6537405e-08,4.80681365075e-06,1.40628675e-23,8.18826829805e-06,0,0,0,0,0,0,0,0,0,0,0,2.8451075e-07,0,0,0,0,0,5.64798281524491e-06,0,2.47871615745725e-05
"RCP_MFM_AF0","AA0105",2090,0,0,0,0,1.1939291189e-05,3.48183129455e-05,7.07770302209825e-05,4.2323014307825e-05,0,0,0,0,9.52010157399999e-06,0,0,0,0,0,0,1.326531912e-05,1.626538412e-06,0,0,0,0,0.000106218525326164,0,0.000296957489744439
"RCP_MFM_AF0","AA0106",2090,0,0,0,0,9.224962425e-08,3.6609275145e-06,1.01858786858e-06,3.26214549937433e-05,0,0,0,0,1.023211608e-06,0,0,0,0,0,0,1.82722534e-07,0,0,0,0,0,1.29829581923613e-05,0,4.99478182188125e-05
"RCP_MFM_AF0","AA0107",2090,0,0,0,0,1.541000214e-06,2.28538957375e-06,1.1727048490775e-05,0,0,0,0,0,1.37924885e-08,0,0,0,0,0,0,2.66421163075e-06,0,0,0,0,0,1.94213441999443e-05,0,5.40552637577833e-05
"RCP_MFM_AF0","AA0108",2090,0,0,0,0,8.460731275e-08,5.775197575e-07,1.49112040385e-07,1.4550556904135e-06,0,0,0,0,1.861985e-07,0,0,0,0,0,0,2.89306e-08,8.27153e-08,0,0,0,0,3.90734212528336e-07,0,2.4406423880451e-06
"RCP_MFM_AF0","AA0109",2090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2090,0,0,0,NA,5.124e-08,1.22808e-07,6.38722211175e-07,NA,0,0,0,0,0,0,0,0,0,0,0,2.98845e-08,0,0,0,0,0,1.22193765199391e-06,0,2.93331373034242e-06
"RCP_MFM_AF0","AA0111",2090,0,0,0,0,1.756969235e-06,4.211242595e-06,1.455285601035e-05,1.405497324375e-05,0,0,0,0,1.75210988e-07,0,0,0,0,0,0,1.1204780815e-06,0,0,0,0,0,4.48774506120921e-05,0,0.000124545515056165
"RCP_MFM_AF0","AA0112",2090,0,0,0,NA,5.9323374e-07,2.105554695e-06,1.077848722935e-05,NA,0,0,0,0,1.4322e-08,0,0,0,0,0,0,5.165365975e-07,0,0,0,0,0,2.63152014520122e-05,0,6.88368739804704e-05
