"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2080,0,0,0,NA,9.783704175e-07,2.89808505e-07,3.9300531982575e-06,NA,0,0,0,0,0,0,0,0,0,0,0,2.01157325e-07,0,0,0,0,0,1.57465225134419e-08,0,4.17041519848304e-08
"RCP_MFM_AF0","AA0102",2080,0,0,0,0,3.8148299285e-05,9.298781393e-06,2.34386617836e-06,1.382585065855e-06,0,0,0,0,8.0201484475e-07,0,0,0,0,0,0,9.87165304999998e-08,0,0,0,0,0,8.66344322359832e-07,0,5.40764096300052e-06
"RCP_MFM_AF0","AA0103",2080,0,0,0,0,2.461634175e-07,1.46057043375e-06,5.120223948e-08,1.3306081838e-05,0,0,0,0,1.270840425e-07,0,0,0,0,0,0,4.56045749999999e-08,8.24252354999999e-08,0,0,0,0,2.01599393114212e-06,0,9.94903661709812e-06
"RCP_MFM_AF0","AA0104",2080,0,0,0,0,9.227493e-08,4.80681365075e-06,1.879656e-09,8.18826829805e-06,0,0,0,0,0,0,0,0,0,0,0,2.659772e-07,0,0,0,0,0,3.58407208465688e-06,0,2.20318043641691e-05
"RCP_MFM_AF0","AA0105",2080,0,0,0,0,1.093654353175e-05,3.48183129455e-05,0.000107634109375388,4.2323014307825e-05,0,0,0,0,6.158150984e-06,0,0,0,0,0,0,1.3119471918e-05,1.448167336e-06,0,0,0,0,5.76056175708264e-05,0,0.000181091864599514
"RCP_MFM_AF0","AA0106",2080,0,0,0,0,9.44709885e-08,3.6609275145e-06,1.02328668333e-06,3.26214549937433e-05,0,0,0,0,6.23973556e-07,0,0,0,0,0,0,1.78447002e-07,0,0,0,0,0,6.49574196614675e-06,0,3.50035045732614e-05
"RCP_MFM_AF0","AA0107",2080,0,0,0,0,1.405945188e-06,2.28538957375e-06,2.0850353064175e-05,0,0,0,0,0,1.37924885e-08,0,0,0,0,0,0,2.66421254475e-06,0,0,0,0,0,4.12573925798006e-06,0,1.22355090899212e-05
"RCP_MFM_AF0","AA0108",2080,0,0,0,0,7.697844525e-08,5.775197575e-07,1.58799519725e-07,1.4550556904135e-06,0,0,0,0,1.135474e-07,0,0,0,0,0,0,2.89295999999999e-08,7.36444e-08,0,0,0,0,2.50236391325669e-07,0,2.1893393261108e-06
"RCP_MFM_AF0","AA0109",2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2080,0,0,0,NA,4.018e-08,1.22808e-07,6.41932564275e-07,NA,0,0,0,0,0,0,0,0,0,0,0,2.98845e-08,0,0,0,0,0,2.47282759109366e-07,0,6.32506316138057e-07
