"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2040,0,0,0,NA,4.66514965e-07,2.89808505e-07,4.0615372452e-06,NA,0,0,0,0,0,0,0,0,0,0,0,2.012779675e-07,0,0,0,0,0,6.79989139861657e-09,0,2.81734993406452e-08
"RCP_MFM_AF0","AA0102",2040,0,0,0,0,1.9662201136e-05,9.2987852465e-06,7.07499056642e-06,1.382585065855e-06,0,0,0,0,6.095310515e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.25684453275374e-07,0,3.37878676934971e-06
"RCP_MFM_AF0","AA0103",2040,0,0,0,0,3.1260372e-07,1.46057141475e-06,6.0941433672e-07,1.3306081838e-05,0,0,0,0,9.6583731e-08,0,0,0,0,0,0,1.34235e-08,0,0,0,0,0,4.97214573905467e-07,0,4.07832752268923e-06
"RCP_MFM_AF0","AA0104",2040,0,0,0,0,3.60467745e-07,4.806817341e-06,3.0193194575875e-06,8.18826829805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0935576743343e-06,0,1.11727855991489e-05
"RCP_MFM_AF0","AA0105",2040,0,0,0,0,1.16626758735e-05,3.48183317335e-05,0.000136310033302043,4.2323014307825e-05,0,0,0,0,4.200610718e-06,0,0,0,0,0,0,6.822082514e-06,0,0,0,0,0,1.372324764515e-05,0,6.94623135326004e-05
"RCP_MFM_AF0","AA0106",2040,0,0,0,0,3.944451735e-07,3.660930355e-06,2.43382296554e-06,3.26214549937433e-05,0,0,0,0,4.74219745e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.80032716229212e-06,0,2.50806032404064e-05
"RCP_MFM_AF0","AA0107",2040,0,0,0,0,1.666565766e-06,2.28538957375e-06,2.5089638377825e-05,0,0,0,0,0,3.16472500000001e-09,0,0,0,0,0,0,1.57608526225e-06,0,0,0,0,0,1.31037188030031e-06,0,6.07937609036043e-06
"RCP_MFM_AF0","AA0108",2040,0,0,0,0,1.1579534075e-07,5.77520125e-07,7.278988980725e-07,1.4550556904135e-06,0,0,0,0,8.62959e-08,0,0,0,0,0,0,1.19904e-08,0,0,0,0,0,5.27077022871714e-08,0,7.66448776820103e-07
"RCP_MFM_AF0","AA0109",2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2040,0,0,0,NA,2.506e-08,1.22808e-07,6.60222819225e-07,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06785371664915e-07,0,4.27294174843273e-07
