"Group","Scenario","Category","Values"
"RCP2.6_SFM","AFM50","EU28 - Low-intensity management",0
"RCP2.6_SFM","AFM50","Import - High-intensity management",551.29769359
"RCP2.6_SFM","AFM50","Import - Low-intensity management",18.26523006
"RCP2.6_SFM","AFM75","EU28 - High-intensity management",849.86959035
"RCP2.6_SFM","AFM75","EU28 - Low-intensity management",0
"RCP2.6_SFM","AFM75","Import - High-intensity management",699.4172608
"RCP2.6_SFM","AFM75","Import - Low-intensity management",31.952634633
"RCP2.6_SFM","AFM100","EU28 - High-intensity management",647.8559645
"RCP2.6_SFM","AFM100","EU28 - Low-intensity management",3.309452055
"RCP2.6_SFM","AFM100","Import - High-intensity management",866.6712017
"RCP2.6_SFM","AFM100","Import - Low-intensity management",32.09938024
