"Group","Scenario","Category","PDF"
"REF_SFM","AFM25","Regrowth",0.00315753876428422
"REF_SFM","AFM25","Forest",0.0172725705576107
"REF_SFM","AFM25","Energy_crops_and_plantations",0.00222541832761276
"REF_SFM","AFM25","Annual_crops",0.0352821442757439
"REF_SFM","AFM25","Pasture",0.075478967084112
"REF_SFM","AFM25","Permanent_crops",0.0171813543509861
"REF_SFM","AFM25","Urban",0.00931342390253256
"RCP2.6_MFM","AFM50","Afforestation",0.00562157538029955
"RCP2.6_MFM","AFM50","Regrowth",0.00269393932361017
"RCP2.6_MFM","AFM50","Forest",0.0278835905009125
"RCP2.6_MFM","AFM50","Energy_crops_and_plantations",0.0236728035685002
"RCP2.6_MFM","AFM50","Annual_crops",0.0185192743671826
"RCP2.6_MFM","AFM50","Pasture",0.0373706977753974
"RCP2.6_MFM","AFM50","Permanent_crops",0.0166450786619687
"RCP2.6_MFM","AFM50","Urban",0.00905792653448728
"RCP2.6_SFM","AFM50","Afforestation",0.00562374664181266
"RCP2.6_SFM","AFM50","Regrowth",0.00267911342104921
"RCP2.6_SFM","AFM50","Forest",0.0281218603777646
"RCP2.6_SFM","AFM50","Energy_crops_and_plantations",0.0238183092212657
"RCP2.6_SFM","AFM50","Annual_crops",0.0184604901251916
"RCP2.6_SFM","AFM50","Pasture",0.0373392094992772
"RCP2.6_SFM","AFM50","Permanent_crops",0.0166537050050625
"RCP2.6_SFM","AFM50","Urban",0.00905974553765122
"REF_MFM","AFM50","Afforestation",0.00312714759094305
"REF_MFM","AFM50","Regrowth",0.00316335428272685
"REF_MFM","AFM50","Forest",0.0172221802769692
"REF_MFM","AFM50","Energy_crops_and_plantations",0.0022239965082568
"REF_MFM","AFM50","Annual_crops",0.0352794116698397
"REF_MFM","AFM50","Pasture",0.0754746001455686
"REF_MFM","AFM50","Permanent_crops",0.0171794429952803
"REF_MFM","AFM50","Urban",0.00931238790816705
"REF_SFM","AFM50","Afforestation",0.00312763560033454
"REF_SFM","AFM50","Regrowth",0.00313183683939479
"REF_SFM","AFM50","Forest",0.0174712681286461
"REF_SFM","AFM50","Energy_crops_and_plantations",0.00223866085656539
"REF_SFM","AFM50","Annual_crops",0.0352830402342146
"REF_SFM","AFM50","Pasture",0.0754993885271702
"REF_SFM","AFM50","Permanent_crops",0.0171895718823128
"REF_SFM","AFM50","Urban",0.00931537617525145
"RCP2.6_MFM","AFM75","Afforestation",0.00562218605976482
"RCP2.6_MFM","AFM75","Regrowth",0.00268838460179179
"RCP2.6_MFM","AFM75","Forest",0.0279478174332911
"RCP2.6_MFM","AFM75","Energy_crops_and_plantations",0.0237244902802514
"RCP2.6_MFM","AFM75","Annual_crops",0.0184981851370256
"RCP2.6_MFM","AFM75","Pasture",0.0373612169344039
"RCP2.6_MFM","AFM75","Permanent_crops",0.0166503162014908
"RCP2.6_MFM","AFM75","Urban",0.00905913435163269
"RCP2.6_SFM","AFM75","Afforestation",0.0056245915992793
"RCP2.6_SFM","AFM75","Regrowth",0.00267148429982343
"RCP2.6_SFM","AFM75","Forest",0.028181663370745
