"Scenario","Region","Year","Wood_forest_EU","Wood_EP_EU","Wood_forest_im","Wood_EP_im","Wood_forest_ex","Wood_Byproducts","PDF_forest_EU","PDF_forest_im","PDF_forest_ex","PDF_EP_EU","PDF_EP_im"
"RCP_MFM_AF0","ANZ","2000",0,0,0.217282222,0,0,0,0,6.63875216161058e-05,0,0,0
"RCP_MFM_AF0","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000117206071676742,0,0,0
"RCP_MFM_AF0","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000216750768807911,0,0,0
"RCP_MFM_AF0","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000216381439499435,0,0,0
"RCP_MFM_AF0","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000216815936179149,0,0,0
"RCP_MFM_AF0","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000216960261883967,0,0,3.77292877065823e-10
"RCP_MFM_AF0","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.00021639127620949,0,0,2.28066116844221e-09
"RCP_MFM_AF0","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000215659396597216,0,0,6.2796737877516e-09
"RCP_MFM_AF0","ANZ","2080",0,0,0.699523757,0.003946003,0,0.201359181,0,0.000215850383814588,0,0,8.51511057025759e-07
"RCP_MFM_AF0","ANZ","2090",0,0,0.699523757,0.003946003,0,0.201359181,0,0.000220129766313445,0,0,8.87029038027556e-07
"RCP_MFM_AF0","ANZ","2100",0,0,0.699763523,0.003706237,0,0.201598948,0,0.000223609348719089,0,0,8.39222009684508e-07
"RCP_MFM_AF100","ANZ","2000",0,0,0.217282222,0,0,0,0,6.68176872271078e-05,0,0,0
"RCP_MFM_AF100","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000117972002896412,0,0,0
"RCP_MFM_AF100","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000218185465117154,0,0,5.16733374545471e-12
"RCP_MFM_AF100","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000217827416637477,0,0,4.27264035890115e-12
"RCP_MFM_AF100","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000218264085683327,0,0,3.99032292385347e-12
"RCP_MFM_AF100","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000218411380234797,0,0,1.29573474134747e-10
"RCP_MFM_AF100","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000217849000920549,0,0,3.13532773622268e-09
"RCP_MFM_AF100","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000217116268190047,0,0,7.50049518286335e-09
"RCP_MFM_AF100","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000218551143948332,0,0,9.13733775717225e-09
"RCP_MFM_AF100","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.00022291823251133,0,0,1.08180880051142e-08
"RCP_MFM_AF100","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.000226424253158487,0,0,1.10553483514135e-08
"RCP_MFM_AF25","ANZ","2000",0,0,0.217282222,0,0,0,0,6.63868213091887e-05,0,0,0
"RCP_MFM_AF25","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000117204844228097,0,0,0
"RCP_MFM_AF25","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000216748439190472,0,0,0
"RCP_MFM_AF25","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000216379104278161,0,0,0
"RCP_MFM_AF25","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.0002168132339313,0,0,2.62825578394092e-11
"RCP_MFM_AF25","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000216962651125843,0,0,2.28514511511583e-11
"RCP_MFM_AF25","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000216386780932807,0,0,2.58426861268485e-09
"RCP_MFM_AF25","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000215657946480244,0,0,6.72530024904624e-09
"RCP_MFM_AF25","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000217070107830065,0,0,8.24141790076097e-09
"RCP_MFM_AF25","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.000221365023617037,0,0,9.60179372891987e-09
"RCP_MFM_AF25","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.000224787154006604,0,0,9.7795766953022e-09
"RCP_MFM_AF50","ANZ","2000",0,0,0.217282222,0,0,0,0,6.63850004473836e-05,0,0,0
"RCP_MFM_AF50","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000117201599321803,0,0,0
"RCP_MFM_AF50","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000216742395051819,0,0,0
"RCP_MFM_AF50","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000216373040205992,0,0,0
"RCP_MFM_AF50","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.00021680759161061,0,0,0
"RCP_MFM_AF50","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000216957608681848,0,0,0
"RCP_MFM_AF50","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000216387966460567,0,0,2.72254594325716e-09
"RCP_MFM_AF50","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000215659296415787,0,0,7.14890382530425e-09
"RCP_MFM_AF50","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000217068265294124,0,0,8.26302925685147e-09
"RCP_MFM_AF50","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.000221362055867503,0,0,9.57393065481441e-09
"RCP_MFM_AF50","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.000224783524060951,0,0,9.79095115793614e-09
"RCP_MFM_AF75","ANZ","2000",0,0,0.217282222,0,0,0,0,6.63561234882719e-05,0,0,0
"RCP_MFM_AF75","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000117149092408455,0,0,0
"RCP_MFM_AF75","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000216645819070349,0,0,0
"RCP_MFM_AF75","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000216276185286784,0,0,0
"RCP_MFM_AF75","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000216710289868231,0,0,0
"RCP_MFM_AF75","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000216854287393551,0,0,4.42882152459168e-10
"RCP_MFM_AF75","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000216285900072425,0,0,3.22710510544293e-09
"RCP_MFM_AF75","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.00021556194681939,0,0,7.43422157795119e-09
"RCP_MFM_AF75","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000216971312009779,0,0,8.61392232516e-09
"RCP_MFM_AF75","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.000221261547800163,0,0,1.01522447402996e-08
"RCP_MFM_AF75","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.000224680130477531,0,0,1.03534491913647e-08
"RCP_MFM_noAF","ANZ","2000",0,0,0.217282222,0,0,0,0,6.6946255361097e-05,0,0,0
"RCP_MFM_noAF","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000118202987099828,0,0,0
"RCP_MFM_noAF","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000218617507517735,0,0,0
"RCP_MFM_noAF","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.00021824902027878,0,0,0
"RCP_MFM_noAF","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000218676795907246,0,0,3.28589440115058e-11
"RCP_MFM_noAF","ANZ","2050",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000212428996978902,0,0,4.24758884881719e-06
"RCP_MFM_noAF","ANZ","2060",0,0,0.684992293,0.018477467,0,0.186827718,0,0.000212514499987971,0,0,3.81469461779193e-06
"RCP_MFM_noAF","ANZ","2070",0,0,0.691139045,0.012330715,0,0.192974469,0,0.000213691543550662,0,0,2.54459750522252e-06
"RCP_MFM_noAF","ANZ","2080",0,0,0.692372116,0.011097644,0,0.194207541,0,0.000215480874016822,0,0,2.38225874742037e-06
"RCP_MFM_noAF","ANZ","2090",0,0,0.692372116,0.011097644,0,0.194207541,0,0.000219768454977774,0,0,2.48098825825185e-06
"RCP_MFM_noAF","ANZ","2100",0,0,0.679654215,0.023815545,0,0.18148964,0,0.000219128906836137,0,0,5.34752090378148e-06
"RCP_SFM_AF0","ANZ","2000",0,0,0.217282222,0,0,0,0,6.63851892266919e-05,0,0,0
"RCP_SFM_AF0","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.00011720193722716,0,0,0
"RCP_SFM_AF0","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000216743030959134,0,0,0
"RCP_SFM_AF0","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000216373676990218,0,0,0
"RCP_SFM_AF0","ANZ","2040",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000210479831308412,0,0,4.2456368669782e-06
"RCP_SFM_AF0","ANZ","2050",0,0,0.684992293,0.018477467,0,0.186827718,0,0.000211258690747354,0,0,3.8239773081716e-06
"RCP_SFM_AF0","ANZ","2060",0,0,0.68684004,0.01662972,0,0.188675465,0,0.000211268123766177,0,0,3.43350633551439e-06
"RCP_SFM_AF0","ANZ","2070",0,0,0.692372116,0.011097644,0,0.194207541,0,0.000212249227280787,0,0,2.28943863019697e-06
"RCP_SFM_AF0","ANZ","2080",0,0,0.69348188,0.00998788,0,0.195317305,0,0.00021397788104829,0,0,2.14330967053858e-06
"RCP_SFM_AF0","ANZ","2090",0,0,0.69348188,0.00998788,0,0.195317305,0,0.000218220451873616,0,0,2.23201814808906e-06
"RCP_SFM_AF0","ANZ","2100",0,0,0.694135948,0.009333812,0,0.195971373,0,0.000221802903819291,0,0,2.10004234137619e-06
"RCP_SFM_AF100","ANZ","2000",0,0,0.217282222,0,0,0,0,6.72944887376018e-05,0,0,0
"RCP_SFM_AF100","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000118830658155547,0,0,0
"RCP_SFM_AF100","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000219784965498857,0,0,0
"RCP_SFM_AF100","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000219388141906451,0,0,2.95107210562338e-11
"RCP_SFM_AF100","ANZ","2040",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000213386383478415,0,0,4.24200407954332e-06
"RCP_SFM_AF100","ANZ","2050",0,0,0.718465551,0.018477467,0,0.186827718,0,0.00022463461676094,0,0,3.81990646541624e-06
"RCP_SFM_AF100","ANZ","2060",0,0,0.722834073,0.01662972,0,0.188675465,0,0.000225416579553287,0,0,3.43077487246521e-06
"RCP_SFM_AF100","ANZ","2070",0,0,0.739144487,0.010839844,0,0.194465341,0,0.000229716903747499,0,0,2.23662787852011e-06
"RCP_SFM_AF100","ANZ","2080",0,0,0.745546124,0.00975586,0,0.195549325,0,0.000233179294273312,0,0,2.09497042999168e-06
"RCP_SFM_AF100","ANZ","2090",0,0,0.745546124,0.00975586,0,0.195549325,0,0.000237776549465964,0,0,2.18318542759101e-06
"RCP_SFM_AF100","ANZ","2100",0,0,1.960602509,0.008838309,0,0.196466876,0,0.000635101688901872,0,0,1.99077672593353e-06
"RCP_SFM_AF25","ANZ","2000",0,0,0.217282222,0,0,0,0,6.63620943776255e-05,0,0,0
"RCP_SFM_AF25","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000117161068842483,0,0,0
"RCP_SFM_AF25","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000216665517823145,0,0,0
"RCP_SFM_AF25","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000216295940761661,0,0,0
"RCP_SFM_AF25","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000216730193697513,0,0,0
"RCP_SFM_AF25","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000216874227872426,0,0,4.64348196883285e-10
"RCP_SFM_AF25","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000216305763844636,0,0,3.40264111172225e-09
"RCP_SFM_AF25","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000215581804053295,0,0,7.48384432679928e-09
"RCP_SFM_AF25","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000216991282604032,0,0,8.45370686262252e-09
"RCP_SFM_AF25","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.000221282553938833,0,0,9.90598923412171e-09
"RCP_SFM_AF25","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.000224701932412942,0,0,1.01017906226307e-08
"RCP_SFM_AF50","ANZ","2000",0,0,0.217282222,0,0,0,0,6.69972143979801e-05,0,0,0
"RCP_SFM_AF50","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000118296105277962,0,0,0
"RCP_SFM_AF50","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000218799646095569,0,0,0
"RCP_SFM_AF50","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000218424001184138,0,0,0
"RCP_SFM_AF50","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000218851795929264,0,0,0
"RCP_SFM_AF50","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000218987481937173,0,0,4.62663436152526e-10
"RCP_SFM_AF50","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000218425641001458,0,0,3.70422322568378e-09
"RCP_SFM_AF50","ANZ","2070",0,0,0.667774371,0.035695389,0,0.169609796,0,0.000206632866800167,0,0,7.35082663094562e-06
"RCP_SFM_AF50","ANZ","2080",0,0,0.67134391,0.03212585,0,0.173179335,0,0.000209089563595451,0,0,6.87939523434565e-06
"RCP_SFM_AF50","ANZ","2090",0,0,0.67134391,0.03212585,0,0.173179335,0,0.000213238603326797,0,0,7.16674257355535e-06
"RCP_SFM_AF50","ANZ","2100",0,0,0.674365387,0.029104373,0,0.176200812,0,0.000217524266455103,0,0,6.5325037484116e-06
"RCP_SFM_AF75","ANZ","2000",0,0,0.217282222,0,0,0,0,6.71501180982081e-05,0,0,0
"RCP_SFM_AF75","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.00011857352016689,0,0,0
"RCP_SFM_AF75","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000219311780566025,0,0,5.1162483404574e-12
"RCP_SFM_AF75","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000218918018888469,0,0,3.37002446958345e-11
"RCP_SFM_AF75","ANZ","2040",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000212931637446326,0,0,4.24300366478887e-06
"RCP_SFM_AF75","ANZ","2050",0,0,0.684992293,0.018477467,0,0.186827718,0,0.000213703910714255,0,0,3.82192239940748e-06
"RCP_SFM_AF75","ANZ","2060",0,0,0.892973914,0.01662972,0,0.188675465,0,0.000277890662986684,0,0,3.43184081067227e-06
"RCP_SFM_AF75","ANZ","2070",0,0,0.914287144,0.010839844,0,0.194465341,0,0.000283525604418131,0,0,2.23743188145564e-06
"RCP_SFM_AF75","ANZ","2080",0,0,0.92847036,0.00975586,0,0.195549325,0,0.000289757683049401,0,0,2.09479763054262e-06
"RCP_SFM_AF75","ANZ","2090",0,0,0.92847036,0.00975586,0,0.195549325,0,0.000295463645963747,0,0,2.18219566417333e-06
"RCP_SFM_AF75","ANZ","2100",0,0,0.929353586,0.008872633,0,0.196432552,0,0.000300321336999103,0,0,1.99898160502267e-06
"RCP_SFM_noAF","ANZ","2000",0,0,0.217282222,0,0,0,0,6.69495906391911e-05,0,0,0
"RCP_SFM_noAF","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000118210543359518,0,0,0
"RCP_SFM_noAF","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000218630159444344,0,0,5.16733374545471e-12
"RCP_SFM_noAF","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000218262110538477,0,0,4.28372629063594e-12
"RCP_SFM_noAF","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000218690484899379,0,0,3.94807586242136e-12
"RCP_SFM_noAF","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000218833030846547,0,0,3.41796997046577e-12
"RCP_SFM_noAF","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000218264137809865,0,0,3.19213498805333e-09
"RCP_SFM_noAF","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000217520095882448,0,0,7.46917400102679e-09
"RCP_SFM_noAF","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000218950011781953,0,0,8.57709817762892e-09
"RCP_SFM_noAF","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.00022330722167586,0,0,9.66643954732614e-09
"RCP_SFM_noAF","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.000226824506008361,0,0,9.8484617555551e-09
"REF_MFM_AF0","ANZ","2000",0,0,0.217282222,0,0,0,0,6.78190784394704e-05,0,0,0
"REF_MFM_AF0","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000119579881265643,0,0,0
"REF_MFM_AF0","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000221110147747509,0,0,0
"REF_MFM_AF0","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000222713443961137,0,0,7.29387788137135e-11
"REF_MFM_AF0","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000223192262043409,0,0,5.91611066064296e-11
"REF_MFM_AF0","ANZ","2050",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000217533336030825,0,0,5.41177488195559e-06
"REF_MFM_AF0","ANZ","2060",0,0,0.684992293,0.018477467,0,0.186827718,0,0.000218706754245813,0,0,4.8746702063325e-06
"REF_MFM_AF0","ANZ","2070",0,0,0.68684004,0.01662972,0,0.188675465,0,0.000219685227034766,0,0,4.39033081789574e-06
"REF_MFM_AF0","ANZ","2080",0,0,0.688503012,0.014966748,0,0.190338437,0,0.000220652339977675,0,0,3.95419570675711e-06
"REF_MFM_AF0","ANZ","2090",0,0,0.689999687,0.013470073,0,0.191835112,0,0.000221779894521861,0,0,3.56196846907978e-06
"REF_MFM_AF0","ANZ","2100",0,0,0.670816176,0.032653584,0,0.1726516,0,0.000216227138998518,0,0,8.64050837599961e-06
"REF_MFM_AF100","ANZ","2000",0,0,0.217282222,0,0,0,0,6.78190784394704e-05,0,0,0
"REF_MFM_AF100","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000119579881265643,0,0,0
"REF_MFM_AF100","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000221110147747509,0,0,0
"REF_MFM_AF100","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000222713841291767,0,0,0
"REF_MFM_AF100","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000223192646825877,0,0,0
"REF_MFM_AF100","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000224072868822483,0,0,3.47945638508757e-10
"REF_MFM_AF100","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000224606746392938,0,0,3.70457325537282e-10
"REF_MFM_AF100","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000225005984444459,0,0,3.52824570291365e-10
"REF_MFM_AF100","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000225450139579331,0,0,4.13289798850549e-10
"REF_MFM_AF100","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.000226110838690948,0,0,3.72340829603579e-10
"REF_MFM_AF100","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.000226755322168062,0,0,3.34705560839249e-10
"REF_MFM_AF25","ANZ","2000",0,0,0.217282222,0,0,0,0,6.78190784394704e-05,0,0,0
"REF_MFM_AF25","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000119579881265643,0,0,0
"REF_MFM_AF25","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000221110077854356,0,0,1.26909465478009e-11
"REF_MFM_AF25","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000222713752000149,0,0,1.02010160747043e-11
"REF_MFM_AF25","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000223192614819033,0,0,8.66325352064882e-12
"REF_MFM_AF25","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000224072836112107,0,0,3.97913260780076e-10
"REF_MFM_AF25","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000224606328463777,0,0,4.07824494123491e-10
"REF_MFM_AF25","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000225004617451687,0,0,3.69615479968883e-10
"REF_MFM_AF25","ANZ","2080",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000218867973665909,0,0,5.4265753968609e-06
"REF_MFM_AF25","ANZ","2090",0,0,0.684992293,0.018477467,0,0.186827718,0,0.000220168965384061,0,0,4.88836533858037e-06
"REF_MFM_AF25","ANZ","2100",0,0,0.68684004,0.01662972,0,0.188675465,0,0.000221392216533334,0,0,4.40169967590905e-06
"REF_MFM_AF50","ANZ","2000",0,0,0.217282222,0,0,0,0,6.7819078423667e-05,0,0,0
"REF_MFM_AF50","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000119579880105278,0,0,0
"REF_MFM_AF50","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000221110146027101,0,0,0
"REF_MFM_AF50","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000222713839568711,0,0,0
"REF_MFM_AF50","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000223192471486978,0,0,2.3380315625361e-11
"REF_MFM_AF50","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000224072719366092,0,0,3.41720320053013e-10
"REF_MFM_AF50","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000224606069254029,0,0,3.57674487413263e-10
"REF_MFM_AF50","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000225004325210021,0,0,3.2397575279687e-10
"REF_MFM_AF50","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000225448957340291,0,0,2.93664276808075e-10
"REF_MFM_AF50","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.00022610958934508,0,0,2.64471989797193e-10
"REF_MFM_AF50","ANZ","2100",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000220134931984267,0,0,5.43517360669818e-06
"REF_MFM_AF75","ANZ","2000",0,0,0.217282222,0,0,0,0,6.78190784276178e-05,0,0,0
"REF_MFM_AF75","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.00011957988033063,0,0,0
"REF_MFM_AF75","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.00022111014636168,0,0,0
"REF_MFM_AF75","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000222713442608528,0,0,7.26728947044257e-11
"REF_MFM_AF75","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000223192283731051,0,0,5.95834697695085e-11
"REF_MFM_AF75","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000224074352253533,0,0,5.08860902626218e-11
"REF_MFM_AF75","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000224607802175086,0,0,5.32683956781723e-11
"REF_MFM_AF75","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000225006241768957,0,0,4.89286798801284e-11
"REF_MFM_AF75","ANZ","2080",0,0,0.70346976,0,0,0.205305185,0,0.000225450760555634,0,0,4.42926881578799e-11
"REF_MFM_AF75","ANZ","2090",0,0,0.70346976,0,0,0.205305185,0,0.000226110916107787,0,0,1.08925883672381e-10
"REF_MFM_AF75","ANZ","2100",0,0,0.70346976,0,0,0.205305185,0,0.0002267551640779,0,0,9.79453788843267e-11
"REF_MFM_noAF","ANZ","2000",0,0,0.217282222,0,0,0,0,6.7819078437495e-05,0,0,0
"REF_MFM_noAF","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000119579881137153,0,0,0
"REF_MFM_noAF","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000221110147557453,0,0,0
"REF_MFM_noAF","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000222713837958545,0,0,0
"REF_MFM_noAF","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000223192491363116,0,0,4.59828846520785e-11
"REF_MFM_noAF","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000224075022820751,0,0,3.50443096380592e-11
"REF_MFM_noAF","ANZ","2060",0,0,0.70346976,0,0,0.205305185,0,0.000224607189702243,0,0,2.50021543139387e-10
"REF_MFM_noAF","ANZ","2070",0,0,0.70346976,0,0,0.205305185,0,0.000225005022131392,0,0,3.27140335584346e-10
"REF_MFM_noAF","ANZ","2080",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000218868749804403,0,0,5.41699629928015e-06
"REF_MFM_noAF","ANZ","2090",0,0,0.684992293,0.018477467,0,0.186827718,0,0.000220170109097425,0,0,4.8799504284431e-06
"REF_MFM_noAF","ANZ","2100",0,0,0.68684004,0.01662972,0,0.188675465,0,0.00022139327209912,0,0,4.39469086587807e-06
"REF_SFM_AF0","ANZ","2000",0,0,0.217282222,0,0,0,0,6.78190784394704e-05,0,0,0
"REF_SFM_AF0","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000119579881265643,0,0,0
"REF_SFM_AF0","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000221110147747509,0,0,0
"REF_SFM_AF0","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.00022271383858043,0,0,0
"REF_SFM_AF0","ANZ","2040",0,0,0.682939242,0.020530518,0,0.184774666,0,0.000216677418196914,0,0,5.41154359958205e-06
"REF_SFM_AF0","ANZ","2050",0,0,0.684992293,0.018477467,0,0.186827718,0,0.000218188041162265,0,0,4.87050076373921e-06
"REF_SFM_AF0","ANZ","2060",0,0,0.68684004,0.01662972,0,0.188675465,0,0.000219297679772777,0,0,4.38753784770678e-06
"REF_SFM_AF0","ANZ","2070",0,0,0.667972494,0.035497266,0,0.169807918,0,0.000213650513051052,0,0,9.37185289373442e-06
"REF_SFM_AF0","ANZ","2080",0,0,0.67152222,0.03194754,0,0.173357645,0,0.000215209985251554,0,0,8.44139125075302e-06
"REF_SFM_AF0","ANZ","2090",0,0,0.654186456,0.049283304,0,0.156021881,0,0.000210267062541029,0,0,1.30336703195065e-05
"REF_SFM_AF0","ANZ","2100",0,0,0.659114786,0.044354974,0,0.160950211,0,0.000212455004049151,0,0,1.17371602254046e-05
"REF_SFM_AF100","ANZ","2000",0,0,0.217282222,0,0,0,0,6.64721917364842e-05,0,0,0
"REF_SFM_AF100","ANZ","2010",0,0,0.381786797,0,0,0.0628,0,0.000117215097964185,0,0,0
"REF_SFM_AF100","ANZ","2020",0,0,0.70346976,0,0,0.205305185,0,0.000216737872362441,0,0,0
"REF_SFM_AF100","ANZ","2030",0,0,0.70346976,0,0,0.205305185,0,0.000218229721114067,0,0,0
"REF_SFM_AF100","ANZ","2040",0,0,0.70346976,0,0,0.205305185,0,0.000218690981795825,0,0,0
"REF_SFM_AF100","ANZ","2050",0,0,0.70346976,0,0,0.205305185,0,0.000219593273093339,0,0,3.65190216567931e-10
"REF_SFM_AF100","ANZ","2060",0,0,1.281269663,0,0,0.205305185,0,0.000401030299339753,0,0,4.69161816242314e-10
