"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.0927733745675561,0,0
"RCP2.6_SFM","noAFM",0.0947058771201502,0,0
"REF_MFM","noAFM",0.0791256257741775,0,0
"REF_SFM","noAFM",0.0794073338018084,0,0
"RCP2.6_MFM","AFMfree",0.0779216101452325,0,0
"RCP2.6_SFM","AFMfree",0.0806290826523143,0,0
"REF_MFM","AFMfree",0.0632734012672294,0,0
"REF_SFM","AFMfree",0.0638845870178885,0,0
"RCP2.6_MFM","AFM25",0.0808584261506718,0,0
"RCP2.6_SFM","AFM25",0.0791711590291124,0,0
"REF_MFM","AFM25",0.0630088060451749,0,0
"REF_SFM","AFM25",0.0675393517906712,0,0
"RCP2.6_MFM","AFM50",0.0809867471170581,0,0
"RCP2.6_SFM","AFM50",0.0924658527077515,0,0
"REF_MFM","AFM50",0.0640590158352241,0,0
"REF_SFM","AFM50",0.0816597490535473,0,0
"RCP2.6_MFM","AFM75",0.0805335454399631,0,0
"RCP2.6_SFM","AFM75",0.10764795762361,0,0
"REF_MFM","AFM75",0.0684584555595074,0,0
"REF_SFM","AFM75",0.0858643292501368,0,0
"RCP2.6_MFM","AFM100",0.0879885335204617,0,0
"RCP2.6_SFM","AFM100",0.132058974701143,0,0
"REF_MFM","AFM100",0.0711105128995096,0,0
"REF_SFM","AFM100",0.101141585062646,0,0
