"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.064501921737613,0,0
"RCP2.6_SFM","noAFM",0.0645038465288244,0,0
"REF_MFM","noAFM",0.0279652648208222,0,0
"REF_SFM","noAFM",0.0279864081783435,0,0
"RCP2.6_MFM","AFMfree",0.0577225679099311,0,0
"RCP2.6_SFM","AFMfree",0.0577298430771614,0,0
"REF_MFM","AFMfree",0.023940265357087,0,0
"REF_SFM","AFMfree",0.0246849678163834,0,0
"RCP2.6_MFM","AFM25",0.0565546838505804,0,0
"RCP2.6_SFM","AFM25",0.0567783279052617,0,0
"REF_MFM","AFM25",0.0246241692228397,0,0
"REF_SFM","AFM25",0.0256568374218914,0,0
"RCP2.6_MFM","AFM50",0.055155990757152,0,0
"RCP2.6_SFM","AFM50",0.0554119426817437,0,0
"REF_MFM","AFM50",0.024233763493985,0,0
"REF_SFM","AFM50",0.0240419426964542,0,0
"RCP2.6_MFM","AFM75",0.0541260403441724,0,0
"RCP2.6_SFM","AFM75",0.0536501957065949,0,0
"REF_MFM","AFM75",0.0229653979363483,0,0
"REF_SFM","AFM75",0.0215543946098098,0,0
"RCP2.6_MFM","AFM100",0.0526709334856797,0,0
"RCP2.6_SFM","AFM100",0.0521482561875448,0,0
"REF_MFM","AFM100",0.0217156390067796,0,0
"REF_SFM","AFM100",0.0194944748337407,0,0
