"Scenario","Year","Region","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"REF_MFM_AF0","2070","BrazilReg",NA,NA,NA,5.08811040240777e-06,NA,NA,NA
"REF_MFM_AF0","2080","BrazilReg",NA,NA,NA,5.09582001730733e-06,NA,NA,NA
"REF_MFM_AF0","2090","BrazilReg",NA,NA,NA,5.09262774678181e-06,NA,NA,NA
"REF_MFM_AF0","2100","BrazilReg",NA,NA,NA,5.08095310591968e-06,NA,NA,NA
"REF_MFM_AF100","2000","BrazilReg",NA,NA,NA,4.87721051267675e-06,NA,NA,1.31206219894568e-06
"REF_MFM_AF100","2010","BrazilReg",NA,NA,NA,4.9074495485434e-06,NA,NA,9.74343627683605e-07
"REF_MFM_AF100","2020","BrazilReg",NA,NA,NA,4.92779348095803e-06,NA,NA,9.22969288286481e-07
"REF_MFM_AF100","2030","BrazilReg",NA,NA,NA,4.95801670230205e-06,NA,NA,9.14083639053005e-07
"REF_MFM_AF100","2040","BrazilReg",NA,NA,NA,5.10339604284674e-06,NA,NA,9.40701978783766e-07
"REF_MFM_AF100","2050","BrazilReg",NA,NA,NA,5.185227777064e-06,NA,NA,NA
"REF_MFM_AF100","2060","BrazilReg",NA,NA,NA,5.28329243242755e-06,NA,NA,NA
"REF_MFM_AF100","2070","BrazilReg",NA,NA,NA,5.33380728891916e-06,NA,NA,NA
"REF_MFM_AF100","2080","BrazilReg",NA,NA,NA,5.41090071807106e-06,NA,NA,NA
"REF_MFM_AF100","2090","BrazilReg",NA,NA,NA,5.48028875062871e-06,NA,NA,NA
"REF_MFM_AF100","2100","BrazilReg",NA,NA,NA,5.45694905476243e-06,NA,NA,NA
"REF_MFM_AF25","2000","BrazilReg",NA,NA,NA,4.86665349173642e-06,NA,NA,1.30922215993706e-06
"REF_MFM_AF25","2010","BrazilReg",NA,NA,NA,4.89601975573326e-06,NA,NA,9.72074313311619e-07
"REF_MFM_AF25","2020","BrazilReg",NA,NA,NA,4.91613838895742e-06,NA,NA,9.16032184016974e-07
"REF_MFM_AF25","2030","BrazilReg",NA,NA,NA,4.94886448582306e-06,NA,NA,9.22017834610595e-07
"REF_MFM_AF25","2040","BrazilReg",NA,NA,NA,4.97214454067909e-06,NA,NA,NA
"REF_MFM_AF25","2050","BrazilReg",NA,NA,NA,4.99694750174043e-06,NA,NA,NA
"REF_MFM_AF25","2060","BrazilReg",NA,NA,NA,5.09813642801335e-06,NA,NA,NA
"REF_MFM_AF25","2070","BrazilReg",NA,NA,NA,5.15645167143437e-06,NA,NA,NA
"REF_MFM_AF25","2080","BrazilReg",NA,NA,NA,5.15970198641773e-06,NA,NA,NA
"REF_MFM_AF25","2090","BrazilReg",NA,NA,NA,5.15925906568869e-06,NA,NA,NA
"REF_MFM_AF25","2100","BrazilReg",NA,NA,NA,5.15533034417713e-06,NA,NA,NA
"REF_MFM_AF50","2000","BrazilReg",NA,NA,NA,4.87159352527533e-06,NA,NA,1.31055112272246e-06
"REF_MFM_AF50","2010","BrazilReg",NA,NA,NA,4.90112708729735e-06,NA,NA,9.73088342272021e-07
"REF_MFM_AF50","2020","BrazilReg",NA,NA,NA,4.92065419438894e-06,NA,NA,NA
"REF_MFM_AF50","2030","BrazilReg",NA,NA,NA,4.9551534408828e-06,NA,NA,NA
"REF_MFM_AF50","2040","BrazilReg",NA,NA,NA,5.02348852684382e-06,NA,NA,NA
"REF_MFM_AF50","2050","BrazilReg",NA,NA,NA,5.05636291189084e-06,NA,NA,NA
"REF_MFM_AF50","2060","BrazilReg",NA,NA,NA,5.13356481547876e-06,NA,NA,NA
"REF_MFM_AF50","2070","BrazilReg",NA,NA,NA,5.20735287203969e-06,NA,NA,NA
"REF_MFM_AF50","2080","BrazilReg",NA,NA,NA,5.2326801165073e-06,NA,NA,NA
"REF_MFM_AF50","2090","BrazilReg",NA,NA,NA,5.20878359721468e-06,NA,NA,NA
"REF_MFM_AF50","2100","BrazilReg",NA,NA,NA,5.19468197628995e-06,NA,NA,NA
"REF_MFM_AF75","2000","BrazilReg",NA,NA,NA,4.87290381914836e-06,NA,NA,1.31090361664411e-06
"REF_MFM_AF75","2010","BrazilReg",NA,NA,NA,4.90342826434976e-06,NA,NA,9.74974515014128e-07
"REF_MFM_AF75","2020","BrazilReg",NA,NA,NA,4.92612243823526e-06,NA,NA,NA
"REF_MFM_AF75","2030","BrazilReg",NA,NA,NA,4.95985136017348e-06,NA,NA,NA
"REF_MFM_AF75","2040","BrazilReg",NA,NA,NA,5.09567510903548e-06,NA,NA,NA
"REF_MFM_AF75","2050","BrazilReg",NA,NA,NA,5.15409199265373e-06,NA,NA,NA
"REF_MFM_AF75","2060","BrazilReg",NA,NA,NA,5.20302719016988e-06,NA,NA,NA
"REF_MFM_AF75","2070","BrazilReg",NA,NA,NA,5.30515952632097e-06,NA,NA,NA
"REF_MFM_AF75","2080","BrazilReg",NA,NA,NA,5.35463624860602e-06,NA,NA,NA
"REF_MFM_AF75","2090","BrazilReg",NA,NA,NA,5.38715648780714e-06,NA,NA,NA
"REF_MFM_AF75","2100","BrazilReg",NA,NA,NA,5.38586480952851e-06,NA,NA,NA
"REF_MFM_noAF","2000","BrazilReg",NA,NA,NA,4.87359291844483e-06,NA,NA,1.31108899743419e-06
"REF_MFM_noAF","2010","BrazilReg",NA,NA,NA,4.90349462427908e-06,NA,NA,9.7448865037761e-07
"REF_MFM_noAF","2020","BrazilReg",NA,NA,NA,4.92304606991948e-06,NA,NA,9.18141853475425e-07
"REF_MFM_noAF","2030","BrazilReg",NA,NA,NA,4.94943020307306e-06,NA,NA,9.01424726684038e-07
"REF_MFM_noAF","2040","BrazilReg",NA,NA,NA,4.97640420074555e-06,NA,NA,9.06302419876621e-07
"REF_MFM_noAF","2050","BrazilReg",NA,NA,NA,5.00446402297895e-06,NA,NA,NA
"REF_MFM_noAF","2060","BrazilReg",NA,NA,NA,5.09362155548536e-06,NA,NA,NA
"REF_MFM_noAF","2070","BrazilReg",NA,NA,NA,5.19899078577984e-06,NA,NA,NA
"REF_MFM_noAF","2080","BrazilReg",NA,NA,NA,5.20201506359409e-06,NA,NA,NA
"REF_MFM_noAF","2090","BrazilReg",NA,NA,NA,5.2376702575135e-06,NA,NA,NA
"REF_MFM_noAF","2100","BrazilReg",NA,NA,NA,5.23426730565288e-06,NA,NA,NA
"REF_SFM_AF0","2000","BrazilReg",NA,NA,NA,4.86669448678633e-06,NA,NA,1.30923318838358e-06
"REF_SFM_AF0","2010","BrazilReg",NA,NA,NA,4.89666414913164e-06,NA,NA,9.72202253618538e-07
"REF_SFM_AF0","2020","BrazilReg",NA,NA,NA,4.91968874825741e-06,NA,NA,9.27110602436338e-07
"REF_SFM_AF0","2030","BrazilReg",NA,NA,NA,4.95277118024945e-06,NA,NA,9.33230041528674e-07
"REF_SFM_AF0","2040","BrazilReg",NA,NA,NA,4.97888909011893e-06,NA,NA,9.38151330484912e-07
"REF_SFM_AF0","2050","BrazilReg",NA,NA,NA,5.0032536081937e-06,NA,NA,NA
"REF_SFM_AF0","2060","BrazilReg",NA,NA,NA,5.10143147326773e-06,NA,NA,NA
"REF_SFM_AF0","2070","BrazilReg",NA,NA,NA,5.14066231122546e-06,NA,NA,NA
"REF_SFM_AF0","2080","BrazilReg",NA,NA,NA,5.11763245309538e-06,NA,NA,NA
"REF_SFM_AF0","2090","BrazilReg",NA,NA,NA,5.11998199761074e-06,NA,NA,NA
"REF_SFM_AF0","2100","BrazilReg",NA,NA,NA,5.11888327255696e-06,NA,NA,NA
"REF_SFM_AF100","2000","BrazilReg",NA,NA,NA,4.91385760672696e-06,NA,NA,1.32192096281891e-06
"REF_SFM_AF100","2010","BrazilReg",NA,NA,NA,4.94585017250388e-06,NA,NA,9.819678330646e-07
"REF_SFM_AF100","2020","BrazilReg",NA,NA,NA,4.96280128269831e-06,NA,NA,9.29522131883052e-07
"REF_SFM_AF100","2030","BrazilReg",NA,NA,NA,4.89381918664245e-06,NA,NA,6.38888813558293e-07
"REF_SFM_AF100","2040","BrazilReg",NA,NA,NA,5.01841501194794e-06,NA,NA,6.55011139154314e-07
"REF_SFM_AF100","2050","BrazilReg",NA,NA,NA,5.07016982925904e-06,NA,NA,NA
"REF_SFM_AF100","2060","BrazilReg",NA,NA,NA,5.11602236518445e-06,NA,NA,NA
"REF_SFM_AF100","2070","BrazilReg",NA,NA,NA,5.23336665987324e-06,NA,NA,NA
"REF_SFM_AF100","2080","BrazilReg",NA,NA,NA,5.25755846889547e-06,NA,NA,NA
"REF_SFM_AF100","2090","BrazilReg",NA,NA,NA,5.35520808489061e-06,NA,NA,NA
"REF_SFM_AF100","2100","BrazilReg",NA,NA,NA,5.33815557289083e-06,NA,NA,NA
"REF_SFM_AF25","2000","BrazilReg",NA,NA,NA,4.87243888844091e-06,NA,NA,1.31077854145927e-06
"REF_SFM_AF25","2010","BrazilReg",NA,NA,NA,4.90248399578136e-06,NA,NA,9.7335774802376e-07
"REF_SFM_AF25","2020","BrazilReg",NA,NA,NA,4.92582611494478e-06,NA,NA,9.28267183272659e-07
"REF_SFM_AF25","2030","BrazilReg",NA,NA,NA,4.95856034079586e-06,NA,NA,9.30396250758373e-07
"REF_SFM_AF25","2040","BrazilReg",NA,NA,NA,5.09652128437013e-06,NA,NA,9.56207177192791e-07
"REF_SFM_AF25","2050","BrazilReg",NA,NA,NA,5.13012596674596e-06,NA,NA,NA
"REF_SFM_AF25","2060","BrazilReg",NA,NA,NA,5.23092647360289e-06,NA,NA,NA
"REF_SFM_AF25","2070","BrazilReg",NA,NA,NA,5.31562273596972e-06,NA,NA,NA
"REF_SFM_AF25","2080","BrazilReg",NA,NA,NA,5.32618204379385e-06,NA,NA,NA
"REF_SFM_AF25","2090","BrazilReg",NA,NA,NA,5.30914329275693e-06,NA,NA,NA
"REF_SFM_AF25","2100","BrazilReg",NA,NA,NA,5.29962587646987e-06,NA,NA,NA
"REF_SFM_AF50","2000","BrazilReg",NA,NA,NA,4.87155034315609e-06,NA,NA,1.31053950591278e-06
"REF_SFM_AF50","2010","BrazilReg",NA,NA,NA,4.90112537633208e-06,NA,NA,9.73088002570494e-07
"REF_SFM_AF50","2020","BrazilReg",NA,NA,NA,4.92075589100089e-06,NA,NA,9.16892570797598e-07
"REF_SFM_AF50","2030","BrazilReg",NA,NA,NA,4.94721256027075e-06,NA,NA,8.98395236842354e-07
"REF_SFM_AF50","2040","BrazilReg",NA,NA,NA,5.08948998491223e-06,NA,NA,9.24013624623452e-07
"REF_SFM_AF50","2050","BrazilReg",NA,NA,NA,5.13799035013569e-06,NA,NA,NA
"REF_SFM_AF50","2060","BrazilReg",NA,NA,NA,5.24857612191516e-06,NA,NA,NA
"REF_SFM_AF50","2070","BrazilReg",NA,NA,NA,5.23718248997706e-06,NA,NA,NA
"REF_SFM_AF50","2080","BrazilReg",NA,NA,NA,5.28607030323469e-06,NA,NA,NA
"REF_SFM_AF50","2090","BrazilReg",NA,NA,NA,5.33387387787279e-06,NA,NA,NA
"REF_SFM_AF50","2100","BrazilReg",NA,NA,NA,5.33948122368987e-06,NA,NA,NA
"REF_SFM_AF75","2000","BrazilReg",NA,NA,NA,4.90774468441186e-06,NA,NA,1.3202764706909e-06
"REF_SFM_AF75","2010","BrazilReg",NA,NA,NA,4.93953772391542e-06,NA,NA,9.82154349393151e-07
"REF_SFM_AF75","2020","BrazilReg",NA,NA,NA,4.95575484406045e-06,NA,NA,9.2469155011322e-07
"REF_SFM_AF75","2030","BrazilReg",NA,NA,NA,4.92445978725008e-06,NA,NA,7.45725449893377e-07
"REF_SFM_AF75","2040","BrazilReg",NA,NA,NA,5.05897286674864e-06,NA,NA,NA
"REF_SFM_AF75","2050","BrazilReg",NA,NA,NA,5.14311140426056e-06,NA,NA,NA
"REF_SFM_AF75","2060","BrazilReg",NA,NA,NA,5.26601376599133e-06,NA,NA,NA
"REF_SFM_AF75","2070","BrazilReg",NA,NA,NA,5.30720594634672e-06,NA,NA,NA
"REF_SFM_AF75","2080","BrazilReg",NA,NA,NA,5.39170705428739e-06,NA,NA,NA
"REF_SFM_AF75","2090","BrazilReg",NA,NA,NA,5.46511597344391e-06,NA,NA,NA
"REF_SFM_AF75","2100","BrazilReg",NA,NA,NA,5.52308057591929e-06,NA,NA,NA
"REF_SFM_noAF","2000","BrazilReg",NA,NA,NA,4.87371026186564e-06,NA,NA,1.3111205650416e-06
"REF_SFM_noAF","2010","BrazilReg",NA,NA,NA,4.90377126784723e-06,NA,NA,9.7361332789719e-07
"REF_SFM_noAF","2020","BrazilReg",NA,NA,NA,4.923151241416e-06,NA,NA,NA
"REF_SFM_noAF","2030","BrazilReg",NA,NA,NA,4.94945281553281e-06,NA,NA,NA
"REF_SFM_noAF","2040","BrazilReg",NA,NA,NA,4.97644974868975e-06,NA,NA,NA
"REF_SFM_noAF","2050","BrazilReg",NA,NA,NA,5.00539126993936e-06,NA,NA,NA
"REF_SFM_noAF","2060","BrazilReg",NA,NA,NA,5.11504431391733e-06,NA,NA,NA
"REF_SFM_noAF","2070","BrazilReg",NA,NA,NA,5.14518777653062e-06,NA,NA,NA
"REF_SFM_noAF","2080","BrazilReg",NA,NA,NA,5.13254202104317e-06,NA,NA,NA
"REF_SFM_noAF","2090","BrazilReg",NA,NA,NA,5.16104413213517e-06,NA,NA,NA
"REF_SFM_noAF","2100","BrazilReg",NA,NA,NA,5.17142891174806e-06,NA,NA,NA
"RCP_MFM_AF0","2000","CanadaReg",NA,NA,NA,4.30004852567617e-07,NA,NA,1.12427080544626e-08
"RCP_MFM_AF0","2010","CanadaReg",NA,NA,NA,4.33265853145169e-07,NA,NA,1.01697592052966e-08
"RCP_MFM_AF0","2020","CanadaReg",NA,NA,NA,4.42598838934656e-07,NA,NA,1.02691000489278e-08
"RCP_MFM_AF0","2030","CanadaReg",NA,NA,NA,4.42605433261425e-07,NA,NA,1.02661624790885e-08
"RCP_MFM_AF0","2040","CanadaReg",NA,NA,NA,4.42997721696634e-07,NA,NA,1.02752615468177e-08
"RCP_MFM_AF0","2050","CanadaReg",NA,NA,NA,4.43532344666069e-07,NA,NA,1.02876620413819e-08
"RCP_MFM_AF0","2060","CanadaReg",NA,NA,NA,4.44205592816716e-07,NA,1.46201378176791e-07,1.36943955885526e-08
"RCP_MFM_AF0","2070","CanadaReg",NA,NA,NA,4.40494253110579e-07,NA,1.54798914121929e-07,1.35879755377287e-08
"RCP_MFM_AF0","2080","CanadaReg",NA,NA,NA,4.3843525626741e-07,NA,1.59650504229221e-07,1.36517183979427e-08
"RCP_MFM_AF0","2090","CanadaReg",NA,NA,NA,4.40883731476504e-07,NA,1.59515262278343e-07,1.37045195354291e-08
"RCP_MFM_AF0","2100","CanadaReg",NA,NA,NA,4.44047065271844e-07,NA,1.60176309308646e-07,1.37918136553079e-08
"RCP_MFM_AF100","2000","CanadaReg",NA,NA,NA,4.31578268177892e-07,NA,NA,1.12838458515108e-08
"RCP_MFM_AF100","2010","CanadaReg",NA,NA,NA,4.35105114923865e-07,NA,NA,1.02175266579526e-08
"RCP_MFM_AF100","2020","CanadaReg",NA,NA,NA,4.44320610654704e-07,NA,NA,9.93266191500008e-09
"RCP_MFM_AF100","2030","CanadaReg",NA,NA,NA,4.44325650133328e-07,NA,NA,9.9283296495814e-09
"RCP_MFM_AF100","2040","CanadaReg",NA,NA,NA,4.44834709864509e-07,NA,1.46163830806133e-07,1.32056934644846e-08
"RCP_MFM_AF100","2050","CanadaReg",NA,NA,NA,4.45354372009667e-07,NA,1.46277137065287e-07,1.32198369637374e-08
"RCP_MFM_AF100","2060","CanadaReg",NA,NA,NA,4.45180629366819e-07,NA,1.4789133736172e-07,1.23852802739695e-08
"RCP_MFM_AF100","2070","CanadaReg",NA,NA,NA,4.41867925604074e-07,NA,1.54817966557004e-07,1.12546062489437e-08
"RCP_MFM_AF100","2080","CanadaReg",NA,NA,NA,4.38692147076438e-07,NA,1.59368178296091e-07,1.11382802595582e-08
"RCP_MFM_AF100","2090","CanadaReg",NA,NA,NA,4.41084211384849e-07,NA,1.58659935881314e-07,1.09963082541255e-08
"RCP_MFM_AF100","2100","CanadaReg",NA,NA,NA,4.43458752162814e-07,NA,1.60006263941736e-07,1.09533516128958e-08
"RCP_MFM_AF25","2000","CanadaReg",NA,NA,NA,4.29975241382556e-07,NA,NA,1.12419338541093e-08
"RCP_MFM_AF25","2010","CanadaReg",NA,NA,NA,4.33228488546631e-07,NA,NA,1.01689356421225e-08
"RCP_MFM_AF25","2020","CanadaReg",NA,NA,NA,4.42603800214987e-07,NA,NA,1.02692685359715e-08
"RCP_MFM_AF25","2030","CanadaReg",NA,NA,NA,4.42610464001814e-07,NA,NA,1.02663325112845e-08
"RCP_MFM_AF25","2040","CanadaReg",NA,NA,NA,4.43002637124026e-07,NA,NA,1.02754289516132e-08
"RCP_MFM_AF25","2050","CanadaReg",NA,NA,NA,4.43537238274336e-07,NA,NA,1.02878290045183e-08
"RCP_MFM_AF25","2060","CanadaReg",NA,NA,NA,4.4455207990147e-07,NA,1.46912657642491e-07,1.37190015995574e-08
"RCP_MFM_AF25","2070","CanadaReg",NA,NA,NA,4.41509089994478e-07,NA,1.5452960723597e-07,1.32156441198555e-08
"RCP_MFM_AF25","2080","CanadaReg",NA,NA,NA,4.38651754206091e-07,NA,1.58997490722927e-07,1.32513539223742e-08
"RCP_MFM_AF25","2090","CanadaReg",NA,NA,NA,4.40206551170746e-07,NA,1.59402738797986e-07,1.32746676281875e-08
"RCP_MFM_AF25","2100","CanadaReg",NA,NA,NA,4.4347347553054e-07,NA,1.59653495590805e-07,1.33525450863842e-08
"RCP_MFM_AF50","2000","CanadaReg",NA,NA,NA,4.29133207867698e-07,NA,NA,1.12199184351598e-08
"RCP_MFM_AF50","2010","CanadaReg",NA,NA,NA,4.32415937209011e-07,NA,NA,1.01498096977304e-08
"RCP_MFM_AF50","2020","CanadaReg",NA,NA,NA,4.41191307594216e-07,NA,NA,9.85848415951298e-09
"RCP_MFM_AF50","2030","CanadaReg",NA,NA,NA,4.41195642612901e-07,NA,NA,9.85417119443413e-09
"RCP_MFM_AF50","2040","CanadaReg",NA,NA,NA,4.41583135295591e-07,NA,NA,9.86282590192218e-09
"RCP_MFM_AF50","2050","CanadaReg",NA,NA,NA,4.42282467584411e-07,NA,1.46675935638811e-07,1.31544747300559e-08
"RCP_MFM_AF50","2060","CanadaReg",NA,NA,NA,4.43842425754304e-07,NA,1.46738731763659e-07,1.3189867110543e-08
"RCP_MFM_AF50","2070","CanadaReg",NA,NA,NA,4.42005198631519e-07,NA,1.51698195086401e-07,1.2609353252271e-08
"RCP_MFM_AF50","2080","CanadaReg",NA,NA,NA,4.38601382904835e-07,NA,1.57028297383939e-07,1.26496837966483e-08
"RCP_MFM_AF50","2090","CanadaReg",NA,NA,NA,4.40317362174802e-07,NA,1.57541775476511e-07,1.26958520811847e-08
"RCP_MFM_AF50","2100","CanadaReg",NA,NA,NA,4.43022334438187e-07,NA,1.58771022373485e-07,1.27793972869557e-08
"RCP_MFM_AF75","2000","CanadaReg",NA,NA,NA,4.29011498311038e-07,NA,NA,1.1216736273366e-08
"RCP_MFM_AF75","2010","CanadaReg",NA,NA,NA,4.32304318920182e-07,NA,NA,1.01471897563894e-08
"RCP_MFM_AF75","2020","CanadaReg",NA,NA,NA,4.41089375994848e-07,NA,NA,9.85620648304833e-09
"RCP_MFM_AF75","2030","CanadaReg",NA,NA,NA,4.41094986181232e-07,NA,NA,9.85192301785737e-09
"RCP_MFM_AF75","2040","CanadaReg",NA,NA,NA,4.4164676201011e-07,NA,1.4637683493702e-07,1.31335956909437e-08
"RCP_MFM_AF75","2050","CanadaReg",NA,NA,NA,4.42153954697655e-07,NA,1.46492584313696e-07,1.31475091958657e-08
"RCP_MFM_AF75","2060","CanadaReg",NA,NA,NA,4.42685197429125e-07,NA,1.46597987314892e-07,1.2516134497274e-08
"RCP_MFM_AF75","2070","CanadaReg",NA,NA,NA,4.39248833220704e-07,NA,1.55356735926062e-07,1.19495299572463e-08
"RCP_MFM_AF75","2080","CanadaReg",NA,NA,NA,4.37330712484647e-07,NA,1.59120920031948e-07,1.19302846936247e-08
"RCP_MFM_AF75","2090","CanadaReg",NA,NA,NA,4.40069732089924e-07,NA,1.58213224348047e-07,1.19246674801926e-08
"RCP_MFM_AF75","2100","CanadaReg",NA,NA,NA,4.42414925264287e-07,NA,1.60237157517734e-07,1.2011750655927e-08
"RCP_MFM_noAF","2000","CanadaReg",NA,NA,NA,4.30693665848633e-07,NA,NA,1.12607174480224e-08
"RCP_MFM_noAF","2010","CanadaReg",NA,NA,NA,4.34193199102116e-07,NA,NA,1.01921927167326e-08
"RCP_MFM_noAF","2020","CanadaReg",NA,NA,NA,4.43259511513605e-07,NA,NA,9.9053151480126e-09
"RCP_MFM_noAF","2030","CanadaReg",NA,NA,NA,4.43267818312385e-07,NA,NA,9.90262953857129e-09
"RCP_MFM_noAF","2040","CanadaReg",NA,NA,NA,4.43651216106108e-07,NA,NA,9.91119466818435e-09
"RCP_MFM_noAF","2050","CanadaReg",NA,NA,NA,4.44180107853606e-07,NA,NA,9.92301014141546e-09
"RCP_MFM_noAF","2060","CanadaReg",NA,NA,NA,4.45745536850454e-07,NA,1.44941075401676e-07,1.28917936984533e-08
"RCP_MFM_noAF","2070","CanadaReg",NA,NA,NA,4.4104925418548e-07,NA,1.52541513210249e-07,1.24556594568464e-08
"RCP_MFM_noAF","2080","CanadaReg",NA,NA,NA,4.39822022551662e-07,NA,1.55373518192329e-07,1.24883563761573e-08
"RCP_MFM_noAF","2090","CanadaReg",NA,NA,NA,4.42384900673621e-07,NA,1.55642326792526e-07,1.25477706535018e-08
"RCP_MFM_noAF","2100","CanadaReg",NA,NA,NA,4.44801615051607e-07,NA,1.57426377054963e-07,1.26359108382713e-08
"RCP_SFM_AF0","2000","CanadaReg",NA,NA,NA,4.29907655488142e-07,NA,NA,1.12401667845636e-08
"RCP_SFM_AF0","2010","CanadaReg",NA,NA,NA,4.3314300090323e-07,NA,NA,1.01668755768978e-08
"RCP_SFM_AF0","2020","CanadaReg",NA,NA,NA,4.41656221070506e-07,NA,NA,9.86887271899423e-09
"RCP_SFM_AF0","2030","CanadaReg",NA,NA,NA,4.41664072718399e-07,NA,NA,9.86618766968428e-09
"RCP_SFM_AF0","2040","CanadaReg",NA,NA,NA,4.42054492004812e-07,NA,NA,9.87490911701847e-09
"RCP_SFM_AF0","2050","CanadaReg",NA,NA,NA,4.42586716962658e-07,NA,NA,9.88679831435408e-09
"RCP_SFM_AF0","2060","CanadaReg",NA,NA,NA,4.43860559799117e-07,NA,1.4705953124014e-07,1.32003685071254e-08
"RCP_SFM_AF0","2070","CanadaReg",NA,NA,NA,4.40403891505462e-07,NA,1.53893419769614e-07,1.2916167314534e-08
"RCP_SFM_AF0","2080","CanadaReg",NA,NA,NA,4.3793031492096e-07,NA,1.58056887810625e-07,1.29528945881478e-08
"RCP_SFM_AF0","2090","CanadaReg",NA,NA,NA,4.40055210470461e-07,NA,1.58295378262638e-07,1.30042592644503e-08
"RCP_SFM_AF0","2100","CanadaReg",NA,NA,NA,4.43061737083022e-07,NA,1.59562500701297e-07,1.30971406654134e-08
"RCP_SFM_AF100","2000","CanadaReg",NA,NA,NA,4.29239262342555e-07,NA,NA,1.12226912864231e-08
"RCP_SFM_AF100","2010","CanadaReg",NA,NA,NA,4.33447435712029e-07,NA,NA,1.01782368770276e-08
"RCP_SFM_AF100","2020","CanadaReg",NA,NA,NA,4.4458036673308e-07,NA,NA,1.00839642533211e-08
"RCP_SFM_AF100","2030","CanadaReg",NA,NA,NA,4.44593795715581e-07,NA,NA,1.00842688492719e-08
"RCP_SFM_AF100","2040","CanadaReg",NA,NA,NA,4.41683546052294e-07,NA,NA,8.78872955384699e-09
"RCP_SFM_AF100","2050","CanadaReg",NA,NA,NA,4.41448124089285e-07,NA,1.43791691049291e-07,1.11825135968027e-08
"RCP_SFM_AF100","2060","CanadaReg",NA,NA,NA,4.41422634695569e-07,NA,1.43975534672659e-07,9.57185785889943e-09
"RCP_SFM_AF100","2070","CanadaReg",NA,NA,NA,4.39883501147994e-07,NA,1.47420202652671e-07,7.50698446811494e-09
"RCP_SFM_AF100","2080","CanadaReg",NA,NA,NA,4.3627946874167e-07,NA,1.50011085010591e-07,6.87776510454596e-09
"RCP_SFM_AF100","2090","CanadaReg",NA,NA,NA,4.36840169209423e-07,NA,1.51047918239122e-07,6.38064426986875e-09
"RCP_SFM_AF100","2100","CanadaReg",NA,NA,NA,4.40145494300986e-07,NA,1.51242807944906e-07,6.0506671269357e-09
"RCP_SFM_AF25","2000","CanadaReg",NA,NA,NA,4.29018920839258e-07,NA,NA,1.12169303393569e-08
"RCP_SFM_AF25","2010","CanadaReg",NA,NA,NA,4.32296202581715e-07,NA,NA,1.01469992470122e-08
"RCP_SFM_AF25","2020","CanadaReg",NA,NA,NA,4.4092615657048e-07,NA,NA,9.85255932118915e-09
"RCP_SFM_AF25","2030","CanadaReg",NA,NA,NA,4.40931003942348e-07,NA,NA,9.84826044982918e-09
"RCP_SFM_AF25","2040","CanadaReg",NA,NA,NA,4.41486240229605e-07,NA,1.4651926559829e-07,1.31331916230681e-08
"RCP_SFM_AF25","2050","CanadaReg",NA,NA,NA,4.41996588926195e-07,NA,1.46498093221981e-07,1.31441174499321e-08
"RCP_SFM_AF25","2060","CanadaReg",NA,NA,NA,4.43892422455708e-07,NA,1.46553029122022e-07,1.30858262061278e-08
"RCP_SFM_AF25","2070","CanadaReg",NA,NA,NA,4.40380036675785e-07,NA,1.53523692115827e-07,1.25411757874047e-08
"RCP_SFM_AF25","2080","CanadaReg",NA,NA,NA,4.38259283916611e-07,NA,1.56641687149136e-07,1.25565327555293e-08
"RCP_SFM_AF25","2090","CanadaReg",NA,NA,NA,4.40272947037105e-07,NA,1.57315706312749e-07,1.24758623776541e-08
"RCP_SFM_AF25","2100","CanadaReg",NA,NA,NA,4.4280415301656e-07,NA,1.58375613429507e-07,1.25508340714818e-08
"RCP_SFM_AF50","2000","CanadaReg",NA,NA,NA,4.31483598214755e-07,NA,NA,1.1281370654427e-08
"RCP_SFM_AF50","2010","CanadaReg",NA,NA,NA,4.34979608260457e-07,NA,NA,1.02099850313865e-08
"RCP_SFM_AF50","2020","CanadaReg",NA,NA,NA,4.44037467173707e-07,NA,NA,9.92208201071015e-09
"RCP_SFM_AF50","2030","CanadaReg",NA,NA,NA,4.44043017284852e-07,NA,NA,9.91776773701538e-09
"RCP_SFM_AF50","2040","CanadaReg",NA,NA,NA,4.44605239814645e-07,NA,1.44995606055603e-07,1.31688237834349e-08
"RCP_SFM_AF50","2050","CanadaReg",NA,NA,NA,4.44915955767047e-07,NA,1.45110962503253e-07,1.29778915128455e-08
"RCP_SFM_AF50","2060","CanadaReg",NA,NA,NA,4.45574333294945e-07,NA,1.45204335245274e-07,1.26854883579119e-08
"RCP_SFM_AF50","2070","CanadaReg",NA,NA,NA,4.42456731275079e-07,NA,1.53157429002697e-07,1.16689314663018e-08
"RCP_SFM_AF50","2080","CanadaReg",NA,NA,NA,4.40514675201396e-07,NA,1.55846664678667e-07,1.16067219122978e-08
"RCP_SFM_AF50","2090","CanadaReg",NA,NA,NA,4.42832310455863e-07,NA,1.55583692559737e-07,1.15927287293258e-08
"RCP_SFM_AF50","2100","CanadaReg",NA,NA,NA,4.45170494896516e-07,NA,1.57395968124997e-07,1.16024320682358e-08
"RCP_SFM_AF75","2000","CanadaReg",NA,NA,NA,4.3256319485235e-07,NA,NA,1.1309597288942e-08
"RCP_SFM_AF75","2010","CanadaReg",NA,NA,NA,4.36470419713811e-07,NA,NA,1.02473098989997e-08
