"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.294921085370974,0,0
"RCP2.6_SFM","noAFM",0.294919727761534,0,0
"REF_MFM","noAFM",0.316105527181973,0,0
"REF_SFM","noAFM",0.316104070080097,0,0
"RCP2.6_MFM","AFMfree",0.291444094332316,0,0
"RCP2.6_SFM","AFMfree",0.291472063729593,0,0
"REF_MFM","AFMfree",0.313188005253782,0,0
"REF_SFM","AFMfree",0.313276537099733,0,0
"RCP2.6_MFM","AFM25",0.291240615741919,0,0
"RCP2.6_SFM","AFM25",0.291863237298245,0,0
"REF_MFM","AFM25",0.312510352704417,0,0
"REF_SFM","AFM25",0.313202614532149,0,0
"RCP2.6_MFM","AFM50",0.291088413573118,0,0
"RCP2.6_SFM","AFM50",0.29222052693679,0,0
"REF_MFM","AFM50",0.312309950090394,0,0
"REF_SFM","AFM50",0.313509704273089,0,0
"RCP2.6_MFM","AFM75",0.290942882260604,0,0
"RCP2.6_SFM","AFM75",0.292270937824577,0,0
"REF_MFM","AFM75",0.311778090614874,0,0
"REF_SFM","AFM75",0.314009755321322,0,0
"RCP2.6_MFM","AFM100",0.290668311005001,0,0
"RCP2.6_SFM","AFM100",0.292410950135855,0,0
"REF_MFM","AFM100",0.31157743203304,0,0
"REF_SFM","AFM100",0.314142979292807,0,0
