"Scenario","Globiom_Reg","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","ANZ","2100",0,0,0,0,0.000592570021770711,0.000476022039072456,0.00362048329012438,0.000163859043631496,0,2.23585143526821e-06,0,0,2.42051922680046e-10,0,0,0,0,0,0,0,0,0.000523153133925926,8.39222009684508e-09,0,1.54750156097549e-05,0.000110407875365996,0,0.000149284865385063,0,0.000800145408706082
"RCP_MFM_AF0","ArgentinaReg","2000",0,0,0,0,0.000386547358851914,0.000102140516233148,0.00173263235265807,2.44704981187038e-05,0,9.33336533493777e-07,0,0,8.65536863778002e-07,0,0,0,0,0,0,0,0,0,0,0,0,8.04399095004268e-05,0,4.81215466801472e-05,0,0.000183377044767103
"RCP_MFM_AF0","ArgentinaReg","2010",0,0,0,0,0.000397372026077373,0.000102264973377149,0.00169517566843308,2.43379222586911e-05,0,1.0113134929068e-06,0,0,1.19383007031172e-06,0,0,0,0,0,0,0,0,0,0,0,2.64413006013018e-05,6.0539772309513e-05,0,4.49806565653066e-05,0,0.000174225270732026
"RCP_MFM_AF0","ArgentinaReg","2020",0,0,0,0,0.000447331955439188,0.000103271195382062,0.00171957518122173,2.45979164416291e-05,0,1.41990479248272e-06,0,0,1.2070286556751e-06,0,0,0,0,0,0,0,0,1.34765057858917e-06,0,0,2.6853901286044e-05,4.11555057334117e-05,0,4.61832726414446e-05,0,0.000184081209241582
"RCP_MFM_AF0","ArgentinaReg","2030",0,0,0,0,0.000482112554855919,0.000102728964032785,0.00160325503852183,2.4450013764655e-05,0,1.46014084944072e-06,0,0,1.21295528139034e-06,0,0,0,0,0,0,0,0,7.21774218909767e-06,0,0,2.89518808561731e-05,3.88180266585275e-05,0,4.63658349181408e-05,0,0.000189716036622486
"RCP_MFM_AF0","ArgentinaReg","2040",0,0,0,0,0.000525781176519079,0.000102716974098947,0.00151170047756594,2.44275405768973e-05,0,1.59098416094245e-06,0,0,1.72776293877964e-06,0,0,0,0,0,0,0,0,2.02923270224417e-05,2.43436405285655e-08,0,3.03161479566722e-05,3.68921629203687e-05,0,4.67177941284596e-05,0,0.000194874635837756
"RCP_MFM_AF0","ArgentinaReg","2050",0,0,0,0,0.000560057811482923,0.000102850378921765,0.00142843162738876,2.44520394373217e-05,0,1.99457350507229e-06,0,0,1.93983783983326e-06,0,0,0,0,0,0,0,0,5.03902215813005e-05,3.70724522001799e-07,0,3.16426364444725e-05,3.63053598601165e-05,0,4.66827234668721e-05,0,0.000198322865005988
"RCP_MFM_AF0","ArgentinaReg","2060",0,0,0,0,0.000574362803563859,0.000103422493804488,0.00135506580594638,2.45122606473004e-05,0,2.09430344605556e-06,0,0,1.94398627017765e-06,0,0,0,0,0,0,0,0,0.000106558532422949,9.97175691184504e-07,0,3.39173108437152e-05,3.47040541482205e-05,0,4.72456508929499e-05,0,0.000203598189559618
"RCP_MFM_AF0","ArgentinaReg","2070",0,0,0,0,0.000579173379110314,0.000104732087202748,0.00128739616567178,2.47813512759123e-05,0,1.96686278885773e-06,0,0,1.87684065544352e-06,0,0,0,0,0,0,0,0,0.000201081446900677,3.77235222745613e-06,0,3.49516021094939e-05,3.32835947827025e-05,0,4.79328453542084e-05,0,0.000208997196663063
"RCP_MFM_AF0","ArgentinaReg","2080",0,0,0,0,0.000584159066393215,0.000105473003139354,0.00123075136509202,2.49243061746519e-05,0,1.95610955364728e-06,0,0,3.00756994102477e-06,0,0,0,0,0,0,0,0,0.000261820687528307,7.89262945744605e-06,0,3.71618767207617e-05,2.86415643251728e-05,0,4.91961908419795e-05,0,0.000221194707181361
"RCP_MFM_AF0","ArgentinaReg","2090",0,0,0,0,0.00060213050423073,0.000105804980343612,0.0011925176965406,2.49732104506897e-05,0,1.93159488168117e-06,0,0,3.27900205854771e-06,0,0,0,0,0,0,0,0,0.000281486369936309,1.16261678601473e-05,0,3.94162489773509e-05,2.40775538309002e-05,0,5.0259829751155e-05,0,0.000232798214117085
"RCP_MFM_AF0","ArgentinaReg","2100",0,0,0,0,0.000628136339754666,0.000106248413484874,0.00115962071354726,2.50514190294239e-05,0,1.80402560940388e-06,0,0,3.72916073578467e-06,0,0,0,0,0,0,0,0,0.000298945750715538,1.21751556665463e-05,0,4.30880303631112e-05,1.94443891475215e-05,0,5.13589902380328e-05,0,0.000245475183727455
"RCP_MFM_AF0","BrazilReg","2000",0,0,0,0,0.00152398408435273,0.000991710151576103,0.00634418102120463,0.00041643126370725,0,1.49138713233238e-07,0,0,1.65244618750382e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.8515266016395e-05,0,0.000106400410092442,0,0.000780610619286176
"RCP_MFM_AF0","BrazilReg","2010",0,0,0,0,0.00172143472472131,0.00100159057554998,0.00694370998763824,0.000422180423651839,0,1.63480603728552e-07,0,0,2.2502130225502e-05,0,0,0,0,0,0,0,0,0,0,0,5.30287381419458e-05,3.71371118109856e-05,0,0.000106160723687629,0,0.000479441822744531
"RCP_MFM_AF0","BrazilReg","2020",0,0,0,0,0.00188910226553748,0.00100801987985291,0.00719039683530261,0.000426701855413319,0,2.29822364053141e-07,0,0,2.39606420572707e-05,0,0,0,0,0,0,0,0,4.58904472216119e-05,0,0,5.81547889007826e-05,3.22851701751375e-05,0,0.000111393479394598,0,0.000331480213998632
"RCP_MFM_AF0","BrazilReg","2030",0,0,0,0,0.00186322368185407,0.00100313609565914,0.00647060169865172,0.000426256085302849,0,2.35640443923146e-07,0,0,2.39503644862897e-05,0,0,0,0,0,0,0,0,0.000323870621451945,0,0,7.89055626794038e-05,3.43857208866847e-05,0,0.00010784680976519,0,0.000410321738934438
"RCP_MFM_AF0","BrazilReg","2040",0,0,0,0,0.00198375664711138,0.00100237540391543,0.00610055289577317,0.00042510492827054,0,2.56136818338563e-07,0,0,2.46764526208031e-05,0,0,0,0,0,0,0,0,0.000424609586688598,1.80478175206868e-09,0,0.000103351205005617,3.47689621705455e-05,0,0.000109095425897255,0,0.000418645882107231
"RCP_MFM_AF0","BrazilReg","2050",0,0,0,0,0.00201565911599298,0.00100190925036639,0.00557457725157719,0.000423800193558227,0,3.19966183375219e-07,0,0,2.50065945330302e-05,0,0,0,0,0,0,0,0,0.000699329891823244,2.69605759126979e-08,0,0.000142752667294161,3.51387100961606e-05,0,0.000108470602114749,0,0.000442057712112992
"RCP_MFM_AF0","BrazilReg","2060",0,0,0,0,0.00191995977280313,0.00100024368774251,0.00504010766432831,0.000424949256415457,0,3.34477061618212e-07,0,0,2.50299780708403e-05,0,0,0,0,0,0,0,0,0.0011238175857148,7.10539519363904e-08,0,0.000171175003297053,3.600451346364e-05,0,0.0001095033888583,0,0.000477829449771893
"RCP_MFM_AF0","BrazilReg","2070",0,0,0,0,0.0017980699422529,0.000999684536047678,0.00452043191934719,0.000426621614982349,0,3.13194843306279e-07,0,0,2.49747201352289e-05,0,0,0,0,0,0,0,0,0.00164949022011943,2.83230608649174e-07,0,0.000220389119846667,4.02281855077612e-05,0,0.000114276914570121,0,0.000539663614799439
"RCP_MFM_AF0","BrazilReg","2080",0,0,0,0,0.00161714659859876,0.00100362510433516,0.00406456621422193,0.000428502117350587,0,3.09631500039009e-07,0,0,2.68877858624194e-05,0,0,0,0,0,0,0,0,0.00232079768698469,6.85777738735783e-07,0,0.000259080874693777,4.17798005150307e-05,0,0.000132410612447541,0,0.000709322177589957
"RCP_MFM_AF0","BrazilReg","2090",0,0,0,0,0.00139372285329559,0.00100140613759943,0.00368468673441213,0.000427329109870758,0,3.00881420449213e-07,0,0,2.80306916824947e-05,0,0,0,0,0,0,0,0,0.0026151751801469,2.04044634337468e-06,0,0.000340939841936721,4.45732987709021e-05,0,0.000161443581508167,0,0.000957165132462487
"RCP_MFM_AF0","BrazilReg","2100",0,0,0,0,0.00112190397894039,0.000993815778463145,0.00301342954658689,0.000422627082221893,0,2.7650418276117e-07,0,0,3.0178252677364e-05,0,0,0,0,0,0,0,0,0.00292186188565067,6.11180184255935e-06,0,0.000533099063597125,4.27663098351262e-05,0,0.000197499012455063,0,0.00126973126308372
"RCP_MFM_AF0","CanadaReg","2000",0,0,0,0,0.000101510476473787,9.81147585134073e-05,0.000271672463014078,2.35727220428217e-05,0,1.64465867419107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57676168495981e-05,0,1.52613296522075e-08,0,0.000113958455766054
"RCP_MFM_AF0","CanadaReg","2010",0,0,0,0,9.93746299430945e-05,9.76164714757192e-05,0.000271642666212846,2.35262351034407e-05,0,1.84585785869782e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13894050767595e-06,9.48521176222098e-05,0,1.50071755805693e-08,0,0.000105527929418742
"RCP_MFM_AF0","CanadaReg","2020",0,0,0,0,0.000100352679040651,9.7653726509041e-05,0.000272397684698194,2.35003956118293e-05,0,1.90760369743168e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72424677958863e-06,9.40204324005609e-05,0,1.48707644194218e-08,0,0.000105109952765114
"RCP_MFM_AF0","CanadaReg","2030",0,0,0,0,0.000102735248262572,9.7706085883474e-05,0.000267758881738788,2.34698808113267e-05,0,1.90820640089778e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11917651519923e-06,9.36896760378538e-05,0,1.48679607261517e-08,0,0.00010677730393294
"RCP_MFM_AF0","CanadaReg","2040",0,0,0,0,0.000105939398762252,9.79236131995091e-05,0.000264582905637286,2.34678100070414e-05,0,1.90989767544348e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19231927241295e-06,9.3183586974477e-05,0,1.48543548315487e-08,0,0.000109699437765033
"RCP_MFM_AF0","CanadaReg","2050",0,0,0,0,0.000108661809733115,9.81286526261103e-05,0.000262469668192973,2.34824128703344e-05,0,1.91220259737999e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12492813865141e-06,9.25417601126824e-05,0,1.24825666496237e-07,0,0.000113159984063974
"RCP_MFM_AF0","CanadaReg","2060",0,0,0,0,0.000111472291798774,9.83607646371497e-05,0.000260360588056944,2.34990729533315e-05,0,1.90772428641284e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.4292716025266e-08,0,7.13251903883352e-06,9.20171780137352e-05,0,2.33281126466057e-07,0,0.000116618033175609
"RCP_MFM_AF0","CanadaReg","2070",0,0,0,0,0.000113974928285147,9.85922906946164e-05,0.00025783859485945,2.35261236500936e-05,0,1.78860884435976e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.96239124356946e-07,0,7.92271058284069e-06,9.15477366043021e-05,0,3.42177171998476e-07,0,0.000121833140195429
"RCP_MFM_AF0","CanadaReg","2080",0,0,0,0,0.000113289073343898,9.88994398611493e-05,0.000254914543361342,2.35682545121767e-05,0,1.7704819738338e-05,0,0,0,0,0,0,0,0,0,0,0,4.38888384470449e-06,5.47354945294482e-07,0,8.65665709538603e-06,8.8280025772138e-05,0,1.57513501211386e-06,0,0.000132078864174952
"RCP_MFM_AF0","CanadaReg","2090",0,0,0,0,0.000105238698434075,9.92725894904278e-05,0.000247980603440578,2.36600460879811e-05,0,1.77771474046223e-05,0,0,0,0,0,0,0,0,0,0,0,2.39284858271828e-05,5.56495921346033e-07,0,9.57443127150156e-06,8.67056287913113e-05,0,2.91004066908986e-06,0,0.000143568617462868
"RCP_MFM_AF0","CanadaReg","2100",0,0,0,0,0.000102657804998159,9.96247567147008e-05,0.000242205096399218,2.37448583270678e-05,0,1.7927674243399e-05,0,0,0,0,0,0,0,0,0,0,0,3.57999083434502e-05,5.50514179229871e-07,0,1.03360092285603e-05,8.21499952708725e-05,0,5.31072310953112e-06,0,0.000163974098442096
"RCP_MFM_AF0","ChinaReg","2000",0,0,0,0,0.00197068034894395,0.000664875069003952,0.00254321282762461,0.000437186413701029,0,6.63324327937081e-07,0,0,4.23370771262334e-08,0,0,0,0,0,0,0,0,0,0,0,0,0.000360140494132526,0,4.80390807556694e-05,0,0.000924345443987556
"RCP_MFM_AF0","ChinaReg","2010",0,0,0,0,0.0017539416882137,0.000659108901981459,0.00233108229846372,0.000433650552922538,0,6.9502346546367e-06,0,0,1.34622244052759e-06,0,0,0,0,0,0,0,0,0,0,0,0.00011244925061082,0.000329691407630227,0,4.89889151653469e-05,0,0.000921100354181376
"RCP_MFM_AF0","ChinaReg","2020",0,0,0,0,0.00176336040125331,0.000660443903574402,0.00239987109571001,0.00043525630784008,0,1.05230823402237e-05,0,0,1.67319904051362e-06,0,0,0,0,0,0,0,0,2.60409255636357e-07,0,0,0.000132359207478188,0.000310594254618132,0,5.28073539240803e-05,0,0.000947239967770863
"RCP_MFM_AF0","ChinaReg","2030",0,0,0,0,0.00164477639527951,0.000660057558884198,0.00229111043093753,0.00043409275379364,0,1.06532393228177e-05,0,0,2.98899940834302e-06,0,0,0,0,0,0,0,0,6.8533690045288e-05,0,0,0.000174847504219764,0.000278826931417988,0,6.01333618893235e-05,0,0.00101928556546832
"RCP_MFM_AF0","ChinaReg","2040",0,0,0,0,0.00157118974752098,0.000661590725035001,0.00234913096389815,0.000434383248779492,0,1.06746839782875e-05,0,0,4.37140914927323e-06,0,0,0,0,0,0,0,0,7.44423239802664e-05,1.61752223728706e-06,0,0.000190924519670917,0.000252370165261354,0,6.71788920185468e-05,0,0.00107600988821874
"RCP_MFM_AF0","ChinaReg","2050",0,0,0,0,0.00135535269045728,0.000661748403002156,0.00237710883426144,0.000432871539047226,0,1.06676456295695e-05,0,0,4.41528079804456e-06,0,0,0,0,0,0,0,0,0.000169089258428109,3.51694995193808e-06,0,0.000198685934496736,0.000232243571148181,0,7.26404305781353e-05,0,0.00111800670855143
"RCP_MFM_AF0","ChinaReg","2060",0,0,0,0,0.00105933826993585,0.000660647064017293,0.00236644807370018,0.0004297310496535,0,1.20718720192164e-05,0,0,4.86991955851936e-06,0,0,0,0,0,0,0,0,0.000303075309103936,3.36254620924517e-06,0,0.00020259230014297,0.000217752298371472,0,7.63350931496685e-05,0,0.00114360387294741
"RCP_MFM_AF0","ChinaReg","2070",0,0,0,0,0.00082743691086349,0.00065953766147641,0.00227171234039342,0.000429567678273702,0,1.73143241882708e-05,0,0,5.30953349945424e-06,0,0,0,0,0,0,0,0,0.000535085509356948,3.49008346555003e-06,0,0.000208934269554867,0.000204535533674198,0,7.96887631323408e-05,0,0.00116939611536724
"RCP_MFM_AF0","ChinaReg","2080",0,0,0,0,0.000549662426102959,0.000659432132387389,0.00214966030429954,0.000430752165984253,0,2.76536400527475e-05,0,0,7.11251312155347e-06,0,0,0,0,0,0,0,0,0.000869334665095078,3.56321545826778e-06,0,0.000217687167007531,0.000181304029855083,0,8.59004253477669e-05,0,0.00121829937358489
"RCP_MFM_AF0","ChinaReg","2090",0,0,0,0,0.000428817657743686,0.000661118297896179,0.00195707392226068,0.000434245042248601,0,4.318473021343e-05,0,0,7.82083726154261e-06,0,0,0,0,0,0,0,0,0.00123967436769604,3.60993824899286e-06,0,0.000232856334442206,0.000154250376474922,0,9.31735294591186e-05,0,0.00127586646598769
"RCP_MFM_AF0","ChinaReg","2100",0,0,0,0,0.000368809656666882,0.000661542664628731,0.00178235669548991,0.000435155722376887,0,5.93464403674356e-05,0,0,8.71488213010674e-06,0,0,0,0,0,0,0,0,0.00141810722543133,3.91526105292972e-06,0,0.000263586534999588,0.000122773898198624,0,0.000101834016107601,0,0.00133830114624953
"RCP_MFM_AF0","CongoBasin","2000",0,0,0,0,0.000332376785481112,0.000200276530207515,0.000681645232124128,0.00135684837674077,0,0,0,0,1.14364523871917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000608359856158478,0,0.000151556091299701,0,0.00017114205191233
"RCP_MFM_AF0","CongoBasin","2010",0,0,0,0,0.000360763471256483,0.000201706669415429,0.000815392313422487,0.00135942049380775,0,0,0,0,1.20540268787644e-05,0,0,0,0,0,0,0,0,0,0,0,1.31112073324944e-05,0.000557755731029173,0,0.000153125137363426,0,0.000200373272250332
"RCP_MFM_AF0","CongoBasin","2020",0,0,0,0,0.000389145541135705,0.000203021333966896,0.000885578466244829,0.0013610925362837,0,0,0,0,1.3063634547441e-05,0,0,0,0,0,0,0,0,5.03575694192286e-05,0,0,1.9628590256364e-05,0.000527568410922961,0,0.000155176405994305,0,0.000219103861905282
"RCP_MFM_AF0","CongoBasin","2030",0,0,0,0,0.000406101550375787,0.000203448842922461,0.000758522775932252,0.00136099194994928,0,0,0,0,1.32520550926608e-05,0,0,0,0,0,0,0,0,0.000139193961564106,0,0,3.67130905760357e-05,0.000521503246163884,0,0.000158475118479515,0,0.000253179309975914
"RCP_MFM_AF0","CongoBasin","2040",0,0,0,0,0.000434200380955524,0.000203946712079791,0.000682177660637697,0.00136105792661984,0,0,0,0,1.344870869394e-05,0,0,0,0,0,0,0,0,0.000180358312007195,0,0,5.30987290657638e-05,0.000514272838048963,0,0.000161996775906921,0,0.000286251639627152
"RCP_MFM_AF0","CongoBasin","2050",0,0,0,0,0.000443130923413971,0.000204497828381319,0.000604457186090848,0.00136135546056484,0,0,0,0,1.43986707985027e-05,0,0,0,0,0,0,0,0,0.000234416464148874,0,0,6.56274510282821e-05,0.000503475135596205,0,0.000170002413065513,0,0.000339054232177341
"RCP_MFM_AF0","CongoBasin","2060",0,0,0,0,0.00046178971984658,0.000204978851484701,0.000538271660835753,0.00136152066099303,0,0,0,0,1.46176844537179e-05,0,0,0,0,0,0,0,0,0.000285068841787885,0,0,7.52737511113565e-05,0.000493773881332377,0,0.000175627820171168,0,0.000376205107006156
"RCP_MFM_AF0","CongoBasin","2070",0,0,0,0,0.000465155824032685,0.000205964620767415,0.00046311502940593,0.00136214395631372,0,0,0,0,1.5970112129139e-05,0,0,0,0,0,0,0,0,0.000367309224392337,0,0,8.25549383337156e-05,0.000483936585592706,0,0.000187790012915845,0,0.000457941809847192
"RCP_MFM_AF0","CongoBasin","2080",0,0,0,0,0.000491379172386636,0.000207041384580495,0.000409215585657049,0.00136297237775838,0,0,0,0,2.13384362082253e-05,0,0,0,0,0,0,0,0,0.000385122482443988,0,0,8.86358502195909e-05,0.000457426555344549,0,0.000204378334233299,0,0.000578065716212627
"RCP_MFM_AF0","CongoBasin","2090",0,0,0,0,0.000492433411691351,0.000207952883397935,0.000343308376349228,0.00136340268555099,0,0,0,0,2.27523405708302e-05,0,0,0,0,0,0,0,0,0.000391886187020433,0,0,0.000106953676990498,0.000431735460222431,0,0.000228143679334376,0,0.000751612825268119
"RCP_MFM_AF0","CongoBasin","2100",0,0,0,0,0.000403784428912415,0.000208095557336363,0.000297040221697989,0.00136250781889402,0,0,0,0,2.45378673779762e-05,0,0,0,0,0,0,0,0,0.000393182289770479,0,0,0.000134102634380344,0.000400401172075156,0,0.000255153797062137,0,0.00096189280733386
"RCP_MFM_AF0","EasternAf","2000",0,0,0,0,0.000638561679740603,0.000426711437916515,0.00418627987059097,0.000447160036887322,0,0,0,0,5.24156935565866e-07,0,0,0,0,0,0,0,0,0,0,0,0,0.000214316900030484,0,2.03113088363967e-05,0,0.000445727868950581
"RCP_MFM_AF0","EasternAf","2010",0,0,0,0,0.000739090544499029,0.000433626354818289,0.00431504438233009,0.000451036683107032,0,2.45341797673468e-09,0,0,8.18932984533319e-07,0,0,0,0,0,0,0,0,0,0,0,6.01690399408843e-06,0.000166543038761981,0,2.46850030668938e-05,0,0.000488731679567244
"RCP_MFM_AF0","EasternAf","2020",0,0,0,0,0.000850384282698642,0.000438628692538667,0.00432853498355854,0.000456200341610775,0,1.6234996464085e-08,0,0,7.10923914258476e-06,0,0,0,0,0,0,0,0,3.08922549865739e-05,0,0,1.34872834176971e-05,0.000142849590472008,0,2.87407642613794e-05,0,0.000522454965638542
"RCP_MFM_AF0","EasternAf","2030",0,0,0,0,0.00096277232047563,0.000433626102337924,0.00376772365326572,0.000447316991315505,0,1.56904597590184e-08,0,0,8.06416944100166e-06,0,0,0,0,0,0,0,0,0.000132937751674773,0,0,4.62534571591738e-05,0.000123053202373734,0,3.56158600792806e-05,0,0.000568966702163713
"RCP_MFM_AF0","EasternAf","2040",0,0,0,0,0.00110747276372094,0.000432433453657862,0.00345323547725972,0.000445458525390513,0,1.54013032573127e-08,0,0,9.18756340155651e-06,0,0,0,0,0,0,0,0,0.000168712233952048,0,0,7.86003284076493e-05,0.000100431379760507,0,4.30774418746532e-05,0,0.000619215918678392
"RCP_MFM_AF0","EasternAf","2050",0,0,0,0,0.00124067958443627,0.000431743414898803,0.0030701534734962,0.000439142489820842,0,1.53418917589244e-08,0,0,1.15803572038112e-05,0,0,0,0,0,0,0,0,0.000250829779643936,0,0,0.000105661981559368,8.20107706544211e-05,0,4.98022024215434e-05,0,0.000668453663189863
"RCP_MFM_AF0","EasternAf","2060",0,0,0,0,0.00136770947326231,0.000429894570035703,0.0026114520607603,0.000431632240307763,0,1.69057346849247e-08,0,0,1.16110073012777e-05,0,0,0,0,0,0,0,0,0.000369563059826859,0,0,0.000136409734208515,7.62839768094494e-05,0,5.09078322402736e-05,0,0.000690084290833812
"RCP_MFM_AF0","EasternAf","2070",0,0,0,0,0.00145054239565603,0.00042950017888942,0.00224258658388382,0.000425741640500602,0,2.88078087415306e-08,0,0,1.50680191490856e-05,0,0,0,0,0,0,0,0,0.000515576720945875,0,0,0.000163814334938609,7.33376845319957e-05,0,5.22288438822561e-05,0,0.000711452432523099
"RCP_MFM_AF0","EasternAf","2080",0,0,0,0,0.00157613063950441,0.00042998271080006,0.00194201903993878,0.000419182776377311,0,5.39293598558767e-08,0,0,1.53280478478392e-05,0,0,0,0,0,0,0,0,0.000549276516225593,0,0,0.000195292902073626,7.00237266264721e-05,0,5.56220527115519e-05,0,0.00073800827969461
"RCP_MFM_AF0","EasternAf","2090",0,0,0,0,0.00163933322798898,0.000427249346587822,0.00161247770187868,0.000411314188436731,0,5.2370201217308e-08,0,0,1.54820739430755e-05,0,0,0,0,0,0,0,0,0.000545800481987134,0,0,0.0002647581722643,6.37449487384033e-05,0,5.85647677531783e-05,0,0.000761575520157382
"RCP_MFM_AF0","EasternAf","2100",0,0,0,0,0.0015517007222949,0.000418891679027074,0.00121201124662021,0.000401765879947377,0,5.24640207649977e-08,0,0,2.32483679899561e-05,0,0,0,0,0,0,0,0,0.00053456882707711,0,0,0.000401295446205938,5.66312719423795e-05,0,6.05658820554919e-05,0,0.000771178731816752
"RCP_MFM_AF0","EU","2000",0.000524977391268769,0.000825553397018778,0.000866397661579061,0.000213129219232186,7.00007607570629e-05,6.38810267163252e-05,0.000142496341517672,1.57672813555295e-05,0.000129142024094266,5.00759791838347e-06,3.91753143413904e-05,0,0,0,0,1.17611928653381e-05,0,0,0,0,0,0,0,0,0,1.44382431168963e-05,0,6.82582579279463e-06,0,5.71828780026148e-05
