"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP2.6_MFM","noAFM",0.0549035456533739,0.0900069906156851,0.0882437581582216,0.0232265622559048,2.72958297064022,1.5785298200095,5.87936304282442,0.888758886091149,0.0199081421234637,0.0105727775292326,0.00818065565582261,0,0.0459794065665246,0,0,0.000807882854514578,0,0,0,0.00287865408270306,0.0054501901899303,0.572891813537288,0.00728216899625941,0.00202478296727304,0.180516159580384,0.462862574586861,0.000287576902496436,0.132969367254938,0.0152460079452295,1.23026898643084
"RCP2.6_SFM","noAFM",0.0549028927102493,0.0900067014441246,0.08824366941196,0.0232265165535139,2.72973026768195,1.57857277622468,5.87954539807027,0.888775771734428,0.0199093218437424,0.0105855745238057,0.00817956272869045,0,0.0481891059668683,0,0,0.000807836943967452,0,0,0,0.00287864973464592,0.00544949498174604,0.572900717716672,0.00699168820217754,0.00202477224810888,0.180518635722606,0.462550249527698,0.000287485508265927,0.132947739847434,0.0152391198693016,1.22975164501923
"REF_MFM","noAFM",0.0725437907595798,0.0907014067594563,0.0955999746458689,0.0242115688907633,3.18123377559818,1.61001540055587,7.36188896111176,0.903587479235259,0.0180021391417013,0.0101834949950417,0.00823686023166237,0,0.0401970504137839,0,0,0.000994450441036287,0,0,0,0.00216434283454307,0.00414279560551047,0.124633356942403,0.00350821897113059,0,0.181151371956042,0.4125260674795,0.000368390461436073,0.133856189539447,0.01347295401057,1.22351895200549
"REF_SFM","noAFM",0.0725288408186703,0.0907008607372973,0.0955991454675594,0.0242114969631612,3.18133174652835,1.61002571096683,7.36192259432038,0.903590324732948,0.0180058874343214,0.0102196025739107,0.00823423780579085,0,0.0405514905150507,0,0,0.000994252133447719,0,0,0,0.00216433321002844,0.00415642919961642,0.124633951077889,0.00338218700825791,0,0.181152092468103,0.412476618714395,0.000368203467116671,0.133853922859175,0.0134633427260172,1.22337340734635
"RCP2.6_MFM","AFMfree",0.054749976784426,0.0897377428167691,0.0880711741034253,0.0231558866028942,2.72954325697703,1.57815757509096,5.87878949687311,0.888676585246468,0.0168264570472135,0.00952492739934818,0.00826226069148892,0.000263894419888976,0.0353923314317616,0,0,0.000854194043741656,0,0,0,0.00287212571304189,0.00534444885875658,0.572824306772876,0.00694644511690065,0.00202017683533754,0.180506933504587,0.464325426251971,0.000288849670459761,0.133268524499564,0.0153963601740366,1.23239791992382
"RCP2.6_SFM","AFMfree",0.0547643173471871,0.0897640979400534,0.0880864214055358,0.0231611351009828,2.7297920171828,1.57820958556379,5.87908435811662,0.888697796805977,0.0169150664226266,0.00972225482391925,0.00819760454151081,0.000263532268142704,0.0385089637819839,0,0,0.000777768105573594,0,0,0,0.002872430441995,0.00534810278661407,0.572830671650151,0.00637757825173315,0.00201943995297914,0.18050864409801,0.463861249946076,0.000288812005114224,0.133243918671817,0.0153749320892678,1.23160350064491
"REF_MFM","AFMfree",0.0723498314252755,0.0904820983147407,0.0954780922968101,0.024168855684637,3.18067298081044,1.60946196567838,7.36084077522276,0.90347465235309,0.0154063851947918,0.00920875338222497,0.00832964821046578,0.000233809501785761,0.0278055091524965,0,0,0.00100890381376653,0,0,0,0.0021601694304903,0.00406238404183001,0.124588979313845,0.00345350549687328,0,0.181138938852735,0.413999238366787,0.000368542915805951,0.134269675051236,0.0134929430525186,1.22625223241501
"REF_SFM","AFMfree",0.0723936733897169,0.0904898999975947,0.0954869056453851,0.0241754405894973,3.18065458712211,1.60946667042,7.36080995883617,0.903476413714164,0.0156902267574608,0.00929201945971371,0.0081060466892351,0.000219795152878458,0.0281188807143835,0,0,0.000908475140552292,0,0,0,0.00215898950796809,0.00408105650556642,0.124590347077176,0.00352782857684143,0,0.181139184404325,0.41394229816681,0.000370133917703529,0.134264612735432,0.0135661511274897,1.22622515230129
"RCP2.6_MFM","AFM25",0.0547207021381568,0.0897484606405128,0.0880563181200474,0.0231513020784378,2.72971546144803,1.578174148056,5.87904312267113,0.8886915180466,0.0166538747518198,0.00958129114949152,0.00819600197994596,0.000215088420542842,0.0386577693748327,0,0,0.000939306992437482,0,0,0,0.00287125495923839,0.00537884808492051,0.572803774151233,0.006661718973246,0.00202002781428486,0.18050921630288,0.463869568411376,0.000288591145022913,0.133239357988338,0.0153902286383211,1.23149862728241
"RCP2.6_SFM","AFM25",0.0547438412519869,0.0898174302439337,0.0880895636667397,0.0231769258638456,2.72878041903653,1.57809151971949,5.87849863311554,0.888667682661237,0.016996400883077,0.0105033392143077,0.00840974391017875,0.000236514311989669,0.0343993728298871,0,0,0.000729001998771449,0,0,0,0.00287278144455483,0.00546252854620051,0.572770124949444,0.0081250766333254,0.00202059416501655,0.180505081347127,0.464077012647604,0.000288348281477928,0.133252395206727,0.0153559891287724,1.23268061800769
