"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.214526840078214,0,0
"RCP2.6_SFM","noAFM",0.215197183855375,0,0
"REF_MFM","noAFM",0.110263721060404,0,0
"REF_SFM","noAFM",0.111633174220655,0,0
"RCP2.6_MFM","AFMfree",0.174577581003884,0,0
"RCP2.6_SFM","AFMfree",0.17238512654248,0,0
"REF_MFM","AFMfree",0.0781789249750357,0,0
"REF_SFM","AFMfree",0.0803348682018157,0,0
"RCP2.6_MFM","AFM25",0.180175738415075,0,0
"RCP2.6_SFM","AFM25",0.203457169946693,0,0
"REF_MFM","AFM25",0.0805731197153751,0,0
"REF_SFM","AFM25",0.0926469011447536,0,0
"RCP2.6_MFM","AFM50",0.19083019155073,0,0
"RCP2.6_SFM","AFM50",0.255479032583178,0,0
"REF_MFM","AFM50",0.0845267173199003,0,0
"REF_SFM","AFM50",0.131326941409078,0,0
"RCP2.6_MFM","AFM75",0.21089206168372,0,0
"RCP2.6_SFM","AFM75",0.290691354426329,0,0
"REF_MFM","AFM75",0.0953092914947767,0,0
"REF_SFM","AFM75",0.168926610611249,0,0
"RCP2.6_MFM","AFM100",0.224540842323576,0,0
"RCP2.6_SFM","AFM100",0.332656437727511,0,0
"REF_MFM","AFM100",0.108985119693839,0,0
"REF_SFM","AFM100",0.220023592029039,0,0
