"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2070,0,0,0,0,1.27387413e-06,6.02617685e-07,1.33726455054e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.6249974e-07,0,0,0,0,0,4.19244199007011e-09,0,9.93734600192035e-08
"RCP_MFM_AF0","AA0102",2070,0,0,0,0,3.2537036526e-05,1.287140555e-05,6.44267417928e-06,1.093593600962e-06,0,0,0,0,1.563399338e-06,0,0,0,0,0,0,1.72855914e-07,0,0,0,0,0,5.4603298783851e-07,0,1.0862320522979e-05
"RCP_MFM_AF0","AA0103",2070,0,0,0,0,3.0156933e-07,2.600760489e-06,3.0725838845e-07,1.1809147631225e-05,0,0,0,0,3.073463e-07,0,0,0,0,0,0,9.95335300000002e-08,1.54344434e-07,0,0,0,0,5.68975633771515e-07,0,1.07866567134607e-05
"RCP_MFM_AF0","AA0104",2070,0,0,0,0,1.20859069e-07,6.308386924e-06,2.698223187e-08,6.0832045698e-06,0,0,0,0,0,0,0,0,0,0,0,3.88079978e-07,0,0,0,0,0,6.3098206763207e-07,0,2.04619684575025e-05
"RCP_MFM_AF0","AA0105",2070,0,0,0,0,8.693309228e-06,4.3706525266e-05,0.00016372027699104,2.83867605078e-05,0,0,0,0,8.88335392000001e-06,0,0,0,0,0,0,1.665057618e-05,1.64083948e-06,0,0,0,0,1.00442921100245e-05,0,0.000140969373988184
"RCP_MFM_AF0","AA0106",2070,0,0,0,0,1.59018334e-07,3.954158288e-06,2.21050581751e-06,2.0594556050304e-05,0,0,0,0,9.17306916e-07,0,0,0,0,0,0,1.54244452e-07,0,0,0,0,0,1.0539854120185e-06,0,3.99004421688688e-05
"RCP_MFM_AF0","AA0107",2070,0,0,0,0,1.626403723e-06,3.779503735e-06,5.23764329193e-05,0,0,0,0,0,2.6679562e-08,0,0,0,0,0,0,5.153631379e-06,0,0,0,0,0,8.29553493157198e-07,0,2.08406452470157e-05
"RCP_MFM_AF0","AA0108",2070,0,0,0,0,3.77777512e-07,3.265900152e-06,9.4705723776e-07,4.403226878032e-06,0,0,0,0,9.57473458e-07,0,0,0,0,0,0,2.20148928999999e-07,4.80782296999999e-07,0,0,0,0,9.5985115338288e-08,0,7.85131553343208e-06
"RCP_MFM_AF0","AA0109",2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2070,0,0,0,NA,4.52e-08,2.064e-07,1.7346542433e-06,NA,0,0,0,0,0,0,0,0,0,0,0,7.3509e-08,0,0,0,0,0,3.95542799307672e-08,0,1.42149260866287e-06
