"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2060,0,0,0,0,1.07534625e-06,6.02617685e-07,1.34785438281e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.6249974e-07,0,0,0,0,0,2.79144346533494e-09,0,7.89324356000662e-08
"RCP_MFM_AF0","AA0102",2060,0,0,0,0,3.2501063776e-05,1.287140555e-05,6.5058283995e-06,1.093593600962e-06,0,0,0,0,1.673629264e-06,0,0,0,0,0,0,1.6544531e-07,0,0,0,0,0,3.08648885161539e-07,0,5.81052994788599e-06
"RCP_MFM_AF0","AA0103",2060,0,0,0,0,3.78209516e-07,2.600760489e-06,3.4198265485e-07,1.1809147631225e-05,0,0,0,0,3.2901654e-07,0,0,0,0,0,0,4.20452e-08,5.63241200000001e-08,0,0,0,0,5.14760728761101e-07,0,9.23519127242639e-06
"RCP_MFM_AF0","AA0104",2060,0,0,0,0,1.63776733e-07,6.308386924e-06,5.38179277161e-06,6.0832045698e-06,0,0,0,0,0,0,0,0,0,0,0,2.28914367e-07,0,0,0,0,0,5.71150635025185e-07,0,1.75278382310321e-05
"RCP_MFM_AF0","AA0105",2060,0,0,0,0,9.12297594e-06,4.3706525266e-05,0.00016461970084384,2.83867605078e-05,0,0,0,0,9.07902884000001e-06,0,0,0,0,0,0,1.625502116e-05,5.99074560000001e-07,0,0,0,0,6.07069368430769e-06,0,9.76550154186658e-05
"RCP_MFM_AF0","AA0106",2060,0,0,0,0,3.14390468e-07,3.954158288e-06,2.22703876945e-06,2.0594556050304e-05,0,0,0,0,9.81983088e-07,0,0,0,0,0,0,8.1338e-10,0,0,0,0,0,9.23081833102852e-07,0,3.30697270787971e-05
"RCP_MFM_AF0","AA0107",2060,0,0,0,0,1.530657758e-06,3.779503735e-06,5.105739161496e-05,0,0,0,0,0,1.89397e-08,0,0,0,0,0,0,5.153631379e-06,0,0,0,0,0,4.06096521410721e-07,0,1.2170806336034e-05
"RCP_MFM_AF0","AA0108",2060,0,0,0,0,5.54431742e-07,3.265900152e-06,1.05658611964e-06,4.403226878032e-06,0,0,0,0,1.024981768e-06,0,0,0,0,0,0,1.2811435e-07,1.75565744e-07,0,0,0,0,8.66943773420225e-08,0,6.71083823774298e-06
"RCP_MFM_AF0","AA0109",2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2060,0,0,0,NA,4.52e-08,2.064e-07,1.7345560173e-06,NA,0,0,0,0,0,0,0,0,0,0,0,7.3509e-08,0,0,0,0,0,2.63363845007951e-08,0,1.12909528831505e-06
"RCP_MFM_AF0","AA0111",2060,0,0,0,0,6.7275131e-07,2.80366492e-06,3.884952294469e-05,5.53203746874e-06,0,0,0,0,9.0189102e-08,0,0,0,0,0,0,8.12703836e-07,0,0,0,0,0,6.49399697674193e-07,0,1.42335608048324e-05
"RCP_MFM_AF0","AA0112",2060,0,0,0,0,5.06496627e-07,2.83509954e-06,4.874553342045e-05,0,0,0,0,0,1.5576e-08,0,0,0,0,0,0,7.915912e-07,0,0,0,0,0,1.61247860927546e-07,0,4.87296057550375e-06
