"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117213256,0.09481394289,0.000850782,0.000920027,0.02032195011,0,0,0,0,1.105e-05,0,0,3.68e-05,0,1.105e-05,0,0.000152017616373212,2.97349392056079e-05,6.590144442118e-05
"RCP_MFM_AF0","AA0102",0.469788455054,0.16956865328,0.06189369,0.050676266,0.08270984572,0.004158150574,0,0,0,0.001037535,0,0,0.00345845,0,0.001037535,0,0.0695867560562914,0.00514411056247807,0.0205174628612305
"RCP_MFM_AF0","AA0103",0.198006642425,0.0801845064,0.000854296,0.005955624,0.0068674276,0.023760860425,0,0,0,7.44145e-05,0,0,0.000248049,0,7.44145e-05,0,0.0584371326133065,0.00431988934657457,0.0172300280401189
"RCP_MFM_AF0","AA0104",0.8358255804,0.28146442721,0.002177878,0.037775769,0.04554436879,0.0343683874,0,0,0,0.003036505,0,0,0.010121683,0,0.003036505,0,0.305602668220202,0.0225912814625097,0.0901061073172887
"RCP_MFM_AF0","AA0105",14.9616057321,10.62895582232,0.070297275,0.326174089,1.41608931568,0.2057011631,0,0,0,0.013011181,0,0,0.043370604,0,0.013011181,0,1.49208584755163,0.205024547663373,0.547884705784998
"RCP_MFM_AF0","AA0106",2.340854115143,0.93219718379,0.002774782,0.0335107,0.05408157121,0.160894969143,0,0,0,0.006929805,0,0,0.02309935,0,0.006929805,0,0.820163545850698,0.0601925071061278,0.240079896043174
"RCP_MFM_AF0","AA0107",1.541310366,1.12447639483,0.009936747,0.018618245,0.23337226617,0,0,0,0,6.51845e-05,0,0,0.000217282,0,6.51845e-05,0,0.0948730898516459,0.0185573595106309,0.0411286126377232
"RCP_MFM_AF0","AA0108",0.102732276891,0.04964820624,0.000771701,0.004714597,0.00548467276,0.005855354891,0,0,0,0.0001565795,0,0,0.000521932,0,0.0001565795,0,0.0258791683067856,0.00191308400099763,0.0076304016922168
"RCP_MFM_AF0","AA0110",0.016467461,0.01170523509,3.58e-05,0.0002064,0.00166093791,0,0,0,0,1.225e-06,0,0,4.09e-06,0,1.225e-06,0,0.00175098139965506,0.000342495341731119,0.000759071258613824
"RCP_MFM_AF0","AA0111",2.74528123538,2.10157186097,0.007025253,0.02298086,0.30824479103,0.04497591438,0,0,0,0.000271434,0,0,0.000904779,0,0.000271434,0,0.15900356716884,0.0311014046663699,0.06892993716479
"RCP_MFM_AF0","AA0112",1.170095523,0.93898510186,0.003041702,0.01038498,0.17180452314,0,0,0,0,9.17415e-05,0,0,0.000305804,0,9.17415e-05,0,0.02786172972748,0.00544980811681564,0.0120783911557043
"RCP_MFM_AF0","AA0113",1.246388689538,0.63137886382,0,0.007446791,0.39484869018,0.006109935538,0,0,0,5.35325e-05,0,0,0.000178442,0,5.35325e-05,0,0.126644866203568,0.0247719802948379,0.0549020555015945
"RCP_MFM_AF0","AA0115",11.79071054729,7.81099217589,0.058829059,0.279735429,1.31742669711,0.02842817229,0,0,0,0.0131952785,0,0,0.043984262,0,0.0131952785,0,1.48347742682014,0.201461549392638,0.539985218787218
"RCP_MFM_AF0","AA0116",1.99800061128,1.21355205034,0.007749763,0.059696141,0.16000093766,0.00526133338,0,0,0,0.003459927,0,0,0.011533091,0,0.003459927,0,0.371868828218545,0.0388397938961788,0.122578818785276
"RCP_MFM_AF0","AA0117",3.16551888752,0.29771341117,0.075153391,0.028164711,1.29981528983,0.06075991452,0,0.002918948,0,0,0,1.49e-06,0,0,0,0,0.872145432351048,0.388621939680942,0.14022435996801
"RCP_MFM_AF0","AA0118",1.678983241187,0.52629413204,0.009276206,0.070901154,0.08865873696,0.046079097187,0,0,0,0.0065400115,0,0,0.021800038,0,0.0065400115,0,0.659638377486573,0.048762912758781,0.194492563754646
"RCP_MFM_AF0","AA0119",3.150213736064,0.552900316,0.000292973,0.073692136,0.064107,0.003564129064,0,0,0,0.000564365,0,0,0.001881216,0,0.000564365,0,1.50551005281993,0.294480672451332,0.652656510728737
"RCP_MFM_AF0","AA0120",7.0191657304,5.34721979874,0.030036705,0.091375202,1.01966119626,0.0504918284,0,0,0,0.0002088705,0,0,0.000696234,0,0.0002088705,0,0.294188790598095,0.057543895320195,0.12753433908171
"RCP_MFM_AF0","AA0121",8.15842182894,5.15326390794,0.040325502,0.486855481,1.13329178106,0.02435488194,0,0,0,0.0154757735,0,0,0.051585912,0,0.0154757735,0,0.833230429723827,0.107067196309988,0.297495189966186
"RCP_MFM_AF0","AA0122",10.15806505717,6.79475407379,0.048318275,0.484999524,1.09312460221,0.02562778517,0,0,0,0.0172849015,0,0,0.057616339,0,0.0172849015,0,1.11029146376874,0.12849682837278,0.380266362858479
"RCP_MFM_AF0","AA0123",10.45881416477,2.53646433796,1.546622698,0.516252282,0.99858634404,0.83510938377,0,0,0,0.02556826,0,0,0.085227534,0,0.02556826,0,2.86525742731898,0.205302302966742,0.818855334714273
"RCP_MFM_AF0","AA0124",7.579980998716,1.9388268067,1.028850781,0.274006929,0.6019194423,0.336470755716,0,0,0,0.021027773,0,0,0.070092576,0,0.021027773,0,2.41124863124414,0.175704812048205,0.700804718707655
"RCP_MFM_AF0","AA0125",0.304593473308,0.19220859339,7.36e-05,0.002686109,0.02177231361,0.037083914308,0,0,0,4.045e-05,0,0,0.00013479,0,4.045e-05,0,0.0310311362666136,0.00606975015384656,0.0134523665795398
