"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",1734.93722268088,0,0,"noAFM","2020"
"RCP2.6_SFM",1733.96489401665,0,0,"noAFM","2020"
"REF_MFM",1751.30181442897,0,0,"noAFM","2020"
"REF_SFM",1754.81575375795,0,0,"noAFM","2020"
"RCP2.6_MFM",1745.96453908081,0,0,"AFMfree","2020"
"RCP2.6_SFM",1744.24550856679,0,0,"AFMfree","2020"
"REF_MFM",1763.93883204061,0,0,"AFMfree","2020"
"REF_SFM",1764.79213191638,0,0,"AFMfree","2020"
"RCP2.6_MFM",1744.46236201923,0,0,"AFM25","2020"
"RCP2.6_SFM",1743.24456495879,0,0,"AFM25","2020"
"REF_MFM",1760.72646361558,0,0,"AFM25","2020"
"REF_SFM",1764.44670611274,0,0,"AFM25","2020"
"RCP2.6_MFM",1737.52318038615,0,0,"AFM50","2020"
"RCP2.6_SFM",1741.52630130049,0,0,"AFM50","2020"
"REF_MFM",1767.12489013046,0,0,"AFM50","2020"
"REF_SFM",1758.66382313363,0,0,"AFM50","2020"
"RCP2.6_MFM",1734.97976205758,0,0,"AFM75","2020"
"RCP2.6_SFM",1737.55579360071,0,0,"AFM75","2020"
"REF_MFM",1764.26199589536,0,0,"AFM75","2020"
"REF_SFM",1762.13899286103,0,0,"AFM75","2020"
"RCP2.6_MFM",1735.23995338798,0,0,"AFM100","2020"
"RCP2.6_SFM",1737.33205957685,0,0,"AFM100","2020"
"REF_MFM",1756.12418370651,0,0,"AFM100","2020"
"REF_SFM",1755.78960103953,0,0,"AFM100","2020"
"RCP2.6_MFM",2179.67642100309,0,0,"noAFM","2030"
"RCP2.6_SFM",2175.94494001134,0,0,"noAFM","2030"
"REF_MFM",2017.64294092045,0,0,"noAFM","2030"
"REF_SFM",2027.50829968957,0,0,"noAFM","2030"
"RCP2.6_MFM",2195.97297214103,0,0,"AFMfree","2030"
"RCP2.6_SFM",2118.11950804754,0,0,"AFMfree","2030"
"REF_MFM",2027.19913498085,0,0,"AFMfree","2030"
"REF_SFM",2012.31989624613,0,0,"AFMfree","2030"
"RCP2.6_MFM",2197.69316209664,0,0,"AFM25","2030"
"RCP2.6_SFM",2136.46832801194,0,0,"AFM25","2030"
"REF_MFM",1993.11086619406,0,0,"AFM25","2030"
"REF_SFM",2040.13719280594,0,0,"AFM25","2030"
"RCP2.6_MFM",2168.29659423445,0,0,"AFM50","2030"
"RCP2.6_SFM",2204.17334843891,0,0,"AFM50","2030"
"REF_MFM",2027.34375345905,0,0,"AFM50","2030"
"REF_SFM",2031.77219420439,0,0,"AFM50","2030"
"RCP2.6_MFM",2147.62101022691,0,0,"AFM75","2030"
"RCP2.6_SFM",2440.09089020329,0,0,"AFM75","2030"
"REF_MFM",2022.35028114754,0,0,"AFM75","2030"
"REF_SFM",2242.99612525048,0,0,"AFM75","2030"
"RCP2.6_MFM",2182.43753349507,0,0,"AFM100","2030"
"RCP2.6_SFM",2748.12380836999,0,0,"AFM100","2030"
"REF_MFM",2021.74960263364,0,0,"AFM100","2030"
"REF_SFM",2545.59570646388,0,0,"AFM100","2030"
"RCP2.6_MFM",3192.58885649532,0,0,"noAFM","2040"
"RCP2.6_SFM",3189.6204284857,0,0,"noAFM","2040"
"REF_MFM",2590.11032026198,0,0,"noAFM","2040"
"REF_SFM",2595.47307826436,0,0,"noAFM","2040"
"RCP2.6_MFM",2970.53337841374,0,0,"AFMfree","2040"
"RCP2.6_SFM",2887.99996934397,0,0,"AFMfree","2040"
"REF_MFM",2254.1104244792,0,0,"AFMfree","2040"
"REF_SFM",2258.18913699833,0,0,"AFMfree","2040"
"RCP2.6_MFM",2946.76952904142,0,0,"AFM25","2040"
"RCP2.6_SFM",2893.85774877063,0,0,"AFM25","2040"
"REF_MFM",2273.23619445828,0,0,"AFM25","2040"
"REF_SFM",2434.67038406808,0,0,"AFM25","2040"
