"Group","Scenario","Year","Category","PDFx100"
"RCP2.6","noAFM","2020","Afforestation",6483.20538732525
"RCP2.6","noAFM","2020","Regrowth",40709.8436499023
"RCP2.6","noAFM","2020","Forest",49708.8319807874
"RCP2.6","noAFM","2020","Energy_crops_and_plantations",1233.77428503765
"RCP2.6","noAFM","2020","Annual_crops",143475.127654394
"RCP2.6","noAFM","2020","Pasture",574080.334534358
"RCP2.6","noAFM","2020","Permanent_crops",92970.0284748605
"RCP2.6","noAFM","2020","Urban",64467.3483047687
"REF","noAFM","2020","Afforestation",6322.5176270215
"REF","noAFM","2020","Regrowth",40717.7102014449
"REF","noAFM","2020","Forest",49727.4331961206
"REF","noAFM","2020","Energy_crops_and_plantations",1235.38473519262
"REF","noAFM","2020","Annual_crops",143575.211157768
"REF","noAFM","2020","Pasture",574327.361926001
"REF","noAFM","2020","Permanent_crops",93072.0593244203
"REF","noAFM","2020","Urban",64532.9906744167
"RCP2.6","noAFM","2030","Afforestation",9809.63577298896
"RCP2.6","noAFM","2030","Regrowth",39024.73189152
"RCP2.6","noAFM","2030","Forest",53348.5839056915
"RCP2.6","noAFM","2030","Energy_crops_and_plantations",8561.93466841753
"RCP2.6","noAFM","2030","Annual_crops",140798.900447846
"RCP2.6","noAFM","2030","Pasture",541034.550830671
"RCP2.6","noAFM","2030","Permanent_crops",92668.1681655752
"RCP2.6","noAFM","2030","Urban",64234.3024689608
"REF","noAFM","2030","Afforestation",10040.8552638276
"REF","noAFM","2030","Regrowth",37570.7213182082
"REF","noAFM","2030","Forest",53178.2282074348
"REF","noAFM","2030","Energy_crops_and_plantations",3691.04377571628
"REF","noAFM","2030","Annual_crops",150290.544810301
"REF","noAFM","2030","Pasture",588227.218683265
"REF","noAFM","2030","Permanent_crops",93587.7666366506
"REF","noAFM","2030","Urban",64848.5987152701
"RCP2.6","noAFM","2040","Afforestation",12027.9140956152
"RCP2.6","noAFM","2040","Regrowth",37212.4786202115
"RCP2.6","noAFM","2040","Forest",56858.805021277
"RCP2.6","noAFM","2040","Energy_crops_and_plantations",11083.4442032667
"RCP2.6","noAFM","2040","Annual_crops",142622.565734814
"RCP2.6","noAFM","2040","Pasture",527680.598069072
"RCP2.6","noAFM","2040","Permanent_crops",92635.5736903199
"RCP2.6","noAFM","2040","Urban",64246.3103177053
"REF","noAFM","2040","Afforestation",12214.2169656204
"REF","noAFM","2040","Regrowth",34498.1665751622
"REF","noAFM","2040","Forest",56454.0097662842
"REF","noAFM","2040","Energy_crops_and_plantations",3926.73550832946
"REF","noAFM","2040","Annual_crops",157533.492557351
"REF","noAFM","2040","Pasture",602974.94570693
"REF","noAFM","2040","Permanent_crops",94036.4571529099
"REF","noAFM","2040","Urban",65085.5573792839
"RCP2.6","noAFM","2050","Afforestation",14210.3850284009
"RCP2.6","noAFM","2050","Regrowth",35436.7787512114
"RCP2.6","noAFM","2050","Forest",60025.5433726975
"RCP2.6","noAFM","2050","Energy_crops_and_plantations",17690.6129720984
"RCP2.6","noAFM","2050","Annual_crops",141869.522731519
"RCP2.6","noAFM","2050","Pasture",508688.52540615
"RCP2.6","noAFM","2050","Permanent_crops",92487.4847794492
"RCP2.6","noAFM","2050","Urban",64080.2270412695
"REF","noAFM","2050","Afforestation",14442.4595926009
"REF","noAFM","2050","Regrowth",31597.4687115961
"REF","noAFM","2050","Forest",59176.5121949461
"REF","noAFM","2050","Energy_crops_and_plantations",4258.26284338642
"REF","noAFM","2050","Annual_crops",163613.052075157
"REF","noAFM","2050","Pasture",610511.494484496
"REF","noAFM","2050","Permanent_crops",94277.5902962718
"REF","noAFM","2050","Urban",65200.234813397
"RCP2.6","noAFM","2060","Afforestation",16328.1755713577
"RCP2.6","noAFM","2060","Regrowth",33677.6432263949
"RCP2.6","noAFM","2060","Forest",63324.6433501022
"RCP2.6","noAFM","2060","Energy_crops_and_plantations",25416.4590766389
"RCP2.6","noAFM","2060","Annual_crops",138052.115078653
"RCP2.6","noAFM","2060","Pasture",485192.560577081
"RCP2.6","noAFM","2060","Permanent_crops",92192.2602038046
"RCP2.6","noAFM","2060","Urban",63891.1527044771
"REF","noAFM","2060","Afforestation",16450.1097184707
"REF","noAFM","2060","Regrowth",29262.7178628551
"REF","noAFM","2060","Forest",61003.0061371641
"REF","noAFM","2060","Energy_crops_and_plantations",4987.25468287364
"REF","noAFM","2060","Annual_crops",168549.419033453
"REF","noAFM","2060","Pasture",617635.865421531
"REF","noAFM","2060","Permanent_crops",94307.410828724
"REF","noAFM","2060","Urban",65287.3853618757
"RCP2.6","noAFM","2070","Afforestation",18112.9014258898
"RCP2.6","noAFM","2070","Regrowth",31225.9254710981
"RCP2.6","noAFM","2070","Forest",69359.6048330354
"RCP2.6","noAFM","2070","Energy_crops_and_plantations",37427.6111975584
"RCP2.6","noAFM","2070","Annual_crops",127999.643195884
"RCP2.6","noAFM","2070","Pasture",458065.187934159
"RCP2.6","noAFM","2070","Permanent_crops",91740.7855570145
"RCP2.6","noAFM","2070","Urban",63649.6836870005
"REF","noAFM","2070","Afforestation",18446.123379643
"REF","noAFM","2070","Regrowth",27436.8927320336
"REF","noAFM","2070","Forest",62714.087698956
"REF","noAFM","2070","Energy_crops_and_plantations",5647.81106054826
"REF","noAFM","2070","Annual_crops",171086.394262788
"REF","noAFM","2070","Pasture",620975.086161632
"REF","noAFM","2070","Permanent_crops",94399.844727865
"REF","noAFM","2070","Urban",65372.8002193477
"RCP2.6","noAFM","2080","Afforestation",21313.1599568151
"RCP2.6","noAFM","2080","Regrowth",27370.1430150869
"RCP2.6","noAFM","2080","Forest",79375.1784023229
"RCP2.6","noAFM","2080","Energy_crops_and_plantations",52387.4114639481
"RCP2.6","noAFM","2080","Annual_crops",118198.538874933
"RCP2.6","noAFM","2080","Pasture",423888.012903572
"RCP2.6","noAFM","2080","Permanent_crops",91355.7554907624
"RCP2.6","noAFM","2080","Urban",63391.6566555675
"REF","noAFM","2080","Afforestation",20087.4300192495
"REF","noAFM","2080","Regrowth",26028.2780671153
"REF","noAFM","2080","Forest",64935.9247191554
"REF","noAFM","2080","Energy_crops_and_plantations",6124.74002858935
"REF","noAFM","2080","Annual_crops",171195.726866273
"REF","noAFM","2080","Pasture",622639.592020421
"REF","noAFM","2080","Permanent_crops",94442.9770313206
"REF","noAFM","2080","Urban",65380.3852599084
"RCP2.6","noAFM","2090","Afforestation",28667.4923614926
"RCP2.6","noAFM","2090","Regrowth",23259.851393401
"RCP2.6","noAFM","2090","Forest",91039.890720398
"RCP2.6","noAFM","2090","Energy_crops_and_plantations",64463.1439229812
"RCP2.6","noAFM","2090","Annual_crops",107560.432958047
"RCP2.6","noAFM","2090","Pasture",383236.581504189
"RCP2.6","noAFM","2090","Permanent_crops",90850.6454258386
"RCP2.6","noAFM","2090","Urban",63080.4340099148
"REF","noAFM","2090","Afforestation",21679.6627269046
"REF","noAFM","2090","Regrowth",24580.2258707932
"REF","noAFM","2090","Forest",67255.8591452357
"REF","noAFM","2090","Energy_crops_and_plantations",6533.55398652501
"REF","noAFM","2090","Annual_crops",170921.816386998
"REF","noAFM","2090","Pasture",620098.473270893
"REF","noAFM","2090","Permanent_crops",94433.7572812682
"REF","noAFM","2090","Urban",65369.8360855734
"RCP2.6","noAFM","2100","Afforestation",40831.6159136958
"RCP2.6","noAFM","2100","Regrowth",19663.2242612694
"RCP2.6","noAFM","2100","Forest",101036.960722723
"RCP2.6","noAFM","2100","Energy_crops_and_plantations",73616.3189228322
"RCP2.6","noAFM","2100","Annual_crops",95758.4844582054
"RCP2.6","noAFM","2100","Pasture",334852.767290586
"RCP2.6","noAFM","2100","Permanent_crops",90243.6580582214
"RCP2.6","noAFM","2100","Urban",62686.002685558
"REF","noAFM","2100","Afforestation",23444.3006761896
"REF","noAFM","2100","Regrowth",23242.4182628587
"REF","noAFM","2100","Forest",69277.8954211702
"REF","noAFM","2100","Energy_crops_and_plantations",6964.54285734163
"REF","noAFM","2100","Annual_crops",169591.768026043
"REF","noAFM","2100","Pasture",616982.759206757
"REF","noAFM","2100","Permanent_crops",94400.8228245594
"REF","noAFM","2100","Urban",65338.5177283751
