Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
NT1304,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1305,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1306,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1307,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1308,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1309,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1312,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1313,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1314,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1315,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1316,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1401,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1402,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1403,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1404,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1405,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1406,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
NT1407,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0105,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0106,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0112,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0114,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0201,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0202,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0701,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
OC0702,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0101,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0102,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0401,4.08E-05,4.08E-05,4.08E-05,4.08E-05,4.08E-05,4.08E-05,4.08E-05,4.08E-05,4.08E-05,4.08E-05,4.08E-05,WetLnd_EU
PA0402,0.003050344,0.003050344,0.003050344,0.003050344,0.003050344,0.003050344,0.003050344,0.003050344,0.003050344,0.003050344,0.003050344,WetLnd_EU
PA0404,0.001161417,0.001161417,0.001161417,0.001161417,0.001161417,0.001161417,0.001161417,0.001161417,0.001161417,0.001161417,0.001161417,WetLnd_EU
PA0405,0.018512136,0.018512136,0.018512136,0.018512136,0.018512136,0.018512136,0.018512136,0.018512136,0.018512136,0.018512136,0.018512136,WetLnd_EU
PA0406,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0407,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0408,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0409,0.00014708,0.00014708,0.00014708,0.00014708,0.00014708,0.00014708,0.00014708,0.00014708,0.00014708,0.00014708,0.00014708,WetLnd_EU
PA0410,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0411,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0412,0.155223372,0.155223372,0.155223372,0.155223372,0.155223372,0.155223372,0.155223372,0.155223372,0.155223372,0.155223372,0.155223372,WetLnd_EU
PA0413,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0414,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0415,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0416,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0417,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0418,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,WetLnd_EU
PA0419,0.013092429,0.013092429,0.013092429,0.013092429,0.013092429,0.013092429,0.013092429,0.013092429,0.013092429,0.013092429,0.013092429,WetLnd_EU
PA0420,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0421,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0422,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0423,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0424,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0425,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0426,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0427,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0428,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0429,0.000125843,0.000125843,0.000125843,0.000125843,0.000125843,0.000125843,0.000125843,0.000125843,0.000125843,0.000125843,0.000125843,WetLnd_EU
PA0430,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0431,0.000319798,0.000319798,0.000319798,0.000319798,0.000319798,0.000319798,0.000319798,0.000319798,0.000319798,0.000319798,0.000319798,WetLnd_EU
PA0432,0.000479217,0.000479217,0.000479217,0.000479217,0.000479217,0.000479217,0.000479217,0.000479217,0.000479217,0.000479217,0.000479217,WetLnd_EU
PA0433,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0434,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0435,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0436,0.031060221,0.031060221,0.031060221,0.031060221,0.031060221,0.031060221,0.031060221,0.031060221,0.031060221,0.031060221,0.031060221,WetLnd_EU
PA0437,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0438,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0439,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0440,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0441,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0442,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0443,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0444,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0445,0.001672228,0.001672228,0.001672228,0.001672228,0.001672228,0.001672228,0.001672228,0.001672228,0.001672228,0.001672228,0.001672228,WetLnd_EU
PA0446,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0501,0.000109828,0.000109828,0.000109828,0.000109828,0.000109828,0.000109828,0.000109828,0.000109828,0.000109828,0.000109828,0.000109828,WetLnd_EU
PA0502,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0503,0.000327077,0.000327077,0.000327077,0.000327077,0.000327077,0.000327077,0.000327077,0.000327077,0.000327077,0.000327077,0.000327077,WetLnd_EU
PA0504,0.001554559,0.001554559,0.001554559,0.001554559,0.001554559,0.001554559,0.001554559,0.001554559,0.001554559,0.001554559,0.001554559,WetLnd_EU
PA0505,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0506,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0507,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0508,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0509,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0510,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0511,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0512,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0513,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0514,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0515,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0516,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0517,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0518,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0519,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0520,0.00055972,0.00055972,0.00055972,0.00055972,0.00055972,0.00055972,0.00055972,0.00055972,0.00055972,0.00055972,0.00055972,WetLnd_EU
PA0521,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0601,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0602,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0603,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0604,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0605,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0606,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0607,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0608,2.759612811,2.759612811,2.759612811,2.759612811,2.759612811,2.759612811,2.759612811,2.759612811,2.759612811,2.759612811,2.759612811,WetLnd_EU
PA0609,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0610,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0611,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0801,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0802,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0803,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0804,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0805,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0806,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0807,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0808,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0809,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0810,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0811,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0812,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0813,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0814,0.18689402,0.18689402,0.18689402,0.18689402,0.18689402,0.18689402,0.18689402,0.18689402,0.18689402,0.18689402,0.18689402,WetLnd_EU
PA0815,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0816,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0817,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0818,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0901,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0902,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0903,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0904,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0905,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0906,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0907,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA0908,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1001,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1002,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1003,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1004,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1005,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1006,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1007,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1008,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1009,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1010,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1011,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1012,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1013,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1014,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1015,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1016,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1017,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1018,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1019,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1020,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1021,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1022,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1101,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1102,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1103,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1104,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1105,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1106,0.002143392,0.002143392,0.002143392,0.002143392,0.002143392,0.002143392,0.002143392,0.002143392,0.002143392,0.002143392,0.002143392,WetLnd_EU
PA1107,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1108,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1109,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1110,0.699049028,0.699049028,0.699049028,0.699049028,0.699049028,0.699049028,0.699049028,0.699049028,0.699049028,0.699049028,0.699049028,WetLnd_EU
PA1111,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1112,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1113,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1114,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1201,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1202,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1203,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1204,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1205,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1206,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1207,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1208,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1209,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1210,0.000141993,0.000141993,0.000141993,0.000141993,0.000141993,0.000141993,0.000141993,0.000141993,0.000141993,0.000141993,0.000141993,WetLnd_EU
PA1211,0.000524771,0.000524771,0.000524771,0.000524771,0.000524771,0.000524771,0.000524771,0.000524771,0.000524771,0.000524771,0.000524771,WetLnd_EU
PA1212,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1213,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1214,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1215,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1216,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1217,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1218,5.23E-06,5.23E-06,5.23E-06,5.23E-06,5.23E-06,5.23E-06,5.23E-06,5.23E-06,5.23E-06,5.23E-06,5.23E-06,WetLnd_EU
PA1219,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1220,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1221,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1222,4.20E-05,4.20E-05,4.20E-05,4.20E-05,4.20E-05,4.20E-05,4.20E-05,4.20E-05,4.20E-05,4.20E-05,4.20E-05,WetLnd_EU
PA1301,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1302,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1303,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1304,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1305,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1306,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1307,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1308,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1309,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1310,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1311,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1312,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1313,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1314,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1315,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1316,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1317,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1318,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1319,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1320,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1321,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1322,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1323,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1324,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1325,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1326,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1327,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1328,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1329,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1330,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1331,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1332,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
PA1333,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
Rock and Ice,0,0,0,0,0,0,0,0,0,0,0,WetLnd_EU
AA0101,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0102,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0103,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0104,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0105,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0106,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0107,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0108,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0110,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0111,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0112,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0113,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0115,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0116,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0117,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0118,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0119,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0120,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0121,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0122,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0123,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0124,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0125,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0126,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0127,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0128,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0201,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0202,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0203,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0204,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0401,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0402,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0403,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0404,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0405,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0406,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0407,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0408,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0409,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0410,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0411,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0412,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0413,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0414,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0701,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0702,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0703,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0704,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0705,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0706,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0707,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0708,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0709,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0801,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0802,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA0803,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1001,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1002,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1003,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1201,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1202,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1203,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1204,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1205,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1206,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1207,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1208,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1209,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1210,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1301,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1302,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1303,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1304,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1305,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1306,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1307,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1308,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1309,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1310,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AA1401,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0101,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0102,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0103,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0104,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0105,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0106,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0107,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0108,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0109,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0110,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0111,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0112,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0114,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0115,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0116,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0117,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0118,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0119,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0120,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0121,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0122,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0123,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0124,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0125,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0126,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0127,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0128,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0129,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0130,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0201,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0202,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0203,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0701,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0702,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0704,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0705,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0706,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0707,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0708,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0709,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0710,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0711,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0712,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0713,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
AT0714,0,0,0,0,0,0,0,0,0,0,0,Ene_Plant_EU
