Mitigation_scenario,Forest_use,Management_scenario,Region,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF75,Former_USSR,24.49108388,27.03862361,29.09805891,29.87622215,30.3164236,32.52558809,37.24258503,43.64422573,53.48186459,62.32900337,71.46445496,Wood_forest_im
REF,MFM,AF75,IndiaReg,0.01434,0.089895556,0.089963583,0.089963583,0.089963583,0.089963583,0.502409317,0.502409317,1.658982961,1.658982961,1.662833698,Wood_forest_im
REF,MFM,AF75,IndonesiaReg,3.806978884,3.839425276,3.847350709,3.844607555,3.894848444,4.592242663,5.108191055,5.201105016,5.248315572,5.151986133,5.184307765,Wood_forest_im
REF,MFM,AF75,JapanReg,0.511811244,2.189771866,2.189771866,2.189771866,2.492807515,3.14116904,3.641682373,4.525838275,5.250843924,5.57000622,5.956930584,Wood_forest_im
REF,MFM,AF75,MalaysiaReg,1.619251667,1.711051828,1.728569951,1.748332225,1.763882715,1.960439706,2.027300876,1.988938424,2.031646706,2.02649187,1.985888077,Wood_forest_im
REF,MFM,AF75,MexicoReg,0,0.438733504,1.169884306,1.180683169,1.928588795,3.197546514,4.917971671,6.657285219,7.537804923,7.570030143,7.595581497,Wood_forest_im
REF,MFM,AF75,MidEastNorthAfr,0,0.123429808,0.817269808,0.817269808,0.817269808,0.817269808,0.827238021,0.871176679,0.917734084,0.95936147,1.049291582,Wood_forest_im
REF,MFM,AF75,Pacific_Islands,0.00075,0.05674293,0.084165027,0.084165027,0.090840127,0.092655384,0.139016079,0.274157988,0.286553004,0.286553004,0.286656305,Wood_forest_im
REF,MFM,AF75,RCAM,0,0.042832618,0.870189193,0.898884902,1.978883599,2.379477704,2.448068798,2.452249715,2.459457446,2.463874077,2.466921101,Wood_forest_im
REF,MFM,AF75,RCEU,0.085855,0.411786462,0.495097926,0.495655919,0.496918453,0.496918453,0.496918453,0.496918453,0.496919884,0.499910142,0.492287415,Wood_forest_im
REF,MFM,AF75,ROWE,5.645542737,5.718051562,5.960460626,6.163192402,6.163192402,6.163192402,6.163192402,6.163192402,6.163192402,6.163192402,6.163192402,Wood_forest_im
REF,MFM,AF75,RSAM,2.290276667,3.151387032,3.155148547,3.177534846,4.484575829,4.844326765,5.064828452,5.908603536,6.354627509,6.810141654,6.881409171,Wood_forest_im
REF,MFM,AF75,RSAS,0,2.108686397,2.337641667,2.883330572,2.920357308,2.920383698,3.771221784,4.859034299,4.871365074,4.871365074,4.871365074,Wood_forest_im
REF,MFM,AF75,RSEA_OPA,0.048226667,0.052491402,0.063161505,0.063161505,0.07230691,0.092124099,0.092124099,0.092124099,0.092124099,0.097472991,0.097472991,Wood_forest_im
REF,MFM,AF75,RSEA_PAC,0.02687,0.766939521,1.32889028,3.201262939,3.83511051,3.885411371,4.413394172,4.169675999,3.894009323,5.805620289,6.190768505,Wood_forest_im
REF,MFM,AF75,SouthAfrReg,1.592960556,1.74930139,1.749622428,1.953051658,2.012714277,2.20886554,2.393049483,2.471241798,2.557224845,2.635065377,2.704448988,Wood_forest_im
REF,MFM,AF75,SouthKorea,0.499110909,1.286304465,1.286304465,3.045884538,3.462436838,3.462436838,3.462436838,3.478401351,3.7052912,3.946425171,5.391375511,Wood_forest_im
REF,MFM,AF75,EasternAf,0,0.056318849,1.551615262,1.782726374,2.029184323,2.515247362,2.536261292,3.796902152,3.881909459,3.957808976,4.122598222,Wood_forest_im
REF,MFM,AF75,SouthernAf,0.254481111,0.307982506,0.328470839,0.328470839,0.330798087,0.33722377,0.814231897,1.239383484,1.239383484,1.240949919,1.362408586,Wood_forest_im
REF,MFM,AF75,WesternAf,2.342035,2.588880443,2.589938095,2.599923808,2.64085228,3.178595569,3.744425686,3.771046381,4.196225847,4.239503096,4.325413776,Wood_forest_im
REF,MFM,AF75,TurkeyReg,0,0.050666667,0.873299863,0.873299863,0.873299863,0.873299863,0.873299863,0.873299863,0.873299863,0.873299863,0.906413862,Wood_forest_im
REF,MFM,AF75,UkraineReg,0.697255,1.198259043,1.575162499,3.415380958,3.172316572,2.82406261,2.95673975,2.815554793,2.792713012,2.71522069,2.708258475,Wood_forest_im
REF,MFM,AF75,USAReg,14.89597844,20.9355092,32.16126227,32.16126227,32.16126227,32.16126227,32.16126227,32.16126227,32.16126227,32.16126227,32.16126227,Wood_forest_im
REF,MFM,AF100,ANZ,0.217282222,0.381786797,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,Wood_forest_im
REF,MFM,AF100,ArgentinaReg,0.6646,0.721435782,0.990228511,1.037508712,1.139614907,1.327899555,1.531751221,1.904676418,2.262101125,2.552020212,2.598652454,Wood_forest_im
REF,MFM,AF100,BrazilReg,3.717209837,5.036672288,5.339065496,5.424029586,5.425093343,5.430656262,5.431782236,5.440859696,5.445070944,5.476464599,5.579001209,Wood_forest_im
REF,MFM,AF100,CanadaReg,38.24744452,42.59614528,43.64364808,43.66367521,43.66367521,43.66367521,43.68159172,44.58521063,46.75992678,48.20406835,49.06489272,Wood_forest_im
