"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP2.6_MFM","noAFM",0.0114477876062173,0.0861487670870704,0.0796820959991066,0.0226141441696471,1.84354402452846,1.57872889755759,3.6601327919925,0.883292643419916,0.0292310117689212,0.0206524571408438,0.0079352762981986,0,0.0780142162878622,0,0,0.000151896307209933,0.00118110448704719,1.00218458032873e-05,0.00748306082704277,0.0201914682872202,0.0151225675450745,2.27972146310788,0.0454162746653816,0.0046366294066264,0.557502306443575,0.266271204615574,3.10439560338647e-05,0.266454391828447,0.0161591216230496,2.36700980076265
"RCP2.6_SFM","noAFM",0.0114474807891878,0.0861479130140301,0.0796778187587496,0.0226133425807352,1.84370827773334,1.57873724301837,3.66021509210874,0.883295613785757,0.0292338021626437,0.0206787166412456,0.00793407315285996,0,0.0788971317062343,0,0,0.00015172231812757,0.00118172901342324,9.96904112458541e-06,0.00747891221460783,0.0201908035718607,0.0151216265184801,2.27974620343377,0.0451725428160841,0.00463646120870934,0.55750635490834,0.26622039705455,3.1028126947001e-05,0.266419722840543,0.016143759103423,2.36664789668429
"REF_MFM","noAFM",0.0828523170960429,0.0882807203500036,0.0901922831117721,0.0240484897728955,3.44477533685492,1.62930539625055,7.45600031236884,0.907082656637342,0.0189969340639352,0.0192658108146624,0.00784310077178172,0,0.051216013713169,0,0,0.000736540629789008,0.00197624764561351,0.000176868420084872,0.00808544140046791,0.0023440261841445,0.00594502667633796,0.208713102400683,0.00487784193204188,0,0.31265220934027,0.309926512448946,0.000315251201783785,0.154134172114616,0.0122859481894885,1.44696941609904
"REF_SFM","noAFM",0.0828312892858612,0.088280236870501,0.0901921504241177,0.0240475824018585,3.44468431700307,1.62933087540347,7.45584283293409,0.907089450535152,0.0190047253832399,0.0191459596383962,0.00784453654419522,0,0.0524272993236393,0,0,0.000735715763203227,0.00200510476247003,0.000176601204527519,0.00805325158485478,0.00234408640648094,0.00595905562403353,0.208712551158193,0.00516182480717043,0,0.312655017308474,0.309883732296198,0.000315435001268493,0.154128446578754,0.0122894301096145,1.44628435367542
"RCP2.6_MFM","AFMfree",0.0115287762953019,0.0857267561458926,0.0796071065042235,0.0224707517945656,1.84573353922301,1.578478541038,3.66156800665808,0.883269061318791,0.0224896070752168,0.0149924394276688,0.00803784658054438,0.000800647063996618,0.0568865931659045,0,0,0.000209222720153827,0.000757609096196369,1.54663114552015e-05,0.00561763441610743,0.0199980754063371,0.0144146957045411,2.27943838381824,0.0407739951827691,0.00460699885082328,0.557437117088644,0.267499019859577,3.22625880301172e-05,0.268879329809473,0.016824162247017,2.38760352441493
"RCP2.6_SFM","AFMfree",0.0114991135020991,0.0857099160165944,0.0795923793568701,0.022472161445709,1.84682161853113,1.57846111361991,3.66219998734474,0.883264048046668,0.0225925737761848,0.0152517682035384,0.00799259542108569,0.000800955967445255,0.0565197521624875,0,0,0.000180753138687841,0.00079032564408341,1.33120393615225e-05,0.00556630989015923,0.0200088395103413,0.0143686952190634,2.27940674818982,0.0387085646942865,0.00460672210933854,0.557431194804846,0.267387010518311,3.2144378513099e-05,0.268914292240246,0.0167251923607486,2.38791457916195
"REF_MFM","AFMfree",0.0827439572712296,0.0881435954685702,0.0902797578679521,0.0240016121808158,3.44448941210643,1.62922601678045,7.45559088954419,0.907104012218513,0.0148841445913853,0.0127125827088359,0.0081495840605768,0.000532968136907921,0.0325608680122882,0,0,0.000698748273033915,0.00130519392568843,0.000111267881177042,0.00458029539846074,0.00233134764182019,0.00562293294017292,0.208756848210489,0.00514004543668572,0,0.312655861251548,0.313725468573878,0.000327404605975661,0.156875733954001,0.0127011889273853,1.4680047622069
"REF_SFM","AFMfree",0.0828269116324919,0.08821291965064,0.0902779490044244,0.0239972460317277,3.4447526456126,1.62922659243659,7.45572867161012,0.907101723102274,0.0157956674085183,0.0129151663588005,0.00795845463917857,0.000539496560834207,0.0340780137518734,0,0,0.000539255878007132,0.00133147126568164,8.2059579821813e-05,0.00465641043929392,0.00233117125985792,0.00563578429039444,0.208754025221676,0.00476110999941279,0,0.312656459798354,0.313603258147269,0.000328107143523963,0.156785783518719,0.0127438906412588,1.46680007954704
"RCP2.6_MFM","AFM25",0.0112876364067876,0.0856254801876808,0.0793816055048592,0.022434307131848,1.84307816198608,1.57854357022281,3.65959702751062,0.883285344730569,0.020719721770409,0.0161931927012875,0.00789374450230285,0.00063711153958659,0.0573832618187663,0,0,0.000531630801722485,0.000843292331759609,1.00148529277521e-05,0.00510543880714516,0.0199601583601003,0.0148695588797052,2.27963480909396,0.0461447309594007,0.00459751567024468,0.557457083846415,0.267445186994624,3.19084715931346e-05,0.268941944211481,0.0166804144885677,2.38727131328733
"RCP2.6_SFM","AFM25",0.0111240743508297,0.0856437037998612,0.0791856179184719,0.0224421044029066,1.84022890733629,1.57874211256681,3.6575598766102,0.8833179503302,0.0207468245415999,0.0190575294831951,0.008099119058672,0.000663148361672085,0.0711622474199259,0,0,0.000135209038123555,0.00108614420486899,4.44893954894009e-06,0.00522286230434706,0.019990895378,0.0154562072567429,2.27994696353812,0.0522892325034762,0.00459776001851872,0.557507757497051,0.26665488456052,3.11348114381371e-05,0.268068764421742,0.0163007062062262,2.37665777350897
