"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0666634551260508,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0666212105603434,0,0,"noAFM","2020"
"REF_MFM",0.0670429089120766,0,0,"noAFM","2020"
"REF_SFM",0.0671043833895898,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0666548044973828,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0669014518503008,0,0,"AFMfree","2020"
"REF_MFM",0.0671678063217453,0,0,"AFMfree","2020"
"REF_SFM",0.0674327141093263,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0666187395313427,0,0,"AFM25","2020"
"RCP2.6_SFM",0.0665629487879653,0,0,"AFM25","2020"
"REF_MFM",0.0671876027196521,0,0,"AFM25","2020"
"REF_SFM",0.0669996349120508,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0666768143663078,0,0,"AFM50","2020"
"RCP2.6_SFM",0.066117237855816,0,0,"AFM50","2020"
"REF_MFM",0.0671787087765649,0,0,"AFM50","2020"
"REF_SFM",0.0665390020135155,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0666525714602516,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0653615055170461,0,0,"AFM75","2020"
"REF_MFM",0.0671340408049792,0,0,"AFM75","2020"
"REF_SFM",0.0665849733819659,0,0,"AFM75","2020"
"RCP2.6_MFM",0.066619230987567,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0645275476895477,0,0,"AFM100","2020"
"REF_MFM",0.067033828889209,0,0,"AFM100","2020"
"REF_SFM",0.0651364184584503,0,0,"AFM100","2020"
"RCP2.6_MFM",0.0739666810453038,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0739086403291408,0,0,"noAFM","2030"
"REF_MFM",0.0718381307289065,0,0,"noAFM","2030"
"REF_SFM",0.0720447605401081,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0734318698066635,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0719970686659168,0,0,"AFMfree","2030"
"REF_MFM",0.0710549257561591,0,0,"AFMfree","2030"
"REF_SFM",0.0710711797407433,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0733287655450795,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0720568579378709,0,0,"AFM25","2030"
"REF_MFM",0.0704575077879644,0,0,"AFM25","2030"
"REF_SFM",0.0711587775404162,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0727473026585454,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0732035863729679,0,0,"AFM50","2030"
"REF_MFM",0.0710082972054997,0,0,"AFM50","2030"
"REF_SFM",0.0707912833646751,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0724605804425922,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0765604364607478,0,0,"AFM75","2030"
"REF_MFM",0.0704792492101433,0,0,"AFM75","2030"
"REF_SFM",0.0746307484865086,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0729238783985247,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0815319409997365,0,0,"AFM100","2030"
"REF_MFM",0.0707107619162889,0,0,"AFM100","2030"
"REF_SFM",0.0784842278071556,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0915397321415185,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0916488060700772,0,0,"noAFM","2040"
"REF_MFM",0.081847568733415,0,0,"noAFM","2040"
"REF_SFM",0.0821139282168638,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0858568102638222,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0842467686960824,0,0,"AFMfree","2040"
"REF_MFM",0.0740743502151192,0,0,"AFMfree","2040"
"REF_SFM",0.0743594603126227,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0849858689382967,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0833848226960447,0,0,"AFM25","2040"
"REF_MFM",0.0743575023146563,0,0,"AFM25","2040"
"REF_SFM",0.077469596420051,0,0,"AFM25","2040"
"RCP2.6_MFM",0.0829016373598986,0,0,"AFM50","2040"
"RCP2.6_SFM",0.091458693671184,0,0,"AFM50","2040"
"REF_MFM",0.0750197053500814,0,0,"AFM50","2040"
"REF_SFM",0.0837640829020655,0,0,"AFM50","2040"
"RCP2.6_MFM",0.0843061347619704,0,0,"AFM75","2040"
"RCP2.6_SFM",0.0962648053612196,0,0,"AFM75","2040"
"REF_MFM",0.0760950841267523,0,0,"AFM75","2040"
"REF_SFM",0.0883280435559734,0,0,"AFM75","2040"
"RCP2.6_MFM",0.0868526658323293,0,0,"AFM100","2040"
"RCP2.6_SFM",0.104457385668888,0,0,"AFM100","2040"
"REF_MFM",0.0783190309479139,0,0,"AFM100","2040"
"REF_SFM",0.0975752651207305,0,0,"AFM100","2040"
"RCP2.6_MFM",0.110061887548,0,0,"noAFM","2050"
"RCP2.6_SFM",0.111987972901429,0,0,"noAFM","2050"
"REF_MFM",0.0947182511989839,0,0,"noAFM","2050"
"REF_SFM",0.0949854618027094,0,0,"noAFM","2050"
"RCP2.6_MFM",0.0950846752791163,0,0,"AFMfree","2050"
"RCP2.6_SFM",0.0977565333498854,0,0,"AFMfree","2050"
"REF_MFM",0.0783794390878155,0,0,"AFMfree","2050"
"REF_SFM",0.0790995596830058,0,0,"AFMfree","2050"
"RCP2.6_MFM",0.0979515009912167,0,0,"AFM25","2050"
"RCP2.6_SFM",0.0961790244039376,0,0,"AFM25","2050"
"REF_MFM",0.0781162144865608,0,0,"AFM25","2050"
"REF_SFM",0.0829936775592509,0,0,"AFM25","2050"
"RCP2.6_MFM",0.0977349522597712,0,0,"AFM50","2050"
"RCP2.6_SFM",0.109947538954908,0,0,"AFM50","2050"
"REF_MFM",0.0792635117051151,0,0,"AFM50","2050"
"REF_SFM",0.0977293120759693,0,0,"AFM50","2050"
"RCP2.6_MFM",0.0973325438277782,0,0,"AFM75","2050"
"RCP2.6_SFM",0.125436646567124,0,0,"AFM75","2050"
"REF_MFM",0.0838286099848179,0,0,"AFM75","2050"
"REF_SFM",0.102653407941446,0,0,"AFM75","2050"
"RCP2.6_MFM",0.104987232749612,0,0,"AFM100","2050"
"RCP2.6_SFM",0.150230222160452,0,0,"AFM100","2050"
"REF_MFM",0.0866339055294821,0,0,"AFM100","2050"
"REF_SFM",0.117639865693087,0,0,"AFM100","2050"
"RCP2.6_MFM",0.128762556204596,0,0,"noAFM","2060"
"RCP2.6_SFM",0.13086430655392,0,0,"noAFM","2060"
"REF_MFM",0.102393472527667,0,0,"noAFM","2060"
"REF_SFM",0.103229158257418,0,0,"noAFM","2060"
"RCP2.6_MFM",0.110604927387537,0,0,"AFMfree","2060"
"RCP2.6_SFM",0.110364577835412,0,0,"AFMfree","2060"
"REF_MFM",0.0821980333435043,0,0,"AFMfree","2060"
"REF_SFM",0.083150534346071,0,0,"AFMfree","2060"
"RCP2.6_MFM",0.1099683001949,0,0,"AFM25","2060"
"RCP2.6_SFM",0.117469045414763,0,0,"AFM25","2060"
"REF_MFM",0.0822674312907002,0,0,"AFM25","2060"
"REF_SFM",0.0890273625823888,0,0,"AFM25","2060"
"RCP2.6_MFM",0.115367478961295,0,0,"AFM50","2060"
"RCP2.6_SFM",0.14965679612086,0,0,"AFM50","2060"
"REF_MFM",0.0842582116963533,0,0,"AFM50","2060"
"REF_SFM",0.109622816634389,0,0,"AFM50","2060"
"RCP2.6_MFM",0.12020254134983,0,0,"AFM75","2060"
"RCP2.6_SFM",0.171949947442563,0,0,"AFM75","2060"
"REF_MFM",0.0909584813488729,0,0,"AFM75","2060"
"REF_SFM",0.12247633719416,0,0,"AFM75","2060"
