"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.11721325,0.09339517239,0.002993791,0.000920027,0.01884527061,0,0,0,0,0.000780581,0,0,9.38e-05,0,2.815e-05,0,5.8944047646793e-06,6.92106963178264e-05,8.13528989174943e-05
"RCP_MFM_AF0","AA0102",0.469783595507856,0.0409407202376385,0.122667888508092,0.050674558,0.0218361221881256,0.004158150574,0,0,0,0.043686684,0,0,0.004974247,0,0.001492274,0,0.114096211731358,0.025568767780657,0.0396879714879853
"RCP_MFM_AF0","AA0103",0.198010064366633,0.000514795586979139,0.00071618285306869,0.005955435,0.000554466501585292,0.023760860425,0,0,0,0.0006623165,0,0,0.000356765,0,0.0001070295,0,0.0872473165771453,0.0306146620960828,0.0475202343267719
"RCP_MFM_AF0","AA0104",0.835845014543971,1.99417707497049e-19,0.000403232143971005,0.037774567,2.07557205762235e-19,0.0343683874,0,0,0,0.006763248,0,0,0.014557893,0,0.004367368,0,0.406262530913304,0.129828041412639,0.201519746674057
"RCP_MFM_AF0","AA0105",14.9618088675406,5.54789060921245,0.0772347466811729,0.326166866,0.673030324546931,0.2057011631,0,0,0,0.158443015,0,0,0.063941914,0,0.019182574,0,2.89687274692354,2.19721307779614,2.79613183028032
"RCP_MFM_AF0","AA0106",2.34089163331334,0.442421327748279,0.000650750886424871,0.033509634,0.0166971325356388,0.160894969143,0,0,0,0.0117761885,0,0,0.033223516,0,0.0099670545,0,0.840529807389826,0.310014761660509,0.481206490949666
"RCP_MFM_AF0","AA0107",1.541295644,0.21378500383,0.009512347,0.018618245,0.10908882317,0,0,0,0,0.023485127,0,0,0.000553293,0,0.000165988,0,0.291176243281637,0.402176701002898,0.472733872715465
"RCP_MFM_AF0","AA0108",0.102733359033846,0.00108320758893613,0.000599307057524502,0.004714447,0.00113791949638566,0.005855354891,0,0,0,0.0012754225,0,0,0.000750688,0,0.0002252065,0,0.0466251101016495,0.0158555815364281,0.0246111143619224
"RCP_MFM_AF0","AA0110",0.01646761,0.00154383467,7.32e-05,0.0002064,0.00160684833,0,0,0,0,7.1825e-05,0,0,1.04e-05,0,3.125e-06,0,0.000487953284209288,0.00572943120110491,0.0067345925146858
"RCP_MFM_AF0","AA0111",2.74522080338,0.86253466388,0.006958294,0.02298086,0.09783432612,0.04497591438,0,0,0,0.006756019,0,0,0.002303951,0,0.000691185,0,0.455176660638771,0.572302586082164,0.672706343279065
"RCP_MFM_AF0","AA0112",1.17008292,0.1939204184,0.002197162,0.01038498,0.0644453646,0,0,0,0,0.002916919,0,0,0.000778707,0,0.000233612,0,0.234517019043549,0.303703744134458,0.356984993821993
"RCP_MFM_AF0","AA0113",1.246385607538,0.42193553742,0,0.007446791,0.17685665658,0.006109935538,0,0,0,0.4275658355,0,0,0.000454388,0,0.0001363165,0,0.00775633664900277,0.091073056870767,0.10705075348023
"RCP_MFM_AF0","AA0115",11.790774842217,3.82982885359644,0.0585114818265753,0.279729755,0.629822345504026,0.02842817229,0,0,0,0.142259571,0,0,0.064555956,0,0.019366787,0,2.54977389432573,1.84166883361849,2.34682919205579
"RCP_MFM_AF0","AA0116",1.99801491933177,0.793207152665531,0.00438674564831766,0.059694609,0.0426855356379189,0.00526133338,0,0,0,0.019760811,0,0,0.0166757,0,0.00500271,0,0.519561681288137,0.223861683602,0.307916957109863
"RCP_MFM_AF0","AA0117",3.16597228552,0.67691033934,0.027425199,0.028164807,0.86566490866,0.06075991452,0,0.002919097,0,0.056357377,0,0,0,0,0,0,0.569269999594075,0.54999450771205,0.328506135693875
"RCP_MFM_AF0","AA0118",1.67905780128169,0.30474105501007,0.0331375993326627,0.070898899,0.0331833587519613,0.046079097187,0,0,0,0.0172120695,0,0,0.031354731,0,0.0094064195,0,0.597121509298794,0.20998432486942,0.325938737831786
"RCP_MFM_AF0","AA0119",3.150048028064,0.16513250387,0.000727781,0.073692136,0.01399688013,0.003564129064,0,0,0,0.0992561025,0,0,0.004790371,0,0.0014371115,0,0.105014537654433,1.23305567987294,1.44938079547263
"RCP_MFM_AF0","AA0120",7.0191353464,0.46809454517,0.053376443,0.091375202,0.59765624083,0.0504918284,0,0,0,0.12545082,0,0,0.001772907,0,0.000531872,0,0.95676219859113,2.14835944692769,2.52526384248118
"RCP_MFM_AF0","AA0121",8.15838575075683,2.62814404490096,0.0567677748953885,0.486842305,0.785982126020484,0.02435488194,0,0,0,0.168933378,0,0,0.076411614,0,0.022923484,0,1.4291944940941,1.08000409061841,1.39882755728749
"RCP_MFM_AF0","AA0122",10.1581712220034,3.7064589952846,0.0593620895090534,0.484986302,0.571468458039786,0.02562778517,0,0,0,0.137073992,0,0,0.0846766,0,0.02540298,0,2.22964408244746,1.21417289624478,1.61929704130776
"RCP_MFM_AF0","AA0123",10.4586049811974,1.81399020482783,1.07766817139681,0.516235858,0.368587221202748,0.83510938377,0,0,0,1.2020118495,0,0,0.122581729,0,0.0367745185,0,2.44449430593687,0.79976007698362,1.24139166207951
"RCP_MFM_AF0","AA0124",7.58000654216691,1.65262524081936,0.56257945248691,0.273998212,0.177135368144634,0.336470755716,0,0,0,0.883320701,0,0,0.100813303,0,0.030243991,0,1.92570443647523,0.641451225097184,0.995663856427583
"RCP_MFM_AF0","AA0125",0.304592747308,0.00476670481,0.00017393,0.002686109,0.00496126419,0.037083914308,0,0,0,0.0005614365,0,0,0.000343232,0,0.0001029695,0,0.0407465868838494,0.0979878887900084,0.115178711326142
"RCP_MFM_AF0","AA0126",0.71014062271,0.05063579888,0,0.10293693,0.05042232912,0.03173772071,0,0,0,0.0006698675,0,0,0.001250514,0,0.0003751545,0,0.183362918763679,0.132731595968855,0.156017793267466
"RCP_MFM_AF0","AA0127",1.79902909561861,0.934368754810755,0.00272343512205829,0.035525589,0.00138822922679749,0.005685634459,0,0,0,0.012525543,0,0,0.02066573,0,0.006199719,0,0.422329347699915,0.140120836971587,0.217496276328498
"RCP_MFM_AF0","AA0128",5.95678120245379,2.54259833992752,0.0643898558815933,0.194381735,0.0645490803866791,0.098013549258,0,0,0,0.0607239985,0,0,0.077272341,0,0.0231817025,0,1.64351679854971,0.465540095589567,0.722613705860718
"RCP_MFM_AF0","AA0201",3.40974869735387,0.462187605096106,1.00985065080327,0.210705908,0.48701167631449,0.20884099114,0,0,0,0.8092221565,0,0,0.022968606,0,0.0068905815,0,0.110771168399426,0.0318545535101457,0.049444800090428
"RCP_MFM_AF0","AA0202",0.354060070991,0.12015299094,0,0.002549551,0.06015021906,0.007467698991,0,0,0,0.111558616,0,0,4.93e-05,0,1.48e-05,0,0.00196345392506801,0.0230544081662366,0.0270990329086954
"RCP_MFM_AF0","AA0203",0.966438547790842,0.0640324272432172,0.557544205869496,0.056790565,0.122818434678128,0,0,0,0,0.12271544,0,0,0.004009633,0,0.00120289,0,0.0258905431287285,0.00448020769065785,0.00695420118061365
"RCP_MFM_AF0","AA0204",3.14460358279876,0.72554888494503,0.677640198690179,0.237745237,0.7811952932129,0.18567415221,0,0,0,0.1219561135,0,0,0.006675184,0,0.0020025555,0,0.259488491164992,0.0604673577664797,0.0862101148091795
"RCP_MFM_AF0","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",23.9616648086,1.97832116811,1.253944677,0.175699566,4.15174864989,1.1307623756,0,0.01489466,0,1.37861132,0,0,0,0,0,0,5.23458819411911,5.41109943874666,3.23199475913424
"RCP_MFM_AF0","AA0403",0.929942577,0.45619553262,0.00063755,0.155020578,0.17661882538,0,0,0.001500722,0,0.001622665,0,0,0,0,0,0,0.0519337801991587,0.0540997139188686,0.0323132098819726
"RCP_MFM_AF0","AA0404",1.346619761,0.03784979373,4.2e-05,0.155479797,0.23310826627,0,0,0.002361388,0,0.190115942,0,0,0,0,0,0,0.27300379330402,0.284643880619564,0.170014900076416
"RCP_MFM_AF0","AA0405",8.11175147756,0.61754678244,0.016625467,0.966044979,1.50377106156,0.23260185156,0,0.009010342,0,1.993582043,0,0,0,0,0,0,1.04016806864341,1.08458767515253,0.64781320720406
"RCP_MFM_AF0","AA0406",2.57137836723,0.23882510967,0.0040462,0.322316569,0.61803976833,0.13654008723,0,0.001788095,0,0.692356217,0,0,0,0,0,0,0.211230376736059,0.216764630904969,0.129471313358972
"RCP_MFM_AF0","AA0407",0.115402372,0.0171803261,0.00043673,0.00797053,0.0278675879,0,0,0.000200796,0,0.000670942,0,0,0,0,0,0,0.0229120546470832,0.0238925987103623,0.0142708066425545
"RCP_MFM_AF0","AA0408",1.200119747206,0.01669600079,0.000558384,0.115668073,0.17477719421,0.019348129206,0,0.002191984,0,0.197784066,0,0,0,0,0,0,0.25254128336242,0.263292622355714,0.157262010281866
"RCP_MFM_AF0","AA0409",28.0972812408,4.2677962278,3.242711796,0.425543831,7.5621286262,0.6408643498,0,0.006456976,0,1.405974737,0,0,0,0,0,0,4.03584863587325,4.07562601796762,2.43433004315913
