"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117211958,0.082334019,0.000752281,0.00092,0.0073338,0,0,0,0,1.675e-07,0,0,5.59e-07,0,1.675e-07,0,0.0219574666928199,0.00123783990101142,0.00267565740616868
"RCP_MFM_AF0","AA0102",0.469798850574,0.15601897905,0.042381781,0.050678473,0.06757823995,0.004158150574,0,0,0,0.0009559665,0,0,0.003186556,0,0.0009559665,0,0.10718361425503,0.00676217566105091,0.0299389480839189
"RCP_MFM_AF0","AA0103",0.198012384425,0.08019014686,0.000841529,0.005955892,0.00687398314,0.023760860425,0,0,0,6.85645e-05,0,0,0.000228548,0,6.85645e-05,0,0.0596122520895465,0.00376091553715679,0.0166511283732967
"RCP_MFM_AF0","AA0104",0.8358577814,0.2814622397,0.001936925,0.037777469,0.0439228163,0.0343683874,0,0,0,0.0027977825,0,0,0.009325942,0,0.0027977825,0,0.313963183309118,0.0198078242779479,0.0876974294129337
"RCP_MFM_AF0","AA0105",14.9616584371,10.353413483,0.061932091,0.326185774,1.121401061,0.2057011631,0,0,0,0.011604937,0,0,0.038683123,0,0.011604937,0,2.27500428888687,0.134413863486581,0.421713715626549
"RCP_MFM_AF0","AA0106",2.340908338143,0.93516042679,0.002325347,0.033512208,0.05570204521,0.160894969143,0,0,0,0.0063850015,0,0,0.021283338,0,0.0063850015,0,0.833766901658942,0.0526020538547321,0.232891045486326
"RCP_MFM_AF0","AA0107",1.541295692,1.08662924681,0.008297744,0.018617705,0.18977178919,0,0,0,0,9.9e-07,0,0,3.29e-06,0,9.9e-07,0,0.201975650982187,0.01138626433168,0.0246120216861331
"RCP_MFM_AF0","AA0108",0.102734798891,0.04966107258,0.000744814,0.004714809,0.00549827642,0.005855354891,0,0,0,0.0001442695,0,0,0.000480899,0,0.0001442695,0,0.0264382265321855,0.00166797820002515,0.00738482926778934
"RCP_MFM_AF0","AA0110",0.016466667,0.01169604811,4.01e-05,0.000206394,0.00165226689,0,0,0,0,1.86e-08,0,0,6.2e-08,0,1.86e-08,0,0.00243734822563289,0.000137404142679827,0.00029700643168728
"RCP_MFM_AF0","AA0111",2.74521758238,1.98584227079,0.005909562,0.022980194,0.18768064721,0.04497591438,0,0,0,4.115e-06,0,0,1.37e-05,0,4.115e-06,0,0.422503855180289,0.0238184184719419,0.0514847903477693
"RCP_MFM_AF0","AA0112",1.170083518,0.85568667877,0.002647238,0.010384679,0.08511806823,0,0,0,0,1.39e-06,0,0,4.64e-06,0,1.39e-06,0,0.183528923380251,0.0103463403828835,0.0223641702368657
"RCP_MFM_AF0","AA0113",1.246386088538,0.63137513982,0,0.007446575,0.39484869018,0.006109935538,0,0,0,8.1e-07,0,0,2.71e-06,0,8.1e-07,0,0.175348848787558,0.00988519325394828,0.0213673759584935
"RCP_MFM_AF0","AA0115",11.79081629129,7.59975451793,0.053538881,0.279763235,1.08972636007,0.02842817229,0,0,0,0.0118404525,0,0,0.039468175,0,0.0118404525,0,2.14909549498721,0.127057079201199,0.400303470811595
"RCP_MFM_AF0","AA0116",1.99803432938,1.20767443319,0.007436426,0.059700915,0.15327133181,0.00526133338,0,0,0,0.003166377,0,0,0.01055459,0,0.003166377,0,0.424276152211812,0.0258777761459275,0.0976486176422603
