"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117199169,0.09389518334,0.001944846,0.000920027,0.01938064566,0,0,0,0,0.000780155,0,0,9.38e-05,0,2.815e-05,0,3.14853754986932e-05,5.00949297985057e-05,7.47816947028011e-05
"RCP_MFM_AF0","AA0102",0.469790419574,0.04963558616,0.128098569,0.050674825,0.02412986584,0.004158150574,0,0,0,0.002440681,0,0,0.006032734,0,0.00180982,0,0.149474239991947,0.0139711367816782,0.0393648112263747
"RCP_MFM_AF0","AA0103",0.198006235425,0.07145566248,0.000628622,0.005951397,0.00060014452,0.023760860425,0,0,0,0.0006725195,0,0,0.000432682,0,0.0001298045,0,0.0656377586296931,0.00752748493459853,0.0212092994357084
"RCP_MFM_AF0","AA0104",0.8358444294,0.23951003811,0.000723707,0.037774772,0.00014744389,0.0343683874,0,0,0,0.007372009,0,0,0.017655717,0,0.005296715,0,0.351346549665871,0.0371044087518535,0.104544681582275
"RCP_MFM_AF0","AA0105",14.9603832701,9.8988105954,0.062476092,0.326168099,1.1779795756,0.2057011631,0,0,0,0.155594479,0,0,0.07678429,0,0.023035287,0,1.4463346350407,0.581225351682039,1.00627370227726
"RCP_MFM_AF0","AA0106",2.340882612143,0.85876737879,0.001347613,0.033509816,0.01687409021,0.160894969143,0,0,0,0.013239056,0,0,0.04029326,0,0.012087978,0,0.811274922536369,0.102838293695256,0.289755234768375
"RCP_MFM_AF0","AA0107",1.5423942723,1.0359131359,0.008011841,0.018618245,0.2458987461,0,0,0,0,0.023485587,0,0,0.000553293,0,0.000165988,0,0.0422352134706951,0.0671984294621758,0.100313793367129
"RCP_MFM_AF0","AA0108",0.102725145891,0.03986747988,0.000415009,0.004705908,0.00123410312,0.005855354891,0,0,0,0.00129693,0,0,0.000910429,0,0.000273129,0,0.0340332646283724,0.00370222345666927,0.0104313149149583
"RCP_MFM_AF0","AA0110",0.016464472,0.01166509881,4.52e-05,0.0002064,0.00162117219,0,0,0,0,7.1825e-05,0,0,1.04e-05,0,3.125e-06,0,0.000572120173834036,0.000910274039631971,0.00135885678653399
"RCP_MFM_AF0","AA0111",2.74487509838,2.06330210799,0.005262972,0.02298086,0.30601967601,0.04497591438,0,0,0,0.006756139,0,0,0.002303951,0,0.000691185,0,0.0589149752457354,0.0937369017288141,0.13993041602545
"RCP_MFM_AF0","AA0112",1.169941177,0.93810740021,0.001855299,0.01038498,0.17104473279,0,0,0,0,0.002916972,0,0,0.000778707,0,0.000233612,0,0.00898466950694016,0.0142950935500713,0.0213397109429885
"RCP_MFM_AF0","AA0113",1.245968310538,0.42189106493,0,0.007446791,0.17686043007,0.006109935538,0,0,0,0.4275742695,0,0,0.000454388,0,0.0001363165,0,0.0413789210864669,0.0658360941907936,0.0982800997227395
"RCP_MFM_AF0","AA0115",11.79013077329,6.20060034296,0.047472639,0.279710389,1.12313994904,0.02842817229,0,0,0,0.1432828285,0,0,0.077660325,0,0.0232980975,0,1.72435215342176,0.78297575759973,1.35921011897851
"RCP_MFM_AF0","AA0116",1.99790662538,1.01932778818,0.004053279,0.059694871,0.11027325282,0.00526133338,0,0,0,0.0199382665,0,0,0.020181248,0,0.0060543745,0,0.4355070997799,0.10429777418429,0.21331733803581
