"Group","Scenario","Category","Values"
"REF_SFM","AFM25","EU28 Clear cut",403.7422734
"REF_SFM","AFM25","EU28 Lignocel. energy crops",95
"REF_SFM","AFM25","EU28 Retention",112.6694801
"REF_SFM","AFM25","EU28 Selection",-10.97461049
"REF_SFM","AFM25","Import - Clear cut",176.8543044
"REF_SFM","AFM25","Import - Energy plantations",33.53187185
"REF_SFM","AFM25","Import - Timber and pulp plantations",49.22388899
"REF_SFM","AFM25","Import - Selection",12.654962
"REF_SFM","AFM25","Import - Selective logging",7.479945477
"REF_MFM","AFM50","EU28 Clear cut",308.70944252
"REF_MFM","AFM50","EU28 Lignocel. energy crops",94
"REF_MFM","AFM50","EU28 Retention",81.7727926
"REF_MFM","AFM50","EU28 Selection",127.31720276
"REF_MFM","AFM50","Import - Clear cut",162.9662518
"REF_MFM","AFM50","Import - Energy plantations",33.84437951
"REF_MFM","AFM50","Import - Timber and pulp plantations",45.03824703
"REF_MFM","AFM50","Import - Selection",11.49084687
"REF_MFM","AFM50","Import - Selective logging",6.539032065
"REF_SFM","AFM50","EU28 Clear cut",353.27269539
"REF_SFM","AFM50","EU28 Lignocel. energy crops",113
"REF_SFM","AFM50","EU28 Retention",82.14244835
"REF_SFM","AFM50","EU28 Selection",-10.35740584
"REF_SFM","AFM50","Import - Clear cut",216.485571
"REF_SFM","AFM50","Import - Energy plantations",37.21723311
"REF_SFM","AFM50","Import - Timber and pulp plantations",77.63850397
"REF_SFM","AFM50","Import - Selection",16.56668862
"REF_SFM","AFM50","Import - Selective logging",11.52481401
"REF_MFM","AFM75","EU28 Clear cut",257.31645621
"REF_MFM","AFM75","EU28 Lignocel. energy crops",99
"REF_MFM","AFM75","EU28 Retention",46.77439045
"REF_MFM","AFM75","EU28 Selection",181.01682534
"REF_MFM","AFM75","Import - Clear cut",185.3140984
"REF_MFM","AFM75","Import - Energy plantations",30.12553936
"REF_MFM","AFM75","Import - Timber and pulp plantations",53.87722978
"REF_MFM","AFM75","Import - Selection",14.67028477
"REF_MFM","AFM75","Import - Selective logging",7.648769739
"REF_SFM","AFM75","EU28 Clear cut",267.78522885
"REF_SFM","AFM75","EU28 Lignocel. energy crops",126
"REF_SFM","AFM75","EU28 Retention",42.25929125
"REF_SFM","AFM75","EU28 Selection",1.79009943
"REF_SFM","AFM75","Import - Clear cut",279.0500687
"REF_SFM","AFM75","Import - Energy plantations",57.15770443
"REF_SFM","AFM75","Import - Timber and pulp plantations",106.0310878
"REF_SFM","AFM75","Import - Selection",21.78404607
"REF_SFM","AFM75","Import - Selective logging",14.54692005
"REF_MFM","noAFM","EU28 Clear cut",374.1949708
"REF_MFM","noAFM","EU28 Lignocel. energy crops",97
"REF_MFM","noAFM","EU28 Retention",0
"REF_MFM","noAFM","EU28 Selection",117.20107546
"REF_MFM","noAFM","Import - Clear cut",197.6066496
"REF_MFM","noAFM","Import - Energy plantations",27.64007452
"REF_MFM","noAFM","Import - Timber and pulp plantations",57.2865644
"REF_MFM","noAFM","Import - Selection",13.95294834
"REF_MFM","noAFM","Import - Selective logging",8.053909255
"REF_SFM","noAFM","EU28 Clear cut",374.0247681
"REF_SFM","noAFM","EU28 Lignocel. energy crops",97
"REF_SFM","noAFM","EU28 Retention",0
"REF_SFM","noAFM","EU28 Selection",116.912695849
"REF_SFM","noAFM","Import - Clear cut",192.317521
"REF_SFM","noAFM","Import - Energy plantations",33.55590965
"REF_SFM","noAFM","Import - Timber and pulp plantations",57.50764299
"REF_SFM","noAFM","Import - Selection",14.15143535
"REF_SFM","noAFM","Import - Selective logging",8.034641381
