"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_MFM","AFM25",0.0826633294114035,0.0881416557826899,0.0900727148693773,0.0239125941126636,3.44535099540847,1.62967441955348,7.45765358514069,0.907222618123878,0.0153407037099798,0.0132115066813499,0.00803513134378788,0.000424280758848439,0.0338283284850711,0,0,0.00091713389844262,0.00140135627745437,8.42554120835248e-05,0.0192258386548653,0.00232672528618991,0.00567028719385174,0.208859911608254,0.00486442698023727,0,0.312706976527264,0.31361453868029,0.000323583235695246,0.156654945993578,0.0125838505695331,1.46657650581247
"REF_SFM","AFM25",0.082918706654381,0.088442730863412,0.0903758657824354,0.0240275606468936,3.44508679747606,1.629799629711,7.4579791861972,0.907244187819835,0.0167270385089132,0.0172976452728621,0.00811617075707809,0.000503481275013181,0.0389460187855186,0,0,0.000393073155557026,0.0018580421154897,6.41489371285706e-05,0.0247000884796018,0.00232713710227425,0.00582343101644481,0.20887873237641,0.00551179365384677,0,0.312713263166263,0.311859810538309,0.000318080649269901,0.155506160664938,0.0124255583050156,1.4580075683759
"RCP2.6_MFM","AFM50",0.0111768018727595,0.0855517609373142,0.0791348576447482,0.0223949055482703,1.84076255073575,1.57901493164695,3.65827285607922,0.883403344277522,0.0187148443092111,0.0181236925937723,0.00781706236613037,0.000457751683495342,0.0618819980312391,0,0,0.000873648605468531,0.00104004085782067,8.55204885043845e-06,0.0195644100624846,0.0199412515720999,0.0152935925570206,2.28031244759179,0.051754530196785,0.00458954512252261,0.557590829933997,0.267099995527846,3.09793284263254e-05,0.268563920728309,0.016177956997838,2.38474396291326
"RCP2.6_SFM","AFM50",0.0108043920500937,0.0855708705658312,0.0788047264950478,0.0224151526152982,1.83517467114925,1.57963437442775,3.6553949066608,0.883526399660102,0.0185733372969606,0.0242539326998707,0.00839831431072665,0.000466607895677717,0.104405607530058,0,0,0.000125542929892681,0.00137866771512721,4.21778872862567e-06,0.037929830394291,0.0199865431006869,0.0164729820785629,2.2812617362512,0.0640023579323539,0.00458899085979872,0.55779419541465,0.264880209072287,3.02328618385352e-05,0.26430001786471,0.0159270075755847,2.34516366755588
"REF_MFM","AFM50",0.0827126932592058,0.0882622126556996,0.0902016728491348,0.0239479170266317,3.44496784615687,1.62967484170559,7.4575800126623,0.907223216157666,0.0146692916076562,0.0151976186768605,0.00793151614213181,0.00034105959882294,0.035254774962569,0,0,0.00116884318899056,0.00166477708358545,6.59787255430083e-05,0.020657261572128,0.00232323830388985,0.00578609415445679,0.208862958861325,0.00541654635653212,0,0.3127068267598,0.312993284551405,0.000318729765575923,0.156159782845479,0.0124489783849191,1.46333939615701
"REF_SFM","AFM50",0.0825410722498739,0.0883290791304637,0.0900730617029579,0.0240029256245217,3.44547279916585,1.6307255941466,7.4607928288275,0.907456422777722,0.0147475386296191,0.0226385985312693,0.00846721273557183,0.000378895238116179,0.0688243181078377,0,0,0.000348251284963453,0.0024381111565857,5.85917586282489e-05,0.0479098007672675,0.00232276731315165,0.00637021363800542,0.208963703520626,0.00618283172842531,0,0.312747741003994,0.30691745780715,0.000307461949340816,0.151961564607761,0.0120748877688416,1.42854426860208
"RCP2.6_MFM","AFM75",0.010894164500096,0.0857932116471094,0.0791406560955237,0.0224400927859998,1.8388805513767,1.57920691409518,3.65726348521579,0.883464724319617,0.0168484312607944,0.0194471201215497,0.00772410485130474,0.000241679972478081,0.0766296009700112,0,0,0.00121118156472732,0.00124713128446956,4.8297111475021e-06,0.0242001578134913,0.0199904862282846,0.0159689937595117,2.28060309175842,0.0558280670699319,0.00458848321075066,0.557644492066675,0.266356905055914,3.03377758366699e-05,0.267362100909182,0.0159000386783153,2.37266840687457
"RCP2.6_SFM","AFM75",0.010606784581223,0.0854915788810053,0.0785185734613983,0.0223875892240422,1.82952037681999,1.57987943421318,3.65086167017167,0.883559105241095,0.016375157774829,0.0302520650222421,0.00889621933352176,0.000244197025350439,0.122158824612918,0,0,9.8902417131149e-05,0.00185232514191344,4.64641659729707e-06,0.0404507380302511,0.0199987632939778,0.0171506525891416,2.28166041265379,0.0764997685043539,0.00458039321857406,0.557875216281549,0.263941247157889,2.8613356596374e-05,0.262539693033482,0.0151566143146146,2.32711179549144
"REF_MFM","AFM75",0.0828040245202383,0.0885207058119979,0.0902930117196917,0.0239784304537501,3.44530872651726,1.62988213496791,7.45857404463887,0.907273431598522,0.0130492138310901,0.0164844401482462,0.00785302747454694,0.000187816347375994,0.044874695750564,0,0,0.00147255829665242,0.00196604921273836,5.54024144652628e-05,0.0274509651141808,0.00231865180180369,0.00599442523176273,0.208880264226614,0.00524345872967486,0,0.312714615264717,0.311284971369417,0.000308393738658641,0.155053581119123,0.0120941719820099,1.45585540645825
"REF_SFM","AFM75",0.0821005728582272,0.0884079667588913,0.0901033080499047,0.0240695676494719,3.44353545234548,1.63110797421362,7.46151902481821,0.907537325291637,0.0122918783141046,0.0317756272425782,0.00846551484797645,0.000247838508583687,0.0936117487990253,0,0,0.000330587258056377,0.00340639316283908,5.83460295863251e-05,0.0619778387084235,0.00231781172811996,0.00708778828032515,0.209004043842236,0.00942181059086464,0,0.312778057804121,0.301851210566234,0.000296203614471226,0.149197512504857,0.0117108961963565,1.40188466433616
"RCP2.6_MFM","AFM100",0.0109264160326352,0.086301191530725,0.0794195892135831,0.0225223921020061,1.83513669711113,1.57924625971837,3.65513439188067,0.883443176922029,0.0148555806065529,0.022610791969952,0.0077151972892637,0,0.0802406527775494,0,0,0.00155573244906183,0.00137491727757774,3.10039656702393e-06,0.0283143393229011,0.0201034494430428,0.0162776896530796,2.28073327685946,0.0633468226855077,0.00459629092106685,0.557666117270829,0.266175611405409,2.99340194689612e-05,0.266288824688925,0.015729461519713,2.36601430938085
"RCP2.6_SFM","AFM100",0.0104480329174869,0.0854157578857538,0.0782097563806351,0.0223460309175977,1.82670984400783,1.58033016195248,3.64862137795929,0.883673454597624,0.0142809780379194,0.0354335939263822,0.00978930220866556,0,0.150695678230932,0,0,1.2184652851982e-05,0.00218955183608648,3.48645426823758e-06,0.0515218054202632,0.0200672145178051,0.0179073498730198,2.28225539266605,0.0840635572098963,0.00457267627019438,0.558004360280661,0.262295497686646,2.75311594359404e-05,0.259770443401754,0.014573372796751,2.30100073735168
"REF_MFM","AFM100",0.083012732755847,0.0890265434932984,0.0905070708905708,0.0240080192495862,3.44491728632513,1.63014649996165,7.45891578023158,0.907312590060274,0.0113828335678451,0.0198259428559502,0.00784328973692354,0,0.0538547083643875,0,0,0.00178798868126893,0.00227875804497638,4.7678629675096e-05,0.0351040403355556,0.00232096021878233,0.0062754106844174,0.208902162250248,0.00632238002257924,0,0.312721026692021,0.309341367436745,0.000304460850205673,0.153759360115737,0.0119592930410392,1.44512160726605
"REF_SFM","AFM100",0.0816965730446188,0.0885676775285037,0.0899204518178414,0.0240272573310114,3.44182691429023,1.63202256647246,7.46289563872138,0.907765436776555,0.00942095920337302,0.0394787400052772,0.00991851684244328,0,0.129859188365751,0,0,0.000258322951447744,0.00428737067708508,7.57572761176341e-05,0.0850707025172193,0.00231248330380499,0.00766640256026078,0.209106166532775,0.0141285184990643,0,0.312825375249209,0.296112075252223,0.000283633794397676,0.14539250975771,0.0112606411047777,1.36495971337718
