"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",14.1757394582901,0,0
"RCP2.6_SFM","noAFM",14.1762268003581,0,0
"REF_MFM","noAFM",16.3214713076653,0,0
"REF_SFM","noAFM",16.3216533348308,0,0
"RCP2.6_MFM","AFMfree",14.1548045428636,0,0
"RCP2.6_SFM","AFMfree",14.1541663801386,0,0
"REF_MFM","AFMfree",16.3004990458051,0,0
"REF_SFM","AFMfree",16.3020072272921,0,0
"RCP2.6_MFM","AFM25",14.15308797678,0,0
"RCP2.6_SFM","AFM25",14.1603594358814,0,0
"REF_MFM","AFM25",16.3013421995119,0,0
"REF_SFM","AFM25",16.3078519082871,0,0
"RCP2.6_MFM","AFM50",14.1542930217709,0,0
"RCP2.6_SFM","AFM50",14.1812694927531,0,0
"REF_MFM","AFM50",16.3018773701718,0,0
"REF_SFM","AFM50",16.3315979997747,0,0
"RCP2.6_MFM","AFM75",14.1615794409734,0,0
"RCP2.6_SFM","AFM75",14.1877013582638,0,0
"REF_MFM","AFM75",16.3097766187401,0,0
"REF_SFM","AFM75",16.3460969643204,0,0
"RCP2.6_MFM","AFM100",14.1657622144479,0,0
"RCP2.6_SFM","AFM100",14.2042191306,0,0
"REF_MFM","AFM100",16.3169997917623,0,0
"REF_SFM","AFM100",16.3711395932527,0,0
