"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0763324419459921,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0762946656436868,0,0,"noAFM","2020"
"REF_MFM",0.0767265838649381,0,0,"noAFM","2020"
"REF_SFM",0.0768001780237748,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0763313615840853,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0765940367750072,0,0,"AFMfree","2020"
"REF_MFM",0.076918349974745,0,0,"AFMfree","2020"
"REF_SFM",0.0771923276469198,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0763115972004843,0,0,"AFM25","2020"
"RCP2.6_SFM",0.0762512808459402,0,0,"AFM25","2020"
"REF_MFM",0.0769542069087407,0,0,"AFM25","2020"
"REF_SFM",0.0767108123608048,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0763591849841756,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0757863970265112,0,0,"AFM50","2020"
"REF_MFM",0.076909019712766,0,0,"AFM50","2020"
"REF_SFM",0.0762279524847547,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0763231996198619,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0749691770636742,0,0,"AFM75","2020"
"REF_MFM",0.0768374800397748,0,0,"AFM75","2020"
"REF_SFM",0.0762535851739568,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0762796221897164,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0741529709695985,0,0,"AFM100","2020"
"REF_MFM",0.0767232463647915,0,0,"AFM100","2020"
"REF_SFM",0.074798914459007,0,0,"AFM100","2020"
"RCP2.6_MFM",0.0840706587457824,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0840167921095963,0,0,"noAFM","2030"
"REF_MFM",0.0820813005941399,0,0,"noAFM","2030"
"REF_SFM",0.0822975488933094,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0833690714491514,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0819463926630208,0,0,"AFMfree","2030"
"REF_MFM",0.0811950663260872,0,0,"AFMfree","2030"
"REF_SFM",0.0812205025294717,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0832802504432512,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0820390742985186,0,0,"AFM25","2030"
"REF_MFM",0.0806004341577222,0,0,"AFM25","2030"
"REF_SFM",0.0812797011866,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0827006450143609,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0834130205196999,0,0,"AFM50","2030"
"REF_MFM",0.0811413611604876,0,0,"AFM50","2030"
"REF_SFM",0.081093226911114,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0824308231193958,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0884438999070948,0,0,"AFM75","2030"
"REF_MFM",0.080595110913246,0,0,"AFM75","2030"
"REF_SFM",0.0861684669890662,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0829436151730495,0,0,"AFM100","2030"
"RCP2.6_SFM",0.095625546772592,0,0,"AFM100","2030"
"REF_MFM",0.0808607617981221,0,0,"AFM100","2030"
"REF_SFM",0.0922681446273738,0,0,"AFM100","2030"
"RCP2.6_MFM",0.107740330779286,0,0,"noAFM","2040"
"RCP2.6_SFM",0.10785354505071,0,0,"noAFM","2040"
"REF_MFM",0.0959712435551338,0,0,"noAFM","2040"
"REF_SFM",0.0962290453586057,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0995341538151018,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0979463433065544,0,0,"AFMfree","2040"
"REF_MFM",0.0849454827881908,0,0,"AFMfree","2040"
"REF_SFM",0.0853340396768701,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0984715751619192,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0960233238051752,0,0,"AFM25","2040"
"REF_MFM",0.085716426102646,0,0,"AFM25","2040"
"REF_SFM",0.0903098356199777,0,0,"AFM25","2040"
"RCP2.6_MFM",0.0951094272279199,0,0,"AFM50","2040"
"RCP2.6_SFM",0.108052476982362,0,0,"AFM50","2040"
"REF_MFM",0.0865816855798796,0,0,"AFM50","2040"
"REF_SFM",0.100367554100966,0,0,"AFM50","2040"
"RCP2.6_MFM",0.0973895089060912,0,0,"AFM75","2040"
"RCP2.6_SFM",0.114051113710654,0,0,"AFM75","2040"
"REF_MFM",0.0888454575455198,0,0,"AFM75","2040"
"REF_SFM",0.105046972475405,0,0,"AFM75","2040"
"RCP2.6_MFM",0.101354473701036,0,0,"AFM100","2040"
"RCP2.6_SFM",0.125884007431481,0,0,"AFM100","2040"
"REF_MFM",0.0921742052330763,0,0,"AFM100","2040"
"REF_SFM",0.119481487960454,0,0,"AFM100","2040"
