"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP2.6_MFM","noAFM",0.0114500780925597,0.0861605352244727,0.0796995921465005,0.022623719203073,1.84411002942327,1.5798005562997,3.66106474014723,0.883558238908838,0.0292454006539537,0.0212693184710323,0.00796096691516727,0,0.083360536451778,0,0,0.000167520280435049,0,0,0,0.0201596144108936,0.0151071925311241,2.28070837384883,0.0454299246732115,0.00463533359438744,0.557704656798747,0.268540687474881,3.29707929643735e-05,0.269746717520812,0.0170651705065232,2.38844516971851
"RCP2.6_SFM","noAFM",0.0114498026307056,0.0861597928511885,0.0796959108200897,0.022623302098493,1.84427361354588,1.57980950800998,3.66114680625655,0.883561292419505,0.0292485759348802,0.0212974815552777,0.00795977205727738,0,0.0842445368753722,0,0,0.000167278442652369,0,0,0,0.0201592044546266,0.0151064123781119,2.28073508308084,0.0451861687744269,0.00463519191398319,0.5577089847441,0.268495249710591,3.29584642456359e-05,0.269708918131823,0.0170533575079891,2.38807577514185
"REF_MFM","noAFM",0.0828871954197423,0.0882866506974033,0.0903264042360147,0.0240848365708763,3.44622250417547,1.63053957515965,7.45936137157159,0.907470305067982,0.0188153250043629,0.0202943257633344,0.00806514490708029,0,0.0571486461899012,0,0,0.000915742352767632,0,0,0,0.00234507069165448,0.00595362211218896,0.208946075583152,0.00487860203581085,0,0.312741902499574,0.314117017392311,0.000336743855223616,0.15755345934466,0.0130186715931279,1.46848762764076
"REF_SFM","noAFM",0.0828659561881075,0.088285993738597,0.0903266646169904,0.0240839324738339,3.44612930679163,1.63056085601068,7.45919061043682,0.907477129644764,0.0188237366717709,0.0201878273900476,0.00806631210652844,0,0.0583195249567466,0,0,0.000914658793775982,0,0,0,0.00234515120662661,0.00596767416629683,0.208946097130277,0.00516313945003759,0,0.312745290480798,0.314064152364854,0.000337256834236439,0.157550292409019,0.0130328936721299,1.46781040140542
"RCP2.6_MFM","AFMfree",0.0115343519925467,0.0857294773743134,0.0796097773776159,0.0224743927455833,1.84613207710381,1.57917079445988,3.66224504564514,0.883454393693417,0.0224753573462156,0.0153862312652982,0.00806350463938679,0.000801289433019975,0.0607057113937255,0,0,0.000226885372510409,0,0,0,0.0199868425925909,0.0144079641904648,2.28015011958395,0.0407856513245995,0.00460699906694514,0.557573568868198,0.26937337261311,3.3365010925882e-05,0.27121780197807,0.0173634671482765,2.40224343386478
"RCP2.6_SFM","AFMfree",0.0115050731091456,0.0857442142071979,0.0796249016308387,0.0224794299009557,1.84722088493566,1.57914514223911,3.66287508044021,0.883446680016526,0.0225823062495496,0.0156625944177864,0.00802679984773232,0.00080158591011911,0.0602969553130522,0,0,0.000197074875432399,0,0,0,0.0199874650994739,0.0143594460094461,2.28012111399855,0.0387195579329232,0.00460688476011324,0.557566386484417,0.269288989236564,3.33446891247e-05,0.271240162940735,0.0173265219410146,2.4024474402646
"REF_MFM","AFMfree",0.0825576658313372,0.087903327652674,0.0901800499540294,0.0239666119950886,3.44535631507419,1.62976842717163,7.45740833262943,0.907302969697914,0.0147182282613241,0.0133704030922431,0.00828355372488505,0.000534853668102428,0.035740987278912,0,0,0.000816912229958389,0,0,0,0.00233219298238981,0.00560922781401304,0.208871103114839,0.00514249156529589,0,0.312716786420953,0.316289323586933,0.000340855571535273,0.158850340167789,0.0131743417625635,1.47963355096408
"REF_SFM","AFMfree",0.0826839785371205,0.0880031011584537,0.0902439592275389,0.0239879477595141,3.44565104143307,1.62979901449546,7.45760123065651,0.907309665559167,0.0156686735877252,0.0135906067723622,0.00805986322135469,0.000541954669057142,0.037309422380345,0,0,0.000628177190288363,0,0,0,0.00233161568383469,0.00562699765160604,0.208877296242369,0.00476285552596792,0,0.312719394111315,0.316206903153867,0.000341962337050229,0.158789299524923,0.0132333560109154,1.47872373203481
"RCP2.6_MFM","AFM25",0.0112884383353588,0.0856306498816238,0.0793953857887791,0.0224440986623458,1.84345976155334,1.57913382477659,3.66023963125363,0.883451673220314,0.0206993758728209,0.0166316898502701,0.00792984238396565,0.00063764471100352,0.0608585661267317,0,0,0.000542304344986543,0,0,0,0.0199640541887444,0.0148732413129739,2.28027170540068,0.0461560906445723,0.0045975727928849,0.55757977124277,0.269326349944627,3.3157301765826e-05,0.27113859196086,0.0172818814528294,2.40045808866629
"RCP2.6_SFM","AFM25",0.0111257401174323,0.0856483096671327,0.0792006668821593,0.0224513024225733,1.84070211691633,1.57937875710204,3.65823469336913,0.883506730517923,0.0207536586569294,0.0196244801626562,0.00811202237573429,0.000663892673892499,0.074782755453372,0,0,0.000143455792068711,0,0,0,0.0199704755540274,0.0154466184897769,2.28063448940058,0.0523039402233061,0.00459722921408821,0.557640888927863,0.268696647705164,3.28353539376984e-05,0.270415062294054,0.0171073791451897,2.39083211089249
"REF_MFM","AFM25",0.0827110615368427,0.0881562251880059,0.0902180408691542,0.0239561089146486,3.4456614188702,1.6298002220033,7.4575334869184,0.907303219327728,0.0152488201338177,0.0139241950969505,0.00814513118083173,0.000426385053155466,0.0371765375240453,0,0,0.00100381978615503,0,0,0,0.00232741554659468,0.00567844214191787,0.208882682871729,0.00486484630413142,0,0.312717060225635,0.316199137672745,0.000338291836087875,0.158728573998045,0.0130999184718149,1.47870149287169
"REF_SFM","AFM25",0.0828405118011829,0.0883116229341834,0.0903839562817677,0.024026244312411,3.44547494074321,1.6299621640064,7.45783064200385,0.90735163059656,0.016639722150134,0.0182441715806892,0.00819026977870114,0.000505276228149893,0.0432515061912343,0,0,0.000463131828120361,0,0,0,0.00232689130376616,0.00581871592090732,0.208906809816114,0.00551331551043578,0,0.312728723299118,0.315250523849759,0.000337256495784192,0.158185201627678,0.0130874829722518,1.4737879199996
"RCP2.6_MFM","AFM50",0.0111774468411986,0.0855571457775955,0.0791503491408986,0.0224067371659905,1.84088916227356,1.57918605868249,3.65827983314268,0.883463386120547,0.0187129117202807,0.0186624232045877,0.00783547977113517,0.000458240108611165,0.06528692369624,0,0,0.000883821043978782,0,0,0,0.0199459164622199,0.0152982826373373,2.28043879943357,0.0517557767075158,0.00458949160327423,0.557598723294246,0.269002883442942,3.26129709837103e-05,0.270784587909154,0.0169595898919709,2.39710827798242
"RCP2.6_SFM","AFM50",0.0108061132030224,0.0855682599946989,0.0788148495157475,0.0224231536294774,1.83537860615437,1.58003007340155,3.65544965227466,0.883613228978181,0.0185752356363588,0.0249761764103452,0.0084134234714008,0.0004671082340066,0.111124828625781,0,0,0.000135268387230371,0,0,0,0.0199552991649018,0.0164582951354955,2.28157411839655,0.0640048263568389,0.00458816049015892,0.557817353339664,0.267522268584495,3.23944800066994e-05,0.26829086817879,0.0169333890980395,2.3714287749673
"REF_MFM","AFM50",0.0827464816716453,0.0882710726104714,0.0903150057295336,0.0239785053858033,3.44532604916027,1.62981462620798,7.45749058416246,0.907317049484579,0.0145880386976381,0.0160351563836771,0.00802634788961246,0.00034228009271431,0.0388597916704041,0,0,0.00123767699319066,0,0,0,0.00232409580491672,0.00579276628832987,0.208888901519639,0.00541702109753123,0,0.31272028316566,0.315836734256014,0.000335848068373769,0.158471740242642,0.0130355515507987,1.47675766078343
"REF_SFM","AFM50",0.0824697577367679,0.0881857019708951,0.0900895248340309,0.0239998175068544,3.4459307594019,1.63090657888543,7.46015955928738,0.907572415207433,0.0146424283909747,0.023902847087194,0.00855753305815759,0.000380343320739559,0.0772210980534551,0,0,0.000412534406765422,0,0,0,0.00232353812752287,0.00636700155952135,0.209017145068064,0.00618480680309844,0,0.312768956488212,0.312686816092945,0.000332554370544214,0.156584305054583,0.0129379344016737,1.45748910844805
"RCP2.6_MFM","AFM75",0.0108937840312642,0.0857992496627479,0.0791541952919784,0.0224514154689847,1.8390594052719,1.57946368237005,3.65732141762549,0.883538378079258,0.0168258150397785,0.0201032752968711,0.00776052424918559,0.000241906332750528,0.0808677675216419,0,0,0.00121879544040294,0,0,0,0.0199951546942283,0.0159746720993555,2.2808082874125,0.0558300159399529,0.00458820500490551,0.557660319528553,0.268452456194692,3.2299369742805e-05,0.270069188534639,0.0168194170352299,2.38910456968248
"RCP2.6_SFM","AFM75",0.0106079807568022,0.0854846959255025,0.0785218424911017,0.022392761201553,1.829760366444,1.58034625570647,3.6509789439782,0.883657667322823,0.0163643447677202,0.0312293043790082,0.00891796775563882,0.000244417411996081,0.129360672107834,0,0,0.000111286543461141,0,0,0,0.0199554268909226,0.0171303542408831,2.28204677733379,0.0765032938669234,0.00457885379285492,0.557909734782955,0.266773098220047,3.14827379384823e-05,0.267075203948115,0.0164689326892891,2.35627480301298
