"Scenario","Year","Region","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"REF_SFM_AF50","2060","EU",2.48352877903038e-07,6.80328820855314e-07,3.24017453897864e-07,NA,5.17203966222956e-07,NA,NA
"REF_SFM_AF50","2070","EU",2.55270858374664e-07,6.78541327785385e-07,3.3222912554025e-07,NA,5.18652101160785e-07,NA,NA
"REF_SFM_AF50","2080","EU",2.6225356216982e-07,6.77328430575525e-07,3.41110618343615e-07,NA,5.13955643488044e-07,NA,NA
"REF_SFM_AF50","2090","EU",2.64698732623836e-07,6.76921431283716e-07,3.46253583078129e-07,NA,5.10028300709984e-07,NA,NA
"REF_SFM_AF50","2100","EU",3.08037684602298e-07,6.78284603767606e-07,3.84163219383951e-07,NA,5.00533327159151e-07,NA,NA
"REF_SFM_AF75","2000","EU",3.21189412252221e-07,7.48299992879469e-07,3.78375766143735e-07,NA,NA,NA,NA
"REF_SFM_AF75","2010","EU",2.87867080940195e-07,7.52959949172614e-07,3.57154659075378e-07,NA,NA,NA,NA
"REF_SFM_AF75","2020","EU",2.58042023718932e-07,7.62579611301333e-07,3.36775596303447e-07,NA,6.07214100750321e-07,NA,NA
"REF_SFM_AF75","2030","EU",2.46154326404352e-07,7.56286412185976e-07,3.24453669803392e-07,NA,5.90835044529203e-07,NA,NA
"REF_SFM_AF75","2040","EU",2.4603705706936e-07,7.60054592290429e-07,3.3344409503987e-07,NA,5.6826445126414e-07,NA,NA
"REF_SFM_AF75","2050","EU",2.46733970089454e-07,7.59835205696785e-07,3.35791350155058e-07,NA,5.47445877668914e-07,NA,NA
"REF_SFM_AF75","2060","EU",2.57177143265806e-07,7.43713067205487e-07,3.47215200497427e-07,NA,5.04707532673862e-07,NA,NA
"REF_SFM_AF75","2070","EU",2.70705132109643e-07,7.41050652606563e-07,3.64774236209027e-07,NA,4.94133694628759e-07,NA,NA
"REF_SFM_AF75","2080","EU",2.86204188093102e-07,7.39326494752247e-07,3.84006824579927e-07,NA,4.91771877817968e-07,NA,NA
"REF_SFM_AF75","2090","EU",3.02697289735671e-07,7.3862582898215e-07,4.05324094871451e-07,NA,4.95582472477505e-07,NA,NA
"REF_SFM_AF75","2100","EU",3.35550535259102e-07,7.38248383122494e-07,4.39811973304493e-07,NA,4.96238469316805e-07,NA,NA
"REF_SFM_noAF","2000","EU",3.41216112303352e-07,6.13397818635664e-07,3.77658851226507e-07,NA,NA,NA,NA
"REF_SFM_noAF","2010","EU",3.0932887496827e-07,6.17516290755639e-07,3.55241339145159e-07,NA,NA,NA,NA
"REF_SFM_noAF","2020","EU",2.84958716073925e-07,6.25081256826624e-07,3.38375397153676e-07,NA,6.09148302542023e-07,NA,NA
"REF_SFM_noAF","2030","EU",2.79599180021424e-07,6.22122646439174e-07,3.31608111271972e-07,NA,5.76475485745031e-07,NA,NA
"REF_SFM_noAF","2040","EU",2.75041921811744e-07,6.26492839976735e-07,3.334401106307e-07,NA,5.86646446809825e-07,NA,NA
"REF_SFM_noAF","2050","EU",2.8012208711641e-07,6.24643593824547e-07,3.38146761930412e-07,NA,5.63074484375142e-07,NA,NA
"REF_SFM_noAF","2060","EU",2.91201649619902e-07,6.13715854176749e-07,3.46858954566538e-07,NA,5.36276695309683e-07,NA,NA
"REF_SFM_noAF","2070","EU",3.05073144359564e-07,6.07968774148528e-07,3.58974256432246e-07,NA,5.3812664635456e-07,NA,NA
"REF_SFM_noAF","2080","EU",3.14813989986504e-07,6.07733996678219e-07,3.67858798890613e-07,NA,5.4152032304263e-07,NA,NA
"REF_SFM_noAF","2090","EU",3.24006410478125e-07,6.08581592214514e-07,3.76464804501309e-07,NA,5.45708669769072e-07,NA,NA
"REF_SFM_noAF","2100","EU",3.30566240104176e-07,6.07983166159112e-07,3.82467088852865e-07,NA,5.5121088331342e-07,NA,NA
"RCP_MFM_AF0","2000","Former_USSR",NA,NA,NA,3.65874494560153e-07,NA,NA,8.97573089574019e-07
"RCP_MFM_AF0","2010","Former_USSR",NA,NA,NA,3.76582126056885e-07,NA,NA,8.12496255602674e-07
"RCP_MFM_AF0","2020","Former_USSR",NA,NA,NA,3.85811810447442e-07,NA,NA,NA
"RCP_MFM_AF0","2030","Former_USSR",NA,NA,NA,4.03859135267728e-07,NA,NA,NA
"RCP_MFM_AF0","2040","Former_USSR",NA,NA,NA,4.07576284910657e-07,NA,NA,NA
"RCP_MFM_AF0","2050","Former_USSR",NA,NA,NA,4.08078710889074e-07,NA,NA,NA
"RCP_MFM_AF0","2060","Former_USSR",NA,NA,NA,4.10091027378768e-07,NA,NA,NA
"RCP_MFM_AF0","2070","Former_USSR",NA,NA,NA,4.13208726103946e-07,NA,4.70251234527018e-06,NA
"RCP_MFM_AF0","2080","Former_USSR",NA,NA,NA,4.2706110907539e-07,NA,7.31983141316625e-07,NA
"RCP_MFM_AF0","2090","Former_USSR",NA,NA,NA,4.35490493501178e-07,NA,7.58652338429139e-07,NA
"RCP_MFM_AF0","2100","Former_USSR",NA,NA,NA,4.38940679554862e-07,NA,7.43558657902497e-07,NA
"RCP_MFM_AF100","2000","Former_USSR",NA,NA,NA,3.6941163893682e-07,NA,NA,8.9770120739795e-07
"RCP_MFM_AF100","2010","Former_USSR",NA,NA,NA,3.80135440255996e-07,NA,NA,8.12612204063269e-07
"RCP_MFM_AF100","2020","Former_USSR",NA,NA,NA,3.87951853620648e-07,NA,NA,NA
"RCP_MFM_AF100","2030","Former_USSR",NA,NA,NA,4.05157206343784e-07,NA,NA,NA
"RCP_MFM_AF100","2040","Former_USSR",NA,NA,NA,4.10579113701809e-07,NA,NA,NA
"RCP_MFM_AF100","2050","Former_USSR",NA,NA,NA,4.09867962587285e-07,NA,NA,NA
"RCP_MFM_AF100","2060","Former_USSR",NA,NA,NA,4.07696284065855e-07,NA,NA,NA
"RCP_MFM_AF100","2070","Former_USSR",NA,NA,NA,4.10577225626512e-07,NA,8.69976032949888e-07,NA
"RCP_MFM_AF100","2080","Former_USSR",NA,NA,NA,4.20070193293016e-07,NA,6.27456616456866e-07,NA
"RCP_MFM_AF100","2090","Former_USSR",NA,NA,NA,4.1644713567816e-07,NA,6.48048707481722e-07,NA
"RCP_MFM_AF100","2100","Former_USSR",NA,NA,NA,4.15469690596418e-07,NA,6.55308089597883e-07,NA
"RCP_MFM_AF25","2000","Former_USSR",NA,NA,NA,3.66955827339718e-07,NA,NA,8.97614556122436e-07
"RCP_MFM_AF25","2010","Former_USSR",NA,NA,NA,3.77673015285434e-07,NA,NA,8.12533291414698e-07
"RCP_MFM_AF25","2020","Former_USSR",NA,NA,NA,3.86746430219718e-07,NA,NA,NA
"RCP_MFM_AF25","2030","Former_USSR",NA,NA,NA,4.04926028468229e-07,NA,NA,NA
"RCP_MFM_AF25","2040","Former_USSR",NA,NA,NA,4.09914031480307e-07,NA,NA,NA
"RCP_MFM_AF25","2050","Former_USSR",NA,NA,NA,4.10336308817193e-07,NA,NA,NA
"RCP_MFM_AF25","2060","Former_USSR",NA,NA,NA,4.15528172400329e-07,NA,1.04014868834717e-06,NA
"RCP_MFM_AF25","2070","Former_USSR",NA,NA,NA,4.22856332113664e-07,NA,7.88383598323826e-07,NA
"RCP_MFM_AF25","2080","Former_USSR",NA,NA,NA,4.3422140292992e-07,NA,6.47627986869602e-07,NA
"RCP_MFM_AF25","2090","Former_USSR",NA,NA,NA,4.4150418311651e-07,NA,6.46812922932335e-07,NA
"RCP_MFM_AF25","2100","Former_USSR",NA,NA,NA,4.39244133980358e-07,NA,6.61606949534092e-07,NA
"RCP_MFM_AF50","2000","Former_USSR",NA,NA,NA,3.65509316650865e-07,NA,NA,8.97552688694918e-07
"RCP_MFM_AF50","2010","Former_USSR",NA,NA,NA,3.76214370545572e-07,NA,NA,8.12476846752629e-07
"RCP_MFM_AF50","2020","Former_USSR",NA,NA,NA,3.8385581163812e-07,NA,NA,NA
"RCP_MFM_AF50","2030","Former_USSR",NA,NA,NA,3.99408064123194e-07,NA,NA,NA
"RCP_MFM_AF50","2040","Former_USSR",NA,NA,NA,4.0701708244363e-07,NA,NA,NA
"RCP_MFM_AF50","2050","Former_USSR",NA,NA,NA,4.08252704975598e-07,NA,NA,NA
"RCP_MFM_AF50","2060","Former_USSR",NA,NA,NA,4.1017717495985e-07,NA,NA,NA
"RCP_MFM_AF50","2070","Former_USSR",NA,NA,NA,4.12264514549101e-07,NA,1.61682837672473e-06,NA
"RCP_MFM_AF50","2080","Former_USSR",NA,NA,NA,4.2069853777561e-07,NA,7.0116281931418e-07,NA
"RCP_MFM_AF50","2090","Former_USSR",NA,NA,NA,4.22142514420454e-07,NA,6.68846677983733e-07,NA
"RCP_MFM_AF50","2100","Former_USSR",NA,NA,NA,4.2185020978434e-07,NA,6.87406006261633e-07,NA
"RCP_MFM_AF75","2000","Former_USSR",NA,NA,NA,3.66322307684108e-07,NA,NA,8.97583658996619e-07
"RCP_MFM_AF75","2010","Former_USSR",NA,NA,NA,3.77028828796779e-07,NA,NA,8.12505486057655e-07
"RCP_MFM_AF75","2020","Former_USSR",NA,NA,NA,3.84636835981881e-07,NA,NA,NA
"RCP_MFM_AF75","2030","Former_USSR",NA,NA,NA,3.9856023489909e-07,NA,NA,NA
"RCP_MFM_AF75","2040","Former_USSR",NA,NA,NA,4.06282503779789e-07,NA,NA,NA
"RCP_MFM_AF75","2050","Former_USSR",NA,NA,NA,4.05673670583911e-07,NA,NA,NA
"RCP_MFM_AF75","2060","Former_USSR",NA,NA,NA,4.06926468468372e-07,NA,NA,NA
"RCP_MFM_AF75","2070","Former_USSR",NA,NA,NA,4.07078223060838e-07,NA,1.36323193304709e-06,NA
"RCP_MFM_AF75","2080","Former_USSR",NA,NA,NA,4.15473377050409e-07,NA,6.60050969001793e-07,NA
"RCP_MFM_AF75","2090","Former_USSR",NA,NA,NA,4.13599474790936e-07,NA,6.84934530391021e-07,NA
"RCP_MFM_AF75","2100","Former_USSR",NA,NA,NA,4.13722879180228e-07,NA,6.77194802404135e-07,NA
"RCP_MFM_noAF","2000","Former_USSR",NA,NA,NA,3.68399038246751e-07,NA,NA,8.97656950171907e-07
"RCP_MFM_noAF","2010","Former_USSR",NA,NA,NA,3.79114613125361e-07,NA,NA,8.1257168796894e-07
"RCP_MFM_noAF","2020","Former_USSR",NA,NA,NA,3.87161332608419e-07,NA,NA,NA
"RCP_MFM_noAF","2030","Former_USSR",NA,NA,NA,4.02912753234289e-07,NA,NA,NA
"RCP_MFM_noAF","2040","Former_USSR",NA,NA,NA,4.08861582185831e-07,NA,NA,NA
"RCP_MFM_noAF","2050","Former_USSR",NA,NA,NA,4.07362140382934e-07,NA,NA,NA
"RCP_MFM_noAF","2060","Former_USSR",NA,NA,NA,4.06404982337655e-07,NA,NA,NA
"RCP_MFM_noAF","2070","Former_USSR",NA,NA,NA,4.08086919974923e-07,NA,3.1446408821454e-06,NA
"RCP_MFM_noAF","2080","Former_USSR",NA,NA,NA,4.21601343444752e-07,NA,7.03034877663681e-07,NA
"RCP_MFM_noAF","2090","Former_USSR",NA,NA,NA,4.19409009363933e-07,NA,7.51073162126979e-07,NA
"RCP_MFM_noAF","2100","Former_USSR",NA,NA,NA,4.17572775174277e-07,NA,7.38000035509827e-07,NA
"RCP_SFM_AF0","2000","Former_USSR",NA,NA,NA,3.65641034574407e-07,NA,NA,8.96302925060273e-07
"RCP_SFM_AF0","2010","Former_USSR",NA,NA,NA,3.76239187584279e-07,NA,NA,8.09958830377025e-07
"RCP_SFM_AF0","2020","Former_USSR",NA,NA,NA,3.84271823604339e-07,NA,NA,NA
"RCP_SFM_AF0","2030","Former_USSR",NA,NA,NA,3.97190852936594e-07,NA,NA,NA
"RCP_SFM_AF0","2040","Former_USSR",NA,NA,NA,4.00696683065319e-07,NA,NA,NA
"RCP_SFM_AF0","2050","Former_USSR",NA,NA,NA,4.02388580950034e-07,NA,NA,NA
"RCP_SFM_AF0","2060","Former_USSR",NA,NA,NA,4.0403773978101e-07,NA,9.97240970283055e-07,NA
"RCP_SFM_AF0","2070","Former_USSR",NA,NA,NA,4.11704981280772e-07,NA,8.35384166412356e-07,NA
"RCP_SFM_AF0","2080","Former_USSR",NA,NA,NA,4.22869838676012e-07,NA,6.79313917872719e-07,NA
"RCP_SFM_AF0","2090","Former_USSR",NA,NA,NA,4.30246744567774e-07,NA,7.27800336961412e-07,NA
"RCP_SFM_AF0","2100","Former_USSR",NA,NA,NA,4.30871488365853e-07,NA,7.56268073147255e-07,NA
"RCP_SFM_AF100","2000","Former_USSR",NA,NA,NA,3.75629483068614e-07,NA,NA,9.28031907978091e-07
"RCP_SFM_AF100","2010","Former_USSR",NA,NA,NA,3.86292730964229e-07,NA,NA,8.45065238817686e-07
"RCP_SFM_AF100","2020","Former_USSR",NA,NA,NA,3.94614728664584e-07,NA,NA,NA
"RCP_SFM_AF100","2030","Former_USSR",NA,NA,NA,4.16974793497829e-07,NA,NA,NA
"RCP_SFM_AF100","2040","Former_USSR",NA,NA,NA,4.23100663961889e-07,NA,NA,NA
"RCP_SFM_AF100","2050","Former_USSR",NA,NA,NA,4.32816719923089e-07,NA,NA,NA
"RCP_SFM_AF100","2060","Former_USSR",NA,NA,NA,4.23805935905923e-07,NA,NA,NA
"RCP_SFM_AF100","2070","Former_USSR",NA,NA,NA,4.20147453697037e-07,NA,6.90859440321478e-07,NA
"RCP_SFM_AF100","2080","Former_USSR",NA,NA,NA,4.15938046436913e-07,NA,5.78857401204766e-07,NA
"RCP_SFM_AF100","2090","Former_USSR",NA,NA,NA,4.15317420406581e-07,NA,5.81118887830898e-07,NA
"RCP_SFM_AF100","2100","Former_USSR",NA,NA,NA,4.12747654090173e-07,NA,5.76241271672304e-07,NA
"RCP_SFM_AF25","2000","Former_USSR",NA,NA,NA,3.6475244495257e-07,NA,NA,9.01295557157211e-07
"RCP_SFM_AF25","2010","Former_USSR",NA,NA,NA,3.75343883337767e-07,NA,NA,8.1558406821058e-07
"RCP_SFM_AF25","2020","Former_USSR",NA,NA,NA,3.83263426903231e-07,NA,NA,NA
"RCP_SFM_AF25","2030","Former_USSR",NA,NA,NA,3.97626592766135e-07,NA,NA,NA
"RCP_SFM_AF25","2040","Former_USSR",NA,NA,NA,4.04359332135766e-07,NA,NA,NA
"RCP_SFM_AF25","2050","Former_USSR",NA,NA,NA,4.06840103426144e-07,NA,NA,NA
"RCP_SFM_AF25","2060","Former_USSR",NA,NA,NA,4.09357815047724e-07,NA,NA,NA
"RCP_SFM_AF25","2070","Former_USSR",NA,NA,NA,4.1325752327036e-07,NA,8.76870758489556e-07,NA
"RCP_SFM_AF25","2080","Former_USSR",NA,NA,NA,4.20000338779782e-07,NA,6.38219279144604e-07,NA
"RCP_SFM_AF25","2090","Former_USSR",NA,NA,NA,4.18630247684752e-07,NA,6.77241758566695e-07,NA
"RCP_SFM_AF25","2100","Former_USSR",NA,NA,NA,4.17771839655277e-07,NA,6.99987558078348e-07,NA
"RCP_SFM_AF50","2000","Former_USSR",NA,NA,NA,3.69428034913956e-07,NA,NA,9.0786984799931e-07
"RCP_SFM_AF50","2010","Former_USSR",NA,NA,NA,3.8004811341854e-07,NA,NA,8.22737984083697e-07
"RCP_SFM_AF50","2020","Former_USSR",NA,NA,NA,3.88104469452504e-07,NA,NA,NA
"RCP_SFM_AF50","2030","Former_USSR",NA,NA,NA,4.04202108152426e-07,NA,NA,NA
"RCP_SFM_AF50","2040","Former_USSR",NA,NA,NA,4.10920418958526e-07,NA,1.53011489161454e-06,NA
"RCP_SFM_AF50","2050","Former_USSR",NA,NA,NA,4.12757070880666e-07,NA,3.76644610375451e-06,NA
"RCP_SFM_AF50","2060","Former_USSR",NA,NA,NA,4.13850933102462e-07,NA,3.61717117534318e-06,NA
"RCP_SFM_AF50","2070","Former_USSR",NA,NA,NA,4.15180769462697e-07,NA,2.7466980355195e-06,NA
"RCP_SFM_AF50","2080","Former_USSR",NA,NA,NA,4.23253436884007e-07,NA,6.91635738289317e-07,NA
"RCP_SFM_AF50","2090","Former_USSR",NA,NA,NA,4.21201580247409e-07,NA,6.81911571443942e-07,NA
"RCP_SFM_AF50","2100","Former_USSR",NA,NA,NA,4.18724043163442e-07,NA,7.0380592758769e-07,NA
"RCP_SFM_AF75","2000","Former_USSR",NA,NA,NA,3.74698775984755e-07,NA,NA,9.16227124245368e-07
"RCP_SFM_AF75","2010","Former_USSR",NA,NA,NA,3.85346647371097e-07,NA,NA,8.32040899219131e-07
"RCP_SFM_AF75","2020","Former_USSR",NA,NA,NA,3.93884865247248e-07,NA,NA,NA
"RCP_SFM_AF75","2030","Former_USSR",NA,NA,NA,4.15111040527594e-07,NA,NA,NA
"RCP_SFM_AF75","2040","Former_USSR",NA,NA,NA,4.19109575295421e-07,NA,NA,NA
"RCP_SFM_AF75","2050","Former_USSR",NA,NA,NA,4.25402314017867e-07,NA,NA,NA
"RCP_SFM_AF75","2060","Former_USSR",NA,NA,NA,4.2213752919412e-07,NA,NA,NA
"RCP_SFM_AF75","2070","Former_USSR",NA,NA,NA,4.24849178192848e-07,NA,7.6204832646852e-07,NA
"RCP_SFM_AF75","2080","Former_USSR",NA,NA,NA,4.20283832853282e-07,NA,6.16337618796089e-07,NA
"RCP_SFM_AF75","2090","Former_USSR",NA,NA,NA,4.18097439150963e-07,NA,6.20717874582771e-07,NA
"RCP_SFM_AF75","2100","Former_USSR",NA,NA,NA,4.15114584667286e-07,NA,6.25237252799821e-07,NA
"RCP_SFM_noAF","2000","Former_USSR",NA,NA,NA,3.68399217212422e-07,NA,NA,8.97656957367883e-07
"RCP_SFM_noAF","2010","Former_USSR",NA,NA,NA,3.79114770586672e-07,NA,NA,8.12571693295727e-07
"RCP_SFM_noAF","2020","Former_USSR",NA,NA,NA,3.8716144064634e-07,NA,NA,NA
"RCP_SFM_noAF","2030","Former_USSR",NA,NA,NA,4.02499779744599e-07,NA,NA,NA
"RCP_SFM_noAF","2040","Former_USSR",NA,NA,NA,4.07842824999485e-07,NA,NA,NA
"RCP_SFM_noAF","2050","Former_USSR",NA,NA,NA,4.07474956760227e-07,NA,NA,NA
"RCP_SFM_noAF","2060","Former_USSR",NA,NA,NA,4.09855531776194e-07,NA,NA,NA
"RCP_SFM_noAF","2070","Former_USSR",NA,NA,NA,4.13161660087391e-07,NA,1.53464855166074e-06,NA
"RCP_SFM_noAF","2080","Former_USSR",NA,NA,NA,4.22848269496358e-07,NA,7.06648939418072e-07,NA
"RCP_SFM_noAF","2090","Former_USSR",NA,NA,NA,4.21419877985759e-07,NA,6.83699878101466e-07,NA
"RCP_SFM_noAF","2100","Former_USSR",NA,NA,NA,4.19114063041267e-07,NA,7.06983165804408e-07,NA
"REF_MFM_AF0","2000","Former_USSR",NA,NA,NA,3.46607516070704e-07,NA,NA,8.96818544350513e-07
"REF_MFM_AF0","2010","Former_USSR",NA,NA,NA,3.58249444365641e-07,NA,NA,8.13524899584537e-07
"REF_MFM_AF0","2020","Former_USSR",NA,NA,NA,3.67081734972272e-07,NA,NA,NA
"REF_MFM_AF0","2030","Former_USSR",NA,NA,NA,3.80544040280589e-07,NA,NA,NA
"REF_MFM_AF0","2040","Former_USSR",NA,NA,NA,3.81210889998524e-07,NA,NA,NA
"REF_MFM_AF0","2050","Former_USSR",NA,NA,NA,3.80072858223664e-07,NA,NA,NA
"REF_MFM_AF0","2060","Former_USSR",NA,NA,NA,3.87368368832374e-07,NA,6.57778416655787e-07,NA
"REF_MFM_AF0","2070","Former_USSR",NA,NA,NA,3.85849424678568e-07,NA,6.68024246803311e-07,NA
"REF_MFM_AF0","2080","Former_USSR",NA,NA,NA,3.84815128814284e-07,NA,7.0138925641665e-07,NA
"REF_MFM_AF0","2090","Former_USSR",NA,NA,NA,3.98562998453881e-07,NA,6.04906768559053e-07,NA
"REF_MFM_AF0","2100","Former_USSR",NA,NA,NA,4.08647633783475e-07,NA,5.87199016799032e-07,NA
"REF_MFM_AF100","2000","Former_USSR",NA,NA,NA,3.46742452416832e-07,NA,NA,8.96817251386824e-07
"REF_MFM_AF100","2010","Former_USSR",NA,NA,NA,3.58276262671014e-07,NA,NA,8.1351938675432e-07
"REF_MFM_AF100","2020","Former_USSR",NA,NA,NA,3.67328824242165e-07,NA,NA,NA
"REF_MFM_AF100","2030","Former_USSR",NA,NA,NA,3.82784048216601e-07,NA,NA,NA
"REF_MFM_AF100","2040","Former_USSR",NA,NA,NA,3.82875364085077e-07,NA,NA,NA
"REF_MFM_AF100","2050","Former_USSR",NA,NA,NA,3.81005069886112e-07,NA,NA,NA
"REF_MFM_AF100","2060","Former_USSR",NA,NA,NA,3.843818071633e-07,NA,NA,NA
"REF_MFM_AF100","2070","Former_USSR",NA,NA,NA,3.83211289210329e-07,NA,NA,NA
"REF_MFM_AF100","2080","Former_USSR",NA,NA,NA,3.80507497652876e-07,NA,NA,NA
"REF_MFM_AF100","2090","Former_USSR",NA,NA,NA,3.8633096893105e-07,NA,NA,NA
"REF_MFM_AF100","2100","Former_USSR",NA,NA,NA,3.88086579528341e-07,NA,5.98660171782953e-07,NA
"REF_MFM_AF25","2000","Former_USSR",NA,NA,NA,3.47252510161834e-07,NA,NA,8.96834484039361e-07
"REF_MFM_AF25","2010","Former_USSR",NA,NA,NA,3.58872321773657e-07,NA,NA,8.13538107691946e-07
"REF_MFM_AF25","2020","Former_USSR",NA,NA,NA,3.67290136213556e-07,NA,NA,NA
"REF_MFM_AF25","2030","Former_USSR",NA,NA,NA,3.76814208058607e-07,NA,5.49674345169098e-07,NA
"REF_MFM_AF25","2040","Former_USSR",NA,NA,NA,3.78377759919834e-07,NA,8.34718388081896e-07,NA
"REF_MFM_AF25","2050","Former_USSR",NA,NA,NA,3.79115348999181e-07,NA,1.40983382023595e-06,NA
"REF_MFM_AF25","2060","Former_USSR",NA,NA,NA,3.83821208231302e-07,NA,7.31224829353111e-07,NA
"REF_MFM_AF25","2070","Former_USSR",NA,NA,NA,3.86501573255342e-07,NA,5.90385184717762e-07,NA
"REF_MFM_AF25","2080","Former_USSR",NA,NA,NA,3.85230902518484e-07,NA,5.89761743022707e-07,NA
"REF_MFM_AF25","2090","Former_USSR",NA,NA,NA,3.96042347855453e-07,NA,5.9585097928889e-07,NA
"REF_MFM_AF25","2100","Former_USSR",NA,NA,NA,3.99053761276767e-07,NA,6.04368775833375e-07,NA
"REF_MFM_AF50","2000","Former_USSR",NA,NA,NA,3.45861077465334e-07,NA,NA,8.96791132790395e-07
"REF_MFM_AF50","2010","Former_USSR",NA,NA,NA,3.57479121934613e-07,NA,NA,8.13499323857453e-07
"REF_MFM_AF50","2020","Former_USSR",NA,NA,NA,3.67178034838939e-07,NA,NA,NA
"REF_MFM_AF50","2030","Former_USSR",NA,NA,NA,3.78765695875695e-07,NA,NA,NA
"REF_MFM_AF50","2040","Former_USSR",NA,NA,NA,3.82196976312774e-07,NA,NA,NA
"REF_MFM_AF50","2050","Former_USSR",NA,NA,NA,3.80966167635566e-07,NA,NA,NA
"REF_MFM_AF50","2060","Former_USSR",NA,NA,NA,3.83149842220433e-07,NA,NA,NA
"REF_MFM_AF50","2070","Former_USSR",NA,NA,NA,3.83189150083368e-07,NA,6.23834209779982e-07,NA
"REF_MFM_AF50","2080","Former_USSR",NA,NA,NA,3.83378643038881e-07,NA,6.36715736877707e-07,NA
"REF_MFM_AF50","2090","Former_USSR",NA,NA,NA,3.91538318885509e-07,NA,6.53299921391562e-07,NA
"REF_MFM_AF50","2100","Former_USSR",NA,NA,NA,3.92728565192235e-07,NA,6.7134749133214e-07,NA
"REF_MFM_AF75","2000","Former_USSR",NA,NA,NA,3.45945862966861e-07,NA,NA,8.967912247449e-07
"REF_MFM_AF75","2010","Former_USSR",NA,NA,NA,3.57517871669338e-07,NA,NA,8.13497547897329e-07
"REF_MFM_AF75","2020","Former_USSR",NA,NA,NA,3.66793914878175e-07,NA,NA,NA
"REF_MFM_AF75","2030","Former_USSR",NA,NA,NA,3.82062743231554e-07,NA,NA,NA
"REF_MFM_AF75","2040","Former_USSR",NA,NA,NA,3.82480763757751e-07,NA,NA,NA
"REF_MFM_AF75","2050","Former_USSR",NA,NA,NA,3.79243190275333e-07,NA,NA,NA
"REF_MFM_AF75","2060","Former_USSR",NA,NA,NA,3.8020362660799e-07,NA,NA,NA
"REF_MFM_AF75","2070","Former_USSR",NA,NA,NA,3.78770412635008e-07,NA,NA,NA
"REF_MFM_AF75","2080","Former_USSR",NA,NA,NA,3.75741736389588e-07,NA,NA,NA
"REF_MFM_AF75","2090","Former_USSR",NA,NA,NA,3.80327239277396e-07,NA,NA,NA
"REF_MFM_AF75","2100","Former_USSR",NA,NA,NA,3.80513223994652e-07,NA,NA,NA
"REF_MFM_noAF","2000","Former_USSR",NA,NA,NA,3.46909592793175e-07,NA,NA,8.9682753408629e-07
"REF_MFM_noAF","2010","Former_USSR",NA,NA,NA,3.58446548260335e-07,NA,NA,8.13528169918045e-07
"REF_MFM_noAF","2020","Former_USSR",NA,NA,NA,3.66808113627192e-07,NA,NA,NA
"REF_MFM_noAF","2030","Former_USSR",NA,NA,NA,3.76759374995615e-07,NA,NA,NA
"REF_MFM_noAF","2040","Former_USSR",NA,NA,NA,3.79387414489441e-07,NA,NA,NA
"REF_MFM_noAF","2050","Former_USSR",NA,NA,NA,3.78372644943194e-07,NA,NA,NA
"REF_MFM_noAF","2060","Former_USSR",NA,NA,NA,3.79290595713118e-07,NA,NA,NA
"REF_MFM_noAF","2070","Former_USSR",NA,NA,NA,3.7942072902522e-07,NA,NA,NA
"REF_MFM_noAF","2080","Former_USSR",NA,NA,NA,3.79588235456136e-07,NA,1.50669090288134e-06,NA
"REF_MFM_noAF","2090","Former_USSR",NA,NA,NA,3.87622922886016e-07,NA,1.6694307661994e-06,NA
"REF_MFM_noAF","2100","Former_USSR",NA,NA,NA,3.90410884946107e-07,NA,8.41714259190764e-07,NA
"REF_SFM_AF0","2000","Former_USSR",NA,NA,NA,3.47040124458444e-07,NA,NA,8.91823827840429e-07
"REF_SFM_AF0","2010","Former_USSR",NA,NA,NA,3.5855696394986e-07,NA,NA,8.06730665308724e-07
"REF_SFM_AF0","2020","Former_USSR",NA,NA,NA,3.66905712116304e-07,NA,NA,NA
"REF_SFM_AF0","2030","Former_USSR",NA,NA,NA,3.74466544463216e-07,NA,NA,NA
"REF_SFM_AF0","2040","Former_USSR",NA,NA,NA,3.76147480424485e-07,NA,NA,NA
"REF_SFM_AF0","2050","Former_USSR",NA,NA,NA,3.77244112177294e-07,NA,1.2415477253895e-06,NA
"REF_SFM_AF0","2060","Former_USSR",NA,NA,NA,3.81572649175525e-07,NA,1.30215129505166e-06,NA
"REF_SFM_AF0","2070","Former_USSR",NA,NA,NA,3.81795504019205e-07,NA,7.42611550108271e-07,NA
"REF_SFM_AF0","2080","Former_USSR",NA,NA,NA,3.81872097238033e-07,NA,7.69592997849806e-07,NA
"REF_SFM_AF0","2090","Former_USSR",NA,NA,NA,3.96165002836626e-07,NA,7.14366145946714e-07,NA
"REF_SFM_AF0","2100","Former_USSR",NA,NA,NA,4.01463938446755e-07,NA,7.5068199334146e-07,NA
"REF_SFM_AF100","2000","Former_USSR",NA,NA,NA,3.61645555789554e-07,NA,NA,9.27506645136792e-07
"REF_SFM_AF100","2010","Former_USSR",NA,NA,NA,3.72880035164364e-07,NA,NA,8.46488946059181e-07
"REF_SFM_AF100","2020","Former_USSR",NA,NA,NA,3.81489784157196e-07,NA,NA,NA
"REF_SFM_AF100","2030","Former_USSR",NA,NA,NA,3.97791784700747e-07,NA,NA,NA
"REF_SFM_AF100","2040","Former_USSR",NA,NA,NA,3.98780456422848e-07,NA,NA,NA
"REF_SFM_AF100","2050","Former_USSR",NA,NA,NA,4.01530592310257e-07,NA,NA,NA
