"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF75",2050,0.000546443832503162,1.44194777757588e-05,9.62122159203344e-06,1.30333106856796e-05,2.98069222624479e-05,2.8834217231877e-05,2.01862225733118e-05,6.15572110009648e-05,2.50415956377776e-06,2.37258849093277e-06,2.95812701367097e-06,3.02346332253711e-07,4.1050142570581e-05,0,0,2.88904640105832e-07,0,0,0,5.52042185741925e-06,1.25610329017314e-05,5.40647131559986e-05,4.4804119227186e-05,2.20835283527154e-06,6.16630802360921e-06,4.07065682274012e-06,Inf,1.81045042857939e-06,Inf,2.29542614655074e-05
"RCP_MFM_AF75",2060,0.000463659731223572,1.43128858427173e-05,9.59350972332281e-06,1.30257982307655e-05,2.94442127399324e-05,2.88621011728865e-05,1.96397627967265e-05,6.15325836501689e-05,2.71578623951235e-06,2.41692886673078e-06,2.94245017209311e-06,3.04365402375188e-07,4.32346880912136e-05,0,0,2.78976936288869e-07,0,0,0,5.39990509231228e-06,1.20581326654946e-05,5.4058573275005e-05,5.6680893389743e-05,2.10995608394654e-06,6.25278169583522e-06,4.06271254522034e-06,Inf,1.88413692381936e-06,Inf,2.31926071387799e-05
"RCP_MFM_AF75",2070,0.000354525161931874,1.41004820134857e-05,9.48239062263114e-06,1.29272333450056e-05,2.85885414456028e-05,2.88966159390866e-05,1.91807344469831e-05,6.1512263510679e-05,3.1399053783933e-06,2.50254070049116e-06,2.90240409130379e-06,2.96376090607817e-07,4.60873524420097e-05,0,0,2.54040551837332e-07,0,0,0,6.65892179212962e-06,1.14333610256324e-05,5.05334001147591e-05,5.08523366771869e-05,1.95830151641754e-06,6.1679925467426e-06,3.98095504680813e-06,Inf,2.02638350625386e-06,Inf,2.41626803672905e-05
"RCP_MFM_AF75",2080,0.00022049652380696,1.38828577694693e-05,9.58076364637689e-06,1.28094341930703e-05,2.7515839833854e-05,2.89599419735209e-05,1.85207880405355e-05,6.15063987263004e-05,3.3484982271353e-06,2.83228634363906e-06,2.87083814457414e-06,2.8828154356002e-07,4.50113875740514e-05,0,0,2.3960019549702e-07,0,0,0,6.74247310655952e-06,1.10889515963011e-05,4.8600448884419e-05,4.64454308804819e-05,1.87860912007092e-06,6.43099128358794e-06,3.81369048990218e-06,Inf,2.25162865517751e-06,Inf,2.55531097764358e-05
"RCP_MFM_AF75",2090,0.000161841142356931,1.37890271491463e-05,9.50541934976247e-06,1.2693455448257e-05,2.61274091985763e-05,2.89648981728796e-05,1.76140860514174e-05,6.14567402569715e-05,3.51148088420505e-06,2.92878417580035e-06,2.85433827153372e-06,2.84965678590493e-07,4.43017838844393e-05,0,0,2.33849452909885e-07,0,0,0,8.90133601892498e-06,1.08433452129131e-05,4.64435098451827e-05,5.1293319146518e-05,1.70652283151427e-06,6.78882177382102e-06,3.60298668785798e-06,Inf,2.51177615808745e-06,Inf,2.73147250675232e-05
"RCP_MFM_AF75",2100,0.000108173207460945,1.37586097650128e-05,9.51943361504289e-06,1.2613980113657e-05,2.48642036300237e-05,2.88556183613705e-05,1.6422007329833e-05,6.11988189946653e-05,3.69281967717051e-06,3.01971434974859e-06,2.83138254984945e-06,2.73604624461861e-07,4.34577055627024e-05,0,0,2.27769312251767e-07,0,0,0,1.00890930899394e-05,1.06683219254205e-05,4.32838889284502e-05,5.72319704183726e-05,1.54449348826784e-06,6.87471125701776e-06,3.39016822504443e-06,0,2.71582155249561e-06,0,2.87987430122179e-05
"RCP_MFM_noAF",2000,0.000605642442522166,1.44137082324575e-05,9.73757581798426e-06,1.29015004859176e-05,2.93464594074925e-05,2.832936330962e-05,2.04900294093036e-05,6.11264942992069e-05,2.32312366176981e-06,1.82509490679176e-06,2.95849122164366e-06,0,4.11505635997354e-05,0,0,2.90386373537401e-07,0,0,0,0,0,0,0,0,0,4.5240570388115e-06,Inf,1.60018411614568e-06,Inf,2.23698276103809e-05
"RCP_MFM_noAF",2010,0.000594315209178877,1.43604921225152e-05,9.53220724803324e-06,1.28129747267032e-05,3.02035707588258e-05,2.84518569211062e-05,2.1086671483838e-05,6.12796274627373e-05,2.2413225242596e-06,2.13190376051845e-06,2.95248461629019e-06,0,4.10057287829189e-05,0,0,2.97735213124577e-07,0,0,0,0,0,0,0,2.40101136811505e-06,5.2744781037601e-06,4.2518833126466e-06,Inf,1.57972769748209e-06,Inf,2.2094068772722e-05
"RCP_MFM_noAF",2020,0.000612636228967709,1.44751581884015e-05,9.57854571680121e-06,1.29164834287191e-05,3.07529816115586e-05,2.86666476634237e-05,2.13960379387939e-05,6.15560727848758e-05,2.35046723845025e-06,2.34642415096947e-06,2.9767781625603e-06,0,4.14494880812987e-05,0,0,3.01637667709952e-07,0,0,0,3.12520463106823e-06,1.47371009300422e-05,5.0212169017105e-05,1.63762081015784e-05,2.50156444609053e-06,5.4710474256881e-06,4.09920498126765e-06,Inf,1.65299688310404e-06,Inf,2.24369276836739e-05
"RCP_MFM_noAF",2030,0.000600641326514812,1.4449634765025e-05,9.56288275293666e-06,1.28949930917857e-05,3.02801549437018e-05,2.87202522007729e-05,2.07994361962001e-05,6.15436171893599e-05,2.33306501060809e-06,2.3523377393431e-06,2.97396634735091e-06,0,4.1235003511536e-05,0,0,3.11882288706353e-07,0,0,0,5.34356119657043e-06,1.44869602270521e-05,5.66965643273588e-05,7.14776112256951e-05,2.33208331556525e-06,5.57805650717058e-06,4.08216430679575e-06,Inf,1.70916910628299e-06,Inf,2.27715385093759e-05
"RCP_MFM_noAF",2040,0.00059902599944923,1.44526038581096e-05,9.57669598097238e-06,1.30255946505898e-05,3.03180344032159e-05,2.88054965413157e-05,2.0613818285186e-05,6.16055310835402e-05,2.30977777222267e-06,2.40688706013345e-06,2.9710613525696e-06,0,4.2305482267659e-05,0,0,3.26830539625111e-07,0,0,0,5.48468113525373e-06,1.3539438901783e-05,5.16105045425017e-05,4.36178051490209e-05,2.3055715252208e-06,5.76058645535975e-06,4.0759061495349e-06,Inf,1.74971187694069e-06,Inf,2.28592869291212e-05
"RCP_MFM_noAF",2050,0.000549035456533739,1.44560740527445e-05,9.64238059806187e-06,1.30765426655283e-05,2.98111279119629e-05,2.8840319492645e-05,2.01881403992759e-05,6.15625040734203e-05,2.38406838925651e-06,2.48103039155342e-06,2.97383420435768e-06,0,4.3902388729321e-05,0,0,3.41836068378176e-07,0,0,0,5.53437819500638e-06,1.28051844910544e-05,5.40724442003992e-05,4.48394977048063e-05,2.21384498205217e-06,6.16669539211462e-06,4.06447264874675e-06,Inf,1.80796298577898e-06,Inf,2.29338211796575e-05
"RCP_MFM_noAF",2060,0.000467266300893565,1.43538041687727e-05,9.61558600334729e-06,1.30751918849889e-05,2.94484592161701e-05,2.88674279998422e-05,1.96413842515778e-05,6.15360485215852e-05,2.43683733484975e-06,2.55566405089378e-06,2.96115516436458e-06,0,4.4801921369751e-05,0,0,3.74436064080937e-07,0,0,0,5.42099684606009e-06,1.24513671132119e-05,5.40607937540626e-05,5.54619392327525e-05,2.11415085144516e-06,6.25291673856543e-06,4.05684554505483e-06,Inf,1.88170657927709e-06,Inf,2.31778970177082e-05
"RCP_MFM_noAF",2070,0.000359406934648047,1.41556425835371e-05,9.51453646404542e-06,1.29982312507155e-05,2.85915102382028e-05,2.88996385211551e-05,1.91815897196678e-05,6.15122881149125e-05,2.67533877734184e-06,2.70649147517394e-06,2.93034256788932e-06,0,4.52686461394843e-05,0,0,3.8391608651162e-07,0,0,0,6.70278094689486e-06,1.17949897198792e-05,5.05266602138667e-05,5.23963179573371e-05,1.96733568311703e-06,6.1678838802759e-06,3.97824952736877e-06,Inf,2.02422449140484e-06,Inf,2.41892832792716e-05
"RCP_MFM_noAF",2080,0.000227308361281202,1.39625215552018e-05,9.62389656700295e-06,1.29046502123593e-05,2.75264116184195e-05,2.89658556733223e-05,1.85225927720342e-05,6.15097935806686e-05,2.79224522998525e-06,3.14387442760907e-06,2.90923478469868e-06,0,4.64539442078742e-05,0,0,3.93415177182565e-07,0,0,0,6.80111324619982e-06,1.15918744402372e-05,4.8599862183207e-05,4.8124226881018e-05,1.89299886583137e-06,6.43148228164687e-06,3.80441180747355e-06,Inf,2.24618371944634e-06,Inf,2.55508114010384e-05
"RCP_MFM_noAF",2090,0.000168401924850094,1.38809283251027e-05,9.55263789723694e-06,1.28058922195584e-05,2.61403340325107e-05,2.8970000884482e-05,1.76227398879946e-05,6.1457937998047e-05,2.81311327202957e-06,3.21052426555817e-06,2.90004891472374e-06,0,4.6115742257424e-05,0,0,4.60679106885822e-07,0,0,0,8.98449085024931e-06,1.11854236526206e-05,4.64421589645138e-05,5.24628409694042e-05,1.72298326623538e-06,6.78947448332238e-06,3.59725108876876e-06,Inf,2.50646869363622e-06,Inf,2.73038606179822e-05
"RCP_MFM_noAF",2100,0.000113657580295232,1.38155690237123e-05,9.53776377627242e-06,1.27102890446544e-05,2.4899663468363e-05,2.88616432212923e-05,1.64336513134395e-05,6.12000691876462e-05,2.79438031674847e-06,3.25427627717049e-06,2.8745155621818e-06,0,4.54836371821988e-05,0,0,6.0593335327403e-07,0,0,0,1.01708147805865e-05,1.08750805263826e-05,4.32819107566055e-05,5.80635042260834e-05,1.56008060583553e-06,6.87524260504764e-06,3.38681948555429e-06,0,2.71165745269439e-06,0,2.87904974539216e-05
"RCP_SFM_AF0",2000,0.000605662700984535,1.44138741516021e-05,9.7380280669523e-06,1.29018525092736e-05,2.93464750032595e-05,2.8329384371301e-05,2.04900297080202e-05,6.11265442410183e-05,2.32685288155481e-06,1.83131028057661e-06,2.94196031948594e-06,0,4.11422725727233e-05,0,0,2.90392488053286e-07,0,0,0,0,0,0,0,0,0,4.52399919970415e-06,Inf,1.60019671667242e-06,Inf,2.23702676075498e-05
"RCP_SFM_AF0",2010,0.000594612850253772,1.43628838187287e-05,9.53441389894185e-06,1.28244222331719e-05,3.02035194302485e-05,2.84517641607657e-05,2.10866158668847e-05,6.12796594901129e-05,2.24714532367519e-06,2.13891454622996e-06,2.93734162399859e-06,0,4.10363946887864e-05,0,0,2.9806880244937e-07,0,0,0,0,0,0,0,2.40072783182293e-06,5.27450405839883e-06,4.25183256371345e-06,Inf,1.57977278492308e-06,Inf,2.20948865463521e-05
"RCP_SFM_AF0",2020,0.000612944039367787,1.44777295989583e-05,9.58110977565502e-06,1.29282923359071e-05,3.075296011726e-05,2.86665887181702e-05,2.13959858256661e-05,6.15561559045987e-05,2.35721391237397e-06,2.35419486794202e-06,2.96134890401297e-06,0,4.15204454515501e-05,0,0,3.02025008626295e-07,0,0,0,3.12175435299691e-06,1.47350253757047e-05,5.02121356091754e-05,1.63762255561155e-05,2.50134874594764e-06,5.47106723710534e-06,4.09910270268427e-06,Inf,1.6530345399711e-06,Inf,2.24377441536752e-05
"RCP_SFM_AF0",2030,0.000600251765346711,1.44416798842612e-05,9.5589038848609e-06,1.28948977147081e-05,3.0278481031052e-05,2.87192850370429e-05,2.07987488444203e-05,6.15428570063582e-05,2.34062593316692e-06,2.3557628078801e-06,2.95491605038008e-06,2.66957899352862e-07,4.14559147500792e-05,0,0,3.13560698440175e-07,0,0,0,5.33946578460548e-06,1.44735093281668e-05,5.6694555534171e-05,5.58551398951659e-05,2.33054224787576e-06,5.57795113353873e-06,4.08191923447977e-06,Inf,1.70859549323095e-06,Inf,2.27698623773008e-05
"RCP_SFM_AF0",2040,0.000598292927544231,1.44294875488299e-05,9.56320598583033e-06,1.30094046251658e-05,3.03151894248715e-05,2.88018549837156e-05,2.06125330766628e-05,6.1602718405048e-05,2.29398073663752e-06,2.36174346761052e-06,2.9488108740227e-06,2.78513023663923e-07,4.16649740485806e-05,0,0,3.29059148379259e-07,0,0,0,5.47629513504509e-06,1.3658895453846e-05,5.16053940224854e-05,4.31958958143564e-05,2.30184122844437e-06,5.76033235574832e-06,4.07712241465617e-06,Inf,1.74913801169934e-06,Inf,2.28567820409358e-05
"RCP_SFM_AF0",2050,0.000547643173471871,1.44170629217003e-05,9.62058434589604e-06,1.30397072107849e-05,2.98108261937268e-05,2.88344686917228e-05,2.01868687122815e-05,6.15582725440077e-05,2.35190236692418e-06,2.37204457754112e-06,2.94685666302245e-06,2.93317880031702e-07,4.35062402772187e-05,0,0,3.44850574944506e-07,0,0,0,5.52241288745686e-06,1.28441914924634e-05,5.4066673318005e-05,4.33695577409367e-05,2.20800306932632e-06,6.16643865227131e-06,4.0660377366678e-06,Inf,1.80733954776742e-06,Inf,2.29293208223851e-05
"RCP_SFM_AF0",2060,0.000465983357566701,1.43214084068266e-05,9.59422804686703e-06,1.30362856123335e-05,2.94510131782082e-05,2.88590472071048e-05,1.96402235035729e-05,6.15298498468386e-05,2.48167380748992e-06,2.42495981554147e-06,2.9350279245982e-06,3.03430139570397e-07,4.4541999361853e-05,0,0,3.71968349555517e-07,0,0,0,5.4058496087761e-06,1.25183292294181e-05,5.4055187778244e-05,5.2454106529122e-05,2.10898008985837e-06,6.25253584506542e-06,4.05866258567758e-06,Inf,1.88032454700432e-06,Inf,2.31738373773179e-05
"RCP_SFM_AF0",2070,0.000358326347992308,1.41173105606059e-05,9.48830170191417e-06,1.29490551792977e-05,2.85943621941329e-05,2.88880600544415e-05,1.91802664972087e-05,6.15028892937606e-05,2.75864437646765e-06,2.55869058716696e-06,2.90558275297539e-06,2.91207971442119e-07,4.35162129700366e-05,0,0,3.87382430941276e-07,0,0,0,6.6677737482319e-06,1.180396426658e-05,5.05176733117556e-05,5.01003562243429e-05,1.9609479723353e-06,6.16734208550772e-06,3.98171612742199e-06,Inf,2.02215294744321e-06,Inf,2.41975144761792e-05
"RCP_SFM_AF0",2080,0.000226392763573589,1.391196663921e-05,9.59218721496388e-06,1.28434237828578e-05,2.75285405171538e-05,2.89501411577705e-05,1.8520612101573e-05,6.14958642204953e-05,2.90071307150824e-06,2.8284652022609e-06,2.88177143964555e-06,3.04470903412481e-07,4.06213025876542e-05,0,0,3.96748413850474e-07,0,0,0,6.75569436647973e-06,1.15596596165967e-05,4.85837126767259e-05,4.71215194256337e-05,1.88568303878525e-06,6.43017483396134e-06,3.81304251280245e-06,Inf,2.24424241199001e-06,Inf,2.55780650386906e-05
"RCP_SFM_AF0",2090,0.000168374684060172,1.38227156322277e-05,9.51369008261207e-06,1.27351761680279e-05,2.6151037653733e-05,2.89573560544189e-05,1.76237870730361e-05,6.14493009550043e-05,2.97043431202201e-06,3.07380915929391e-06,2.86815523879851e-06,3.09643889687957e-07,4.28631637961637e-05,0,0,4.16359104168113e-07,0,0,0,8.91386690925789e-06,1.12798388809886e-05,4.64299425570555e-05,5.14231793445713e-05,1.71450194975147e-06,6.78784102655318e-06,3.59272611916488e-06,Inf,2.49609852601153e-06,Inf,2.72924707961393e-05
"RCP_SFM_AF0",2100,0.000114176956839704,1.37472787509168e-05,9.49865517485367e-06,1.26233521875281e-05,2.49234563073014e-05,2.88497810277778e-05,1.64392172042087e-05,6.11924327230482e-05,3.0118481392054e-06,3.24715886532282e-06,2.83830684769171e-06,3.04133523357204e-07,4.22434250286124e-05,0,0,4.63293380012197e-07,0,0,0,1.00829503886956e-05,1.09043615459574e-05,4.32708340636953e-05,5.7112362470912e-05,1.55060368383088e-06,6.87354874088605e-06,3.37730679194734e-06,0,2.69612188461587e-06,0,2.87660125529497e-05
"RCP_SFM_AF100",2000,0.000605454274575178,1.4390932585832e-05,9.72828414823067e-06,1.28823780809193e-05,2.93463647417547e-05,2.8329212860532e-05,2.04899686727939e-05,6.11262827362374e-05,2.13544614814917e-06,1.80407608796077e-06,3.85608012040397e-06,0,4.11151339590713e-05,0,0,2.9025877624032e-07,0,0,0,0,0,0,0,0,0,4.52426654209151e-06,Inf,1.6001668596092e-06,Inf,2.23687940405132e-05
"RCP_SFM_AF100",2010,0.000594365804493116,1.43253584145385e-05,9.51829987056015e-06,1.27899440903927e-05,3.02033763051907e-05,2.84515542409582e-05,2.10865412498483e-05,6.12793611275796e-05,2.02489501443735e-06,2.11069570627035e-06,3.84405011857093e-06,0,4.09578039885633e-05,0,0,2.97773641736146e-07,0,0,0,0,0,0,0,2.39692349487821e-06,5.27449377763053e-06,4.25220165541866e-06,Inf,1.57975246978878e-06,Inf,2.20929052383087e-05
"RCP_SFM_AF100",2020,0.000612961872517176,1.4475470192475e-05,9.58055781988799e-06,1.29294810579662e-05,3.07527989614907e-05,2.86663378940683e-05,2.13959548203393e-05,6.15557814814626e-05,2.05715351871938e-06,2.33636573058895e-06,3.88253308837821e-06,0,4.1359135319926e-05,0,0,3.01976131898227e-07,0,0,0,3.12167425643506e-06,1.4660771567454e-05,5.02122333325602e-05,1.63672063684035e-05,2.49871561351293e-06,5.47105360961443e-06,4.09886867916975e-06,Inf,1.65263958308207e-06,Inf,2.24335115381096e-05
"RCP_SFM_AF100",2030,0.000600424599321265,1.44491274277781e-05,9.56311427618647e-06,1.29058444323122e-05,3.02824456824566e-05,2.87239666912902e-05,2.08005391189203e-05,6.15472897637907e-05,2.11208340936244e-06,2.42872668690099e-06,3.86589223848721e-06,0,4.10375662588488e-05,0,0,3.2339689704551e-07,0,0,0,5.34360612971619e-06,1.42331631593496e-05,5.67028469527196e-05,8.05996016200882e-05,2.3291851440953e-06,5.57825602094634e-06,4.0770631466675e-06,Inf,1.70489713454921e-06,Inf,2.27470585769428e-05
"RCP_SFM_AF100",2040,0.000598058431770793,1.44649245686309e-05,9.58671299751491e-06,1.30483642853087e-05,3.03202606451664e-05,2.88101699542147e-05,2.06153199702337e-05,6.16112194628448e-05,2.18651423492673e-06,2.62888410770255e-06,3.857668371926e-06,0,4.1760235851111e-05,0,0,3.62943732358381e-07,0,0,0,5.484724047332e-06,1.26559896546198e-05,5.1620371337695e-05,4.30700635873445e-05,2.30318164828004e-06,5.76109931036658e-06,4.0735653327331e-06,Inf,1.7457316519305e-06,Inf,2.28430134693588e-05
"RCP_SFM_AF100",2050,0.000545293972622649,1.44362883663213e-05,9.645540905799e-06,1.30750596700501e-05,2.98090796644818e-05,2.88529724135306e-05,2.01912899209707e-05,6.15780608981945e-05,2.29117988935299e-06,2.85506997117954e-06,3.84875792143949e-06,0,4.35516108769655e-05,0,0,4.22428656361052e-07,0,0,0,5.53622602262088e-06,1.17550276778877e-05,5.40951225614649e-05,4.58836567542563e-05,2.20869810234983e-06,6.16796571383864e-06,4.05407605130766e-06,Inf,1.80180544486464e-06,Inf,2.28792608087041e-05
"RCP_SFM_AF100",2060,0.00046004225075997,1.43762327618798e-05,9.63746319861313e-06,1.30718099819822e-05,2.94404045259662e-05,2.8886494099184e-05,1.96437465525449e-05,6.15576921839616e-05,2.71398498676362e-06,2.92825018859108e-06,3.83425706547292e-06,0,4.54848900914574e-05,0,0,5.35875038621592e-07,0,0,0,5.41140014685084e-06,1.11710403231336e-05,5.40940004640502e-05,5.42323038970259e-05,2.11422273888496e-06,6.25442014580257e-06,4.05000770990968e-06,Inf,1.87757202704328e-06,Inf,2.3116570448382e-05
"RCP_SFM_AF100",2070,0.000347340516063203,1.41320777614227e-05,9.5140429229203e-06,1.29458589998773e-05,2.85888179226123e-05,2.89234079448431e-05,1.91855035022501e-05,6.15391347878067e-05,2.99785491817987e-06,2.97279330240118e-06,3.7684182396451e-06,0,4.66961205461455e-05,0,0,8.20953308625756e-07,0,0,0,6.66601558100034e-06,1.06172874758427e-05,5.05685710967283e-05,4.4168797734412e-05,1.95869468684607e-06,6.16957425989678e-06,3.98245405331292e-06,Inf,2.02522559349785e-06,Inf,2.41552072357101e-05
"RCP_SFM_AF100",2080,0.000212914002984375,1.38754817209499e-05,9.60423056384059e-06,1.28040314050188e-05,2.75097926459622e-05,2.89881145886733e-05,1.85236533592585e-05,6.1532427805569e-05,3.10270434769614e-06,2.94832473178369e-06,3.70970622521843e-06,0,4.59907839053643e-05,0,0,1.13486917417833e-06,0,0,0,6.73789997186312e-06,1.05856873052952e-05,4.86388901566778e-05,4.0737258636644e-05,1.87630707395538e-06,6.43340771367192e-06,3.83329285852595e-06,Inf,2.26506848751094e-06,Inf,2.55867664968465e-05
"RCP_SFM_AF100",2090,0.000156291675790633,1.37744317926952e-05,9.53826678531646e-06,1.26764500657919e-05,2.61035000960797e-05,2.89914194425092e-05,1.76029297231485e-05,6.14771499016315e-05,3.37273666996349e-06,3.00870874256403e-06,3.69824791738683e-06,0,4.59522663252789e-05,0,0,3.54313519056745e-07,0,0,0,8.92032683771103e-06,1.05818232492113e-05,4.64813957884156e-05,4.59428046393831e-05,1.70214084748101e-06,6.79254830658966e-06,3.63822767261155e-06,Inf,2.53651919191279e-06,Inf,2.73881078533096e-05
"RCP_SFM_AF100",2100,0.000103789364537501,1.3703357674428e-05,9.52867650801892e-06,1.25758508490351e-05,2.48002523541857e-05,2.88818570223288e-05,1.63998962606349e-05,6.12158868930248e-05,3.67063119774352e-06,3.00890890528483e-06,3.68306788906945e-06,0,4.43965669244174e-05,0,0,2.16211557542427e-07,0,0,0,1.01358959631176e-05,1.05364548234051e-05,4.33203648016089e-05,5.28919673724352e-05,1.53902156065687e-06,6.87945541390701e-06,3.43972728257533e-06,0,2.7517157581264e-06,0,2.89401155587607e-05
"RCP_SFM_AF25",2000,0.000605643615484148,1.4412957004003e-05,9.73757620498542e-06,1.29013726102151e-05,2.93464703718864e-05,2.83293732510216e-05,2.04900286303467e-05,6.11265254848231e-05,2.29741219721456e-06,1.82544898652424e-06,3.07390199511438e-06,0,4.11517777697479e-05,0,0,2.90386542643409e-07,0,0,0,0,0,0,0,0,0,4.52403902072351e-06,Inf,1.60019801097396e-06,Inf,2.23701621269293e-05
"RCP_SFM_AF25",2010,0.000594586461880845,1.43606499940181e-05,9.53340671083045e-06,1.28224809232748e-05,3.02035070518844e-05,2.84517453480844e-05,2.10866129968782e-05,6.12796375815109e-05,2.21275318058576e-06,2.1331601941317e-06,3.06838858416982e-06,0,4.10330746288412e-05,0,0,2.98051297119658e-07,0,0,0,0,0,0,0,2.40032335945327e-06,5.27450308033845e-06,4.25189273307015e-06,Inf,1.57977165846394e-06,Inf,2.20948538625761e-05
"RCP_SFM_AF25",2020,0.000612928203839352,1.44775263301195e-05,9.58082094650558e-06,1.29279141039546e-05,3.07529464720895e-05,2.86665672740505e-05,2.13959824011493e-05,6.15561312204382e-05,2.31375581060348e-06,2.3486460280493e-06,3.09405180861359e-06,0,4.1512673850295e-05,0,0,3.0201716963212e-07,0,0,0,3.12180172880447e-06,1.47351109017407e-05,5.02121794360404e-05,1.63732672686748e-05,2.5009284315143e-06,5.47106659970263e-06,4.09918950751551e-06,Inf,1.65303149949057e-06,Inf,2.24377831097178e-05
"RCP_SFM_AF25",2030,0.000600281038584107,1.44434938694147e-05,9.5590884889627e-06,1.28963178689308e-05,3.02785876612379e-05,2.87193698966029e-05,2.07988243234313e-05,6.15430029038115e-05,2.31449238656453e-06,2.35869152072728e-06,3.085927563941e-06,2.711917358474e-07,4.12829299232113e-05,0,0,3.15510790929527e-07,0,0,0,5.34097461146683e-06,1.45156289112625e-05,5.66949854745993e-05,5.80588638072395e-05,2.33039508124155e-06,5.57797808064226e-06,4.08157499578945e-06,Inf,1.70822895812332e-06,Inf,2.2769774575599e-05
"RCP_SFM_AF25",2040,0.000597911608850344,1.44321228440058e-05,9.56598808726949e-06,1.30115934610428e-05,3.03157829545691e-05,2.88008554975521e-05,2.06124748358629e-05,6.16020066750302e-05,2.27276779544784e-06,2.3656584931161e-06,3.07853037285825e-06,2.84981979948048e-07,4.03342368747959e-05,0,0,3.36208586796889e-07,0,0,0,5.47617112243352e-06,1.33558381567058e-05,5.16012310617247e-05,4.14451708379582e-05,2.30182226030652e-06,5.76031556531281e-06,4.07757590248103e-06,Inf,1.75004759453852e-06,Inf,2.28621297095052e-05
"RCP_SFM_AF25",2050,0.000547438412519869,1.44256286534177e-05,9.62625390640898e-06,1.30485974021968e-05,2.98055435480915e-05,2.88323115853903e-05,2.01855724179821e-05,6.15561865990036e-05,2.37907036547192e-06,2.49008152830663e-06,3.07720190654157e-06,3.10878631753553e-07,3.99171463015168e-05,0,0,3.56648505170589e-07,0,0,0,5.52308771008496e-06,1.26930345302925e-05,5.40609586123343e-05,4.48623661589282e-05,2.20926505471861e-06,6.16631694350294e-06,4.06959267572311e-06,Inf,1.80873537078916e-06,Inf,2.29481755945928e-05
"RCP_SFM_AF25",2060,0.000465216872006495,1.43290919273993e-05,9.60107433579266e-06,1.30452533733939e-05,2.94462662969846e-05,2.88596972811126e-05,1.96393646749513e-05,6.15311319379971e-05,2.54104906992943e-06,2.54521236183454e-06,3.06357065064587e-06,3.21986672465039e-07,4.20832769351862e-05,0,0,3.94501098363643e-07,0,0,0,5.40532522106475e-06,1.21996717584475e-05,5.40551608592912e-05,5.44997705753421e-05,2.1115797441365e-06,6.25278498600835e-06,4.05911049729782e-06,Inf,1.88212223430873e-06,Inf,2.31791960073633e-05
"RCP_SFM_AF25",2070,0.000356644747032624,1.41213038804325e-05,9.49519282109568e-06,1.29576547950442e-05,2.8591059005896e-05,2.88938154052115e-05,1.91804115547793e-05,6.15105599294596e-05,2.86900957957244e-06,2.67635767349001e-06,3.02894717870986e-06,3.14140437094365e-07,4.50176146368499e-05,0,0,4.03972945953466e-07,0,0,0,6.66535511707308e-06,1.15821690388071e-05,5.05303745105155e-05,4.99588034924457e-05,1.96283929953827e-06,6.16801096309539e-06,3.97727197340365e-06,Inf,2.0229748978449e-06,Inf,2.41480739738666e-05
"RCP_SFM_AF25",2080,0.000222891319291749,1.39073378674373e-05,9.59694709034111e-06,1.28423145410538e-05,2.75179847135939e-05,2.89567206432738e-05,1.8520339096242e-05,6.15040886059117e-05,3.0019492973479e-06,3.01424782719332e-06,2.99847307043398e-06,3.13136417690979e-07,4.40282107142142e-05,0,0,4.33923691267403e-07,0,0,0,6.75426011590669e-06,1.11911077686106e-05,4.85965625808738e-05,4.60866165276834e-05,1.88403562224512e-06,6.43084094698561e-06,3.80869758472609e-06,Inf,2.24747718419321e-06,Inf,2.5537573882981e-05
"RCP_SFM_AF25",2090,0.000163670721437881,1.38102217455815e-05,9.5202617486585e-06,1.27255448184967e-05,2.61285607993707e-05,2.89618082395417e-05,1.76151314693278e-05,6.14535083543356e-05,3.05639111586273e-06,3.12136328015209e-06,2.98116961737238e-06,3.16019593343363e-07,4.35363587137364e-05,0,0,5.90324039684381e-07,0,0,0,8.91090494856228e-06,1.08948574814353e-05,4.6439318480609e-05,5.15793864958584e-05,1.71134633314365e-06,6.78846150874674e-06,3.59742635313134e-06,Inf,2.50591105572294e-06,Inf,2.7298206296212e-05
"RCP_SFM_AF25",2100,0.000110480251304011,1.37357273511043e-05,9.50501007368584e-06,1.26223328270314e-05,2.48741352594889e-05,2.88538860365434e-05,1.64242666910017e-05,6.11965032328089e-05,3.07535930135608e-06,3.19470309664995e-06,2.95229926488184e-06,3.26832064158079e-07,4.21617456158186e-05,0,0,7.99255998520896e-07,0,0,0,1.00782667878737e-05,1.06805592200697e-05,4.32804770531985e-05,5.77328214501388e-05,1.54736914050649e-06,6.87445896615207e-06,3.38400436340496e-06,0,2.70905323169591e-06,0,2.8780698880546e-05
