"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_MFM_AF100","2100",2.78418164281936e-07,6.93695862582554e-07,3.44363549848987e-07,3.29106878173574e-06,5.10661973107641e-07,1.92748894642803e-06,1.08310369095498e-07
"RCP_MFM_AF25","2000",4.23182341493628e-07,7.26297904205864e-07,4.63766851982296e-07,1.85223707902171e-06,NA,NA,3.3985074853341e-07
"RCP_MFM_AF25","2010",3.81258182791497e-07,7.21802409504508e-07,4.3199102848431e-07,1.99901539896625e-06,NA,NA,2.9889150484884e-07
"RCP_MFM_AF25","2020",3.45850001267466e-07,7.29878865239018e-07,4.05778072396785e-07,2.06973704599353e-06,7.03713536001753e-07,2.55804077371096e-06,2.7037298806586e-07
"RCP_MFM_AF25","2030",3.09123148226019e-07,7.27584223249417e-07,3.6890330180079e-07,2.17360278038034e-06,6.53420518504354e-07,2.58320115332843e-06,2.38068763120855e-07
"RCP_MFM_AF25","2040",2.75540548193562e-07,7.25402243859608e-07,3.42747342566282e-07,2.45036421738879e-06,6.21000737305806e-07,1.58731730390437e-06,2.0215054358075e-07
"RCP_MFM_AF25","2050",2.64217658192491e-07,7.25309909658883e-07,3.30422771808377e-07,2.66852135336888e-06,5.8465740051472e-07,1.64453418304471e-06,1.85338919669369e-07
"RCP_MFM_AF25","2060",2.68736555931768e-07,7.2368578364274e-07,3.30304535250738e-07,2.69475230142101e-06,5.67636604961194e-07,1.91509336571957e-06,1.81881301917959e-07
"RCP_MFM_AF25","2070",2.92780895991184e-07,7.09285595478171e-07,3.47800056757716e-07,3.04977645225313e-06,5.39013706077863e-07,1.79222402249683e-06,1.86370265313139e-07
"RCP_MFM_AF25","2080",2.94353641029655e-07,7.02444539676695e-07,3.47280105700602e-07,3.27995603453546e-06,5.27180396608229e-07,1.72607093380013e-06,1.7508437572623e-07
"RCP_MFM_AF25","2090",2.89975864293848e-07,6.98823429849144e-07,3.42345103027897e-07,3.29405103032985e-06,5.1312281473273e-07,1.81421877564639e-06,1.61175978225522e-07
"RCP_MFM_AF25","2100",2.78522867047292e-07,6.91507619141611e-07,3.31009223500751e-07,3.2640292887262e-06,5.02762935593844e-07,2.00952891241493e-06,1.44893282483269e-07
"RCP_MFM_AF50","2000",4.2318204926418e-07,7.26297596080096e-07,4.6376655762447e-07,1.85064774134213e-06,NA,NA,3.39847465536186e-07
"RCP_MFM_AF50","2010",3.81257785302437e-07,7.21801810284764e-07,4.31990600942263e-07,1.99718821496876e-06,NA,NA,2.98888097876207e-07
"RCP_MFM_AF50","2020",3.48261016135403e-07,7.29709615371547e-07,4.08168007682106e-07,2.03353549740896e-06,7.04927870841573e-07,NA,2.66344970148248e-07
"RCP_MFM_AF50","2030",3.07604324337705e-07,7.26700510469563e-07,3.67910316237493e-07,2.12320895797403e-06,6.55610539503124e-07,1.37085936830269e-06,2.33856777597073e-07
"RCP_MFM_AF50","2040",2.72009377358021e-07,7.22698392502367e-07,3.39795936546398e-07,2.33718712689101e-06,6.17808121962295e-07,1.56739633393791e-06,1.98276169853227e-07
"RCP_MFM_AF50","2050",2.65966215528676e-07,7.27056459905331e-07,3.32429674177563e-07,2.56933315911802e-06,5.81667611710466e-07,1.62863528336087e-06,1.83774822034053e-07
"RCP_MFM_AF50","2060",2.70272517940011e-07,7.23712628895524e-07,3.32662312076396e-07,2.79564266461412e-06,5.64948596964419e-07,1.89786590419666e-06,1.78146089286336e-07
"RCP_MFM_AF50","2070",2.92888145079852e-07,7.07902772942786e-07,3.49322143814522e-07,3.10777628706487e-06,5.37586651246151e-07,1.8064130337347e-06,1.78896883251027e-07
"RCP_MFM_AF50","2080",2.97432108821493e-07,7.00809790610668e-07,3.51955647149456e-07,3.20404690851232e-06,5.24170363591692e-07,1.72312311788158e-06,1.67019187124116e-07
"RCP_MFM_AF50","2090",2.91100175676675e-07,6.96729839925587e-07,3.45797254507376e-07,3.16064581529356e-06,5.13838568870725e-07,1.79663078703039e-06,1.50729724890488e-07
"RCP_MFM_AF50","2100",2.78190137598118e-07,6.89436639463215e-07,3.34044530279315e-07,3.13769007499946e-06,5.03503417301778e-07,1.97235990381127e-06,1.32508691662138e-07
"RCP_MFM_AF75","2000",4.23181827537347e-07,7.26297340045053e-07,4.63766331304069e-07,1.85015960165148e-06,NA,NA,3.3984635233928e-07
"RCP_MFM_AF75","2010",3.81257567195352e-07,7.21801530965006e-07,4.31990373715971e-07,1.99637322244453e-06,NA,NA,2.98886546606782e-07
"RCP_MFM_AF75","2020",3.48260894466426e-07,7.29709483317554e-07,4.08167884382148e-07,2.0318042659263e-06,7.04927977234527e-07,5.62513494904765e-07,2.67148226922344e-07
"RCP_MFM_AF75","2030",3.06972183816702e-07,7.25846951055998e-07,3.67422040896425e-07,2.10880764316638e-06,6.59695102190968e-07,1.46154933376115e-06,2.33137556351766e-07
"RCP_MFM_AF75","2040",2.72041428692684e-07,7.24596627949199e-07,3.39955578649324e-07,2.39441676753293e-06,6.12541707182607e-07,1.53191301477608e-06,1.97232258355452e-07
"RCP_MFM_AF75","2050",2.67751248598805e-07,7.26199373840346e-07,3.34011329200121e-07,2.50355689997358e-06,5.77629187066917e-07,1.66295079594384e-06,1.8318727001298e-07
"RCP_MFM_AF75","2060",2.74583917184263e-07,7.22363458256993e-07,3.372617596295e-07,2.81305627841683e-06,5.55403849791616e-07,1.91630758641564e-06,1.75651499963028e-07
"RCP_MFM_AF75","2070",3.01236772993682e-07,7.12604958232414e-07,3.58528954375738e-07,3.34689814763445e-06,5.31630499997868e-07,1.75386130636898e-06,1.75600887939694e-07
"RCP_MFM_AF75","2080",3.0466793252062e-07,7.04860768773299e-07,3.60614286203299e-07,3.49554326902528e-06,5.16455214075663e-07,1.68813784069615e-06,1.6133367375901e-07
"RCP_MFM_AF75","2090",2.95315326736698e-07,7.00839946681742e-07,3.52730164509529e-07,3.41005017075165e-06,5.06538807947856e-07,1.79216050881111e-06,1.41722126355235e-07
"RCP_MFM_AF75","2100",2.78177216449814e-07,6.95214019194509e-07,3.38530652049111e-07,3.37008723125822e-06,5.00939716000203e-07,1.96392259893028e-06,1.20890826461709e-07
"RCP_MFM_noAF","2000",4.23180669282026e-07,7.26296077219808e-07,4.63765159047754e-07,1.8501104910274e-06,NA,NA,3.39845337625865e-07
"RCP_MFM_noAF","2010",3.81256428601614e-07,7.2180015186258e-07,4.31989199292261e-07,1.99588108434871e-06,NA,NA,2.98884829460357e-07
"RCP_MFM_noAF","2020",3.48233318480079e-07,7.29811337829589e-07,4.08160635621509e-07,2.03230927973756e-06,7.04923584560482e-07,5.63150460473703e-07,2.67129077482739e-07
"RCP_MFM_noAF","2030",3.24702645424138e-07,7.26343352848939e-07,3.82496875126253e-07,2.13025310890629e-06,6.60504195010059e-07,2.06597719206619e-06,2.47400307104049e-07
"RCP_MFM_noAF","2040",3.07978294840024e-07,7.29112658252221e-07,3.71091074097983e-07,2.58298590900699e-06,6.2149112426726e-07,1.60730632243599e-06,2.22357659409928e-07
"RCP_MFM_noAF","2050",3.14833206308419e-07,7.30415683484357e-07,3.75281566624919e-07,2.86039931894642e-06,5.8604195588721e-07,1.6742657732281e-06,2.13950159511435e-07
"RCP_MFM_noAF","2060",3.23902653692434e-07,7.27649652613981e-07,3.79867584236015e-07,3.02506187787908e-06,5.70296780590769e-07,1.9083458713082e-06,2.09168196687173e-07
"RCP_MFM_noAF","2070",3.62167003578408e-07,7.20276844690203e-07,4.1025849303227e-07,3.2924607456716e-06,5.44104808463356e-07,1.80077382709486e-06,2.19033705754202e-07
"RCP_MFM_noAF","2080",3.81966287804968e-07,7.15111420029475e-07,4.2596658828745e-07,3.68677836422928e-06,5.36078533398613e-07,1.74695869679797e-06,2.14699665800363e-07
"RCP_MFM_noAF","2090",3.90756965303761e-07,7.12891991515104e-07,4.32856291949817e-07,3.57044716204166e-06,5.20277354989614e-07,1.83205151740034e-06,2.04175972714839e-07
"RCP_MFM_noAF","2100",3.93130690120311e-07,7.06626635140614e-07,4.34053237722029e-07,3.49006659104547e-06,5.05539046156923e-07,1.99453335627565e-06,1.90439427298392e-07
"RCP_SFM_AF0","2000",4.23808658587626e-07,7.22218329001306e-07,4.63763091446362e-07,1.85141853350947e-06,NA,NA,3.40346900164951e-07
"RCP_SFM_AF0","2010",3.82208037914137e-07,7.1807873681008e-07,4.32244641101615e-07,1.99872626082423e-06,NA,NA,2.99627217212024e-07
"RCP_SFM_AF0","2020",3.49230082321068e-07,7.25904206635544e-07,4.083872364602e-07,2.03672159710008e-06,7.0482430402966e-07,5.63151060706097e-07,2.67886339459143e-07
"RCP_SFM_AF0","2030",3.09650845669924e-07,7.23712325612159e-07,3.68973691566134e-07,2.07378809847224e-06,6.51976554445108e-07,1.74299198151774e-06,2.36322639428943e-07
"RCP_SFM_AF0","2040",2.74323906949159e-07,7.24288956225489e-07,3.41365679391672e-07,2.41085432883426e-06,6.28154152657485e-07,1.60308001438318e-06,2.0168843610142e-07
"RCP_SFM_AF0","2050",2.65234369182035e-07,7.19088117605163e-07,3.30644391078668e-07,2.65692907518976e-06,5.87703602905294e-07,1.63983784599176e-06,1.86609687513499e-07
"RCP_SFM_AF0","2060",2.69578488518823e-07,7.20214052445383e-07,3.3066345199995e-07,2.74190599625037e-06,5.72603364804264e-07,1.87778989166235e-06,1.83346655419309e-07
"RCP_SFM_AF0","2070",2.91675611690096e-07,7.09092612069181e-07,3.45977597033529e-07,2.89810911592995e-06,5.41965514763793e-07,1.7930447698317e-06,1.90086208460007e-07
"RCP_SFM_AF0","2080",2.95622200919997e-07,7.04259224355393e-07,3.47037143693597e-07,3.08320858691951e-06,5.33826460237737e-07,1.73631132224074e-06,1.83271440353831e-07
"RCP_SFM_AF0","2090",2.90676225068872e-07,7.00952479415155e-07,3.41030301109238e-07,3.35761888642929e-06,5.23035842705374e-07,1.82031875060027e-06,1.71040881527121e-07
"RCP_SFM_AF0","2100",2.80448114898533e-07,6.93670304946951e-07,3.30364660965306e-07,3.35571096418451e-06,5.06033532656451e-07,1.97343736913103e-06,1.55963753431591e-07
"RCP_SFM_AF100","2000",3.91871632452254e-07,9.44847125626818e-07,4.65910192207844e-07,1.84347519177595e-06,NA,NA,3.14951876703767e-07
"RCP_SFM_AF100","2010",3.47319870316536e-07,9.3797324523019e-07,4.35312924307397e-07,1.98958034373019e-06,NA,NA,2.72570987692087e-07
"RCP_SFM_AF100","2020",3.07108505216315e-07,9.4988889877449e-07,4.07896470926237e-07,2.03643967416252e-06,7.0406409448354e-07,5.62464474025852e-07,2.36712624952365e-07
"RCP_SFM_AF100","2030",2.84174506839406e-07,9.49401695731011e-07,3.81186805219431e-07,2.53221722988202e-06,6.61282034706668e-07,2.28657237531451e-06,2.13179220163072e-07
"RCP_SFM_AF100","2040",2.80152498002325e-07,9.45694818927032e-07,3.84475532341757e-07,2.85643782718553e-06,5.82487752726392e-07,1.60951182049196e-06,1.88863779899504e-07
"RCP_SFM_AF100","2050",2.95655637257825e-07,9.38861597821911e-07,4.01401413579824e-07,3.50532487639341e-06,5.43173915551343e-07,1.68699252845642e-06,1.69319503146237e-07
"RCP_SFM_AF100","2060",3.61376961507894e-07,9.35371902695615e-07,4.61162365956796e-07,3.70347715781911e-06,5.13115289521239e-07,1.84360593724941e-06,1.72166751794006e-07
"RCP_SFM_AF100","2070",4.17047182374049e-07,9.19317381330057e-07,5.13774128816107e-07,3.82827454766656e-06,4.90483377645219e-07,1.61892529692438e-06,1.57572771229008e-07
"RCP_SFM_AF100","2080",4.44442552649305e-07,9.05135737120923e-07,5.45277004672209e-07,3.73690626771937e-06,4.90693394014976e-07,1.55638564502693e-06,1.30159682345022e-07
