Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,SFM,AF100,AT0126,0.016493972,0.021297368,0.023306005,0.025724495,0.027081541,0.02790115,0.03035093,0.033887776,0.044785563,0.048550917,0.053124367,Plantation
REF,SFM,AF100,AT0127,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT0128,5.01607E-06,0.000439006,0.011909111,0.01186294,0.019666364,0.025056702,0.026512545,0.048334549,0.051379934,0.065543454,0.080546094,Plantation
REF,SFM,AF100,AT0129,0.014091227,0.018196072,0.019912869,0.021979937,0.023139487,0.023838101,0.025931838,0.028952805,0.038265474,0.041483306,0.045391182,Plantation
REF,SFM,AF100,AT0130,0.07449555,0.082331169,0.082406063,0.082882649,0.086776344,0.109261231,0.110613946,0.134243329,0.155192223,0.160532417,0.173444084,Plantation
REF,SFM,AF100,AT0201,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT0202,0.001178302,0.001546619,0.00169983,0.00181325,0.005523316,0.005722298,0.016720686,0.019910014,0.020588118,0.021331452,0.033905563,Plantation
REF,SFM,AF100,AT0203,0.000745972,0.000979151,0.001076147,0.001147952,0.003496762,0.003622735,0.010585715,0.01260485,0.013034152,0.01350475,0.021465306,Plantation
REF,SFM,AF100,AT0701,0.000617868,0.000811003,0.000891342,0.000950817,0.00289627,0.003000611,0.008767854,0.010440247,0.010795826,0.011185609,0.017779116,Plantation
REF,SFM,AF100,AT0702,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT0704,0.014530896,0.021929475,0.100247154,0.101395155,0.195387321,0.233616951,0.36767282,0.549370073,0.578111158,0.681168987,0.923451586,Plantation
REF,SFM,AF100,AT0705,0.072567424,0.088498283,0.095307405,0.101981573,0.108043587,0.119420772,0.126686724,0.14777956,0.185374045,0.19922465,0.218212538,Plantation
REF,SFM,AF100,AT0706,0.000182042,0.003781772,0.097774443,0.097409735,0.161786821,0.205973554,0.219216849,0.398385599,0.423417493,0.539547849,0.663968268,Plantation
REF,SFM,AF100,AT0707,0.179783768,0.198693864,0.198874617,0.200024791,0.209421639,0.263685505,0.266950088,0.323976032,0.374533048,0.38742081,0.418581175,Plantation
REF,SFM,AF100,AT0708,0.000110851,0.000160858,0.000582607,0.00059162,0.001217227,0.001427353,0.002512086,0.003586649,0.003758497,0.004331329,0.006045174,Plantation
REF,SFM,AF100,AT0709,0.006429026,0.00704378,0.006995057,0.007861616,0.015309694,0.014841651,0.018811226,0.020397696,0.022330851,0.024588684,0.030630475,Plantation
