"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_MFM_AF50","2100",2.11309614266619e-05,5.2530703743004e-05,2.53955898902997e-05,0.000237777495830332,3.82495315450535e-05,0.000149435359909839,1.00645850139839e-05
"RCP_MFM_AF75","2000",3.205922935889e-05,5.50225257609889e-05,3.5133812977581e-05,0.000140163606185718,NA,NA,2.57459357832788e-05
"RCP_MFM_AF75","2010",2.88831490299509e-05,5.46819341640157e-05,3.27265434633311e-05,0.000151240395639737,NA,NA,2.26429201974835e-05
"RCP_MFM_AF75","2020",2.63834010959413e-05,5.5281021463451e-05,3.092180942289e-05,0.000153924565600478,5.34036346389793e-05,4.26146587049065e-05,2.02385020395715e-05
"RCP_MFM_AF75","2030",2.32554684709622e-05,5.49884053830302e-05,2.7835003098214e-05,0.000159758154785332,4.99769016811339e-05,0.000110723434375845,1.7661936087255e-05
"RCP_MFM_AF75","2040",2.06091991433851e-05,5.48936839355454e-05,2.57542105037366e-05,0.000181395209661586,4.64046747865612e-05,0.000116054016270915,1.49418377542009e-05
"RCP_MFM_AF75","2050",2.02841854999094e-05,5.50151040788141e-05,2.53038885757667e-05,0.00018966340151315,4.37597868990088e-05,0.000125981120904836,1.38778234858318e-05
"RCP_MFM_AF75","2060",2.08018119078988e-05,5.47245044134086e-05,2.55501333052652e-05,0.000213110324122487,4.20760492266375e-05,0.0001451748171527,1.33069318153809e-05
"RCP_MFM_AF75","2070",2.28209676510365e-05,5.39852241085162e-05,2.71612844224044e-05,0.000253552889972307,4.02750378786264e-05,0.000132868280785529,1.3303097571189e-05
"RCP_MFM_AF75","2080",2.30809039788349e-05,5.33985430888863e-05,2.73192641063106e-05,0.000264813884017067,3.91253950057322e-05,0.000127889230355769,1.22222480120462e-05
"RCP_MFM_AF75","2090",2.23723732376286e-05,5.30939353546775e-05,2.67219821598128e-05,0.000258337134147853,3.83741521172618e-05,0.000135769735515993,1.07365247238814e-05
"RCP_MFM_AF75","2100",2.11180210773812e-05,5.29656309607414e-05,2.57269972143472e-05,0.000255386264329518,3.80566802428287e-05,0.000148794656835779,9.17704647547866e-06
"RCP_MFM_noAF","2000",3.20591416122746e-05,5.50224300924097e-05,3.51337241702844e-05,0.000140159885683894,NA,NA,2.57458589110503e-05
"RCP_MFM_noAF","2010",2.88830627728495e-05,5.46818296865592e-05,3.27264544918379e-05,0.00015120311245066,NA,NA,2.26427901106331e-05
"RCP_MFM_noAF","2020",2.63813120060667e-05,5.52887377143629e-05,3.09212602743568e-05,0.000153962824222542,5.34033018606426e-05,4.26629136722502e-05,2.023705132445e-05
"RCP_MFM_noAF","2030",2.45986852594043e-05,5.5026011579465e-05,2.89770359944131e-05,0.000161382811280779,5.00381965916711e-05,0.000156513423641379,1.87424475078824e-05
"RCP_MFM_noAF","2040",2.33316890030322e-05,5.523580744335e-05,2.81129601589382e-05,0.000195680750682347,4.70826609293379e-05,0.000121765630487575,1.68452772280249e-05
"RCP_MFM_noAF","2050",2.38510004779106e-05,5.53345214760875e-05,2.84304217140091e-05,0.000216696918102001,4.43971178702432e-05,0.000126838316153644,1.6208345417533e-05
"RCP_MFM_noAF","2060",2.45380798251843e-05,5.51249736828773e-05,2.87778472906071e-05,0.000229171354384778,4.32043015599068e-05,0.000144571656917288,1.5846075506604e-05
"RCP_MFM_noAF","2070",2.74368942104855e-05,5.45664276280457e-05,3.10801888660811e-05,0.000249428844369061,4.1220061247224e-05,0.000136422259628399,1.65934625571365e-05
"RCP_MFM_noAF","2080",2.89368399852249e-05,5.41751075779905e-05,3.22701960823826e-05,0.000279301391229491,4.06120101059555e-05,0.000132345355818028,1.62651261969972e-05
"RCP_MFM_noAF","2090",2.96028004018001e-05,5.40069690541745e-05,3.27921433295317e-05,0.000270488421366792,3.94149511355769e-05,0.000138791781621238,1.54678767208212e-05
"RCP_MFM_noAF","2100",2.98693242049925e-05,5.38485316174743e-05,3.29994771539412e-05,0.000264474806363409,3.8405512839565e-05,0.000151117196956718,1.44685125726463e-05
"RCP_SFM_AF0","2000",3.21067165596686e-05,5.47135097728261e-05,3.51335675338152e-05,0.000140258979811323,NA,NA,2.57838560731023e-05
"RCP_SFM_AF0","2010",2.89551543874347e-05,5.43999043037939e-05,3.27458061440617e-05,0.000151418656123048,NA,NA,2.26990316069715e-05
"RCP_SFM_AF0","2020",2.64568244182629e-05,5.49927429269352e-05,3.09384270045608e-05,0.0001542970906894,5.33957806083075e-05,4.26629591444013e-05,2.02944196559958e-05
"RCP_SFM_AF0","2030",2.34583973992366e-05,5.48266913342545e-05,2.79525523913738e-05,0.000157105158975169,4.93921632155384e-05,0.000132044847084678,1.79032302597684e-05
"RCP_SFM_AF0","2040",2.0782114162815e-05,5.48703754716279e-05,2.58610363175509e-05,0.000182640479457141,4.75874358073852e-05,0.000121445455635089,1.52794269773803e-05
