"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.293361831900179,0.209953593183065,0.424513200008229
"RCP2.6_SFM","noAFM",0.293339800346878,0.209942014509791,0.424481382693902
"REF_MFM","noAFM",0.33401750646806,0.239634263908249,0.470207654181484
"REF_SFM","noAFM",0.334020845018902,0.239637382426865,0.470216825977546
"RCP2.6_MFM","AFMfree",0.286762375288099,0.203022112318688,0.413413077709011
"RCP2.6_SFM","AFMfree",0.286595354242043,0.203039817937581,0.413219292142409
"REF_MFM","AFMfree",0.330528509847003,0.235884357572132,0.464084862475984
"REF_SFM","AFMfree",0.331268913720679,0.237553803471724,0.465521698571184
"RCP2.6_MFM","AFM25",0.284660808568335,0.201756465630567,0.409884498731087
"RCP2.6_SFM","AFM25",0.284420954082612,0.203232639691598,0.409464673307096
"REF_MFM","AFM25",0.330496245584546,0.235504328987345,0.464813319874526
"REF_SFM","AFM25",0.332462983653817,0.23890786945498,0.468235513416069
"RCP2.6_MFM","AFM50",0.282163510594155,0.200265719470144,0.405714908222289
"RCP2.6_SFM","AFM50",0.282168918424729,0.203308832419185,0.405626681657941
"REF_MFM","AFM50",0.330178225662658,0.234997573038466,0.464465239162463
"REF_SFM","AFM50",0.330021959024055,0.238639340354632,0.464157643344552
"RCP2.6_MFM","AFM75",0.28077669204188,0.19960530963551,0.403139666950491
"RCP2.6_SFM","AFM75",0.279538685888003,0.203240974254185,0.401302959512239
"REF_MFM","AFM75",0.328929833624044,0.234389924919233,0.462140991113846
"REF_SFM","AFM75",0.327488280094075,0.238582084191971,0.459541381094662
"RCP2.6_MFM","AFM100",0.280036025176766,0.199549293175395,0.401366721777442
"RCP2.6_SFM","AFM100",0.277653674072385,0.203651602827255,0.398018422005793
"REF_MFM","AFM100",0.32847628179946,0.234463714383127,0.46081561709639
"REF_SFM","AFM100",0.325408676758598,0.239197537369031,0.456092761247671
