"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0325868378999211,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0325876401103098,0,0,"noAFM","2020"
"REF_MFM",0.0331420947020306,0,0,"noAFM","2020"
"REF_SFM",0.0331398241411011,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0328816458824039,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0327609754430424,0,0,"AFMfree","2020"
"REF_MFM",0.0333032399762918,0,0,"AFMfree","2020"
"REF_SFM",0.0334786920668163,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0328872385651745,0,0,"AFM25","2020"
"RCP2.6_SFM",0.0324583945311652,0,0,"AFM25","2020"
"REF_MFM",0.0331403301830373,0,0,"AFM25","2020"
"REF_SFM",0.0331534768913436,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0325863996690846,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0320486909743537,0,0,"AFM50","2020"
"REF_MFM",0.0334187285795684,0,0,"AFM50","2020"
"REF_SFM",0.0326184747012778,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0325891453171502,0,0,"AFM75","2020"
"RCP2.6_SFM",0.031578974289764,0,0,"AFM75","2020"
"REF_MFM",0.0334267066242049,0,0,"AFM75","2020"
"REF_SFM",0.0329179028160653,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0325915662404973,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0306850197374,0,0,"AFM100","2020"
"REF_MFM",0.0333042949423445,0,0,"AFM100","2020"
"REF_SFM",0.0312217843222761,0,0,"AFM100","2020"
"RCP2.6_MFM",0.0362745351527024,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0362763376520573,0,0,"noAFM","2030"
"REF_MFM",0.0355029274216198,0,0,"noAFM","2030"
"REF_SFM",0.0355026666432046,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0358172137019472,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0355788719943544,0,0,"AFMfree","2030"
"REF_MFM",0.0349861365164766,0,0,"AFMfree","2030"
"REF_SFM",0.0351004066460973,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0357468286049253,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0353537158119614,0,0,"AFM25","2030"
"REF_MFM",0.0347039377927693,0,0,"AFM25","2030"
"REF_SFM",0.0347392075645979,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0352429080331841,0,0,"AFM50","2030"
"RCP2.6_SFM",0.034943529946382,0,0,"AFM50","2030"
"REF_MFM",0.0347603117373992,0,0,"AFM50","2030"
"REF_SFM",0.0341649130702985,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0351459470890603,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0346429579536757,0,0,"AFM75","2030"
"REF_MFM",0.0345756501374199,0,0,"AFM75","2030"
"REF_SFM",0.0343400878527556,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0350341196505734,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0337167331036495,0,0,"AFM100","2030"
"REF_MFM",0.0343142704567939,0,0,"AFM100","2030"
"REF_SFM",0.032607634153196,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0390531611431029,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0390610829477575,0,0,"noAFM","2040"
"REF_MFM",0.0368309801370136,0,0,"noAFM","2040"
"REF_SFM",0.0368317998107084,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0376333515713997,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0372845249912453,0,0,"AFMfree","2040"
"REF_MFM",0.0354354732018283,0,0,"AFMfree","2040"
"REF_SFM",0.0356211697487955,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0374300387275728,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0371913615965577,0,0,"AFM25","2040"
"REF_MFM",0.0350724676527622,0,0,"AFM25","2040"
"REF_SFM",0.0352124986462864,0,0,"AFM25","2040"
"RCP2.6_MFM",0.0368502419630968,0,0,"AFM50","2040"
"RCP2.6_SFM",0.0371340838939786,0,0,"AFM50","2040"
"REF_MFM",0.0348372627949154,0,0,"AFM50","2040"
"REF_SFM",0.0346827273567334,0,0,"AFM50","2040"
"RCP2.6_MFM",0.0367445423100284,0,0,"AFM75","2040"
"RCP2.6_SFM",0.0371601236581857,0,0,"AFM75","2040"
"REF_MFM",0.0345694918170202,0,0,"AFM75","2040"
"REF_SFM",0.0352394496057926,0,0,"AFM75","2040"
"RCP2.6_MFM",0.0367378286182613,0,0,"AFM100","2040"
"RCP2.6_SFM",0.0364472749815376,0,0,"AFM100","2040"
"REF_MFM",0.0342925203449613,0,0,"AFM100","2040"
"REF_SFM",0.0336964494609151,0,0,"AFM100","2040"
"RCP2.6_MFM",0.0437011018477345,0,0,"noAFM","2050"
"RCP2.6_SFM",0.0436952057273711,0,0,"noAFM","2050"
"REF_MFM",0.0384701072406688,0,0,"noAFM","2050"
"REF_SFM",0.0384745615418256,0,0,"noAFM","2050"
"RCP2.6_MFM",0.0410845968576162,0,0,"AFMfree","2050"
"RCP2.6_SFM",0.040986492059438,0,0,"AFMfree","2050"
"REF_MFM",0.0361345745419736,0,0,"AFMfree","2050"
"REF_SFM",0.0363607116925639,0,0,"AFMfree","2050"
"RCP2.6_MFM",0.040962751412587,0,0,"AFM25","2050"
