"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.256102989147303,0.138864962457627,0.364419444336363
"RCP2.6_SFM","noAFM",0.256754411261883,0.139134143537792,0.365363210601637
"REF_MFM","noAFM",0.151284963929058,0.0677091851222278,0.221132269716198
"REF_SFM","noAFM",0.152490447079065,0.0683756836424651,0.222748314989063
"RCP2.6_MFM","AFMfree",0.209806174645307,0.112751727689556,0.297251886142309
"RCP2.6_SFM","AFMfree",0.207390638093551,0.111427173913304,0.294171865650441
"REF_MFM","AFMfree",0.107058092327146,0.0461627936825851,0.156163923050188
"REF_SFM","AFMfree",0.109512955112513,0.0482566672538563,0.160085644523902
"RCP2.6_MFM","AFM25",0.213801131678158,0.115360102616634,0.301899460911426
"RCP2.6_SFM","AFM25",0.237601457083055,0.129566695566109,0.334811594975013
"REF_MFM","AFM25",0.110118021731519,0.0468554025321322,0.161287036887395
"REF_SFM","AFM25",0.126831388319807,0.0561236655831024,0.186015361101303
"RCP2.6_MFM","AFM50",0.223854696795662,0.120689275753027,0.315091770109112
"RCP2.6_SFM","AFM50",0.303552650010905,0.163570487853729,0.426438962801413
"REF_MFM","AFM50",0.115247213655986,0.0485061355227134,0.168827048843839
"REF_SFM","AFM50",0.184543676113424,0.0825815407537829,0.268515749385285
"RCP2.6_MFM","AFM75",0.247543226499402,0.132805816182179,0.347361140876019
"RCP2.6_SFM","AFM75",0.34026662208332,0.185776440046028,0.475887883873264
"REF_MFM","AFM75",0.131444840184758,0.0550974177700114,0.191865435823899
"REF_SFM","AFM75",0.234476422403748,0.105858519840236,0.339585623611317
"RCP2.6_MFM","AFM100",0.264439371724407,0.141697808028847,0.370037077093513
"RCP2.6_SFM","AFM100",0.390772817661343,0.212126171905766,0.545726988224113
"REF_MFM","AFM100",0.151416776667008,0.0637910727506233,0.220220500555303
"REF_SFM","AFM100",0.304026962982458,0.139180388081906,0.438021543509292
