"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.11721325,0.09339517239,0.002993791,0.000920027,0.01884527061,0,0,0,0,0.000752431,0,0,0,0,0,0,1.15492779905825e-05,0.000135608870379273,0.000159399851630145
"RCP_MFM_AF0","AA0102",0.469793604574,0.04094182179,0.12267545,0.050674558,0.02183746821,0.004158150574,0,0,0,0.046338167,0,0,0.001563657,0,0.004143757,0,0.113167545605011,0.0251911688653031,0.0391018605296857
"RCP_MFM_AF0","AA0103",0.198010174425,0.00050044092,0.000714058,0.005955435,0.00053957708,0.023760860425,0,0,0,0.001021028,0,0,0.00016387,0,0.000434262,0,0.0870208053426244,0.0305225618309346,0.0473772758264409
"RCP_MFM_AF0","AA0104",0.8358450394,1.9943e-19,0.000403257,0.037774567,2.0757e-19,0.0343683874,0,0,0,0.00239588,0,0,0,0,0,0,0.41769317447772,0.134475781315355,0.208733992206926
"RCP_MFM_AF0","AA0105",14.9618458421,5.54734590467,0.077152124,0.326166866,0.67246584533,0.2057011631,0,0,0,0.1845439585,0,0,0.016579085,0,0.0440547365,0,2.89631358124831,2.19641120087889,2.7951113768728
"RCP_MFM_AF0","AA0106",2.340892730143,0.44242135522,0.000650791,0.033509634,0.01669816178,0.160894969143,0,0,0,0.0067785985,0,0,0.00187524,0,0.0049694645,0,0.860818728372385,0.318264308337588,0.494011479290027
"RCP_MFM_AF0","AA0107",1.541295644,0.21378500383,0.009512347,0.018618245,0.10908882317,0,0,0,0,0.023378397,0,0,2.17e-05,0,5.9258e-05,0,0.291204312437278,0.402506282340533,0.47312127522219
"RCP_MFM_AF0","AA0108",0.102733532891,0.00105300314,0.000594779,0.004714447,0.00110658286,0.005855354891,0,0,0,0.0020302115,0,0,0.000344807,0,0.0009137525,0,0.0461484972312501,0.015661789065915,0.024310308702835
"RCP_MFM_AF0","AA0110",0.01646761,0.00154383467,7.32e-05,0.0002064,0.00160684833,0,0,0,0,6.87e-05,0,0,0,0,0,0,0.000488580556955532,0.00573679648823431,0.00674324995481015
"RCP_MFM_AF0","AA0111",2.74522080338,0.86253466388,0.006958294,0.02298086,0.09783432612,0.04497591438,0,0,0,0.006530437,0,0,0.000170686,0,0.000465603,0,0.455274026517228,0.573445833028143,0.674050159454629
"RCP_MFM_AF0","AA0112",1.17008292,0.1939204184,0.002197162,0.01038498,0.0644453646,0,0,0,0,0.002719857,0,0,1.34e-05,0,3.655e-05,0,0.234560699492045,0.30421662955318,0.357587858954775
"RCP_MFM_AF0","AA0113",1.246385607538,0.42193553742,0,0.007446791,0.17685665658,0.006109935538,0,0,0,0.427429519,0,0,0,0,0,0,0.00778372646637498,0.0913946615803228,0.107428779953302
"RCP_MFM_AF0","AA0115",11.79080941729,3.82946371293,0.058455608,0.279729755,0.62944422507,0.02842817229,0,0,0,0.182117514,0,0,0.022023637,0,0.05839102,0,2.54134122660664,1.82976031667712,2.33165422971623
"RCP_MFM_AF0","AA0116",1.99801876338,0.7931485118,0.004377828,0.059694609,0.0426247412,0.00526133338,0,0,0,0.029094379,0,0,0.00535913,0,0.014204081,0,0.516999041456232,0.22195742222433,0.305297686319438
"RCP_MFM_AF0","AA0117",3.16597228552,0.6769102237,0.02742486,0.028164807,0.8656646463,0.06075991452,0,0.002267018,0,0.056358094,0,0.000947375,0,0,0,0,0.569159221253821,0.549878988503046,0.328437137243134
