"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117192069,0.09366492757,0.002400909,0.000920027,0.01914764043,0,0,0,0,0.00075199,0,0,0,0,0,0,2.6193189252654e-05,0.000124478438841438,0.000155903371905908
"RCP_MFM_AF0","AA0102",0.469796622574,0.04968356518,0.159616315,0.050674558,0.02391700182,0.004158150574,0,0,0,0.003168208,0,0,0.000804477,0,0.002534394,0,0.124841409086475,0.0158778204368084,0.0345207234767163
"RCP_MFM_AF0","AA0103",0.198011336425,0.00053491144,0.000688569,0.005955435,0.00057369456,0.023760860425,0,0,0,0.000809253,0,0,8.43e-05,0,0.000265602,0,0.103691497075646,0.0194216601733555,0.0422255537509985
"RCP_MFM_AF0","AA0104",0.8358536674,2.6656e-05,0.000559242,0.037774567,2.7744e-05,0.0343683874,0,0,0,0.002239808,0,0,0,0,0,0,0.489991229245993,0.0853350496346876,0.185530984119319
"RCP_MFM_AF0","AA0105",14.9606894611,8.25246960845,0.070672333,0.326166866,1.02265187055,0.2057011631,0,0,0,0.165903116,0,0,0.011253177,0,0.028472557,0,1.98207221752417,1.191025009856,1.70430154261982
"RCP_MFM_AF0","AA0106",2.340902391143,0.78416869047,0.000666462,0.033509634,0.01677519153,0.160894969143,0,0,0,0.0048062135,0,0,0.000964781,0,0.0030394115,0,0.830450891655841,0.159295101334338,0.346331045009822
"RCP_MFM_AF0","AA0107",1.542394489,0.98843083131,0.008678674,0.018618245,0.19395677269,0,0,0,0,0.0233770055,0,0,4.97e-05,0,5.78585e-05,0,0.116664557489994,0.0854894019077212,0.107071442602285
"RCP_MFM_AF0","AA0108",0.102734365891,0.0011255349,0.000541149,0.004714447,0.0011784751,0.005855354891,0,0,0,0.001584607,0,0,0.000177398,0,0.000558867,0,0.055099433740228,0.0100496587959294,0.0218494404638426
"RCP_MFM_AF0","AA0110",0.016464945,0.01165823931,5.74e-05,0.0002064,0.00161492469,0,0,0,0,6.87e-05,0,0,0,0,0,0,0.000244291570935392,0.00116095192070125,0.00145403750836335
"RCP_MFM_AF0","AA0111",2.74482183338,2.05493042606,0.00600197,0.02298086,0.29744666794,0.04497591438,0,0,0,0.006519446,0,0,0.000390552,0,0.00045461,0,0.0412542604377155,0.119810334770142,0.150056791792143
