"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117199169,0.09389518334,0.001944846,0.000920027,0.01938064566,0,0,0,0,0.000752005,0,0,0,0,0,0,6.17098217346959e-05,9.81836531632344e-05,0.00014656852510207
"RCP_MFM_AF0","AA0102",0.469790419574,0.04963558616,0.128098569,0.050674825,0.02412986584,0.004158150574,0,0,0,0.0034440665,0,0,0.000792736,0,0.0028132055,0,0.151580169593539,0.0142664277952438,0.0401968176112168
"RCP_MFM_AF0","AA0103",0.198006235425,0.07144650977,0.00069009,0.005951397,0.00059661823,0.023760860425,0,0,0,0.0007887475,0,0,8.31e-05,0,0.0002948215,0,0.0656504910211558,0.00752927025580647,0.0212143297230377
"RCP_MFM_AF0","AA0104",0.8358444294,0.23951003811,0.000723707,0.037774772,0.00014744389,0.0343683874,0,0,0,0.002075294,0,0,0,0,0,0,0.369746344943788,0.0396844067693126,0.111814035286899
"RCP_MFM_AF0","AA0105",14.9603832701,9.89845332464,0.064875442,0.326168099,1.17784371936,0.2057011631,0,0,0,0.161804854,0,0,0.011201215,0,0.031151885,0,1.46593344784415,0.592118003157881,1.02513211699797
"RCP_MFM_AF0","AA0106",2.340882612143,0.85876737879,0.001347613,0.033509816,0.01687409021,0.160894969143,0,0,0,0.0045248585,0,0,0.000950701,0,0.0033737805,0,0.848252107416749,0.108023191801003,0.304364105782248
"RCP_MFM_AF0","AA0107",1.5423942723,1.0359131359,0.008011841,0.018618245,0.2458987461,0,0,0,0,0.0233774145,0,0,5.06e-05,0,5.78155e-05,0,0.0423800004485275,0.0674287933493892,0.100657680502083
"RCP_MFM_AF0","AA0108",0.102725145891,0.03984822092,0.000544348,0.004705908,0.00122675808,0.005855354891,0,0,0,0.0015414145,0,0,0.000174809,0,0.0006203485,0,0.0340600874548931,0.00370598452238772,0.0104419120227192
"RCP_MFM_AF0","AA0110",0.016464472,0.01166509881,4.52e-05,0.0002064,0.00162117219,0,0,0,0,6.87e-05,0,0,0,0,0,0,0.00057547285224729,0.000915608331730723,0.00136681981602199
"RCP_MFM_AF0","AA0111",2.74487509838,2.06330210799,0.005262972,0.02298086,0.30601967601,0.04497591438,0,0,0,0.006519225,0,0,0.000397332,0,0.000454271,0,0.0593943069737111,0.0944995443488501,0.141068888677439
"RCP_MFM_AF0","AA0112",1.169941177,0.93810740021,0.001855299,0.01038498,0.17104473279,0,0,0,0,0.00271901,0,0,3.12e-05,0,3.565e-05,0,0.00921491313641437,0.0146614235770244,0.0218865682865612
"RCP_MFM_AF0","AA0113",1.245968310538,0.42189106493,0,0.007446791,0.17686043007,0.006109935538,0,0,0,0.427437953,0,0,0,0,0,0,0.0415253155376791,0.0660690156548132,0.0986278048075077
"RCP_MFM_AF0","AA0115",11.79013077329,6.20035794045,0.04910056,0.279710389,1.12304777255,0.02842817229,0,0,0,0.1586188655,0,0,0.011808058,0,0.0399274765,0,1.73738167042907,0.790126458955588,1.37162340961534
"RCP_MFM_AF0","AA0116",1.99790662538,1.01928935454,0.004311391,0.059694871,0.11025865046,0.00526133338,0,0,0,0.023344496,0,0,0.002767556,0,0.00966568,0,0.440838245535879,0.10589366937041,0.216581378093711
"RCP_MFM_AF0","AA0117",3.16554553052,0.56353111578,0.023322985,0.028164807,1.04098407622,0.06075991452,0,0.002130695,0,0,0,0.002443831,0,0,0,0,0.830609253752368,0.422141151642046,0.191457700605587
"RCP_MFM_AF0","AA0118",1.679092661187,0.48057230351,0.027302442,0.070899284,0.04025550649,0.046079097187,0,0,0,0.007516735,0,0,0.002046212,0,0.007261453,0,0.677511588129409,0.0837305167305374,0.235917523140054
"RCP_MFM_AF0","AA0119",3.149157815064,0.50479567276,0.000454611,0.073692136,0.01413649824,0.003564129064,0,0,0,0.098931797,0,0,0.000993242,0,0.001135576,0,0.493629875065783,0.785391742870968,1.17243253506325
"RCP_MFM_AF0","AA0120",7.0201728404,4.56810112714,0.037724336,0.091375202,1.01188452086,0.0504918284,0,0,0,0.125032557,0,0,9.72e-05,0,0.000111144,0,0.229166346123849,0.363522424026872,0.54266615484928
"RCP_MFM_AF0","AA0121",8.15957937194,3.81825681223,0.046567308,0.486844555,0.99623463377,0.02435488194,0,0,0,0.150000469,0,0,0.012515136,0,0.029619496,0,1.19982619838258,0.499376802581676,0.895983079035747
"RCP_MFM_AF0","AA0122",10.15944300317,5.94126646167,0.050514559,0.484988559,0.92881934033,0.02562778517,0,0,0,0.1390849725,0,0,0.015368824,0,0.0372288795,0,1.33603854342145,0.412732891012362,0.787772187566193
"RCP_MFM_AF0","AA0123",10.45893530177,1.9981754964,1.717078878,0.516238662,0.4527171006,0.83510938377,0,0,0,0.4419438655,0,0,0.003667909,0,0.0130164155,0,3.07521191907213,0.368237275803074,1.03753839612479
"RCP_MFM_AF0","AA0124",7.580129883716,1.70322321315,0.901978044,0.2739997,0.24629391585,0.336470755716,0,0,0,0.4337799725,0,0,0.000553297,0,0.0019635015,0,2.51196515319118,0.306451204025965,0.863451126782853
"RCP_MFM_AF0","AA0125",0.304553708308,0.15512855724,0.000117935,0.002686109,0.02151637776,0.037083914308,0,0,0,0.0006322155,0,0,0.000151963,0,0.0001737395,0,0.017531164886923,0.0278930284421377,0.0416387036709393
"RCP_MFM_AF0","AA0126",0.71006553671,0.13479216695,0,0.10293693,0.13801408605,0.03173772071,0,0,0,0.000294719,0,0,0,0,0,0,0.0611336126123044,0.0967411478067096,0.144415153580986
"RCP_MFM_AF0","AA0127",1.798854010459,0.9808393526,0.004826805,0.035525782,0.0013866084,0.005685634459,0,0,0,0.0056300665,0,0,0.000563858,0,0.0020009795,0,0.523661356693741,0.0625352965079036,0.176198270798356
"RCP_MFM_AF0","AA0128",5.954908462258,2.80759071394,0.042499861,0.194382791,0.06754085506,0.098013549258,0,0,0,0.040825212,0,0,0.004233833,0,0.015024726,0,1.92220242302119,0.199758557560625,0.562835940418185
"RCP_MFM_AF0","AA0201",3.41001445914,0.66295473639,1.24196505,0.210707015,0.85076313561,0.20884099114,0,0,0,0.0069483915,0,0,1.57e-05,0,5.57915e-05,0,0.159658124275899,0.0178399676592152,0.0502655560648861
"RCP_MFM_AF0","AA0202",0.353902351991,0.12014232127,0,0.002549551,0.06015150273,0.007467698991,0,0,0,0.111546017,0,0,0,0,0,0,0.010479941325338,0.0166741516234118,0.0248911680512503
"RCP_MFM_AF0","AA0203",0.966520324,0.14706971022,0.461693551,0.056790873,0.25533520178,0,0,0,0,0.002024943,0,0,0,0,0,0,0.0335877151380776,0.00262426116066703,0.0073940687012554
"RCP_MFM_AF0","AA0204",3.14503925478998,0.89133704706,0.564026262,0.237745927,0.92947176894,0.18567415221,0,0,0,0.0124437915,0,0,3.13e-05,0,0.0001110715,0,0.240211502021552,0.0314984910867648,0.0524879414716611
"RCP_MFM_AF0","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",23.9615034316,2.28338239675,1.425561289,0.175699566,5.08983536625,1.1307623756,0,0.011579353,0,0,0,0.013281105,0,0,0,0,7.78771996356711,4.15790687552601,1.88577514090688
