"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.11721284,0.09419531276,0.001360878,0.000920027,0.01967805624,0,0,0,0,0.000752,0,0,0,0,0,0,0.00013525823589733,6.02523324973136e-05,0.000111055431605357
"RCP_MFM_AF0","AA0102",0.469793007574,0.1397231707,0.102471074,0.050674769,0.0569182883,0.004158150574,0,0,0,0.0018995205,0,0,0.000792275,0,0.0018995205,0,0.082004319382144,0.00761293265918674,0.0216389869586693
"RCP_MFM_AF0","AA0103",0.198005938425,0.07154848199,0.000885521,0.005951392,0.00071451801,0.023760860425,0,0,0,0.000276308,0,0,8.3e-05,0,0.000199068,0,0.0702961676711739,0.00632173432861744,0.0179688870002087
"RCP_MFM_AF0","AA0104",0.8358463494,0.26744393717,0.002193462,0.037774743,0.02965230083,0.0343683874,0,0,0,0,0,0,0,0,0,0,0.33668220244596,0.0332426016514003,0.0944887149026393
"RCP_MFM_AF0","AA0105",14.9615870601,10.3551884912,0.070784608,0.326167923,1.1852344408,0.2057011631,0,0,0,0.135912631,0,0,0.008957668,0,0.019801566,0,1.6495439461201,0.326744263273607,0.677550359606294
"RCP_MFM_AF0","AA0106",2.340878839143,0.89898796848,0.002628332,0.03350979,0.01960512252,0.160894969143,0,0,0,0.0022780295,0,0,0.000950148,0,0.0022780295,0,0.882560221326898,0.0877541059194804,0.249432122753621
"RCP_MFM_AF0","AA0107",1.54131655934,1.10544180591,0.007855263,0.018618245,0.23135178909,0,0,0,0,0.02315829,0,0,1.89e-05,0,2.16e-05,0,0.0683207809373588,0.0304342739720173,0.0560956114306239
"RCP_MFM_AF0","AA0108",0.102724871891,0.04006509325,0.000841152,0.004705904,0.00147471875,0.005855354891,0,0,0,0.000577453,0,0,0.000174707,0,0.000418869,0,0.0365647622303557,0.00313524439261484,0.0089116133770295
"RCP_MFM_AF0","AA0110",0.016467634,0.01166699649,4.52e-05,0.0002064,0.00162113751,0,0,0,0,6.87e-05,0,0,0,0,0,0,0.00126149132023005,0.0005619457770148,0.00103576290275515
"RCP_MFM_AF0","AA0111",2.74529175638,2.09937699286,0.00556172,0.02298086,0.30592486214,0.04497591438,0,0,0,0.0061483855,0,0,0.000148438,0,0.0001697095,0,0.114715267126646,0.0511012314450074,0.0941883754283463
"RCP_MFM_AF0","AA0112",1.170097444,0.93826914535,0.001855299,0.01038498,0.17105920965,0,0,0,0,0.002661102,0,0,1.17e-05,0,1.33e-05,0,0.0202259996634865,0.00900990352809268,0.0166068048084208
"RCP_MFM_AF0","AA0113",1.246394009538,0.51047862448,0,0.007446791,0.26901671352,0.006109935538,0,0,0,0.246729466,0,0,0,0,0,0,0.0911583131329438,0.0406075161068163,0.0748466497602399
"RCP_MFM_AF0","AA0115",11.79077670229,7.51657575188,0.055895146,0.27971025,1.12170817112,0.02842817229,0,0,0,0.1341292445,0,0,0.011287053,0,0.0266763525,0,1.5913566503972,0.333026946557854,0.691982964044941
"RCP_MFM_AF0","AA0116",1.99802199938,1.16448141838,0.005226445,0.059694834,0.11081506762,0.00526133338,0,0,0,0.0184520285,0,0,0.002725456,0,0.0065041075,0,0.426186444826885,0.0595383946982509,0.139136469474864
"RCP_MFM_AF0","AA0117",3.16561357252,0.4104166841,0.055984341,0.028164807,1.1828299199,0.06075991452,0,0.002128008,0,0,0,0.002470703,0,0,0,0,0.854031227808404,0.400630110016162,0.168197857175434
"RCP_MFM_AF0","AA0118",1.679028109187,0.48536078043,0.017316589,0.070899229,0.04546651177,0.046079097187,0,0,0,0.0049895158,0,0,0.002045022,0,0.004903047,0,0.729768413402068,0.0708411469400879,0.201358756657844
"RCP_MFM_AF0","AA0119",3.150309755064,0.52979510117,0.000454611,0.073692136,0.04005862983,0.003564129064,0,0,0,0.0474162835,0,0,0.000371062,0,0.0004242365,0,1.08295075151172,0.482412832944452,0.889169981543829
"RCP_MFM_AF0","AA0120",7.0191853374,5.24873782198,0.037130679,0.091375202,0.98759849502,0.0504918284,0,0,0,0.123414447,0,0,3.63e-05,0,4.15e-05,0,0.21198040351569,0.0943940887407347,0.173984571743576
"RCP_MFM_AF0","AA0121",8.15842359894,4.02421343961,0.047687848,0.486844233,1.05009783339,0.02435488194,0,0,0,0.0830997595,0,0,0.008659006,0,0.0178787105,0,1.43063428962905,0.314705528456831,0.670248068914115
"RCP_MFM_AF0","AA0122",10.15801095717,6.01341571112,0.054579186,0.484988237,0.95642218888,0.02562778517,0,0,0,0.071299042,0,0,0.010856023,0,0.022655754,0,1.61276394596354,0.280535915939224,0.624867168097231
"RCP_MFM_AF0","AA0123",10.45898975677,2.20015763116,1.988666339,0.516238262,0.57517976284,0.83510938377,0,0,0,0.014358712,0,0,0.003665776,0,0.008788888,0,3.15987355065339,0.30110138425492,0.855850067091688
"RCP_MFM_AF0","AA0124",7.580164955716,1.75014788288,1.226807979,0.273999488,0.34916568912,0.336470755716,0,0,0,0.004937305,0,0,0.000552975,0,0.001325787,0,2.64635822340501,0.257755388571892,0.732643482023094
"RCP_MFM_AF0","AA0125",0.304595559308,0.19196228224,0.000117935,0.002686109,0.02151591876,0.037083914308,0,0,0,0.000523381,0,0,5.68e-05,0,6.4907e-05,0,0.0223180157134194,0.0099418160714882,0.0183244802150924
"RCP_MFM_AF0","AA0126",0.71016176871,0.13475408875,7.05e-05,0.10293693,0.13797518325,0.03173772071,0,0,0,0.000294717,0,0,0,0,0,0,0.133601564523196,0.0593671594087039,0.1094239050681
"RCP_MFM_AF0","AA0127",1.799014727459,1.00435802742,0.00482242,0.035525755,0.00870050958,0.005685634459,0,0,0,0.003691708,0,0,0.00056353,0,0.001351093,0,0.537260281111729,0.0512845761320544,0.145771192756216
"RCP_MFM_AF0","AA0128",5.956764208258,3.12542119283,0.031891576,0.19438264,0.13376100417,0.098013549258,0,0,0,0.0276364145,0,0,0.004231371,0,0.0101449305,0,1.75555675082808,0.149834746960865,0.425890032211059
"RCP_MFM_AF0","AA0201",3.40979258814,0.77663652248,0.938919257,0.210706783,1.04700052752,0.20884099114,0,0,0,6.968e-05,0,0,1.57e-05,0,3.765e-05,0,0.170027192540497,0.0149745757077749,0.0425637087517284
"RCP_MFM_AF0","AA0202",0.354062963991,0.15385504953,0,0.002549551,0.09522786147,0.007467698991,0,0,0,0.042765667,0,0,0,0,0,0,0.0230296005892793,0.0102587997158181,0.0189087356949026
"RCP_MFM_AF0","AA0203",0.966389008,0.186728585,0.355894895,0.056790829,0.323356027,0,0,0,0,1.209e-05,0,0,0,0,0,0,0.0351599312126986,0.00219827568513281,0.00624837510216859
"RCP_MFM_AF0","AA0204",3.14461370478762,0.96782300069,0.428124345,0.237744626,1.00137597031,0.18567415221,0,0,0,7.6494e-05,0,0,3.13e-05,0,7.4997e-05,0,0.252772072670321,0.0265304390872093,0.0443863078200878
"RCP_MFM_AF0","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",23.9614464126,1.98265722956,1.246867382,0.175699566,5.54195537744,1.1307623756,0,0.01156475,0,0,0,0.013427143,0,0,0,0,8.24471849072489,3.95384031186796,1.65995378640715
"RCP_MFM_AF0","AA0403",0.929936774,0.44655793994,0.000597975,0.155020578,0.18792886406,0,0,0.001164543,0,0,0,0.001352081,0,0,0,0,0.0816698365614948,0.039191190141138,0.0164537662973671
"RCP_MFM_AF0","AA0404",1.346614353,0.10554894343,0.002292972,0.155479797,0.35327185757,0,0,0.00183311,0,0,0,0.002128315,0,0,0,0,0.431767143725414,0.207272372284773,0.0870198419898128
"RCP_MFM_AF0","AA0405",8.11212132556,1.29139182235,0.042670149,0.966044979,2.79784534365,0.23260185156,0,0.006994321,0,0,0,0.00812069,0,0,0,0,1.64510438130286,0.789774261222579,0.331573526474559
"RCP_MFM_AF0","AA0406",2.57136656723,0.48670854211,0.030583212,0.322316569,1.03932789789,0.13654008723,0,0.001388224,0,0,0,0.001611784,0,0,0,0,0.328775490135402,0.157845827702046,0.0662689331625521
"RCP_MFM_AF0","AA0407",0.115401077,0.01287281499,0.000202073,0.00797053,0.03307967001,0,0,0.00015579,0,0,0,0.000180879,0,0,0,0,0.0362374897464381,0.0173976976219099,0.00730413263165202
"RCP_MFM_AF0","AA0408",1.200115259206,0.08287680709,0.00289852,0.115668073,0.30403877091,0.019348129206,0,0.001701587,0,0,0,0.001975611,0,0,0,0,0.399392637165667,0.191723300013269,0.0804918238210646
"RCP_MFM_AF0","AA0409",28.0960258298,2.89054608311,3.159926475,0.425543831,10.50871305689,0.6408643498,0,0.005101883,0,0,0,0.005923493,0,0,0,0,6.23819780171064,2.97303133115251,1.24817752513686
