"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA1301",8.470108022,3.22803389426,0.014501818,0.608863403,4.58202678374,0,0,0,0,0,0,0,0,0,0,0,0.024318190592711,0.00923335890298311,0.00313057350430591
"RCP_MFM_AF0","AA1302",27.478836985638,11.2392702967,0.000372497,1.557793655,14.6002975323,0.007722279638,0,5.09e-05,0,0,0,7.12e-05,0,0,0,0,0.0489342109145034,0.0181654216439876,0.00615899244150898
"RCP_MFM_AF0","AA1303",15.342649343,6.4458795714,0,2.187634727,6.7014138786,0,0,0,0,0,0,0,0,0,0,0,0.00511870009230272,0.00194351610531131,0.000658949802385965
"RCP_MFM_AF0","AA1304",79.748181852322,26.9223685943,0.001511018,1.942031282,50.6569549797,0.006025075322,0,0.000169375,0,0,0,0.000237054,0,0,0,0,0.145334342743941,0.0549270844321623,0.018623046823897
"RCP_MFM_AF0","AA1305",41.449841027,17.1869440845,0.048270764,5.323273847,18.8268914335,0,0,1.52e-05,0,0,0,2.13e-05,0,0,0,0,0.0431970496145222,0.0158525394466105,0.00537480893886725
"RCP_MFM_AF0","AA1306",19.243672672,8.1643088672,0.005173058,2.092280066,8.9368838728,0,0,1.85e-07,0,0,0,2.59e-07,0,0,0,0,0.0299801214825349,0.0112365024919723,0.00380974002549287
"RCP_MFM_AF0","AA1307",17.687121303334,6.439475047,3.14e-07,1.433132208,9.793610142,0.014680817334,0,2.66e-06,0,0,0,3.73e-06,0,0,0,0,0.00412111467015335,0.00156474350691536,0.000530526822931287
"RCP_MFM_AF0","AA1308",29.969797854,5.3414064078,0.167144468,0.142158042,24.2768090242,0,0,3.41e-06,0,0,0,4.77e-06,0,0,0,0,0.0371763926192227,0.00380518880930506,0.00129015057147222
"RCP_MFM_AF0","AA1309",24.78619463201,8.6474844426,0.678460029,1.038994529,14.3492602264,0.02045131201,0,4.47e-05,0,0,0,6.26e-05,0,0,0,0,0.0370417600096234,0.0107501805770202,0.00364485241335636
"RCP_MFM_AF0","AA1310",44.239686838,16.9625141003,0.0175462,5.527033613,21.4668945657,0,0,0,0,0,0,0,0,0,0,0,0.176143112936308,0.0668796707480822,0.0226755753156097
"RCP_MFM_AF0","AA1401",1.44226783595,0.90813163505,0.005055832,0.080956114,0.13347009395,0.02121505395,0,0,0,0.0023832595,0,0,0.001078718,0,0.0023832595,0,0.216436869846619,0.0148963620888022,0.0562606380645786
"RCP_MFM_AF0","AT0101",10.4598874460553,1.92696072984,1.277797177,0.429123369,2.04287849916,0.51892021968,0,0,0,0.0003971545,0,0,0.00018776,0,0.0003971545,0,2.30384884407142,1.10659177402499,0.852784764278842
"RCP_MFM_AF0","AT0102",18.7413206825922,2.38623121086,0.499235969,0.829827389,1.14648718014,0.2201273998,0,0,0,0.0001466715,0,0,0.003500723,0,0.0001466715,0,8.59233737654422,4.99885077340342,0.0644293178445966
"RCP_MFM_AF0","AT0103",4.15749285257568,0.30567619869,0.280433582,0.083512925,0.79242355031,0.3054967769,0,0,0,0.0030008785,0,0,0.000574593,0,0.0030008785,0,1.47161092745037,0.691036748344441,0.220725793880867
"RCP_MFM_AF0","AT0104",36.5068222494224,19.31221996264,1.635034719,0.460263229,0.71170605736,0.02384572064,0,0,0,0.0215072895,0,0,0.51333074,0,0.0215072895,0,8.73960839306284,5.00853448745983,0.0592643612597259
"RCP_MFM_AF0","AT0105",0.109012456183,0,0,0.020210065,0,0.018160086183,0,0,0,0,0,0,0,0,0,0,0.0664663861156935,0.00214155131058871,0.00203436757371777
"RCP_MFM_AF0","AT0106",2.07401596462693,0.03275067586,0.668150153,0.210373293,0.08950332414,0.04124206488,0,0,0,0.0039451515,0,0,0.000755066,0,0.0039451515,0,0.513206650994952,0.0961592592354754,0.413985174516507
"RCP_MFM_AF0","AT0107",5.42148235376438,0.27189887154,0.537978216,0.031523187,0.50714654846,0.209095571696,0,0,0,0.0040272405,0,0,0.000809967,0,0.0040272405,0,2.25781016156547,1.10605329876427,0.491112050738645
"RCP_MFM_AF0","AT0108",6.93716902974924,0.42768914092,0.896324268,0.354237602,3.79564871208,0.45069260609,0,0,0,0.0003354805,0,0,5.55e-05,0,0.0003354805,0,0.414906096075752,0.0838919519321128,0.513052191651376
"RCP_MFM_AF0","AT0109",2.50268936229,0.15024456322,0.157086118,0.131405144,0.96404195578,0.02842817229,0,0,0,0.000148198,0,0,2.04e-05,0,0.000148198,0,0.413667144634235,0.0904067885547863,0.567092679810979
"RCP_MFM_AF0","AT0110",6.68918912230299,3.22474413202,0.226020559,0.079402815,0.09687362798,0.08138094696,0,0,0,0.0056330585,0,0,0.134448467,0,0.0056330585,0,1.80024473942188,1.02270636578384,0.0121013521372744
"RCP_MFM_AF0","AT0111",18.8047497346603,2.82394451242,3.300451062,4.464270112,3.69532636358,0.1213501086,0,0,0,0.0203628975,0,0,0.003897273,0,0.0203628975,0,2.18364511060731,0.409247151087284,1.76189224636569
"RCP_MFM_AF0","AT0112",25.0096321468198,4.26128316288,1.993804536,0.838027181,16.12246194512,1.505250508,0,0,0,0.0006089695,0,0,0.000116551,0,0.0006089695,0,0.216456668193946,0.0100079712590428,0.061005684366775
"RCP_MFM_AF0","AT0114",3.24805796727352,0.4220158809,0.232202043,0.089185941,1.1710200121,0.009928645249,0,0,0,0.003567347,0,0,0.000682758,0,0.003567347,0,0.680614698318955,0.11974532189185,0.515527972813713
"RCP_MFM_AF0","AT0115",0.26479998502,0.04410145285,0.002661269,0.025051645,0.09022488015,0.01298361302,0,0,0,0.000520824,0,0,0.001251918,0,0.000520824,0,0.0689220360141222,0.00859128740893893,0.00997023557693885
