"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2080,0,0,0,0,1.572595395e-06,6.02617685e-07,1.32118718967e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.6248852e-07,0,0,0,0,0,5.3152293385294e-09,0,1.05702486152206e-07
"RCP_MFM_AF0","AA0102",2080,0,0,0,0,4.054254401e-05,1.2871337732e-05,6.38583948594e-06,1.093593600962e-06,0,0,0,0,1.410928202e-06,0,0,0,0,0,0,1.73665036e-07,0,0,0,0,0,6.08437210726444e-07,0,9.33968166322401e-06
"RCP_MFM_AF0","AA0103",2080,0,0,0,0,3.00904653e-07,2.602525095e-06,2.954526984e-07,1.1809147631225e-05,0,0,0,0,2.7737239e-07,0,0,0,0,0,0,9.95360999999998e-08,1.79900514e-07,0,0,0,0,1.46706064386728e-06,0,2.14611915137403e-05
"RCP_MFM_AF0","AA0104",2080,0,0,0,0,9.3393414e-08,6.308352689e-06,5.077152e-09,6.0832045698e-06,0,0,0,0,0,0,0,0,0,0,0,4.18844096e-07,0,0,0,0,0,1.35682728919153e-06,0,3.39521700938354e-05
"RCP_MFM_AF0","AA0105",2080,0,0,0,0,9.470092622e-06,4.3706360044e-05,0.00014214861000645,2.83867605078e-05,0,0,0,0,8.13340696e-06,0,0,0,0,0,0,1.732760442e-05,1.91267384e-06,0,0,0,0,2.01768898849112e-05,0,0.000234052692925787
"RCP_MFM_AF0","AA0106",2080,0,0,0,0,7.8642516e-08,3.954136812e-06,2.19755009043e-06,2.0594556050304e-05,0,0,0,0,8.27846104e-07,0,0,0,0,0,0,2.36751468e-07,0,0,0,0,0,1.55419593055045e-06,0,4.54005851395767e-05
"RCP_MFM_AF0","AA0107",2080,0,0,0,0,1.761770822e-06,3.779503735e-06,4.131279258297e-05,0,0,0,0,0,2.6679562e-08,0,0,0,0,0,0,5.153531487e-06,0,0,0,0,0,1.05174285747471e-06,0,2.21684934933364e-05
"RCP_MFM_AF0","AA0108",2080,0,0,0,0,3.75557406e-07,3.271826218e-06,9.097827772e-07,4.403226878032e-06,0,0,0,0,8.64095714000001e-07,0,0,0,0,0,0,2.20154256e-07,5.60433884e-07,0,0,0,0,2.59802772482988e-07,0,1.63981515525699e-05
"RCP_MFM_AF0","AA0109",2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2080,0,0,0,NA,5.74e-08,2.064e-07,1.7279694183e-06,NA,0,0,0,0,0,0,0,0,0,0,0,7.3509e-08,0,0,0,0,0,5.0153122974294e-08,0,1.51219900869788e-06
"RCP_MFM_AF0","AA0111",2080,0,0,0,0,7.3224034e-07,2.80366492e-06,3.777572682838e-05,5.53203746874e-06,0,0,0,0,1.27081312e-07,0,0,0,0,0,0,8.12688024e-07,0,0,0,0,0,1.24751135701274e-06,0,1.92301429978267e-05
"RCP_MFM_AF0","AA0112",2080,0,0,0,0,5.47074255e-07,2.83509954e-06,4.872510447795e-05,0,0,0,0,0,2.1948e-08,0,0,0,0,0,0,7.9157586e-07,0,0,0,0,0,3.06889350194635e-07,0,6.52254794457949e-06
"RCP_MFM_AF0","AA0113",2080,0,0,0,0,0,2.82978058e-06,6.614438956092e-05,2.187356922604e-06,0,0,0,0,0,0,0,NA,NA,0,0,0.000182939897476,0,0,0,0,NA,NA,0,4.23440788544709e-05
"RCP_MFM_AF0","AA0114",2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2080,0,0,0,0,2.6418082451e-06,1.39585147745e-05,5.357120623575e-05,1.466893690164e-06,0,0,0,0,3.9169078356e-06,0,0,0,0,0,0,6.0404173086e-06,4.949872416e-07,0,0,0,0,4.44627226701258e-06,0,8.61978584458077e-05
"RCP_MFM_AF0","AA0116",2080,0,0,0,0,7.37730016e-07,1.0267472748e-05,1.949131959346e-05,9.6282400854e-07,0,0,0,0,3.384124057e-06,0,0,0,0,0,0,2.520914264e-06,2.80721295e-07,0,0,0,0,4.73520222501397e-06,0,4.90414569063401e-05
"RCP_MFM_AF0","AA0117",2080,0,0,0,0,6.142492755e-06,6.900377715e-06,0.00022551027969987,1.385326051056e-05,0,4.34609656e-07,0,0,0,0,0,NA,NA,0,0,4.284561791e-06,1.92604e-10,0,0,0,NA,NA,0,5.78522276489122e-05
"RCP_MFM_AF0","AA0118",2080,0,0,0,0,5.338072776e-06,1.2265509527e-05,7.34602137852e-06,8.616791173969e-06,0,0,0,0,2.612903787e-06,0,0,0,0,0,0,1.89450565999999e-07,2.153998e-09,0,0,0,0,4.96894329083051e-06,0,5.42959540129796e-05
"RCP_MFM_AF0","AA0119",2080,0,0,0,0,1.69720776e-07,2.1812872256e-05,4.30714113984e-06,1.062110461072e-06,0,0,0,0,7.73774692000002e-07,0,0,NA,NA,0,0,3.188900215e-05,0,0,0,0,NA,NA,0,0.000389237904160392
"RCP_MFM_AF0","AA0120",2080,0,0,0,0,6.593860872e-06,1.3523529896e-05,0.0001384078419543,7.7252497452e-06,0,0,0,0,3.6425727e-08,0,0,0,0,0,0,1.9612281587e-05,0,0,0,0,0,2.2738238409509e-05,0,0.000262483213211566
"RCP_MFM_AF0","AA0121",2080,0,0,0,0,1.27318265e-06,1.2171057625e-05,2.4480098710016e-05,6.23484977664e-07,0,0,0,0,1.5345753326e-06,0,0,0,0,0,0,3.8692415978e-06,1.012965396e-07,0,0,0,0,2.37007416681006e-06,0,2.97336476328526e-05
"RCP_MFM_AF0","AA0122",2080,0,0,0,0,2.092972827e-06,1.84779781062e-05,3.262676296526e-05,9.9948362163e-07,0,0,0,0,2.8946987748e-06,0,0,0,0,0,0,4.0950895736e-06,4.016552568e-07,0,0,0,0,2.64429568943611e-06,0,4.61149185116503e-05
"RCP_MFM_AF0","AA0123",2080,0,0,0,0,0.0001174249414711,5.14687150426e-05,4.313505941218e-05,8.935670406339e-05,0,0,0,0,2.61957377e-06,0,0,0,0,0,0,0.00011487958944,1.8352543e-07,0,0,0,0,1.20264211903832e-05,0,0.000123378626308959
"RCP_MFM_AF0","AA0124",2080,0,0,0,0,9.0234928205e-05,4.0825733588e-05,3.34545669369e-05,5.4171791670276e-05,0,0,0,0,5.89032076e-07,0,0,0,0,0,0,0.000128194061876,2.84040783999999e-07,0,0,0,0,1.88057791594687e-05,0,0.00015078067029596
"RCP_MFM_AF0","AA0125",2080,0,0,0,0,4.7087398e-08,8.89102079e-07,8.0638103025e-06,1.3127705665032e-05,0,0,0,0,1.35359462e-07,0,0,0,0,0,0,1.71008564e-07,0,0,0,0,0,7.02942917068647e-06,0,3.80292350844932e-05
"RCP_MFM_AF0","AA0126",2080,0,0,0,0,0,1.482291792e-05,8.44302235392e-06,4.72892038579e-06,0,0,0,0,0,0,0,NA,NA,0,0,4.8038219e-08,0,0,0,0,NA,NA,0,2.39636013777203e-05
"RCP_MFM_AF0","AA0127",2080,0,0,0,0,1.074962672e-06,8.028783114e-06,3.0168919872e-07,1.25083958098e-06,0,0,0,0,8.6525152e-07,0,0,0,0,0,0,7.41037875999999e-07,1.4279298e-07,0,0,0,0,2.2100867918627e-06,0,4.52358701832292e-05
"RCP_MFM_AF0","AA0128",2080,0,0,0,0,4.2887175232e-06,1.59976167905e-05,5.495984685976e-06,8.2135354278204e-06,0,0,0,0,2.3817444718e-06,0,0,0,0,0,0,2.9485186094e-06,2.781027368e-07,0,0,0,0,1.42103528903412e-06,0,5.13704631310225e-05
"RCP_MFM_AF0","AA0201",2080,0,0,0,0,0.000133150320494,2.2334826248e-05,9.442966287068e-05,2.359903199882e-05,0,0,0,0,1.235652e-08,0,0,0,0,0,0,1.798828713e-06,7.4656758e-08,0,0,0,0,4.6190906154953e-07,0,6.42509424091804e-06
