"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2000,0,0,0,0,4.92744055e-07,6.026e-07,5.060322e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28575902630244e-08,0,1.81415840948223e-06
"RCP_MFM_AF0","AA0102",2000,0,0,0,0,1.0764972374e-05,1.2872332142e-05,1.804339006665e-05,1.093593600962e-06,0,0,0,0,9.88864082e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.60305972637912e-07,0,8.13694773076778e-06
"RCP_MFM_AF0","AA0103",2000,0,0,0,0,3.67748173e-07,2.602724804e-06,3.5401013171e-06,1.1809147631225e-05,0,0,0,0,1.94399426e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.83904655929877e-07,0,8.45744854911144e-06
"RCP_MFM_AF0","AA0104",2000,0,0,0,0,3.23466475e-07,6.308837323e-06,8.0378753829e-06,6.0832045698e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26094577055854e-07,0,1.66168091130703e-05
"RCP_MFM_AF0","AA0105",2000,0,0,0,0,8.298900194e-06,4.3708893716e-05,0.000155874747479,2.83867605078e-05,0,0,0,0,4.86704414e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.29336110294936e-06,0,5.83283869820101e-05
"RCP_MFM_AF0","AA0106",2000,0,0,0,0,2.74390946e-07,3.954440544e-06,7.29696792251e-06,2.0594556050304e-05,0,0,0,0,5.80204724e-07,0,0,0,0,0,0,0,0,0,0,0,0,5.26489978533062e-07,0,3.13189272446603e-05
"RCP_MFM_AF0","AA0107",2000,0,0,0,0,1.684442032e-06,3.779394115e-06,4.042139109747e-05,0,0,0,0,0,7.1604e-11,0,0,0,0,0,0,0,0,0,0,0,0,1.40053962071108e-07,0,5.09479437595812e-06
"RCP_MFM_AF0","AA0108",2000,0,0,0,0,5.16900916e-07,3.272077446e-06,4.24466939624e-06,4.403226878032e-06,0,0,0,0,6.05610649e-07,0,0,0,0,0,0,0,0,0,0,0,0,4.30018620107026e-08,0,5.52712723133735e-06
"RCP_MFM_AF0","AA0109",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2000,0,0,0,NA,4.01e-08,2.06394e-07,1.7679255723e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93606400787225e-09,0,3.08897358917564e-07
"RCP_MFM_AF0","AA0111",2000,0,0,0,0,7.20966564e-07,2.803583668e-06,2.383544219567e-05,5.53203746874e-06,0,0,0,0,3.4036e-10,0,0,0,0,0,0,0,0,0,0,0,0,2.47721200679586e-07,0,6.59030985257718e-06
"RCP_MFM_AF0","AA0112",2000,0,0,0,0,7.22695974e-07,2.835017367e-06,2.425864944555e-05,0,0,0,0,0,5.9e-11,0,0,0,0,0,0,0,0,0,0,0,0,1.70720316293327e-07,0,6.26217674662619e-06
"RCP_MFM_AF0","AA0113",2000,0,0,0,0,0,2.8296985e-06,0.00014767341012732,2.187356922604e-06,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,8.61123298369045e-06
"RCP_MFM_AF0","AA0114",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2000,0,0,0,0,2.6715901619e-06,1.39601854265e-05,5.7210633903675e-05,1.466893690164e-06,0,0,0,0,2.672132262e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.90288890326964e-07,0,2.08775087369089e-05
"RCP_MFM_AF0","AA0116",2000,0,0,0,0,1.279065272e-06,1.026855738e-05,2.866173904847e-05,9.6282400854e-07,0,0,0,0,2.35122528e-06,0,0,0,0,0,0,0,0,0,0,0,0,7.7238247755974e-07,0,1.82159396154011e-05
"RCP_MFM_AF0","AA0117",2000,0,0,0,0,1.254367023e-05,6.900354195e-06,0.00027910022859321,1.385326051056e-05,0,1.34996016e-07,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,2.37079807271516e-05
"RCP_MFM_AF0","AA0118",2000,0,0,0,0,1.253099723e-06,1.2266451685e-05,1.719463430834e-05,8.616791173969e-06,0,0,0,0,1.831281268e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.68819113653482e-06,0,3.75652367237558e-05
"RCP_MFM_AF0","AA0119",2000,0,0,0,0,5.8396656e-08,2.181224e-05,1.9616742e-05,1.062110461072e-06,0,0,0,0,2.07662e-09,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,7.92426201446225e-05
"RCP_MFM_AF0","AA0120",2000,0,0,0,0,3.684858268e-06,1.3523137844e-05,0.00013379358505815,7.7252497452e-06,0,0,0,0,9.7654e-11,0,0,0,0,0,0,0,0,0,0,0,0,6.20630529849972e-07,0,1.23646693050203e-05
"RCP_MFM_AF0","AA0121",2000,0,0,0,0,9.7110075e-07,1.2171800325e-05,2.9383023554786e-05,6.23484977664e-07,0,0,0,0,7.950590322e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.95614843741262e-07,0,5.4875173605724e-06
"RCP_MFM_AF0","AA0122",2000,0,0,0,0,1.7297576022e-06,1.84791179439e-05,4.242257664489e-05,9.9948362163e-07,0,0,0,0,1.5350747964e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.91195817633308e-07,0,1.15505266133244e-05
"RCP_MFM_AF0","AA0123",2000,0,0,0,0,0.0001159183077727,5.14726691446e-05,9.243559310434e-05,8.935670406339e-05,0,0,0,0,1.8359561e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.88465993660252e-06,0,0.000102046694381748
"RCP_MFM_AF0","AA0124",2000,0,0,0,0,0.000125993436566,4.0828870038e-05,7.628793934932e-05,5.4171791670276e-05,0,0,0,0,4.12829492e-07,0,0,0,0,0,0,0,0,0,0,0,0,7.67320717008815e-06,0,0.000125283058724022
"RCP_MFM_AF0","AA0125",2000,0,0,0,0,1.21734187e-07,8.89076261e-07,8.1083531925e-06,1.3127705665032e-05,0,0,0,0,3.63302e-10,0,0,0,0,0,0,0,0,0,0,0,0,2.05259010662487e-07,0,1.91648054172125e-06
"RCP_MFM_AF0","AA0126",2000,0,0,0,0,2.92199328e-07,1.4822488368e-05,1.800652187334e-05,4.72892038579e-06,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,5.51771055919784e-06
"RCP_MFM_AF0","AA0127",2000,0,0,0,0,1.00674412e-06,8.029400094e-06,9.53917228544e-06,1.25083958098e-06,0,0,0,0,6.06420644e-07,0,0,0,0,0,0,0,0,0,0,0,0,6.96577793709e-07,0,2.90338301275409e-05
"RCP_MFM_AF0","AA0128",2000,0,0,0,0,1.3885295526e-06,1.59988457764e-05,2.0164530201269e-05,8.2135354278204e-06,0,0,0,0,1.6692709436e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.42392960648219e-07,0,3.25670118425788e-05
"RCP_MFM_AF0","AA0201",2000,0,0,0,0,6.5947569174e-05,2.2337133444e-05,9.345108645404e-05,2.359903199882e-05,0,0,0,0,8.6636e-09,0,0,0,0,0,0,0,0,0,0,0,0,6.27011309669093e-07,0,1.77606755442434e-05
"RCP_MFM_AF0","AA0202",2000,0,0,0,0,0,6.90908538e-07,3.113219909436e-05,1.889327844723e-06,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1.56548323523874e-06
"RCP_MFM_AF0","AA0203",2000,0,0,0,0,2.38996248921e-05,5.469786072e-06,3.336166976112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34149810256244e-08,0,3.09876588162262e-06
"RCP_MFM_AF0","AA0204",2000,0,0,0,0,3.7212943857e-05,2.9245091679e-05,0.0001394095428754,2.525168470056e-05,0,0,0,0,2.0660615e-08,0,0,0,0,0,0,0,0,0,0,0,0,4.86646867796354e-07,0,7.45936335700692e-06
"RCP_MFM_AF0","AA0401",2000,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",2000,0,0,0,0,4.6910240937e-05,7.1166168675e-06,0.000226531938187924,4.590895244936e-05,0,1.622267812e-07,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,3.76638232398339e-05
"RCP_MFM_AF0","AA0403",2000,0,0,0,0,4.62408276e-08,1.12544554848e-05,1.4413964591936e-05,0,0,2.58632976e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,4.48769982477536e-07
"RCP_MFM_AF0","AA0404",2000,0,0,0,0,1.060579866e-07,7.058758631e-06,1.389268326505e-05,0,0,2.12958388e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1.42040293025966e-06
"RCP_MFM_AF0","AA0405",2000,0,0,0,0,8.167577526e-07,1.84513959925e-05,5.6480294503815e-05,4.53573610542e-06,0,4.38844042e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,2.37886461480733e-06
"RCP_MFM_AF0","AA0406",2000,0,0,0,0,1.2172283944e-06,1.28281555866e-05,4.1313270614e-05,5.352371419416e-06,0,1.73698041e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1.3132296368822e-06
"RCP_MFM_AF0","AA0407",2000,0,0,0,NA,4.5669176e-08,1.801333678e-06,7.6529688179e-06,NA,0,8.8068e-09,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,2.329856896644e-07
"RCP_MFM_AF0","AA0408",2000,0,0,0,0,1.291153208e-07,5.0546775286e-06,1.1975543340384e-05,7.7392516824e-07,0,1.8477585e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1.09864553651868e-06
"RCP_MFM_AF0","AA0409",2000,0,0,0,0,5.73316847805e-05,8.298076332e-06,0.000226823583773361,1.268911412604e-05,0,3.49997817e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1.43772002911449e-05
"RCP_MFM_AF0","AA0410",2000,0,0,0,0,1.47814974e-07,2.733093864e-06,1.6371227825832e-05,3.36250119091e-07,0,4.7033748e-09,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1.83989893549706e-07
"RCP_MFM_AF0","AA0411",2000,0,0,0,0,2.9409982242e-06,4.503165912e-07,7.266640809303e-06,2.37832635236e-06,0,1.06358433e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,4.5357889435873e-06
"RCP_MFM_AF0","AA0412",2000,0,0,0,0,3.4552159662e-06,4.769048142e-07,7.367970902228e-06,4.564885588839e-07,0,1.29190959e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,3.56106130649111e-06
"RCP_MFM_AF0","AA0413",2000,0,0,0,0,2.3992216154e-06,4.551405147e-07,5.313014629832e-06,7.621720281935e-07,0,6.41631e-09,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,6.87068911844857e-06
"RCP_MFM_AF0","AA0414",2000,0,0,0,0,3.2736825e-08,3.7552097385e-06,6.420330277582e-06,0,0,4.146719e-09,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,3.58254445996249e-07
"RCP_MFM_AF0","AA0701",2000,0,0,0,0,2.0255312e-08,1.184004864e-06,6.4099647350371e-05,2.135083029664e-07,0,7.27720273e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,4.06910502770138e-06
"RCP_MFM_AF0","AA0702",2000,0,0,0,0,3.6529642044e-06,7.3594327779e-06,0.000104113813583964,4.269062876595e-07,0,3.74499069e-08,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,3.15886112262631e-06
