"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2030,0,0,0,0,6.4100003e-07,6.02617685e-07,1.37123732844e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.62496748e-07,0,0,0,0,0,1.98955709898793e-09,0,6.38793046150391e-08
"RCP_MFM_AF0","AA0102",2030,0,0,0,0,1.69493946e-05,1.287177893e-05,2.14072322733e-05,1.093593600962e-06,0,0,0,0,1.040761874e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.12648752812933e-07,0,5.62186228543176e-06
"RCP_MFM_AF0","AA0103",2030,0,0,0,0,3.7605161e-07,2.602613806e-06,3.5201504231e-06,1.1809147631225e-05,0,0,0,0,2.04601812e-07,0,0,0,0,0,0,2.9298e-08,0,0,0,0,0,3.47536755295188e-07,0,8.75603646060371e-06
"RCP_MFM_AF0","AA0104",2030,0,0,0,0,3.63712139e-07,6.308568119e-06,8.23453588089e-06,6.0832045698e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97577880340337e-07,0,1.71342949252048e-05
"RCP_MFM_AF0","AA0105",2030,0,0,0,0,9.734786976e-06,4.3707398812e-05,0.0001921629224242,2.83867605078e-05,0,0,0,0,5.36370968e-06,0,0,0,0,0,0,8.8495225e-06,0,0,0,0,0,4.26586443525515e-06,0,8.33743870941336e-05
"RCP_MFM_AF0","AA0106",2030,0,0,0,0,3.25417332e-07,3.954271804e-06,7.02773569416e-06,2.0594556050304e-05,0,0,0,0,6.10655152e-07,0,0,0,0,0,0,0,0,0,0,0,0,6.43532741868264e-07,0,3.23763127416216e-05
"RCP_MFM_AF0","AA0107",2030,0,0,0,0,2.067953895e-06,3.779503735e-06,4.790653383294e-05,0,0,0,0,0,5.4587e-09,0,0,0,0,0,0,4.590564043e-06,0,0,0,0,0,2.8955293734343e-07,0,9.85360530646051e-06
"RCP_MFM_AF0","AA0108",2030,0,0,0,0,5.44650506e-07,3.271937952e-06,4.181716718e-06,4.403226878032e-06,0,0,0,0,6.37393814e-07,0,0,0,0,0,0,9.1246944e-08,0,0,0,0,0,5.25909169121447e-08,0,5.71693050580306e-06
"RCP_MFM_AF0","AA0109",2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2030,0,0,0,NA,3.58e-08,2.064e-07,1.7772035637e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87729757286923e-08,0,9.13870512763628e-07
