"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2100,0,0,0,0,2.465771735e-06,6.02617685e-07,1.27320112035e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.6248852e-07,0,0,0,0,0,5.31180724009286e-09,0,1.19779562843322e-07
"RCP_MFM_AF0","AA0102",2100,0,0,0,0,3.11970483651044e-05,1.2871356782e-05,4.75207581924484e-06,1.093593600962e-06,0,0,0,0,2.348672104e-06,0,0,0,0,0,0,1.3597293566e-05,0,0,0,0,0,1.45345310702969e-06,0,1.45076349502682e-05
"RCP_MFM_AF0","AA0103",2100,0,0,0,0,3.39844079160084e-07,2.600754371e-06,2.60917559326901e-07,1.1809147631225e-05,0,0,0,0,4.61722088e-07,0,0,0,0,0,0,9.95391840000001e-08,2.02875286e-07,0,0,0,0,3.24166284102534e-06,0,3.08356348021229e-05
"RCP_MFM_AF0","AA0104",2100,0,0,0,0,4.95158784213656e-08,6.308372228e-06,3.79681848783295e-23,6.0832045698e-06,0,0,0,0,0,0,0,0,0,0,0,4.679675e-07,0,0,0,0,0,3.00511184677609e-06,0,4.88970767444905e-05
"RCP_MFM_AF0","AA0105",2100,0,0,0,0,1.18631940769568e-05,4.370645438e-05,2.35597370336368e-05,2.83867605078e-05,0,0,0,0,1.27458079e-05,0,0,0,0,0,0,1.752960104e-05,2.15694262e-06,0,0,0,0,5.51619095764796e-05,0,0.000634057024200902
"RCP_MFM_AF0","AA0106",2100,0,0,0,0,7.53722521955241e-08,3.954149084e-06,2.17950683984542e-06,2.0594556050304e-05,0,0,0,0,1.37805667e-06,0,0,0,0,0,0,2.46671354e-07,0,0,0,0,0,4.37919690277863e-06,0,8.31820162416094e-05
"RCP_MFM_AF0","AA0107",2100,0,0,0,0,2.147161653e-06,3.779503735e-06,1.319678787354e-05,0,0,0,0,0,2.6679562e-08,0,0,0,0,0,0,5.153531487e-06,0,0,0,0,0,5.28733456038473e-06,0,0.000126369021869789
"RCP_MFM_AF0","AA0108",2100,0,0,0,0,5.05960818078082e-07,3.265892518e-06,8.00800274305878e-07,4.403226878032e-06,0,0,0,0,1.438398062e-06,0,0,0,0,0,0,2.20161866000001e-07,6.31991475e-07,0,0,0,0,5.69952397822162e-07,0,2.33920878855835e-05
"RCP_MFM_AF0","AA0109",2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2100,0,0,0,NA,9.38e-08,2.064e-07,1.7080939329e-06,NA,0,0,0,0,0,0,0,0,0,0,0,7.3509e-08,0,0,0,0,0,2.27341587030213e-07,0,7.77261360082304e-06
