"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_TimberPlant","For_SelectionSystem_EU","For_Selective_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0113",1.246388853538,0.62926610877,0,0.007446791,0.39264970023,0.006109935538,0,0,0.004311749,0,0,0,0.111703775106424,0.0314023006225395,0.0634984932710362
"RCP_MFM_AF0","AA0115",11.79069097829,7.77023538033,0.057950548,0.279735844,1.27543063567,0.02842817229,0,0,0.109908702,0.02653113,0,0,1.40034048546401,0.246371439411584,0.59575864112441
"RCP_MFM_AF0","AA0116",1.99799720938,1.20930497515,0.007094276,0.059696253,0.15545970485,0.00526133338,0,0,0.0158546865,0.0064936605,0,0,0.363132170189749,0.0455031900854477,0.130196959724804
"RCP_MFM_AF0","AA0117",3.16565946652,0.3638036593,0.072183236,0.028164807,1.2338669297,0.06075991452,0.002375333,0,0,0,0,0,0.862275539555708,0.392614950102701,0.149615097341591
"RCP_MFM_AF0","AA0118",1.679145222187,0.52546879097,0.011338412,0.070901319,0.08755800603,0.046079097187,0,0,0.004891855,0.004891855,0,0,0.674636466611736,0.0534052395922718,0.199974180795992
"RCP_MFM_AF0","AA0119",3.150215635064,0.55009737978,0.00036325,0.073692136,0.06118965822,0.003564129064,0,0,0.0058932085,0.0002432045,0,0,1.32742493059491,0.373167305085981,0.754580433319113
"RCP_MFM_AF0","AA0120",7.0191662134,5.29502552649,0.033566058,0.091375202,0.97915923751,0.0504918284,0,0,0.08919074,2.375e-05,0,0,0.25969951662677,0.073007042822611,0.147627311550619
"RCP_MFM_AF0","AA0121",8.15845683694,4.76689282806,0.043270703,0.486856445,1.10526434594,0.02435488194,0,0,0.068945628,0.016751338,0,0,1.04584947683622,0.171192504082254,0.429078686081521
"RCP_MFM_AF0","AA0122",10.15805796317,6.37639921179,0.051305356,0.485000491,1.07678857021,0.02562778517,0,0,0.0499144835,0.0213416875,0,0,1.35788451080529,0.194327093587414,0.5194687736073
"RCP_MFM_AF0","AA0123",10.45866462677,2.4985140109,1.608603385,0.516253484,0.9466067171,0.83510938377,0,0,0.008945804,0.008783232,0,0,2.95929602353141,0.226906939505723,0.849645646962864
"RCP_MFM_AF0","AA0124",7.579851533716,1.92708656682,1.057114983,0.274007567,0.58053918918,0.336470755716,0,0,0.0015917095,0.0013246815,0,0,2.4823343162079,0.193779760606644,0.725602004185458
"RCP_MFM_AF0","AA0125",0.304593523308,0.19220315978,8.47e-05,0.002686109,0.02176665822,0.037083914308,0,0,3.72e-05,3.72e-05,0,0,0.0274087655188409,0.00770518537708611,0.015580631104073
"RCP_MFM_AF0","AA0126",0.71015130271,0.13477128612,0.000365009,0.10293693,0.13799191788,0.03173772071,0,0,0,0,0,0,0.163605883811083,0.045909367545097,0.0928331876438205
"RCP_MFM_AF0","AA0127",1.799020226459,1.08772026507,0.004590086,0.035526802,0.04235546493,0.005685634459,0,0,0.001850738,0.001352218,0,0,0.450674440024667,0.0356762018296738,0.133588376145659
"RCP_MFM_AF0","AA0128",5.956983420258,3.50989110002,0.023516086,0.194388372,0.23691807498,0.098013549258,0,0,0.010906691,0.010143636,0,0,1.40185954798935,0.0993465270737345,0.371999835936917
"RCP_MFM_AF0","AA0201",3.40988168214,0.8251612576,0.696727031,0.210718616,1.2570432634,0.20884099114,0,0,3.765e-05,3.765e-05,0,0,0.15649731366226,0.0115540700884208,0.0432638392493192
"RCP_MFM_AF0","AA0202",0.354060937991,0.17465685959,0,0.002549551,0.11687873541,0.007467698991,0,0,0.000312955,0,0,0,0.0282200630171,0.00793325831294144,0.0160418166699586
"RCP_MFM_AF0","AA0203",0.966438282,0.19761097634,0.293492772,0.056797016,0.38980563766,0,0,0,0,0,0,0,0.0208867576618866,0.00165353065160392,0.00619159168650947
"RCP_MFM_AF0","AA0204",3.14488858221,0.9877734723,0.361376989,0.237753781,1.0540282457,0.18567415221,0,0,7.49825e-05,7.49825e-05,0,0,0.260754213904617,0.0197203076209346,0.0376574554744486
"RCP_MFM_AF0","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",23.9613729416,2.00766728281,1.235854124,0.175699566,5.53263439219,1.1307623756,0.012904742,0,0,0,0,0,8.50316058732773,3.88298698367353,1.47970288799874
"RCP_MFM_AF0","AA0403",0.929954019,0.44909646028,0.000597973,0.155020578,0.18769968372,0,0.001300226,0,0,0,0,0,0.0835456233597579,0.0381540012659333,0.0145394733743088
"RCP_MFM_AF0","AA0404",1.346614899,0.27788693341,0.002292967,0.155479797,0.31500444859,0,0.002045908,0,0,0,0,0,0.364149541412413,0.166359956404184,0.0633953471834023
"RCP_MFM_AF0","AA0405",8.11153557556,1.40325752166,0.042670062,0.966044979,2.78313115334,0.23260185156,0.007806566,0,0,0,0,0,1.64075217224171,0.749613526278569,0.285657743479723
"RCP_MFM_AF0","AA0406",2.57134824423,0.48764538683,0.03058315,0.322316569,1.03837309817,0.13654008723,0.001549206,0,0,0,0,0,0.339876006691051,0.155288449454357,0.0591762908545916
"RCP_MFM_AF0","AA0407",0.11540058,0.01276489102,0.000202073,0.00797053,0.03318712998,0,0.00017397,0,0,0,0,0,0.0374626962116002,0.0171166069170842,0.00652268287131558
"RCP_MFM_AF0","AA0408",1.200116905206,0.26674233612,0.002898514,0.115668073,0.27673946388,0.019348129206,0.001899136,0,0,0,0,0,0.316893079095909,0.144762892413378,0.0551652814907132
"RCP_MFM_AF0","AA0409",28.0975816478,2.78875812405,3.188034193,0.425543831,10.61219305795,0.6408643498,0.005694209,0,0,0,0,0,6.40560065258962,2.918666997497,1.11222623291338
"RCP_MFM_AF0","AA0410",1.112406263665,0.21440318386,0.005239594,0.099025479,0.57365080814,0.013238193665,0.000784925,0,0,0,0,0,0.126386345627822,0.05769261562002,0.0219851187521576
"RCP_MFM_AF0","AA0411",1.98514731765,0.09077792332,0.090952551,0.010570848,0.22302678368,0.05609260265,0.000858715,0,0,0,0,0,0.927565763921411,0.423802346769465,0.161499783309123
"RCP_MFM_AF0","AA0412",1.760683252997,0.08357972021,0.109274143,0.012355089,0.22835277179,0.011795569997,0.001133514,0,0,0,0,0,0.805754371561918,0.368147043444166,0.140291029993916
"RCP_MFM_AF0","AA0413",3.242170209597,0.08268973783,0.095191694,0.012893543,0.18971545817,0.021469634597,0.000602127,0,0,0,0,0,1.74101333508161,0.795464392783514,0.303130287134872
"RCP_MFM_AF0","AA0414",0.435286213,0.10510304351,0.000554761,0.075863082,0.13145544749,0,0.000440177,0,0,0,0,0,0.074761680352067,0.0341097171872246,0.0129983044607084
"RCP_MFM_AF0","AA0701",14.504141941924,5.11876404597,0.000431516,0.084572065,4.53479465503,0.015699139924,0.017714712,0,0,0,0,0,2.90178437842753,1.32533251712565,0.505048912446818
"RCP_MFM_AF0","AA0702",34.58898430453,8.8538871958,0.639877808,1.168167899,16.2792696132,0.06941565653,0.019876604,0,0,0,0,0,4.63988791717221,2.11328499998433,0.805316610843458
"RCP_MFM_AF0","AA0703",11.399380346,2.48316467017,0.006216386,0.000820003,2.59617865183,0,0.018631343,0,0,0,0,0,3.8591878933333,1.76325275191758,0.671928646749112
"RCP_MFM_AF0","AA0704",35.080656183,6.21781439057,0.114343961,0.006371502,24.73106668843,0,0.008639823,0,0,0,0,0,2.46000034187003,1.11682660987248,0.425592866257492
"RCP_MFM_AF0","AA0705",12.882522924,2.03361977941,0.121289185,0.050683965,7.36650822659,0,0.006850692,0,0,0,0,0,2.02771487424413,0.923814940451207,0.352041261304667
"RCP_MFM_AF0","AA0706",33.63919728158,6.2841406359,0.002143751,0.045890517,23.1702475021,0.00848602158,0.005266083,0,0,0,0,0,2.52831512144367,1.15468714286491,0.440020506691421
"RCP_MFM_AF0","AA0707",44.033654590422,4.88178888001,0.698426085,0.053878328,37.59074697199,0.007637419422,0.002216545,0,0,0,0,0,0.501030980482693,0.215723067021564,0.0822063134957425
"RCP_MFM_AF0","AA0708",2.54244197128,1.42156334521,0.013403419,0.144807543,0.55486768679,0.07561045228,0,0,0.145436894,0.002430734,0,0,0.110436216140145,0.0225504983170719,0.0513351825427831
"RCP_MFM_AF0","AA0709",22.385412302,6.24494569562,0.001488811,0.00169252,14.39618566238,0,0.004074473,0,0,0,0,0,1.06628898336447,0.485662946770928,0.1850732098646
"RCP_MFM_AF0","AA0801",5.02415730847,0.94948302422,0.029158086,0.689013845,2.72913838178,0.08630283947,0.001863425,0,0,0,0,0,0.331090752853763,0.150684938622004,0.0574220155242321
"RCP_MFM_AF0","AA0802",24.077056897,6.1410751157,0.391641684,0.533896663,16.6004102013,0,0.000895787,0,0,0,0,0,0.269506158015686,0.101103454932327,0.0385278330519874
"RCP_MFM_AF0","AA0803",31.99437289892,4.45472419226,2.459988741,0.523188568,19.86543828974,0.05108584992,0.007597118,0,0,0,0,0,2.84018297051327,1.29766254588837,0.494504623598361
"RCP_MFM_AF0","AA1001",1.29183111,0.10808905002,0.028798693,0.019700927,0.23975387798,0,2.79e-05,0,0,0,0,0,0.549558322853338,0.250459063020529,0.0954432761261334
"RCP_MFM_AF0","AA1002",1.27541274248,0.87713416908,0.005433326,0.036398575,0.11030064992,0.00687367748,0,0,0.0067028685,0.0016177635,0,0,0.151858154392768,0.0214233859374308,0.0576701726698015
"RCP_MFM_AF0","AA1003",3.596412357,0.82824382149,0.009969338,0.599717965,1.49271606551,0,0.002433371,0,0,0,0,0,0.407165768980633,0.185483287748912,0.070682739270455
"RCP_MFM_AF0","AA1201",13.074274416422,5.5535801955,0.370308722,0.526424432,5.8400942005,0.007637419422,9.55e-06,0,0,0,0,0,0.475913993936475,0.217443846394266,0.0828620566692586
"RCP_MFM_AF0","AA1202",11.083778942985,2.97291749972,0.992640919,0.589551369,3.93602791928,0.003139827985,0.000808568,0,0,0,0,0,1.58778573032811,0.72473131427052,0.276175795401372
"RCP_MFM_AF0","AA1203",5.722323618666,1.34678728192,1.266663875,0.41492352,2.59629470308,0.029361634666,0.000760896,0,0,0,0,0,0.0455398165606885,0.0159237677823385,0.00606812365697299
"RCP_MFM_AF0","AA1204",1.03990820128,0.06450527335,0.049207552,0.000213274,0.21671447365,0.00364898928,0.001734941,0,0,0,0,0,0.43160244093429,0.197151914875646,0.0751293421900643
"RCP_MFM_AF0","AA1205",1.571287647,0.05452621853,0.563166441,0.001098014,0.53492306647,0.15334241,0.001009302,0,0,0,0,0,0.161464076004174,0.0736804590604978,0.0280776599353283
"RCP_MFM_AF0","AA1206",2.32746182064,0.35666246273,0.556957061,0.041231316,1.20054273527,0.11939832364,0.000184188,0,0,0,0,0,0.0321799214232555,0.0147029210741635,0.00560289150258104
"RCP_MFM_AF0","AA1207",18.95767819049,4.00659159026,1.307392599,1.159301419,11.50316054474,0.05524400049,0.000908814,0,0,0,0,0,0.567221821181889,0.259115419038327,0.0987419827797837
"RCP_MFM_AF0","AA1208",2.639771747158,0.35955487917,0.305069894,0.063590741,1.50801578683,0.000848602158,0.000973799,0,0,0,0,0,0.24630035892046,0.112533983228705,0.042883702850835
"RCP_MFM_AF0","AA1209",16.109849006653,3.90903071914,3.432903968,1.130519937,6.85051004786,0.004582451653,0.002089116,0,0,0,0,0,0.478362092363627,0.218562376097392,0.083288298538981
"RCP_MFM_AF0","AA1210",4.72751062966,0.32798911166,1.085017347,0.042464331,1.61033661234,0.04115720466,0.004038839,0,0,0,0,0,0.991297553004055,0.452698350514077,0.172511280481868
"RCP_MFM_AF0","AA1301",8.470083889,3.2297607454,0.018851703,0.608865485,4.6108859466,0,0,0,0,0,0,0,0.00105456759864104,0.000481829149495191,0.000183612251863772
"RCP_MFM_AF0","AA1302",27.478762401638,11.2777601699,0.000482206,1.557798983,14.5616166171,0.007722279638,0.000106913,0,0,0,0,0,0.0453485708014069,0.0202209839482606,0.00770567825033251
"RCP_MFM_AF0","AA1303",15.342593731,6.4459354926,0,2.187642209,6.7012947154,0,0,0,0,0,0,0,0.00473407264923231,0.00216298528531264,0.000824256065455044
"RCP_MFM_AF0","AA1304",79.748033110322,27.0598918994,0.000361412,1.942037924,50.5172316436,0.006025075322,0.000355776,0,0,0,0,0,0.137685240708507,0.0611438478753823,0.0233002914161109
"RCP_MFM_AF0","AA1305",41.449692936,17.1904133033,0.05911754,5.323292053,18.8232554887,0,3.2e-05,0,0,0,0,0,0.0334130185616219,0.0146042441012128,0.00556528833716533
"RCP_MFM_AF0","AA1306",19.243593591,8.1727467808,0.005148294,2.092287222,8.9320739222,0,3.89e-07,0,0,0,0,0,0.0255033875596923,0.0114647026903861,0.00436889274992161
"RCP_MFM_AF0","AA1307",17.687077953334,6.517380882,3.14e-07,1.433137109,9.715655937,0.014680817334,5.59e-06,0,0,0,0,0,0.00381193781503545,0.001741664315985,0.000663701868979543
"RCP_MFM_AF0","AA1308",29.969721465,5.4230349466,0.196295936,0.142158529,24.1658994294,0,7.15e-06,0,0,0,0,0,0.036476388818671,0.00423517342396976,0.00161391175735923
"RCP_MFM_AF0","AA1309",24.78612516201,8.6625531902,0.710296513,1.038998082,14.3442844678,0.02045131201,9.38e-05,0,0,0,0,0,0.00916965865121939,0.000201392885626402,7.67454631542081e-05
"RCP_MFM_AF0","AA1310",44.239566108,17.1188664946,0.020252448,5.527052516,21.5477258364,0,0,0,0,0,0,0,0.015737998164763,0.00719064977935645,0.00274016505588055
"RCP_MFM_AF0","AA1401",1.44231003195,0.90606091314,0.005519276,0.080954565,0.13323871486,0.02121505395,0,0,0.0058381885,0.0025425505,0,0,0.197454048999245,0.0221764900918106,0.0673102309089444
"RCP_MFM_AF0","AT0101",10.459287125094,1.76973146611,1.46974336,0.429122631,2.13417799589,0.51892021968,0,0,0.250685435,0.006152977,0,0,1.81810590887384,1.12853368632607,0.934113445214079
"RCP_MFM_AF0","AT0102",18.7429506925104,2.29522982824,0.492881028,0.829823066,1.15342302776,0.2201273998,0,0,0.259417804,0.00032224,0,0,8.27115253024359,5.03773860075161,0.182835167715227
"RCP_MFM_AF0","AT0103",4.15744201636707,0.23727841289,0.325273776,0.083511922,0.65919816111,0.3054967769,0,0,0.0102441825,0.0030421945,0,0,1.57404324450022,0.69806356094599,0.261289785020864
"RCP_MFM_AF0","AT0104",36.5067352851973,18.83619747848,1.758260763,0.460260809,0.19829662352,0.02384572064,0,0,0.832177906,0.047231858,0,0,8.89960186214887,5.26624132589204,0.184620938516435
"RCP_MFM_AF0","AT0105",0.109012587183,0,0,0.020210108,0,0.018160086183,0,0,0,0,0,0,0.0659648436728118,0.00219277356386435,0.00248477576332388
"RCP_MFM_AF0","AT0106",2.07396012621235,0.00264127395,0.717494766,0.210369566,0.06040288805,0.04124206488,0,0,0.0160406345,0.0039994515,0,0,0.376721323666607,0.155196459910958,0.489851697754783
"RCP_MFM_AF0","AT0107",5.42139414528383,0.22504930761,0.579453073,0.031522985,0.55046418939,0.209095571696,0,0,0.0475042535,0.0040846285,0,0,2.04573189348941,1.14913710540198,0.57935113769644
"RCP_MFM_AF0","AT0108",6.93698609678828,0.4743904233,1.077529476,0.354235873,3.0970918337,0.45069260609,0,0,0.3866728925,0.0053637885,0,0,0.321368064265578,0.159039204166633,0.61060193526607
"RCP_MFM_AF0","AT0109",2.50258720429,0.19277885856,0.218706324,0.131405144,0.84483935144,0.02842817229,0,0,0.019645003,0.004723641,0,0,0.219189620348782,0.17239500583252,0.670476083818698
"RCP_MFM_AF0","AT0110",6.68919422624564,3.15781196665,0.22431801,0.079402398,0.02590469235,0.08138094696,0,0,0.1073704215,0.0123817375,0,0,1.8695479095593,1.09276654626103,0.0383095974653044
"RCP_MFM_AF0","AT0111",18.8048095783797,1.15035034828,4.133583201,4.465006985,2.46529702772,0.1213501086,0,0,1.249597248,0.020633966,0,0,2.53069392071799,0.641983405811994,2.02631336724968
"RCP_MFM_AF0","AT0112",25.0101877318246,3.72055117537,2.800584299,0.838026389,14.09450769963,1.505250508,0,0,0.4137147015,0.0006174065,0,0,1.5451636251014,0.0189889976793387,0.0727829300438335
"RCP_MFM_AF0","AT0114",3.24785349714947,0.32367439474,0.294408641,0.08918436,0.99334047226,0.009928645249,0,0,0.137847195,0.003616835,0,0,0.597664350675371,0.192041546184835,0.606147057040268
"RCP_MFM_AF0","AT0115",0.26481141202,0.03840174149,0.003009409,0.025052524,0.08803591951,0.01298361302,0,0,0.006872085,0.000731523,0,0,0.0562628897432121,0.0159180852138091,0.0175436220429789
"RCP_MFM_AF0","AT0116",1.82491310725,0.07954619939,0.126678719,0.011682955,0.35224724661,0.07756223725,0,0,0.101066954,0.008966929,0,0,0.663911215348993,0.191830565794058,0.211420085856949
"RCP_MFM_AF0","AT0117",10.92723916199,3.39861921292,0.578109567,0.38821632,4.11673627308,0.01926326899,0,0,1.0227373345,0.0019719165,0,0,1.32714944024183,0.0348945368799265,0.0395412918782416
"RCP_MFM_AF0","AT0118",19.74974271682,5.71796101224,0.663726643,0.421196485,10.20662192776,0.04200580682,0,0,1.363291918,0.002106053,0,0,1.28398839565226,0.0228976472061575,0.0259468281415857
"RCP_MFM_AF0","AT0119",3.14621946516,0.04406014585,0.186246971,0.001686191,0.54746462815,0.01264417216,0,0,0.035018934,0.007271324,0,0,1.9420020422702,0.175195567855933,0.194629488873863
"RCP_MFM_AF0","AT0120",0.13052074443,0.012913231,0,0.049130262,0,0.04421217243,0,0,0,0,0,0,0.0235986227753188,0.000312425906972141,0.000354030317709029
"RCP_MFM_AF0","AT0121",0.129513124797369,0.00290875172,0.008943599,0.000825115,0.00857644328,0.01408679582,0,0,0.0015640645,9.88885e-05,0,0,0.0566778069353318,0.0346180401806888,0.0012136198613488
"RCP_MFM_AF0","AT0122",1.44738308694883,3.1556e-18,0.458748693,0.151898843,3.2844e-18,0.09843785034,0,0,0.0030831475,0.0030831475,0,0,0.269408675640886,0.111329563161969,0.351393166805979
"RCP_MFM_AF0","AT0123",6.99263633119034,0.01263718036,1.637909413,0.839719137,1.48522886064,0.3280695943,0,0,0.0466530055,0.0127418905,0,0,0.96728042028377,0.399967196024197,1.26242963358238
"RCP_MFM_AF0","AT0124",52.3973791963714,18.77119232957,1.362653495,1.258328347,0.98358926143,0.308721465149,0,0,0.7606123255,0.0821369865,0,0,18.138997130551,10.3676834178688,0.363464437802611
"RCP_MFM_AF0","AT0125",11.5409586357727,1.94941095293,0.392749061,0.330013535,3.60097222107,0.15648223797,0,0,0.042042687,0.022792597,0,0,1.2460090073755,0.806232501077473,2.99425383534976
"RCP_MFM_AF0","AT0126",42.0128647471591,11.13508272101,0.441073314,1.005586042,2.19998781799,0.33918628254,0,0,0.9551457545,0.0238369455,0,0,15.8099246170537,9.76085081233029,0.34219044023511
"RCP_MFM_AF0","AT0127",0.004497591438,0,0,0,0,0.004497591438,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0128",15.22941644078,0.69986781495,0.620041086,0.113111913,2.47233899605,0.16310133478,0,0,0.0108664555,0.0059174195,0,0,9.30368868884612,0.544856546201489,1.29562618595239
"RCP_MFM_AF0","AT0129",7.30462322334331,1.86511709947,0.234839166,0.125077834,0.06546691353,0.046588258482,0,0,0.138979635,0.019966025,0,0,3.00566886417443,1.741854469399,0.0610649582878769
"RCP_MFM_AF0","AT0130",20.759812166883,2.56697727811,2.115998144,1.375408887,3.46699633589,0.10123823745,0,0,1.310930477,0.02964904,0,0,5.48828423773837,1.03560749280516,3.26872203688946
"RCP_MFM_AF0","AT0201",0.308215709264,0.12465844314,0,0.047021906,0.12974654286,0.006788817264,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0202",14.51488202,4.2172260245,0.279977643,0.186963838,8.6682348475,0,0,0,0.5137983605,0.0014724655,0,0,0.605484863063719,0.0195596517317611,0.0221643262045193
"RCP_MFM_AF0","AT0203",3.992057467,0.23207635633,0.015808022,0.419337441,0.80377114167,0,0,0,0.0013740135,0.0005456765,0,0,2.35234095165228,0.0781954563185697,0.0886084080291531
"RCP_MFM_AF0","AT0701",70.4656292726492,6.6593079061,1.038582827,1.000168885,14.6742098329,0.04803088215,0,0,0.5678368965,0.0044227465,0,0,42.7800396965571,2.12561203801638,1.56741756192572
"RCP_MFM_AF0","AT0702",11.12258484648,2.58218752736,0.639798508,0.062198623,7.57503092764,0.00687367748,0,0,0.000368589,0,0,0,0.239511923620799,0.00778892632462257,0.00882614405457814
"RCP_MFM_AF0","AT0704",119.73931368342,18.4716384344203,5.03799157603799,2.043090162,22.126993124727,0.503305940433306,0,0,0.4720435885,0.0511344555,0,0,46.0748996495318,12.8784514659765,12.0797652862935
"RCP_MFM_AF0","AT0705",94.0537246657762,14.9222567231246,6.16481714116482,4.282867675,36.9156005565156,0.137473549777474,0,0,0.6775419075,0.0972229555,0,0,13.9294612547088,6.72735008056501,10.1991328219199
"RCP_MFM_AF0","AT0706",50.87542674076,5.2878393852,3.362431479,0.931328138,12.6348074948,0.18745621676,0,0,0.237896137,0.048557152,0,0,18.0043542648337,2.37461642431064,7.80614004885562
"RCP_MFM_AF0","AT0707",66.7599699889097,4.78328386471,11.86758243,2.607632008,22.52450824229,0.4865036172,0,0,1.451287311,0.093354981,0,0,9.22105235515063,3.37654959214317,10.3482155874159
"RCP_MFM_AF0","AT0708",0.795045143995034,0.07863608688,0.054535957,0.016184893,0.29636736912,0,0,0,0.0040183415,0.0002909945,0,0,0.202515438746345,0.0380890110414618,0.104407052207227
"RCP_MFM_AF0","AT0709",33.10353869079,7.0509044758,0.217260839,0.462235276,23.8269132272,0.06008103279,0,0,0.004875671,0.004875671,0,0,1.38583076412725,0.0425515873415525,0.0480101465311928
"RCP_MFM_AF0","AT0710",0.73515277211,0.0076478968,0.285146708,0.130382386,0.2835001842,0,0,0,3.555e-09,3.555e-09,0,0,0.02847559,0,0
"RCP_MFM_AF0","AT0711",32.5961961131322,6.0084969261,2.274197282,2.076604308,19.0888936109,0.52545445628,0,0,0.3341473685,0.0129607825,0,0,0.537696215177677,0.359349013018934,1.37839615065557
"RCP_MFM_AF0","AT0712",73.7405682676617,9.30461777159,1.36958626,1.639187752,10.40155336241,0.4582451653,0,0,0.648662695,0.141298338,0,0,29.0935839501982,15.3081272524356,5.37570572072794
"RCP_MFM_AF0","AT0713",187.0626244977,26.5909542194,22.34672074,10.71030766,125.7148741946,0.3804283474,0,0,6.739e-05,6.739e-05,0,0,1.29471137618608,0.00601966520478565,0.0184735149089707
"RCP_MFM_AF0","AT0714",1.750115642,0.16807146643,0.274148194,0.254855204,0.97088902157,0,0,0,0.0360106555,0.0005463345,0,0,0.00940991353444528,0.00740099871550881,0.0287838537500459
"RCP_MFM_AF0","AT0715",93.7738962497386,27.5047688854,0.693592533,4.369258998,59.2604264906,0.41717282086,0,0,0.0773607105,0.0052773375,0,0,0.675975190822495,0.168870065931236,0.601193217124879
"RCP_MFM_AF0","AT0716",22.72504446425,2.20537904498,3.49496438,2.258668373,10.48307969202,0.42990185325,0,0,0.438406348,0.014310158,0,0,1.3888229685984,0.411420638661461,1.60009100774014
"RCP_MFM_AF0","AT0717",22.90528636738,2.58211993921,1.49279295,1.246395794,11.51353714479,0.14799621638,0,0,0.067888904,0.023577718,0,0,4.59352279411834,0.587449986446456,0.650004920435201
"RCP_MFM_AF0","AT0718",57.4508175765594,16.78893847385,1.215176583,0.765536882,4.81318476715,0.72046323222,0,0,3.2177009135,0.0272964495,0,0,19.1533683143691,10.2840434928731,0.465108468097132
"RCP_MFM_AF0","AT0719",42.77239766384,3.80395117173,4.081069553,0.460662867,15.17621748127,0.23115922784,0,0,0.0172219825,0.0036916185,0,0,17.7540469546975,0.583347470154675,0.661029337147874
"RCP_MFM_AF0","AT0721",15.9054804219596,0.803487134060573,3.92402010692402,1.699714489,5.58426269276426,0.249658755139659,0,0,1.092000568,0.017613393,0,0,0.703355189334864,0.395515449805257,1.43585264393096
"RCP_MFM_AF0","AT0722",163.854617511794,21.1875062681465,43.0193636120774,10.42180017,69.217001456668,0.47962994161852,0,0,0.1912786815,0.0727963945,0,0,8.16987670989922,2.66953491694147,8.42582936044291
"RCP_MFM_AF0","AT0723",42.9960338961641,7.33750279049,0.717497569,0.372574724,6.09405072551,0.34215639014,0,0,1.031867057,0.008714387,0,0,20.0629735548172,6.4258404135766,0.602856284630303
"RCP_MFM_AF0","AT0724",3.4835726,0.33077870861,0.011847794,0.51363037,0.84780108639,0,0,0,0.00063518,0.0003365,0,0,1.66077766345974,0.055206821590512,0.0625584759497471
"RCP_MFM_AF0","AT0725",48.5104898685,4.07460408201,3.501661221,0.907664984,15.56513519099,0.1358612055,0,0,0.125529824,0.030697703,0,0,21.8747428077974,1.08159641051118,1.21299643969145
"RCP_MFM_AF0","AT0726",26.686377957,6.775697852,0.561032159,1.42136613,12.551023866,0,0,0,0.001660209,0.000911347,0,0,5.01970744351446,0.166409460147995,0.188569490337548
"RCP_MFM_AF0","AT0801",0.56142946856,0.0551793579,0.000637142,0.016956617,0.4135828471,0.07493157056,0,0,0,0,0,0,0.000141934,0,0
"RCP_MFM_AF0","AT0901",0.207614332,0.02373179658,0.027044883,0.031967256,0.11360844942,0,0,0,0.001716115,7.0575e-05,0,0,0.0019555171987646,0.00153803541586585,0.00598170438536956
