"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.293361831900179,0,0
"RCP2.6_SFM","noAFM",0.293339800346878,0,0
"REF_MFM","noAFM",0.33401750646806,0,0
"REF_SFM","noAFM",0.334020845018902,0,0
"RCP2.6_MFM","AFMfree",0.286762375288099,0,0
"RCP2.6_SFM","AFMfree",0.286595354242043,0,0
"REF_MFM","AFMfree",0.330528509847003,0,0
"REF_SFM","AFMfree",0.331268913720679,0,0
"RCP2.6_MFM","AFM25",0.284660808568335,0,0
"RCP2.6_SFM","AFM25",0.284420954082612,0,0
"REF_MFM","AFM25",0.330496245584546,0,0
"REF_SFM","AFM25",0.332462983653817,0,0
"RCP2.6_MFM","AFM50",0.282163510594155,0,0
"RCP2.6_SFM","AFM50",0.282168918424729,0,0
"REF_MFM","AFM50",0.330178225662658,0,0
"REF_SFM","AFM50",0.330021959024055,0,0
"RCP2.6_MFM","AFM75",0.28077669204188,0,0
"RCP2.6_SFM","AFM75",0.279538685888003,0,0
"REF_MFM","AFM75",0.328929833624044,0,0
"REF_SFM","AFM75",0.327488280094075,0,0
"RCP2.6_MFM","AFM100",0.280036025176766,0,0
"RCP2.6_SFM","AFM100",0.277653674072385,0,0
"REF_MFM","AFM100",0.32847628179946,0,0
"REF_SFM","AFM100",0.325408676758598,0,0
