"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.279063341436755,0.198980819973511,0.402920892177587
"RCP2.6_SFM","noAFM",0.278035818888955,0.19810404549346,0.401679983803301
"REF_MFM","noAFM",0.33316247438945,0.239057608405362,0.470798883658941
"REF_SFM","noAFM",0.333292599126015,0.239137299228651,0.470963957006402
"RCP2.6_MFM","AFMfree",0.280219958633975,0.197979231035779,0.402850598887559
"RCP2.6_SFM","AFMfree",0.309471858375673,0.216510284151142,0.444054031042425
"REF_MFM","AFMfree",0.338803038546333,0.242759980963598,0.476523952540754
"REF_SFM","AFMfree",0.353288179281949,0.249620973746836,0.496914619992881
"RCP2.6_MFM","AFM25",0.272316608275665,0.192037118376282,0.391319731763875
"RCP2.6_SFM","AFM25",0.308030180796845,0.211548890873179,0.440704213285923
"REF_MFM","AFM25",0.332498652179664,0.237912406095934,0.467003162104824
"REF_SFM","AFM25",0.352771087530173,0.24929143636719,0.496230150893817
"RCP2.6_MFM","AFM50",0.268599426812502,0.189209154087731,0.38547974176717
"RCP2.6_SFM","AFM50",0.308497971897432,0.213048277298205,0.441879195065105
"REF_MFM","AFM50",0.326212083157747,0.233092412978652,0.457450844462438
"REF_SFM","AFM50",0.353361808973824,0.250096397840825,0.497674306986701
"RCP2.6_MFM","AFM75",0.26408537180843,0.186013860304829,0.378353816131649
"RCP2.6_SFM","AFM75",0.310060444281128,0.215419281532148,0.444906362473434
"REF_MFM","AFM75",0.320862896980574,0.229276680534443,0.449270421661114
"REF_SFM","AFM75",0.353444524824951,0.251567012270338,0.49815093816431
"RCP2.6_MFM","AFM100",0.261846503860965,0.184510698816054,0.374583200935682
"RCP2.6_SFM","AFM100",0.30833387373638,0.216965366934129,0.442021558684259
"REF_MFM","AFM100",0.312899195547163,0.222859831717469,0.437706201883241
"REF_SFM","AFM100",0.354523305143894,0.253925356952875,0.500590916679836
