"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0750520488420434,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0750053777663671,0,0,"noAFM","2020"
"REF_MFM",0.0755975595171379,0,0,"noAFM","2020"
"REF_SFM",0.0756718679181909,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0750182699613639,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0753574709303547,0,0,"AFMfree","2020"
"REF_MFM",0.0756736528470632,0,0,"AFMfree","2020"
"REF_SFM",0.0760689566990224,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0749649941538205,0,0,"AFM25","2020"
"RCP2.6_SFM",0.0748775474863042,0,0,"AFM25","2020"
"REF_MFM",0.0757143673916984,0,0,"AFM25","2020"
"REF_SFM",0.0754733052267794,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0750661673535466,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0742659657866629,0,0,"AFM50","2020"
"REF_MFM",0.075704064853555,0,0,"AFM50","2020"
"REF_SFM",0.074851028708287,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0750392676295576,0,0,"AFM75","2020"
"RCP2.6_SFM",0.073278414126972,0,0,"AFM75","2020"
"REF_MFM",0.0756504385996808,0,0,"AFM75","2020"
"REF_SFM",0.0739952550019997,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0750125970864084,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0720672618471014,0,0,"AFM100","2020"
"REF_MFM",0.0755669621793509,0,0,"AFM100","2020"
"REF_SFM",0.0728057033487367,0,0,"AFM100","2020"
"RCP2.6_MFM",0.0835925122398594,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0835373018876943,0,0,"noAFM","2030"
"REF_MFM",0.081125722784489,0,0,"noAFM","2030"
"REF_SFM",0.0813908337226581,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0829501691169664,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0813784046384354,0,0,"AFMfree","2030"
"REF_MFM",0.0801730508527839,0,0,"AFMfree","2030"
"REF_SFM",0.0802876903323885,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0828105068149479,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0813448743450748,0,0,"AFM25","2030"
"REF_MFM",0.0795061828078823,0,0,"AFM25","2030"
"REF_SFM",0.0803223363122525,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0821397999910458,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0825779871852981,0,0,"AFM50","2030"
"REF_MFM",0.080062482925644,0,0,"AFM50","2030"
"REF_SFM",0.0797898716225487,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0818321618529083,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0861970949170527,0,0,"AFM75","2030"
"REF_MFM",0.0794513029981146,0,0,"AFM75","2030"
"REF_SFM",0.083276269797698,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0823218854843036,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0914789656949489,0,0,"AFM100","2030"
"REF_MFM",0.0797305468571551,0,0,"AFM100","2030"
"REF_SFM",0.0880104053180991,0,0,"AFM100","2030"
"RCP2.6_MFM",0.103046196269744,0,0,"noAFM","2040"
"RCP2.6_SFM",0.103173473141517,0,0,"noAFM","2040"
"REF_MFM",0.0919510958185383,0,0,"noAFM","2040"
"REF_SFM",0.0922770948917265,0,0,"noAFM","2040"
"RCP2.6_MFM",0.096520397324371,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0947805612775833,0,0,"AFMfree","2040"
"REF_MFM",0.0833203944246345,0,0,"AFMfree","2040"
"REF_SFM",0.0837211721932219,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0955689763346961,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0939796226859107,0,0,"AFM25","2040"
"REF_MFM",0.083480925615138,0,0,"AFM25","2040"
"REF_SFM",0.0869593007966085,0,0,"AFM25","2040"
"RCP2.6_MFM",0.093397419003204,0,0,"AFM50","2040"
"RCP2.6_SFM",0.102832871196048,0,0,"AFM50","2040"
"REF_MFM",0.0842398204933822,0,0,"AFM50","2040"
"REF_SFM",0.0937444633483388,0,0,"AFM50","2040"
"RCP2.6_MFM",0.0949451626110299,0,0,"AFM75","2040"
"RCP2.6_SFM",0.107890765856119,0,0,"AFM75","2040"
"REF_MFM",0.0852644460235145,0,0,"AFM75","2040"
"REF_SFM",0.0981627852028298,0,0,"AFM75","2040"
