"Group","PDF","lower95","upper95","Scenario","Year"
"REF_SFM",0.000999680840359984,3.65589483334087e-05,0.00133884954151596,"AFM25","2060"
"RCP2.6_MFM",0.00110848384303906,0.000104751645260451,0.00147849400358529,"AFM50","2060"
"RCP2.6_SFM",0.00139309510969291,0.000162596415415943,0.0018486841638009,"AFM50","2060"
"REF_MFM",0.000875923119718265,-2.20326129033974e-05,0.00116725850288239,"AFM50","2060"
"REF_SFM",0.00106532160820835,7.07411192508151e-05,0.00143057272554866,"AFM50","2060"
"RCP2.6_MFM",0.00119235589927693,2.81139607191457e-05,0.00156969360207516,"AFM75","2060"
"RCP2.6_SFM",0.00169611763786906,3.04831068180572e-05,0.00218310119401636,"AFM75","2060"
"REF_MFM",0.000881660808683368,-3.1538460619123e-05,0.00117160929507005,"AFM75","2060"
"REF_SFM",0.00125189748885486,-3.71162983713104e-05,0.00163387180326573,"AFM75","2060"
"RCP2.6_MFM",0.00117918254108575,5.01948953401642e-05,0.00155937372916173,"AFM100","2060"
"RCP2.6_SFM",0.00182939415636103,0.000107131670646183,0.00237347235410236,"AFM100","2060"
"REF_MFM",0.000891727702224258,-5.47363882058798e-05,0.0011788219940479,"AFM100","2060"
"REF_SFM",0.00152087689544965,-0.000150786710098852,0.00194295955023797,"AFM100","2060"
"RCP2.6_MFM",0.00138750804653058,0.000174523464243864,0.0018600157591828,"noAFM","2070"
"RCP2.6_SFM",0.00139779281496485,0.000160194616237413,0.00186858345452101,"noAFM","2070"
"REF_MFM",0.001060247921235,-5.79593953637582e-05,0.00141373847064495,"noAFM","2070"
"REF_SFM",0.00105645171190818,-5.90832833356292e-05,0.00140833794726468,"noAFM","2070"
"RCP2.6_MFM",0.00122210459475644,0.000219603888572313,0.00164629245220212,"AFMfree","2070"
"RCP2.6_SFM",0.00129809328141281,0.000665811184149128,0.00185187465131683,"AFMfree","2070"
"REF_MFM",0.000926526861545559,-2.63073358173862e-05,0.00123914411575614,"AFMfree","2070"
"REF_SFM",0.00101242839287004,-9.21064237517051e-05,0.00132474417384031,"AFMfree","2070"
"RCP2.6_MFM",0.00121085811138882,0.000177169298568497,0.00162649669493738,"AFM25","2070"
"RCP2.6_SFM",0.00139910117889318,0.000286232581462138,0.00188294195770259,"AFM25","2070"
"REF_MFM",0.000911508694468517,-4.61150728015854e-05,0.00121244948034601,"AFM25","2070"
"REF_SFM",0.00104423438182145,1.55763565394291e-05,0.00139556728694061,"AFM25","2070"
"RCP2.6_MFM",0.00119249909601145,0.000185900185400209,0.00160459318740686,"AFM50","2070"
"RCP2.6_SFM",0.00155345117730561,0.000294277269254123,0.00207867051218967,"AFM50","2070"
"REF_MFM",0.000891044893607598,-4.63347735719895e-05,0.00118477740452455,"AFM50","2070"
"REF_SFM",0.00114160021840797,6.98109819064211e-05,0.00153243208553152,"AFM50","2070"
"RCP2.6_MFM",0.00126958826523194,0.000137953722446178,0.00168945924268682,"AFM75","2070"
"RCP2.6_SFM",0.00203712504797181,8.85196010768053e-05,0.00262347276399032,"AFM75","2070"
"REF_MFM",0.000907324525775137,-6.44778352842089e-05,0.00119983822308736,"AFM75","2070"
"REF_SFM",0.00143493022350256,-0.000109460320306741,0.00185580909755503,"AFM75","2070"
"RCP2.6_MFM",0.00133033243775825,0.000137356915279804,0.00176619472203943,"AFM100","2070"
"RCP2.6_SFM",0.00226694960740201,0.000223018623514587,0.00294537596959326,"AFM100","2070"
"REF_MFM",0.000954465231643441,-9.33879144999408e-05,0.00125405237945874,"AFM100","2070"
"REF_SFM",0.00178042117579579,-0.000256906457064106,0.00224739971934278,"AFM100","2070"
"RCP2.6_MFM",0.00152195025484016,0.000249265700851347,0.00204157830658522,"noAFM","2080"
"RCP2.6_SFM",0.00152625069662536,0.000233491565962411,0.00204528041600025,"noAFM","2080"
"REF_MFM",0.00112334552768957,-7.57575326588799e-05,0.00149212741750171,"noAFM","2080"
"REF_SFM",0.00113649104199454,-8.60593272829182e-05,0.00150629161160908,"noAFM","2080"
"RCP2.6_MFM",0.00130055744136448,0.000277426453828978,0.00176064394862843,"AFMfree","2080"
"RCP2.6_SFM",0.00140735691495125,0.000730661577444496,0.00200679597090259,"AFMfree","2080"
"REF_MFM",0.000969243130075493,-5.67201714977388e-05,0.00128920661947483,"AFMfree","2080"
"REF_SFM",0.00103737329603562,-0.000152188922561712,0.00134513635011365,"AFMfree","2080"
"RCP2.6_MFM",0.00129049329233236,0.000228853088714663,0.0017394415641879,"AFM25","2080"
"RCP2.6_SFM",0.0015340379340401,0.000386699742475276,0.00207703912840549,"AFM25","2080"
"REF_MFM",0.00094638360511317,-6.60528222474656e-05,0.00125281598862331,"AFM25","2080"
"REF_SFM",0.00108397727397566,1.8445066152046e-05,0.00144873477901775,"AFM25","2080"
"RCP2.6_MFM",0.00129885731006861,0.000253916845553057,0.00174984868421303,"AFM50","2080"
"RCP2.6_SFM",0.00176178497134344,0.000385122711246333,0.00235567227963772,"AFM50","2080"
"REF_MFM",0.000939300202819224,-7.42001172035311e-05,0.00124060255732032,"AFM50","2080"
"REF_SFM",0.00122774636461763,9.40679919683664e-05,0.00165191465628941,"AFM50","2080"
"RCP2.6_MFM",0.00137417296061942,0.000227169347334206,0.0018370557501949,"AFM75","2080"
"RCP2.6_SFM",0.00240695129443211,7.89179437260452e-05,0.00308440516050117,"AFM75","2080"
"REF_MFM",0.000944930468251137,-7.29441351805024e-05,0.00124750020141121,"AFM75","2080"
"REF_SFM",0.00159424507517888,-0.000151876855320905,0.00205012197026442,"AFM75","2080"
"RCP2.6_MFM",0.00146665105259687,0.000202780205229637,0.00194620891694615,"AFM100","2080"
"RCP2.6_SFM",0.00261861990995648,0.00021353564098479,0.00337938389745119,"AFM100","2080"
"REF_MFM",0.00101301355391861,-0.000118639987657172,0.00132460528657242,"AFM100","2080"
"REF_SFM",0.0019724568736959,-0.000304528430409958,0.00247831757508949,"AFM100","2080"
"RCP2.6_MFM",0.00170350406734613,0.000331950022550531,0.0022752681610096,"noAFM","2090"
"RCP2.6_SFM",0.0016955051903807,0.000320742705050425,0.00226468737325506,"noAFM","2090"
"REF_MFM",0.00118999766592443,-9.76685691854286e-05,0.00157374100019415,"noAFM","2090"
"REF_SFM",0.00116437226714279,-6.16150033614283e-05,0.00154828053255249,"noAFM","2090"
"RCP2.6_MFM",0.00144173458365731,0.000344503397325208,0.00194176086584089,"AFMfree","2090"
"RCP2.6_SFM",0.00155481555405617,0.000834730775163573,0.00220387370557733,"AFMfree","2090"
"REF_MFM",0.000951662043099522,-2.67074968802029e-05,0.00127453380388568,"AFMfree","2090"
"REF_SFM",0.00107809587954621,-0.000127023232905531,0.00140569866749137,"AFMfree","2090"
"RCP2.6_MFM",0.00142197705621523,0.0003303838132752,0.00191380147436707,"AFM25","2090"
"RCP2.6_SFM",0.00175630689769534,0.000475223987486764,0.00235846680298801,"AFM25","2090"
"REF_MFM",0.000945196051211406,-5.25919528222217e-05,0.00125603658215376,"AFM25","2090"
"REF_SFM",0.00114257064239336,1.10228328996866e-06,0.00151925018501903,"AFM25","2090"
"RCP2.6_MFM",0.0014622568790178,0.000324264588709223,0.00195776280039412,"AFM50","2090"
"RCP2.6_SFM",0.00205496566367096,0.00047372731495413,0.00273331119828568,"AFM50","2090"
"REF_MFM",0.000981072708742507,-8.9681125254405e-05,0.0012904825397189,"AFM50","2090"
"REF_SFM",0.00128294887439224,7.56099233992684e-05,0.00171965790625716,"AFM50","2090"
"RCP2.6_MFM",0.00154030208488372,0.000305647533946643,0.00204695428587964,"AFM75","2090"
"RCP2.6_SFM",0.00269411146017606,0.000183997817453344,0.00345513283146577,"AFM75","2090"
"REF_MFM",0.000999074214025281,-9.56915839630143e-05,0.00131119881551253,"AFM75","2090"
"REF_SFM",0.00170787388238238,-0.000169786097519513,0.00218864849690524,"AFM75","2090"
"RCP2.6_MFM",0.00163011543780531,0.000282233933068299,0.00215216149169568,"AFM100","2090"
"RCP2.6_SFM",0.00301800762372197,0.000384132052881408,0.00390114510738159,"AFM100","2090"
"REF_MFM",0.00108701792246577,-0.000158635971026135,0.00140897738988835,"AFM100","2090"
"REF_SFM",0.00216254085050758,-0.000320039445740383,0.00271258860867594,"AFM100","2090"
"RCP2.6_MFM",0.00178004736147893,0.000356780660343879,0.00240482044497018,"noAFM","2100"
"RCP2.6_SFM",0.00178212872059709,0.000327802911401351,0.00240532404069016,"noAFM","2100"
"REF_MFM",0.00120364944666272,-0.00014441825923398,0.00160804200878537,"noAFM","2100"
"REF_SFM",0.00114295654314337,-7.47957159801152e-05,0.00154582857866278,"noAFM","2100"
