"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117213277,0.0943011672,0.001144822,0.000920027,0.0197882448,0,0,0,0,0.000752441,0,0,0,0,0,0,0.000147499424935273,5.37540822025025e-05,0.000105321492862225
"RCP_MFM_AF0","AA0102",0.469792601574,0.15422525671,0.082268624,0.050674579,0.07219378129,0.004158150574,0,0,0,0.0019171315,0,0,0.000791536,0,0.0019171315,0,0.0741462676859971,0.00596071898449531,0.0215394243295076
"RCP_MFM_AF0","AA0103",0.198009449425,0.08014566716,0.000874416,0.005955439,0.00682817184,0.023760860425,0,0,0,0.0002579135,0,0,8.3e-05,0,0.0002009135,0,0.0578135519119786,0.00478795315358004,0.0173015629344413
"RCP_MFM_AF0","AA0104",0.8358432214,0.28146110515,0.002184653,0.037774596,0.04456560085,0.0343683874,0,0,0,0,0,0,0,0,0,0,0.31536517594407,0.0260370874841501,0.0940866155717799
"RCP_MFM_AF0","AA0105",14.9616835511,10.45965740023,0.075364626,0.326167042,1.29510720477,0.2057011631,0,0,0,0.0837407075,0,0,0.008434891,0,0.0193814385,0,1.55153380082321,0.283472545535953,0.653122731640835
"RCP_MFM_AF0","AA0106",2.340868808143,0.91926612286,0.002782682,0.03350966,0.03989873714,0.160894969143,0,0,0,0.00229915,0,0,0.000949262,0,0.00229915,0,0.862162212048057,0.068668612408812,0.248138250543131
"RCP_MFM_AF0","AA0107",1.54132105206,1.11031092309,0.010287443,0.018618245,0.23339198491,0,0,0,0,0.013808307,0,0,1.16e-05,0,1.325e-05,0,0.0745155596977843,0.0271561429214968,0.0532075964407189
"RCP_MFM_AF0","AA0108",0.102733300891,0.04956818289,0.000814027,0.00471445,0.00540184711,0.005855354891,0,0,0,0.0005426565,0,0,0.000174544,0,0.0004227525,0,0.0254973920802696,0.00211162114731614,0.00763047277241425
"RCP_MFM_AF0","AA0110",0.016467658,0.01170523509,3.58e-05,0.0002064,0.00166093791,0,0,0,0,0,0,0,0,0,0,0,0.00137565976751546,0.00050133977307472,0.000982285459409824
"RCP_MFM_AF0","AA0111",2.74529920538,2.10103981356,0.006637557,0.02298086,0.30768176744,0.04497591438,0,0,0,0.0015869445,0,0,9.11e-05,0,0.0001041755,0,0.125187991959687,0.0456229955711371,0.0893900854691764
"RCP_MFM_AF0","AA0112",1.170098687,0.93895024471,0.002836291,0.01038498,0.17176824429,0,0,0,0,0.000284747,0,0,7.15e-06,0,8.2e-06,0,0.0220636094045647,0.00804077083105467,0.0157544497643806
"RCP_MFM_AF0","AA0113",1.246052651538,0.62926610877,0,0.007446791,0.39264970023,0.006109935538,0,0,0,0.004311745,0,0,0,0,0,0,0.0992398796537078,0.0361665725206239,0.0708619188256683
"RCP_MFM_AF0","AA0115",11.79079367729,7.66213345339,0.059470403,0.279729893,1.17795053761,0.02842817229,0,0,0,0.10874347,0,0,0.011158293,0,0.026784928,0,1.51912520053572,0.277078710527424,0.640190615936861
