"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0697513744864748,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0699055390332489,0,0,"noAFM","2020"
"REF_MFM",0.070340806779743,0,0,"noAFM","2020"
"REF_SFM",0.0704016631112396,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0699404871063553,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.072129359619986,0,0,"AFMfree","2020"
"REF_MFM",0.0710347056861921,0,0,"AFMfree","2020"
"REF_SFM",0.0764894337145957,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0697608192568809,0,0,"AFM25","2020"
"RCP2.6_SFM",0.075294141219532,0,0,"AFM25","2020"
"REF_MFM",0.070906678162759,0,0,"AFM25","2020"
"REF_SFM",0.0763469206451304,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0699004476647624,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0747882068284144,0,0,"AFM50","2020"
"REF_MFM",0.0708029947027155,0,0,"AFM50","2020"
"REF_SFM",0.0755139699496494,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0697035252782075,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0741469002258615,0,0,"AFM75","2020"
"REF_MFM",0.0705666620033817,0,0,"AFM75","2020"
"REF_SFM",0.0747487056029467,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0697496302216611,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0731933630095667,0,0,"AFM100","2020"
"REF_MFM",0.0702544552714472,0,0,"AFM100","2020"
"REF_SFM",0.0737882354873328,0,0,"AFM100","2020"
"RCP2.6_MFM",0.0774931678766637,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0771215447136774,0,0,"noAFM","2030"
"REF_MFM",0.0743115733141812,0,0,"noAFM","2030"
"REF_SFM",0.0737612230713839,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0763748481626048,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.076694789444737,0,0,"AFMfree","2030"
"REF_MFM",0.0740637636579881,0,0,"AFMfree","2030"
"REF_SFM",0.0773699303246134,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0774183372832306,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0806261038530282,0,0,"AFM25","2030"
"REF_MFM",0.074709398484918,0,0,"AFM25","2030"
"REF_SFM",0.0774911934609019,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0770082271990413,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0815868189903973,0,0,"AFM50","2030"
"REF_MFM",0.0736418490374879,0,0,"AFM50","2030"
"REF_SFM",0.0769539671416339,0,0,"AFM50","2030"
"RCP2.6_MFM",0.076490099768315,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0852611516893742,0,0,"AFM75","2030"
"REF_MFM",0.0732615608220002,0,0,"AFM75","2030"
"REF_SFM",0.0800237614718934,0,0,"AFM75","2030"
"RCP2.6_MFM",0.075437148127181,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0875067555642057,0,0,"AFM100","2030"
"REF_MFM",0.0718882063857206,0,0,"AFM100","2030"
"REF_SFM",0.0838681606727415,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0852238019284677,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0855773779208878,0,0,"noAFM","2040"
"REF_MFM",0.0791299665512805,0,0,"noAFM","2040"
"REF_SFM",0.0786908613650858,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0887783776805434,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0881547097844302,0,0,"AFMfree","2040"
"REF_MFM",0.0772510785202778,0,0,"AFMfree","2040"
"REF_SFM",0.0821369830773116,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0860145845747611,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0920367412983465,0,0,"AFM25","2040"
"REF_MFM",0.0780748759698468,0,0,"AFM25","2040"
"REF_SFM",0.083395468815661,0,0,"AFM25","2040"
"RCP2.6_MFM",0.084085223541678,0,0,"AFM50","2040"
"RCP2.6_SFM",0.093591277328634,0,0,"AFM50","2040"
"REF_MFM",0.0767224017488175,0,0,"AFM50","2040"
"REF_SFM",0.0844728692370962,0,0,"AFM50","2040"
"RCP2.6_MFM",0.0821235977257356,0,0,"AFM75","2040"
"RCP2.6_SFM",0.104390131066045,0,0,"AFM75","2040"
"REF_MFM",0.0760898876340889,0,0,"AFM75","2040"
"REF_SFM",0.0905822107578485,0,0,"AFM75","2040"
"RCP2.6_MFM",0.0837172527312406,0,0,"AFM100","2040"
"RCP2.6_SFM",0.110059528914878,0,0,"AFM100","2040"
"REF_MFM",0.0745716176547501,0,0,"AFM100","2040"
"REF_SFM",0.101230458517799,0,0,"AFM100","2040"
"RCP2.6_MFM",0.109857328385593,0,0,"noAFM","2050"
"RCP2.6_SFM",0.11429703650534,0,0,"noAFM","2050"
"REF_MFM",0.0957511298343405,0,0,"noAFM","2050"
"REF_SFM",0.0945963208203663,0,0,"noAFM","2050"
"RCP2.6_MFM",0.104378542903087,0,0,"AFMfree","2050"
"RCP2.6_SFM",0.104435518129373,0,0,"AFMfree","2050"
"REF_MFM",0.091193318126224,0,0,"AFMfree","2050"
"REF_SFM",0.0965130794047368,0,0,"AFMfree","2050"
"RCP2.6_MFM",0.101462512616944,0,0,"AFM25","2050"
"RCP2.6_SFM",0.113416229097963,0,0,"AFM25","2050"
"REF_MFM",0.0856047453009573,0,0,"AFM25","2050"
"REF_SFM",0.0952903220436616,0,0,"AFM25","2050"
"RCP2.6_MFM",0.10113692613947,0,0,"AFM50","2050"
"RCP2.6_SFM",0.117007192638595,0,0,"AFM50","2050"
"REF_MFM",0.084735376468734,0,0,"AFM50","2050"
"REF_SFM",0.0982514680350484,0,0,"AFM50","2050"
"RCP2.6_MFM",0.102450968829488,0,0,"AFM75","2050"
"RCP2.6_SFM",0.135575402734454,0,0,"AFM75","2050"
"REF_MFM",0.0831976722044363,0,0,"AFM75","2050"
"REF_SFM",0.112890399707407,0,0,"AFM75","2050"
"RCP2.6_MFM",0.100868347599829,0,0,"AFM100","2050"
"RCP2.6_SFM",0.143727877426338,0,0,"AFM100","2050"
"REF_MFM",0.0828448450013513,0,0,"AFM100","2050"
"REF_SFM",0.127490244729629,0,0,"AFM100","2050"
"RCP2.6_MFM",0.126212004832201,0,0,"noAFM","2060"
"RCP2.6_SFM",0.13373615476547,0,0,"noAFM","2060"
"REF_MFM",0.100137365561242,0,0,"noAFM","2060"
"REF_SFM",0.101764788883847,0,0,"noAFM","2060"
"RCP2.6_MFM",0.113693763454726,0,0,"AFMfree","2060"
"RCP2.6_SFM",0.122346283720421,0,0,"AFMfree","2060"
"REF_MFM",0.0930508922446974,0,0,"AFMfree","2060"
