"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2040,0,0,0,NA,9.63940124e-07,7.06580736e-07,6.6884267424e-06,NA,0,0,0,0,0,0,0,0,0,0,0,3.37846009e-07,0,0,0,0,0,1.52124052633082e-08,0,4.7289350295139e-08
"RCP_MFM_AF0","AA0102",2040,0,0,0,0,3.825491016e-05,1.8850943388e-05,1.126222988124e-05,2.86912389606e-06,0,0,0,0,1.123180814e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.12346806158306e-07,0,6.22607899071182e-06
"RCP_MFM_AF0","AA0103",2040,0,0,0,0,7.03030464e-07,3.323134962e-06,1.37929071168e-06,2.99386841355e-05,0,0,0,0,2.1736466e-07,0,0,0,0,0,0,3.02099999999999e-08,0,0,0,0,0,1.11184367369704e-06,0,9.17840164341949e-06
"RCP_MFM_AF0","AA0104",2040,0,0,0,0,5.54901862e-07,7.970439756e-06,2.90567717542e-06,1.4262880771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56222524904901e-06,0,1.69355908029204e-05
"RCP_MFM_AF0","AA0105",2040,0,0,0,0,9.42057825e-06,2.9191950259e-05,8.3016371825757e-05,4.68998651868e-05,0,0,0,0,2.932501822e-06,0,0,0,0,0,0,4.762585906e-06,0,0,0,0,0,1.17465311449678e-05,0,4.84925585038909e-05
"RCP_MFM_AF0","AA0106",2040,0,0,0,0,6.28886132e-07,6.46736438e-06,2.529579934676e-06,5.9692033552053e-05,0,0,0,0,7.08981995e-07,0,0,0,0,0,0,0,0,0,0,0,0,4.43241968019244e-06,0,3.74967434584293e-05
"RCP_MFM_AF0","AA0107",2040,0,0,0,0,1.563691336e-06,2.42037185e-06,1.7994522036561e-05,0,0,0,0,0,2.62042e-09,0,0,0,0,0,0,1.3050123922e-06,0,0,0,0,0,1.2356874726148e-06,0,5.03377661398772e-06
"RCP_MFM_AF0","AA0108",2040,0,0,0,0,2.47464208e-07,1.23047145e-06,1.55033012057e-06,3.109193447121e-06,0,0,0,0,1.83810267e-07,0,0,0,0,0,0,2.5539552e-08,0,0,0,0,0,1.13051128044517e-07,0,1.63253589462682e-06
"RCP_MFM_AF0","AA0109",2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2040,0,0,0,NA,6.2292e-08,3.096e-07,1.63602384135e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70723477460349e-07,0,1.02157687778622e-06
"RCP_MFM_AF0","AA0111",2040,0,0,0,0,1.247860716e-06,3.69991846e-06,1.4553347599912e-05,1.39425334578e-05,0,0,0,0,2.6533048e-08,0,0,0,0,0,0,1.80897818e-07,0,0,0,0,0,2.52374642036262e-06,0,1.09090258417067e-05
"RCP_MFM_AF0","AA0112",2040,0,0,0,NA,6.89218713e-07,2.20161576e-06,1.6644342871701e-05,NA,0,0,0,0,2.736e-09,0,0,0,0,0,0,4.424752e-08,0,0,0,0,0,6.2807252727482e-07,0,2.5210664979957e-06
"RCP_MFM_AF0","AA0113",2040,0,0,0,0,0,9.01061711e-06,0.00028467103266675,1.264756656366e-05,0,0,0,0,0,0,0,0,0,0,0,2.487876865e-06,0,0,0,0,0,1.48282947334558e-05,0,4.08873271624106e-05
"RCP_MFM_AF0","AA0114",2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2040,0,0,0,0,3.9785699607e-06,1.57767659652e-05,2.2027675053307e-05,3.04181443503e-06,0,0,0,0,2.3906566574e-06,0,0,0,0,0,0,3.5815882854e-06,0,0,0,0,0,5.45518882132232e-06,0,2.81022633389811e-05
"RCP_MFM_AF0","AA0116",2040,0,0,0,0,1.31383728e-06,6.685800464e-06,6.749279903477e-06,1.61522934766e-06,0,0,0,0,1.47221173e-06,0,0,0,0,0,0,1.02183499e-06,0,0,0,0,0,3.70964860102019e-06,0,1.50157260338664e-05
"RCP_MFM_AF0","AA0117",2040,0,0,0,0,1.0124158104e-05,2.957304735e-06,0.00011268678981456,1.591909760424e-05,0,1.895515734e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92347402938414e-05,0,1.25605378751792e-05
"RCP_MFM_AF0","AA0118",2040,0,0,0,0,3.930157578e-06,1.1627428456e-05,6.035519850329e-06,2.0689514636963e-05,0,0,0,0,1.723719843e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.5536459457354e-06,0,3.43513853068624e-05
"RCP_MFM_AF0","AA0119",2040,0,0,0,0,2.2630475e-07,3.6993452272e-05,1.174841437824e-05,3.9205419704e-06,0,0,0,0,1.89420924e-07,0,0,0,0,0,0,1.9662e-06,0,0,0,0,0,9.42801477479055e-05,0,0.000293535707286862
"RCP_MFM_AF0","AA0120",2040,0,0,0,0,5.605644852e-06,1.1147774644e-05,5.55696030848e-05,1.35318100112e-05,0,0,0,0,4.88376e-09,0,0,0,0,0,0,8.1297598968e-06,0,0,0,0,0,4.84295285439245e-06,0,1.51492325724713e-05
"RCP_MFM_AF0","AA0121",2040,0,0,0,0,1.3272967125e-06,1.20736971496e-05,9.490536170182e-06,1.093534199106e-06,0,0,0,0,6.574301874e-07,0,0,0,0,0,0,9.935141454e-07,0,0,0,0,0,1.78089350717282e-06,0,1.09792527878573e-05
"RCP_MFM_AF0","AA0122",2040,0,0,0,0,2.2683468093e-06,1.74110198016e-05,1.270154001732e-05,1.711936049356e-06,0,0,0,0,1.2135218606e-06,0,0,0,0,0,0,7.93172295600001e-07,0,0,0,0,0,2.90380175750683e-06,0,1.65995463000291e-05
"RCP_MFM_AF0","AA0123",2040,0,0,0,0,0.00023395976994,4.47576836553e-05,3.0817196326602e-05,0.00016034100168384,0,0,0,0,1.306738053e-06,0,0,0,0,0,0,0,0,0,0,0,0,8.29087165026134e-06,0,6.16262465881187e-05
