"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2070,0,0,0,NA,1.637560332e-06,7.06580736e-07,6.55065823308e-06,NA,0,0,0,0,0,0,0,0,0,0,0,3.37650245e-07,0,0,0,0,0,2.77859738451953e-08,0,6.58092677708294e-08
"RCP_MFM_AF0","AA0102",2070,0,0,0,0,5.9565834585e-05,1.88510349e-05,3.76425907104e-06,2.86912389606e-06,0,0,0,0,1.637575219e-06,0,0,0,0,0,0,1.81057107e-07,0,0,0,0,0,1.46182059736294e-06,0,1.15891672494237e-05
"RCP_MFM_AF0","AA0103",2070,0,0,0,0,5.5483236e-07,3.320879526e-06,1.2051688246e-07,2.99386841355e-05,0,0,0,0,3.169135e-07,0,0,0,0,0,0,1.0263185e-07,1.5914893e-07,0,0,0,0,1.74837545741711e-06,0,1.12537953900279e-05
"RCP_MFM_AF0","AA0104",2070,0,0,0,0,1.83821578e-07,7.970476892e-06,9.613341628e-09,1.4262880771e-05,0,0,0,0,0,0,0,0,0,0,0,3.7355292e-07,0,0,0,0,0,2.38106440615876e-06,0,2.01265263516418e-05
"RCP_MFM_AF0","AA0105",2070,0,0,0,0,8.10943025e-06,2.91920448605e-05,7.5499782410976e-05,4.68998651868e-05,0,0,0,0,4.695487072e-06,0,0,0,0,0,0,8.801018838e-06,8.67300868e-07,0,0,0,0,2.45461103043794e-05,0,7.61440414242748e-05
"RCP_MFM_AF0","AA0106",2070,0,0,0,0,3.04560538e-07,6.467394488e-06,1.069817319314e-06,5.9692033552053e-05,0,0,0,0,1.033681674e-06,0,0,0,0,0,0,1.73812778e-07,0,0,0,0,0,6.97251887950698e-06,0,4.59921127290014e-05
"RCP_MFM_AF0","AA0107",2070,0,0,0,0,1.217799832e-06,2.42037185e-06,1.895879332431e-05,0,0,0,0,0,1.14203012e-08,0,0,0,0,0,0,2.2060340654e-06,0,0,0,0,0,3.06867349094736e-06,0,9.52427555733181e-06
"RCP_MFM_AF0","AA0108",2070,0,0,0,0,1.65481792e-07,1.228241988e-06,3.5207956896e-07,3.109193447121e-06,0,0,0,0,2.67991914e-07,0,0,0,0,0,0,6.16185569999999e-08,1.34568501e-07,0,0,0,0,1.98294831299641e-07,0,2.23275061231112e-06
"RCP_MFM_AF0","AA0109",2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2070,0,0,0,NA,7.8648e-08,3.096e-07,1.59685460715e-06,NA,0,0,0,0,0,0,0,0,0,0,0,7.1448e-08,0,0,0,0,0,4.9442849913459e-07,0,1.42149260866287e-06
"RCP_MFM_AF0","AA0111",2070,0,0,0,0,9.89438736e-07,3.69991846e-06,1.4474730675273e-05,1.39425334578e-05,0,0,0,0,1.15700896e-07,0,0,0,0,0,0,7.39924388e-07,0,0,0,0,0,5.23215869985702e-06,0,1.72312640799122e-05
"RCP_MFM_AF0","AA0112",2070,0,0,0,NA,4.50837657e-07,2.20161576e-06,1.6574234607351e-05,NA,0,0,0,0,1.1904e-08,0,0,0,0,0,0,4.293376e-07,0,0,0,0,0,1.14576028591713e-06,0,3.50400118294157e-06
"RCP_MFM_AF0","AA0113",2070,0,0,0,0,0,9.01061711e-06,0.00012822381180075,1.264756656366e-05,0,0,0,0,0,0,0,0,0,0,0,0.000246631698881,0,0,0,0,0,2.70882964184734e-05,0,5.69082433739319e-05
"RCP_MFM_AF0","AA0114",2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2070,0,0,0,0,3.284827464e-06,1.57756659396e-05,2.1000993346685e-05,3.04181443503e-06,0,0,0,0,3.5425443893e-06,0,0,0,0,0,0,4.8393100757e-06,3.475036236e-07,0,0,0,0,1.55320501991948e-05,0,6.0116326502048e-05
"RCP_MFM_AF0","AA0116",2070,0,0,0,0,7.93295944e-07,6.685825552e-06,6.472182782002e-06,1.61522934766e-06,0,0,0,0,2.15775252e-06,0,0,0,0,0,0,1.36598187e-06,1.3868789e-07,0,0,0,0,7.86490483859246e-06,0,2.39114301920682e-05
"RCP_MFM_AF0","AA0117",2070,0,0,0,0,3.568416705e-06,2.957304735e-06,9.7436109534192e-05,1.591909760424e-05,0,1.895515734e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08441733012399e-05,0,1.53022677076981e-05
"RCP_MFM_AF0","AA0118",2070,0,0,0,0,7.699288644e-06,1.1627482576e-05,2.829962106247e-06,2.0689514636963e-05,0,0,0,0,2.51314938e-06,0,0,0,0,0,0,4.2047874e-08,1.605348e-09,0,0,0,0,8.38176160692954e-06,0,4.04242857590828e-05
"RCP_MFM_AF0","AA0119",2070,0,0,0,0,2.83222653e-07,3.6993452272e-05,2.71420766208e-06,3.9205419704e-06,0,0,0,0,8.25992616000001e-07,0,0,0,0,0,0,3.4033084908e-05,0,0,0,0,0,0.00017206329632465,0,0.000408154790700474
"RCP_MFM_AF0","AA0120",2070,0,0,0,0,5.998169424e-06,1.1147774644e-05,5.666553316816e-05,1.35318100112e-05,0,0,0,0,2.12986098e-08,0,0,0,0,0,0,1.14677857134e-05,0,0,0,0,0,2.0904150859174e-05,0,4.9820593629051e-05
"RCP_MFM_AF0","AA0121",2070,0,0,0,0,1.3830490476e-06,1.2073744964e-05,8.5576555040843e-06,1.093534199106e-06,0,0,0,0,1.1429657064e-06,0,0,0,0,0,0,2.215259172e-06,5.99412177e-08,0,0,0,0,3.67729774782215e-06,0,1.70121055626104e-05
"RCP_MFM_AF0","AA0122",2070,0,0,0,0,2.1670745811e-06,1.74110892681e-05,1.114583208396e-05,1.711936049356e-06,0,0,0,0,2.0823312808e-06,0,0,0,0,0,0,2.561700528e-06,2.291564202e-07,0,0,0,0,5.06558417504575e-06,0,2.17145999617217e-05
"RCP_MFM_AF0","AA0123",2070,0,0,0,0,0.00022322025414,4.47578919954e-05,1.711270640268e-05,0.00016034100168384,0,0,0,0,1.9051982214e-06,0,0,0,0,0,0,3.08652195752e-05,1.033423148e-07,0,0,0,0,1.29357486718859e-05,0,7.49718243087118e-05
"RCP_MFM_AF0","AA0124",2070,0,0,0,0,0.0001803956088,2.381057393e-05,1.2831913015785e-05,0.000101614168226232,0,0,0,0,4.1787795e-07,0,0,0,0,0,0,4.5184715835e-05,1.5601362e-07,0,0,0,0,2.29566189833006e-05,0,9.06758919185365e-05
